Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML
P07650	TYPH_ECOLI	deoA	Thymidine phosphorylase	23	23	3.01143e+07	2.95997e+07	3.04747e+07	2.8918e+07	3.01616e+07	2.89182e+07
P07658	FDHF_ECOLI	fdhF	Formate dehydrogenase H	12	12	4.20822e+06	4.74476e+06	4.20398e+06	4.30449e+06	4.10446e+06	4.43692e+06
P07762	GLGB_ECOLI	glgB	1,4-alpha-glucan branching enzyme GlgB	21	21	1.18203e+07	1.17434e+07	1.1347e+07	1.17382e+07	1.14789e+07	1.206e+07
P07813	SYL_ECOLI	leuS	Leucine--tRNA ligase	32	32	9.69535e+07	1.0301e+08	9.46317e+07	1.04911e+08	9.62049e+07	1.03744e+08
P07821	FHUC_ECOLI	fhuC	Iron(3+)-hydroxamate import ATP-binding protein FhuC	2	2	2.24589e+06	2.40286e+06			3.01021e+06	2.77983e+06
P07822	FHUD_ECOLI	fhuD	Iron(3+)-hydroxamate-binding protein FhuD	2	2	2.10894e+06	1.91612e+06	1.80971e+06		1.95439e+06	1.40595e+06
P07862	DDLB_ECOLI	ddlB	D-alanine--D-alanine ligase B	11	11	3.94373e+07	4.09709e+07	4.04596e+07	3.88272e+07	4.09129e+07	3.91014e+07
P07913	TDH_ECOLI	tdh	L-threonine 3-dehydrogenase	7	7	3.46539e+07	3.6873e+07	3.41584e+07	3.80154e+07	3.53148e+07	3.43546e+07
P08178	PUR5_ECOLI	purM	Phosphoribosylformylglycinamidine cyclo-ligase	3	3	6.11005e+06	6.69289e+06	6.02825e+06	5.94071e+06	5.46865e+06	6.09715e+06
P08179	PUR3_ECOLI	purN	Phosphoribosylglycinamide formyltransferase	3	3	5.59959e+06	6.49704e+06	5.77249e+06	6.68213e+06	4.67752e+06	6.0847e+06
P08189	FIMF_ECOLI	fimF	Protein FimF	1	1	2.72297e+06	2.17384e+06	2.3843e+06	1.68654e+06	2.94187e+06	2.471e+06
P08190	FIMG_ECOLI	fimG	Protein FimG	2	2	5.02252e+06	6.02354e+06	6.16412e+06	5.58755e+06	6.59874e+06	5.82637e+06
P08191	FIMH_ECOLI	fimH	Protein FimH	3	3	9.17885e+06	8.38651e+06	9.3586e+06	8.37429e+06	9.62117e+06	8.14956e+06
P08192	FOLC_ECOLI	folC	Bifunctional protein FolC	12	12	2.15569e+07	2.14897e+07	2.22365e+07	2.19637e+07	2.12209e+07	2.12365e+07
P08200	IDH_ECOLI	icd	Isocitrate dehydrogenase [NADP]	21	21	9.48651e+07	9.5755e+07	9.54216e+07	9.5393e+07	9.45999e+07	9.75504e+07
P08201	NIRB_ECOLI	nirB	Nitrite reductase [NAD(P)H] large subunit	20	20	2.64034e+07	2.5446e+07	2.59725e+07	2.53343e+07	2.56238e+07	2.54742e+07
P08244	PYRF_ECOLI	pyrF	Orotidine 5'-phosphate decarboxylase	6	6	6.12417e+07	5.76578e+07	6.13429e+07	6.29089e+07	6.44736e+07	6.01551e+07
P08245	YCIH_ECOLI	yciH	Uncharacterized protein YciH	2	2	1.06831e+07	9.90468e+06	1.03265e+07	9.92892e+06	1.13456e+07	8.6921e+06
P08263ups|GSTA1_HUMAN_UPS	Glutathione	Glutathione		13	13		5.81431e+07		5.59567e+07		5.56045e+07
P08312	SYFA_ECOLI	pheS	Phenylalanine--tRNA ligase alpha subunit	17	17	6.73363e+07	6.65961e+07	6.68534e+07	6.6267e+07	6.65763e+07	6.45921e+07
P08331	CPDB_ECOLI	cpdB	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase	18	18	1.18631e+07	1.16983e+07	1.0987e+07	1.17493e+07	1.14325e+07	1.23066e+07
P08337	MUTT_ECOLI	mutT	8-oxo-dGTP diphosphatase	2	2	3.15728e+06	2.63089e+06	3.16866e+06	2.74599e+06	2.85398e+06	2.72814e+06
P08368	CREB_ECOLI	creB	Transcriptional regulatory protein CreB	1	1			716414	510140		642163
P08373	MURB_ECOLI	murB	UDP-N-acetylenolpyruvoylglucosamine reductase	5	5	7.85247e+06	8.9607e+06	8.24339e+06	8.33448e+06	7.25217e+06	8.24854e+06
P08390	USG_ECOLI	usg	USG-1 protein	10	10	2.16111e+07	2.00966e+07	2.15817e+07	1.9615e+07	2.14662e+07	1.94521e+07
P08395	SPPA_ECOLI	sppA	Protease 4	13	13	9.72687e+06	9.97386e+06	1.00084e+07	9.37954e+06	9.94304e+06	9.48659e+06
P08506	DACC_ECOLI	dacC	D-alanyl-D-alanine carboxypeptidase DacC	17	17	2.72854e+07	2.81346e+07	2.71276e+07	2.66082e+07	2.75236e+07	2.70945e+07
P08622	DNAJ_ECOLI	dnaJ	Chaperone protein DnaJ	15	15	3.29862e+07	3.26201e+07	3.16909e+07	3.17706e+07	3.30183e+07	3.15294e+07
P08660	AK3_ECOLI	lysC	Lysine-sensitive aspartokinase 3	12	12	2.45479e+07	2.7641e+07	2.67516e+07	2.79085e+07	2.55295e+07	2.89291e+07
P08758ups|ANXA5_HUMAN_UPS	Annexin	Annexin		16	16		6.16353e+07		5.94166e+07		5.80593e+07
P08839	PT1_ECOLI	ptsI	Phosphoenolpyruvate-protein phosphotransferase	33	33	3.52597e+08	3.55483e+08	3.41768e+08	3.46105e+08	3.4141e+08	3.43896e+08
P08956	T1RK_ECOLI	hsdR	Type I restriction enzyme EcoKI R protein	19	19	7.25712e+06	7.06085e+06	7.58994e+06	7.52583e+06	7.15438e+06	7.62783e+06
P08957	T1MK_ECOLI	hsdM	Type I restriction enzyme EcoKI M protein	22	22	4.99306e+07	4.99975e+07	4.93379e+07	4.94252e+07	4.95548e+07	4.88768e+07
P08997	MASY_ECOLI	aceB	Malate synthase A	1	1	8.18583e+06	8.79275e+06	7.34134e+06	9.22232e+06	8.25893e+06	8.17352e+06
P09029	PURK_ECOLI	purK	N5-carboxyaminoimidazole ribonucleotide synthase	2	2	2.58553e+06	3.07195e+06	2.64956e+06	3.35333e+06	2.31096e+06	3.37247e+06
P09030	EX3_ECOLI	xthA	Exodeoxyribonuclease III	12	12	2.41446e+07	2.47963e+07	2.45444e+07	2.56236e+07	2.34456e+07	2.48261e+07
P09053	AVTA_ECOLI	avtA	Valine--pyruvate aminotransferase	7	7	1.58185e+07	1.48296e+07	1.52091e+07	1.28217e+07	1.58901e+07	1.39806e+07
P09126	HEM4_ECOLI	hemD	Uroporphyrinogen-III synthase	7	7	1.91129e+07	1.8243e+07	1.92599e+07	1.90011e+07	1.92165e+07	1.87665e+07
P09127	HEMX_ECOLI	hemX	Putative uroporphyrinogen-III C-methyltransferase	21	21	6.44058e+07	6.35068e+07	6.49158e+07	6.39214e+07	6.24742e+07	6.3271e+07
P09147	GALE_ECOLI	galE	UDP-glucose 4-epimerase	13	13	3.67143e+07	3.6601e+07	3.73651e+07	3.72493e+07	3.58829e+07	3.66523e+07
P09148	GAL7_ECOLI	galT	Galactose-1-phosphate uridylyltransferase	9	9	5.44741e+06	5.47248e+06	5.32242e+06	5.31812e+06	4.95423e+06	5.35912e+06
P09152	NARG_ECOLI	narG	Respiratory nitrate reductase 1 alpha chain	21	15	1.62599e+07	1.61365e+07	1.61007e+07	1.56164e+07	1.54998e+07	1.58397e+07
P09155	RND_ECOLI	rnd	Ribonuclease D	11	11	9.343e+06	1.01526e+07	9.57322e+06	9.8214e+06	1.02249e+07	9.33104e+06
P09158	SPEE_ECOLI	speE	Spermidine synthase	5	5	2.80293e+07	2.88191e+07	2.77681e+07	2.63014e+07	2.74923e+07	2.76871e+07
P09169	OMPT_ECOLI	ompT	Protease 7	14	13	2.04753e+07	1.97816e+07	2.07406e+07	1.87248e+07	2.12481e+07	1.92833e+07
P09211ups|GSTP1_HUMAN_UPS	Glutathione	Glutathione		6	6		4.2542e+07		4.03336e+07		4.01119e+07
P09323	PTW3C_ECOLI	nagE	PTS system N-acetylglucosamine-specific EIICBA component	2	2	5.8693e+06	6.31724e+06	4.91261e+06	4.97716e+06	3.86514e+06	5.68704e+06
P09348	MOTA_ECOLI	motA	Motility protein A	3	3	1.52768e+06	1.54924e+06	1.45909e+06	1.57057e+06	1.60916e+06	1.62599e+06
P09372	GRPE_ECOLI	grpE	Protein GrpE	9	9	1.77342e+08	1.88267e+08	1.71555e+08	1.74074e+08	1.8321e+08	1.84828e+08
P09373	PFLB_ECOLI	pflB	Formate acetyltransferase 1	68	63	2.0617e+09	2.02445e+09	2.00913e+09	1.97185e+09	2.01224e+09	1.97196e+09
P09394	GLPQ_ECOLI	glpQ	Glycerophosphoryl diester phosphodiesterase	13	13	2.88404e+07	2.77609e+07	2.86583e+07	2.69244e+07	2.97051e+07	2.86555e+07
P09424	MTLD_ECOLI	mtlD	Mannitol-1-phosphate 5-dehydrogenase	7	7	1.92826e+07	2.43424e+07	2.05732e+07	2.46236e+07	2.08113e+07	2.31134e+07
P09546	PUTA_ECOLI	putA	Bifunctional protein PutA	12	12	2.27887e+07	2.32996e+07	2.33698e+07	2.197e+07	2.36709e+07	2.3113e+07
P09549	DEDD_ECOLI	dedD	Protein DedD	6	6	1.16804e+07	1.05649e+07	1.10994e+07	1.07635e+07	1.10187e+07	1.06303e+07
P09831	GLTB_ECOLI	gltB	Glutamate synthase [NADPH] large chain	38	38	1.17825e+07	1.1902e+07	1.20559e+07	1.21621e+07	1.18599e+07	1.22239e+07
P09832	GLTD_ECOLI	gltD	Glutamate synthase [NADPH] small chain	6	6	2.96896e+07	2.67424e+07	2.63676e+07	2.71464e+07	2.85716e+07	2.58886e+07
P09996	YIDB_ECOLI	yidB	Uncharacterized protein YidB	1	1	1.02283e+06	820035	777301	892171	1.04726e+06	877890
P0A698	UVRA_ECOLI	uvrA	UvrABC system protein A	23	23	1.55518e+07	1.43368e+07	1.48223e+07	1.4272e+07	1.47167e+07	1.42971e+07
P0A6A0	UBIB_ECOLI	ubiB	Probable ubiquinone biosynthesis protein UbiB	5	5	4.26367e+06	4.20854e+06	4.36227e+06	4.56914e+06	4.08341e+06	3.8659e+06
P0A6A3	ACKA_ECOLI	ackA	Acetate kinase	15	15	9.09828e+08	9.56732e+08	8.80698e+08	9.82318e+08	8.76135e+08	9.39514e+08
P0A6A8	ACP_ECOLI	acpP	Acyl carrier protein	3	3	1.134e+09	1.17362e+09	1.06492e+09	1.07039e+09	1.10815e+09	1.11144e+09
P0A6B4	ALR1_ECOLI	alr	Alanine racemase, biosynthetic	11	11	1.17453e+07	1.15671e+07	1.10001e+07	1.17252e+07	1.16267e+07	1.15489e+07
P0A6B7	ISCS_ECOLI	iscS	Cysteine desulfurase	22	22	1.07271e+08	1.07287e+08	1.05951e+08	1.05289e+08	1.04041e+08	1.08307e+08
P0A6C1	END4_ECOLI	nfo	Endonuclease 4	7	7	9.25039e+06	1.00832e+07	1.10262e+07	1.02274e+07	1.04296e+07	9.64045e+06
P0A6D0	ARGR_ECOLI	argR	Arginine repressor	1	1	9.46833e+06	1.414e+07	1.32774e+07	1.33952e+07	1.3702e+07	1.37296e+07
P0A6D3	AROA_ECOLI	aroA	3-phosphoshikimate 1-carboxyvinyltransferase	9	9	2.80279e+07	2.8055e+07	2.73136e+07	2.8357e+07	2.61847e+07	2.73772e+07
P0A6D7	AROK_ECOLI	aroK	Shikimate kinase 1	12	12	1.03155e+08	1.08429e+08	1.0191e+08	1.07116e+08	1.05599e+08	1.07717e+08
P0A6E4	ASSY_ECOLI	argG	Argininosuccinate synthase	11	11	1.22503e+07	1.60201e+07	1.68259e+07	1.75043e+07	1.51111e+07	1.86568e+07
P0A6E6	ATPE_ECOLI	atpC	ATP synthase epsilon chain	4	4	5.24049e+07	5.35525e+07	5.15984e+07	5.29877e+07	5.74361e+07	5.29355e+07
P0A6E9	BIOD2_ECOLI	bioD2	ATP-dependent dethiobiotin synthetase BioD 2	7	7	2.94558e+07	3.14085e+07	3.28274e+07	3.05075e+07	3.14269e+07	2.98703e+07
P0A6F1	CARA_ECOLI	carA	Carbamoyl-phosphate synthase small chain	11	11	4.48831e+07	4.45533e+07	4.52598e+07	4.24566e+07	4.65123e+07	4.29623e+07
P0A6F3	GLPK_ECOLI	glpK	Glycerol kinase	20	20	1.73266e+07	1.751e+07	1.77553e+07	1.72022e+07	1.7528e+07	1.75383e+07
P0A6F5	CH60_ECOLI	groL	60 kDa chaperonin	37	37	6.55611e+08	6.61769e+08	6.39735e+08	6.4253e+08	6.48879e+08	6.35946e+08
P0A6F9	CH10_ECOLI	groS	10 kDa chaperonin	8	8	7.67661e+08	5.93875e+08	7.36146e+08	6.06551e+08	7.36082e+08	5.77061e+08
P0A6G3	PNCC_ECOLI	pncC	Nicotinamide-nucleotide amidohydrolase PncC	3	3	1.84673e+07	1.9775e+07	2.01381e+07	1.80422e+07	1.79951e+07	1.82383e+07
P0A6G7	CLPP_ECOLI	clpP	ATP-dependent Clp protease proteolytic subunit	5	5	1.43548e+08	1.46519e+08	1.35817e+08	1.41898e+08	1.41864e+08	1.4743e+08
P0A6H1	CLPX_ECOLI	clpX	ATP-dependent Clp protease ATP-binding subunit ClpX	22	22	9.29907e+07	9.63298e+07	9.38111e+07	9.8465e+07	9.23636e+07	9.37385e+07
P0A6H5	HSLU_ECOLI	hslU	ATP-dependent protease ATPase subunit HslU	29	29	8.7804e+07	8.505e+07	8.56981e+07	8.44899e+07	8.58709e+07	8.55476e+07
P0A6H8	CLS_ECOLI	cls	Cardiolipin synthase	2	2	1.65375e+06	1.7297e+06	1.61391e+06	1.72256e+06	1.49654e+06	1.46939e+06
P0A6I0	KCY_ECOLI	cmk	Cytidylate kinase	13	13	5.19742e+07	5.16694e+07	5.3647e+07	4.91911e+07	5.26243e+07	4.99469e+07
P0A6I3	COAA_ECOLI	coaA	Pantothenate kinase	10	10	1.45463e+07	1.47529e+07	1.45129e+07	1.40539e+07	1.47433e+07	1.48182e+07
P0A6I6	COAD_ECOLI	coaD	Phosphopantetheine adenylyltransferase	4	4	5.84688e+06	4.79107e+06	5.7085e+06	4.32627e+06	6.00514e+06	4.71004e+06
P0A6I9	COAE_ECOLI	coaE	Dephospho-CoA kinase	4	4	4.40322e+06	4.72859e+06	4.72364e+06	4.73223e+06	4.64532e+06	4.39312e+06
P0A6J1	CYSC_ECOLI	cysC	Adenylyl-sulfate kinase	3	3	6.34702e+06	6.26475e+06	6.51478e+06	5.6968e+06	6.32677e+06	6.25458e+06
P0A6J5	DADA_ECOLI	dadA	D-amino acid dehydrogenase small subunit	3	3	2.43226e+06	2.35067e+06	2.49015e+06	2.58296e+06	2.62575e+06	2.52944e+06
P0A6J8	DDLA_ECOLI	ddlA	D-alanine--D-alanine ligase A	16	16	7.14821e+07	7.09245e+07	7.02943e+07	7.20095e+07	7.22834e+07	7.04849e+07
P0A6K1	DAPF_ECOLI	dapF	Diaminopimelate epimerase	2	2		1.13636e+06		1.54253e+06		1.13099e+06
P0A6K3	DEF_ECOLI	def	Peptide deformylase	6	6	1.05278e+08	1.00224e+08	1.00314e+08	1.00492e+08	1.05579e+08	9.85926e+07
P0A6K6	DEOB_ECOLI	deoB	Phosphopentomutase	20	20	1.34809e+08	1.37185e+08	1.37376e+08	1.3835e+08	1.39419e+08	1.3309e+08
P0A6L0	DEOC_ECOLI	deoC	Deoxyribose-phosphate aldolase	11	11	1.06182e+08	9.97414e+07	1.0614e+08	1.03638e+08	1.05778e+08	9.94135e+07
P0A6L2	DAPA_ECOLI	dapA	4-hydroxy-tetrahydrodipicolinate synthase	10	10	1.66185e+08	1.68528e+08	1.62379e+08	1.65403e+08	1.6099e+08	1.6326e+08
P0A6L7	UXAB_ECOLI	uxaB	Altronate oxidoreductase	6	6	9.85165e+06	1.0539e+07	9.5438e+06	1.02873e+07	9.93354e+06	9.4303e+06
P0A6L9	HSCB_ECOLI	hscB	Co-chaperone protein HscB	4	4	2.32175e+07	2.23444e+07	2.35336e+07	2.30263e+07	2.42535e+07	2.31976e+07
P0A6M4	DTD_ECOLI	dtd	D-tyrosyl-tRNA(Tyr) deacylase	3	3	1.38774e+07	1.31053e+07	1.31685e+07	1.36572e+07	1.4509e+07	1.35284e+07
P0A6M8	EFG_ECOLI	fusA	Elongation factor G	43	43	8.21124e+08	8.1215e+08	8.04996e+08	7.97073e+08	8.04743e+08	7.8055e+08
P0A6N4	EFP_ECOLI	efp	Elongation factor P	5	5	6.88079e+08	6.13257e+08	6.72287e+08	6.29428e+08	6.21524e+08	6.06204e+08
P0A6N8	EFPL_ECOLI	yeiP	Elongation factor P-like protein	5	5	9.04432e+07	8.82816e+07	8.65999e+07	8.12517e+07	8.80456e+07	8.21096e+07
P0A6P1	EFTS_ECOLI	tsf	Elongation factor Ts	27	27	1.75711e+09	1.63695e+09	1.6654e+09	1.56903e+09	1.66502e+09	1.55786e+09
P0A6P5	DER_ECOLI	der	GTPase Der	18	18	2.53587e+07	2.61135e+07	2.50999e+07	2.6189e+07	2.5418e+07	2.50107e+07
P0A6P7	ENGB_ECOLI	engB	Probable GTP-binding protein EngB	10	10	6.78265e+07	6.19057e+07	6.54566e+07	6.30926e+07	6.60434e+07	6.0699e+07
P0A6P9	ENO_ECOLI	eno	Enolase	25	25	1.22379e+09	1.18664e+09	1.21169e+09	1.1834e+09	1.20438e+09	1.1712e+09
P0A6Q3	FABA_ECOLI	fabA	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase	10	10	8.5196e+07	8.57284e+07	8.14337e+07	8.83404e+07	8.38308e+07	8.46328e+07
P0A6Q6	FABZ_ECOLI	fabZ	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ	7	7	9.62972e+07	1.10778e+08	9.5319e+07	1.11734e+08	1.01279e+08	1.11186e+08
P0A6R0	FABH_ECOLI	fabH	3-oxoacyl-[acyl-carrier-protein] synthase 3	8	8	6.97419e+07	8.6418e+07	7.62249e+07	8.45645e+07	7.33921e+07	8.48282e+07
P0A6R3	FIS_ECOLI	fis	DNA-binding protein fis	2	2	4.40096e+07	5.26662e+07	3.9991e+07	4.24689e+07	4.86795e+07	5.06242e+07
P0A6S0	FLGH_ECOLI	flgH	Flagellar L-ring protein	5	5	7.14296e+06	6.37287e+06	6.52677e+06	6.63311e+06	7.07984e+06	6.91236e+06
P0A6S7	GPDA_ECOLI	gpsA	Glycerol-3-phosphate dehydrogenase [NAD(P)+]	6	6	2.82937e+07	2.6196e+07	2.84988e+07	2.71454e+07	2.63195e+07	2.66896e+07
P0A6T1	G6PI_ECOLI	pgi	Glucose-6-phosphate isomerase	26	26	2.74716e+08	2.80321e+08	2.70209e+08	2.6625e+08	2.67037e+08	2.72567e+08
P0A6T3	GAL1_ECOLI	galK	Galactokinase	8	8	1.62786e+07	1.62975e+07	1.69656e+07	1.59887e+07	1.61983e+07	1.55888e+07
P0A6T5	GCH1_ECOLI	folE	GTP cyclohydrolase 1	6	6	2.26488e+07	2.46428e+07	2.2882e+07	2.26528e+07	2.34913e+07	2.39644e+07
P0A6T9	GCSH_ECOLI	gcvH	Glycine cleavage system H protein	3	3	1.36894e+07	1.40233e+07	1.53693e+07	1.50468e+07	1.35376e+07	1.49944e+07
P0A6U3	MNMG_ECOLI	mnmG	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG	18	18	2.31786e+07	2.34885e+07	2.47014e+07	2.29198e+07	2.44921e+07	2.29931e+07
P0A6U5	RSMG_ECOLI	rsmG	Ribosomal RNA small subunit methyltransferase G	5	5	2.16291e+07	2.06111e+07	2.1308e+07	2.05843e+07	2.18659e+07	2.18878e+07
P0A6U8	GLGA_ECOLI	glgA	Glycogen synthase	12	12	1.32648e+07	1.29689e+07	1.32499e+07	1.37078e+07	1.32545e+07	1.28436e+07
P0A6V1	GLGC_ECOLI	glgC	Glucose-1-phosphate adenylyltransferase	10	10	3.43e+07	3.28684e+07	3.3449e+07	3.1018e+07	3.21978e+07	3.17949e+07
P0A6V8	GLK_ECOLI	glk	Glucokinase	8	8	5.45273e+07	5.3086e+07	5.25016e+07	5.38355e+07	5.27647e+07	5.30758e+07
P0A6W0	GLSA2_ECOLI	glsA2	Glutaminase 2	5	5	1.68627e+06	1.90282e+06	1.62806e+06	1.89204e+06	1.99247e+06	1.89077e+06
P0A6W3	MRAY_ECOLI	mraY	Phospho-N-acetylmuramoyl-pentapeptide-transferase	1	1	5.42799e+06	4.5742e+06	5.18472e+06	4.9811e+06	5.03763e+06	4.38715e+06
P0A6W5	GREA_ECOLI	greA	Transcription elongation factor GreA	11	11	1.13284e+08	1.08705e+08	1.15917e+08	1.08679e+08	1.18484e+08	1.0511e+08
P0A6W9	GSH1_ECOLI	gshA	Glutamate--cysteine ligase	13	13	2.74961e+07	2.82952e+07	2.96368e+07	2.65811e+07	2.87158e+07	2.73731e+07
P0A6X3	HFQ_ECOLI	hfq	Protein hfq	2	2	3.44856e+06	3.16127e+06	3.50767e+06	2.6322e+06	3.64329e+06	3.08603e+06
P0A6X7	IHFA_ECOLI	ihfA	Integration host factor subunit alpha	9	9	2.01341e+08	2.29681e+08	2.04098e+08	2.27385e+08	2.06052e+08	2.27399e+08
P0A6Y1	IHFB_ECOLI	ihfB	Integration host factor subunit beta	4	4	6.07269e+07	6.41702e+07	6.02576e+07	5.9303e+07	5.6907e+07	6.18843e+07
P0A6Y5	HSLO_ECOLI	hslO	33 kDa chaperonin	5	5	4.25418e+07	4.44225e+07	4.12722e+07	4.24772e+07	4.22182e+07	4.44942e+07
P0A6Y8	DNAK_ECOLI	dnaK	Chaperone protein DnaK	43	43	4.25508e+08	4.20121e+08	4.13749e+08	3.97257e+08	4.03702e+08	4.0276e+08
P0A6Z1	HSCA_ECOLI	hscA	Chaperone protein HscA	19	19	3.04175e+07	2.93613e+07	3.0894e+07	2.99934e+07	3.00074e+07	2.90541e+07
P0A6Z3	HTPG_ECOLI	htpG	Chaperone protein HtpG	43	43	1.2479e+08	1.22544e+08	1.2247e+08	1.19987e+08	1.22859e+08	1.1809e+08
P0A6Z6	NIKR_ECOLI	nikR	Nickel-responsive regulator	4	4	7.98827e+06	9.01532e+06	8.69478e+06	8.19637e+06	7.68813e+06	8.64514e+06
P0A705	IF2_ECOLI	infB	Translation initiation factor IF-2	36	36	9.59636e+07	9.24778e+07	9.52004e+07	9.20944e+07	9.59936e+07	9.20485e+07
P0A707	IF3_ECOLI	infC	Translation initiation factor IF-3	6	6	2.89375e+08	3.18754e+08	2.91775e+08	3.23349e+08	2.9669e+08	2.96455e+08
P0A715	KDSA_ECOLI	kdsA	2-dehydro-3-deoxyphosphooctonate aldolase	17	17	1.93954e+08	1.85532e+08	1.87072e+08	1.76977e+08	1.8052e+08	1.73432e+08
P0A717	KPRS_ECOLI	prs	Ribose-phosphate pyrophosphokinase	13	13	2.37193e+08	2.32212e+08	2.37484e+08	2.31497e+08	2.38617e+08	2.16637e+08
P0A720	KTHY_ECOLI	tmk	Thymidylate kinase	10	10	1.2167e+07	1.20776e+07	1.23095e+07	1.34186e+07	1.16332e+07	1.23928e+07
P0A722	LPXA_ECOLI	lpxA	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase	7	7	5.92856e+07	5.7454e+07	5.61932e+07	5.58959e+07	5.8855e+07	5.69289e+07
P0A725	LPXC_ECOLI	lpxC	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase	3	3	3.14663e+06	3.08493e+06		2.80239e+06	2.30277e+06	3.1857e+06
P0A729	YCEF_ECOLI	yceF	Maf-like protein YceF	5	5	7.08702e+06	8.37888e+06	7.30513e+06	8.29853e+06	7.42322e+06	7.89512e+06
P0A731	MGSA_ECOLI	mgsA	Methylglyoxal synthase	2	2	3.28199e+07	3.39225e+07	3.31104e+07	2.96751e+07	3.21107e+07	3.2108e+07
P0A734	MINE_ECOLI	minE	Cell division topological specificity factor	10	10	8.38477e+07	7.97197e+07	8.23376e+07	8.24162e+07	8.7286e+07	8.0029e+07
P0A738	MOAC_ECOLI	moaC	Cyclic pyranopterin monophosphate synthase accessory protein	4	4	5.943e+06	5.72725e+06	5.56838e+06	5.59508e+06	5.64307e+06	5.72775e+06
P0A744	MSRA_ECOLI	msrA	Peptide methionine sulfoxide reductase MsrA	3	3	3.69936e+07	3.79706e+07	3.68681e+07	3.30791e+07	3.71534e+07	3.62863e+07
P0A746	MSRB_ECOLI	msrB	Peptide methionine sulfoxide reductase MsrB	1	1	2.13906e+06	3.24814e+06	3.49645e+06	3.08852e+06	4.21954e+06	3.31506e+06
P0A749	MURA_ECOLI	murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	13	13	4.11601e+07	4.16538e+07	4.28662e+07	4.27431e+07	4.46111e+07	4.15586e+07
P0A752	NADD_ECOLI	nadD	Nicotinate-nucleotide adenylyltransferase	1	1	2.88727e+06	3.24204e+06	2.6998e+06	3.13004e+06	3.34335e+06	3.33184e+06
P0A759	NAGB_ECOLI	nagB	Glucosamine-6-phosphate deaminase	4	4	3.45196e+07	3.63172e+07	3.48757e+07	3.57454e+07	3.44984e+07	3.5931e+07
P0A763	NDK_ECOLI	ndk	Nucleoside diphosphate kinase	6	6	7.04671e+07	6.36102e+07	6.9698e+07	6.40171e+07	7.05206e+07	6.419e+07
P0A776	RPPH_ECOLI	rppH	RNA pyrophosphohydrolase	2	2	1.03396e+06	1.43031e+06	1.0416e+06	1.29029e+06	951061	1.51311e+06
P0A780	NUSB_ECOLI	nusB	N utilization substance protein B	8	8	1.19245e+08	1.25239e+08	1.14793e+08	1.26505e+08	1.12437e+08	1.23721e+08
P0A784	ORN_ECOLI	orn	Oligoribonuclease	7	7	2.06895e+07	2.09998e+07	2.05829e+07	2.0795e+07	2.11481e+07	2.07911e+07
P0A786	PYRB_ECOLI	pyrB	Aspartate carbamoyltransferase catalytic chain	10	10	7.74484e+06	7.93462e+06	7.63088e+06	8.19977e+06	7.89765e+06	8.43234e+06
P0A790	PAND_ECOLI	panD	Aspartate 1-decarboxylase	2	2	5.18345e+07	5.2526e+07	4.88802e+07	4.53503e+07	5.2403e+07	4.96844e+07
P0A794	PDXJ_ECOLI	pdxJ	Pyridoxine 5'-phosphate synthase	8	8	4.42697e+07	3.82547e+07	4.23048e+07	3.92445e+07	4.30959e+07	4.05016e+07
P0A796	K6PF1_ECOLI	pfkA	6-phosphofructokinase isozyme 1	15	15	1.88715e+08	1.96972e+08	1.88591e+08	2.0041e+08	1.89966e+08	1.9375e+08
P0A799	PGK_ECOLI	pgk	Phosphoglycerate kinase	27	27	1.74182e+09	1.58485e+09	1.72429e+09	1.51169e+09	1.60975e+09	1.47876e+09
P0A7A2	GPMB_ECOLI	gpmB	Probable phosphoglycerate mutase GpmB	5	5	1.20058e+07	1.20485e+07	1.17558e+07	1.24371e+07	1.28353e+07	1.27782e+07
P0A7A5	PIMT_ECOLI	pcm	Protein-L-isoaspartate O-methyltransferase	5	5	1.327e+06	1.5042e+06	1.30254e+06	1.55619e+06	1.26721e+06	1.43799e+06
P0A7A7	PLSB_ECOLI	plsB	Glycerol-3-phosphate acyltransferase	17	17	1.57543e+07	1.64398e+07	1.65926e+07	1.7243e+07	1.67243e+07	1.74856e+07
