Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML
P0AEI1	P0AEI1		miaB		1.0667e+07	1.11356e+07	1.08059e+07	1.18605e+07	1.04872e+07	1.15092e+07
P0AEI4	P0AEI4		rimO		4.60498e+06	4.34224e+06	4.55429e+06	4.63024e+06	4.59232e+06	4.32268e+06
P0AEI6	P0AEI6		nudJ		2.92596e+06	3.0587e+06	3.11432e+06	2.90937e+06	3.09813e+06	2.8564e+06
P0AEJ2	P0AEJ2		entC		851390	884216	868672	853486	827425	1.07399e+06
P0AEK2	P0AEK2		fabG		8.61462e+07	7.78533e+07	8.35291e+07	8.03413e+07	8.29117e+07	7.87247e+07
P0AEK4	P0AEK4		fabI		5.57025e+07	5.59643e+07	5.49529e+07	5.60899e+07	5.53097e+07	5.38227e+07
P0AEL6	P0AEL6		fepB		2.01793e+06	1.96281e+06	2.067e+06	1.80371e+06	2.34286e+06	1.74874e+06
P0AEM0	P0AEM0		fkpB		1.48467e+06	1.87167e+06	1.61452e+06	1.83443e+06	1.62288e+06	1.97017e+06
P0AEM4	P0AEM4		flgM		1.90277e+06	2.27915e+06	1.91384e+06	2.12882e+06	1.86684e+06	1.97469e+06
P0AEM6	P0AEM6		fliA		2.53762e+06	2.63959e+06	2.55519e+06	2.77307e+06	2.46046e+06	2.64441e+06
P0AEM9	P0AEM9		fliY		8.81244e+06	8.64704e+06	8.7573e+06	9.03268e+06	9.0139e+06	8.95264e+06
P0AEN1	P0AEN1		fre		9.61467e+06	9.75516e+06	9.35947e+06	9.97594e+06	9.1541e+06	9.91209e+06
P0AEN4	P0AEN4		ftsL		2.08477e+06	2.029e+06	2.17784e+06	2.14449e+06	2.09601e+06	2.06253e+06
P0AEN8	P0AEN8		fucU		5.14409e+06	5.29316e+06	5.03809e+06	5.54697e+06	4.94455e+06	5.53507e+06
P0AEP3	P0AEP3		galU		6.5345e+07	6.70902e+07	6.4854e+07	6.69571e+07	6.58077e+07	6.51881e+07
P0AEQ3	P0AEQ3		glnH		1.48638e+07	1.44463e+07	1.50946e+07	1.50177e+07	1.55248e+07	1.49216e+07
P0AEQ6	P0AEQ6		glnP		2.68996e+06	2.9241e+06	2.71379e+06	3.14885e+06	2.61581e+06	3.2232e+06
P0AES0	P0AES0		gsp		1.77438e+06	1.74573e+06	1.75505e+06	1.67698e+06	1.70952e+06	1.73067e+06
P0AES2	P0AES2		gudD		1.85533e+06	1.85133e+06	1.88916e+06	1.80978e+06	1.77552e+06	1.71856e+06
P0AES4	P0AES4		gyrA		1.42679e+07	1.42039e+07	1.38685e+07	1.4325e+07	1.39758e+07	1.41461e+07
P0AES6	P0AES6		gyrB		8.22079e+06	8.3347e+06	8.2759e+06	8.42501e+06	8.17165e+06	8.39979e+06
P0AET2	P0AET2		hdeB		1.21284e+07	1.50128e+07	1.26282e+07	1.48454e+07	1.2424e+07	1.42998e+07
P0AET8	P0AET8		hdhA		1.93399e+06	1.87104e+06	2.18467e+06	2.02265e+06	1.65234e+06	2.1605e+06
P0AEU0	P0AEU0		hisJ		3.59747e+06	3.32309e+06	3.56785e+06	3.41972e+06	3.58345e+06	3.42803e+06
P0AEU7	P0AEU7		skp		3.32752e+07	2.73378e+07	3.28289e+07	2.58653e+07	3.19553e+07	2.64294e+07
P0AEV1	P0AEV1		hnr		204530	247892	190870	229065	205095	283979
P0AEV4	P0AEV4		hycA		1.01495e+06	784462	917598	993278	988518	945824
P0AEV7	P0AEV7		hycH		1.47793e+06	2.21697e+06	1.49438e+06	1.87101e+06	1.22974e+06	1.98114e+06
P0AEV9	P0AEV9		hycI		298001	356240	308779	328383	253658	595874
P0AEW6	P0AEW6		gsk		2.67423e+06	2.90209e+06	2.75227e+06	2.85644e+06	2.58733e+06	2.89589e+06
P0AEW9	P0AEW9		fruK		1.64184e+07	1.60506e+07	1.68477e+07	1.67372e+07	1.59816e+07	1.6913e+07
P0AEX5	P0AEX5		prkB		1.8291e+06	1.79795e+06	2.11771e+06	1.86962e+06	2.01642e+06	1.79665e+06
P0AEX9	P0AEX9		malE		6.23374e+06	7.17063e+06	6.08356e+06	7.14621e+06	6.26343e+06	7.21437e+06
P0AEY3	P0AEY3		mazG		2.10976e+06	2.1086e+06	2.07581e+06	1.96055e+06	2.21774e+06	2.14044e+06
P0AEY5	P0AEY5		mdaB		2.26665e+06	2.2757e+06	2.39955e+06	2.16239e+06	2.31761e+06	2.19778e+06
P0AEZ3	P0AEZ3		minD		1.2162e+07	1.15939e+07	1.20594e+07	1.12654e+07	1.22586e+07	1.16655e+07
P0AEZ9	P0AEZ9		moaB		1.0789e+07	1.19982e+07	1.11607e+07	1.15052e+07	1.10642e+07	1.14603e+07
P0AF03	P0AF03		mog		1.3257e+07	1.41204e+07	1.28139e+07	1.42236e+07	1.34752e+07	1.41241e+07
P0AF06	P0AF06		motB		815862	649939	747090	776238	814592	689814
P0AF08	P0AF08		mrp		4.12405e+06	3.8481e+06	4.03734e+06	4.08633e+06	4.05536e+06	3.89962e+06
P0AF12	P0AF12		mtnN		1.91917e+07	1.77089e+07	1.80218e+07	1.78818e+07	1.84163e+07	1.87311e+07
P0AF18	P0AF18		nagA		2.995e+06	2.90274e+06	3.12754e+06	2.87853e+06	3.05396e+06	2.82219e+06
P0AF20	P0AF20		nagC		1.18762e+06	1.14194e+06	1.11504e+06	1.07927e+06	1.19139e+06	1.30033e+06
P0AF24	P0AF24		nagD		1.89419e+06	1.85136e+06	1.84667e+06	1.83666e+06	1.78483e+06	1.76415e+06
P0AF26	P0AF26		narJ		1.03745e+06	1.25969e+06	959092	1.19295e+06	1.12352e+06	1.0187e+06
P0AF28	P0AF28		narL		9.51873e+06	9.17011e+06	9.4377e+06	9.41498e+06	9.61641e+06	9.0949e+06
P0AF36	P0AF36		zapB		6.80538e+06	6.20362e+06	6.41456e+06	5.43182e+06	6.82385e+06	6.31112e+06
P0AF48	P0AF48		yjbQ		1.00456e+06	994193	1.23685e+06	1.20663e+06	1.24145e+06	1.12928e+06
P0AF50	P0AF50		yjbR		8.14205e+06	7.25293e+06	7.95739e+06	6.5783e+06	7.70984e+06	7.24858e+06
P0AF52	P0AF52		yjcD		358092	530274	489608	578828	342536	557182
P0AF59	P0AF59		yjdI		602264	637567	580339	749249	603962	622304
P0AF61	P0AF61		yjdK		2.15199e+06	1.21814e+06	1.76144e+06	1.61e+06	1.52392e+06	1.79107e+06
P0AF63	P0AF63		nsrR		1.43843e+06	1.43235e+06	1.53757e+06	1.43335e+06	1.45374e+06	1.43394e+06
P0AF67	P0AF67		yjeE		3.98179e+06	3.73898e+06	3.93466e+06	3.56986e+06	3.73544e+06	3.59738e+06
P0AF70	P0AF70		yjeI		1.00725e+07	1.01754e+07	9.18615e+06	9.65149e+06	1.08494e+07	9.87703e+06
P0AF90	P0AF90		rraB		7.343e+06	7.17716e+06	6.95109e+06	7.76563e+06	6.79028e+06	7.40231e+06
P0AF93	P0AF93		ridA		1.38973e+08	1.155e+08	1.36958e+08	1.20019e+08	1.31376e+08	1.31688e+08
P0AF96	P0AF96		tabA		2.64884e+06	2.6952e+06	2.63676e+06	2.7109e+06	2.73077e+06	2.70175e+06
P0AF98	P0AF98		lptF		1.23255e+06	1.59177e+06	1.27631e+06	1.58197e+06	1.25652e+06	1.62604e+06
P0AFA7	P0AFA7		nhaB		437761	511015	501698	649812	369617	533648
P0AFB1	P0AFB1		nlpI		2.2483e+06	1.97848e+06	2.13138e+06	1.99072e+06	2.14344e+06	2.18823e+06
P0AFB5	P0AFB5		glnL		1.28381e+06	1.13381e+06	1.24887e+06	1.20276e+06	1.04641e+06	1.238e+06
P0AFB8	P0AFB8		glnG		7.50734e+06	7.69483e+06	7.50796e+06	7.85329e+06	7.61599e+06	7.75771e+06
P0AFC0	P0AFC0		nudB		517451	385007	546586	466817	505345	430318
P0AFC3	P0AFC3		nuoA		2.06037e+06	1.98188e+06	1.98841e+06	2.05592e+06	2.09843e+06	2.2679e+06
P0AFC7	P0AFC7		nuoB		3.9074e+06	4.10988e+06	3.87343e+06	3.87209e+06	4.11586e+06	3.52387e+06
P0AFD1	P0AFD1		nuoE		2.48861e+06	2.51258e+06	2.40264e+06	2.46507e+06	2.40522e+06	2.48291e+06
P0AFD4	P0AFD4		nuoH		2.50897e+06	2.51123e+06	2.5012e+06	2.42252e+06	2.54594e+06	2.52308e+06
P0AFD6	P0AFD6		nuoI		8.19272e+06	8.26088e+06	8.50911e+06	7.67529e+06	7.88941e+06	7.6467e+06
P0AFF2	P0AFF2		nupC		607673	845111	576388	680718	521094	757871
P0AFF6	P0AFF6		nusA		1.81786e+07	1.79178e+07	1.79657e+07	1.78166e+07	1.8151e+07	1.77896e+07
P0AFG0	P0AFG0		nusG		1.5872e+07	1.34248e+07	1.58904e+07	1.35893e+07	1.42484e+07	1.43925e+07
P0AFG3	P0AFG3		sucA		8.88442e+06	8.96587e+06	8.87824e+06	9.17226e+06	9.08327e+06	9.27087e+06
P0AFG6	P0AFG6		sucB		9.13237e+06	8.80991e+06	8.94476e+06	9.13032e+06	9.05945e+06	8.93009e+06
P0AFG8	P0AFG8		aceE		1.08516e+08	1.07337e+08	1.09783e+08	1.0839e+08	1.07206e+08	1.07933e+08
P0AFH0	P0AFH0		ogt		246931	360119	251760	469290	295092	389973
P0AFH8	P0AFH8		osmY		2.39739e+07	2.4002e+07	2.42019e+07	2.36473e+07	2.35867e+07	2.39324e+07
P0AFI0	P0AFI0		oxc		895953	1.27555e+06	941283	1.3709e+06	967056	1.1022e+06
P0AFI2	P0AFI2		parC		3.64454e+06	3.57612e+06	3.57988e+06	3.6667e+06	3.40857e+06	3.64006e+06
P0AFI5	P0AFI5		pbpG		2.29847e+06	2.06249e+06	1.96004e+06	1.87084e+06	2.06935e+06	2.03896e+06
P0AFI7	P0AFI7		pdxH		7.1324e+06	7.44387e+06	7.28062e+06	7.71145e+06	6.93694e+06	7.68879e+06
P0AFJ1	P0AFJ1		phnA		1.72728e+06	1.61465e+06	1.79535e+06	1.58605e+06	1.82984e+06	1.47156e+06
P0AFJ5	P0AFJ5		phoB		608457	649722	484237	610546	582206	623248
P0AFJ7	P0AFJ7		pitA		1.79858e+06	1.70721e+06	1.78305e+06	1.67846e+06	1.9049e+06	1.45595e+06
P0AFK0	P0AFK0		pmbA		5.30387e+06	4.96805e+06	5.15457e+06	5.13702e+06	5.25357e+06	4.85675e+06
P0AFK9	P0AFK9		potD		4.76944e+06	5.33682e+06	4.68314e+06	5.31211e+06	4.68838e+06	5.00952e+06
P0AFL3	P0AFL3		ppiA		5.37575e+06	4.88582e+06	5.34572e+06	5.10506e+06	5.32409e+06	5.10113e+06
P0AFL6	P0AFL6		ppx		1.46808e+06	1.45469e+06	1.50532e+06	1.47859e+06	1.44327e+06	1.53717e+06
P0AFM2	P0AFM2		proX		1.42521e+06	1.28604e+06	1.50423e+06	1.20099e+06	1.3985e+06	1.24784e+06
P0AFM6	P0AFM6		pspA		3.77113e+06	3.64296e+06	3.95888e+06	3.83758e+06	3.90162e+06	3.66747e+06
P0AFM9	P0AFM9		pspB		582472	642212	610362	561845	787308	697320
P0AFP4	P0AFP4		ybbO		1.10316e+06	860011	1.08148e+06	919854	1.08516e+06	879737
P0AFP6	P0AFP6		ybgI		9.3794e+06	9.73936e+06	9.86137e+06	9.32708e+06	1.00672e+07	9.34874e+06
P0AFQ2	P0AFQ2		ybhS					8.03775e+06		8.69599e+06
P0AFQ7	P0AFQ7		ycfH		5.36748e+06	4.91725e+06	5.22668e+06	4.90273e+06	5.05272e+06	5.20371e+06
P0AFR4	P0AFR4		yciO		5.63453e+06	5.14706e+06	5.62411e+06	5.20919e+06	5.6539e+06	5.44188e+06
P0AFT5	P0AFT5		yehT		1.18173e+06	2.09647e+06	986602	1.76278e+06	1.18436e+06	1.25492e+06
P0AFU4	P0AFU4		glrR		629198	668062	691784	713399	694822	619368
P0AFU8	P0AFU8		ribC		8.8783e+06	9.25075e+06	9.08861e+06	9.1197e+06	8.6553e+06	9.26672e+06
P0AFW8	P0AFW8		rof		4.669e+06	3.67303e+06	4.52342e+06	3.44262e+06	4.41514e+06	3.32417e+06
P0AFX0	P0AFX0		hpf		797706	1.03962e+06	845479	922375	783809	1.02023e+06
P0AFX4	P0AFX4		rsd		310242	367581	338889	458744	327517	472125
P0AFX7	P0AFX7		rseA		1.48582e+06	1.63375e+06	1.383e+06	1.62952e+06	1.5382e+06	1.69226e+06
P0AFX9	P0AFX9		rseB		3.04896e+06	2.97248e+06	2.96099e+06	2.70359e+06	2.99675e+06	2.9674e+06
P0AFY8	P0AFY8		seqA		1.0566e+07	9.97247e+06	1.03427e+07	9.79429e+06	1.03019e+07	9.80112e+06
P0AFZ1	P0AFZ1		sseB		2.29186e+06	2.32055e+06	2.34568e+06	2.29071e+06	2.31269e+06	2.4386e+06
P0AFZ3	P0AFZ3		sspB		9.98003e+06	9.70061e+06	1.02968e+07	9.9691e+06	9.95606e+06	9.89957e+06
P0AG00	P0AG00		wzzE		3.51586e+06	2.87408e+06	3.37355e+06	3.01211e+06	3.18516e+06	2.90935e+06
P0AG07	P0AG07		rpe		1.17344e+07	1.21949e+07	1.18524e+07	1.22262e+07	1.14639e+07	1.25268e+07
P0AG14	P0AG14		sohB		2.12588e+06	1.83299e+06	2.01355e+06	1.95889e+06	2.02604e+06	1.85029e+06
P0AG16	P0AG16		purF		1.04496e+06	928325	1.02093e+06	927402	1.00931e+06	1.04563e+06
P0AG18	P0AG18		purE		1.10312e+06	1.22551e+06	1.57401e+06	1.17788e+06	1.12462e+06	996529
P0AG20	P0AG20		relA		1.76548e+06	1.64065e+06	1.7552e+06	1.57857e+06	1.78111e+06	1.71716e+06
P0AG24	P0AG24		spoT		1.16231e+06	1.15109e+06	1.19816e+06	1.0392e+06	1.17756e+06	1.206e+06
P0AG27	P0AG27		yibN		1.90538e+07	1.85371e+07	1.87683e+07	1.89111e+07	1.87203e+07	1.87207e+07
P0AG30	P0AG30		rho		2.29067e+07	2.16995e+07	2.26288e+07	2.2629e+07	2.31219e+07	2.18073e+07
P0AG40	P0AG40		ribF		1.94127e+06	1.9982e+06	2.03454e+06	2.00816e+06	2.02987e+06	1.98049e+06
P0AG44	P0AG44		rplQ		1.68699e+08	1.7175e+08	1.67819e+08	1.72321e+08	1.64466e+08	1.75635e+08
P0AG48	P0AG48		rplU		7.67427e+07	7.38296e+07	7.80581e+07	7.0595e+07	7.7066e+07	7.16796e+07
P0AG51	P0AG51		rpmD		9.87059e+07	9.49789e+07	9.43241e+07	9.57736e+07	9.3816e+07	9.26132e+07
P0AG55	P0AG55		rplF		1.03733e+08	1.03368e+08	1.05066e+08	1.03957e+08	1.03118e+08	1.01861e+08
P0AG59	P0AG59		rpsN		2.34384e+07	2.48562e+07	2.32697e+07	2.48926e+07	2.30735e+07	2.52719e+07
P0AG63	P0AG63		rpsQ		2.65865e+08	2.19991e+08	2.61616e+08	2.26538e+08	2.57927e+08	2.37849e+08
P0AG67	P0AG67		rpsA		3.34788e+08	3.12098e+08	3.31695e+08	3.16423e+08	3.33379e+08	3.21562e+08
P0AG71	P0AG71		rmuC		9.95366e+06	3.13969e+06	9.65436e+06	1.50845e+07	8.19254e+06	1.4694e+07
P0AG78	P0AG78		sbp		786542	771598	827834	756314	865968	827380
P0AG80	P0AG80		ugpB		592356	411427	550039	718035	443109	408961
P0AG82	P0AG82		pstS		2.20655e+06	2.10609e+06	2.29849e+06	2.17147e+06	2.11677e+06	2.25304e+06
P0AG84	P0AG84		yghA		831441	693400	867533	675691	911385	614568
P0AG86	P0AG86		secB		1.80914e+07	1.77523e+07	1.78246e+07	1.74751e+07	1.85182e+07	1.80336e+07
P0AG90	P0AG90		secD		1.72989e+07	1.64614e+07	1.71792e+07	1.66925e+07	1.73629e+07	1.66828e+07
P0AG93	P0AG93		secF		1.39297e+06	1.14701e+06	1.26032e+06	1.39301e+06	1.1822e+06	1.26797e+06
P0AG96	P0AG96		secE		1.41442e+06	1.39409e+06	1.47881e+06	1.34162e+06	1.52946e+06	1.38655e+06
P0AG99	P0AG99		secG		4.91213e+06	5.82499e+06	4.87447e+06	5.71235e+06	5.01579e+06	5.47559e+06
P0AGA2	P0AGA2		secY		3.89749e+06	3.61416e+06	4.01496e+06	3.57812e+06	3.90328e+06	3.80641e+06
P0AGB0	P0AGB0		serB		4.35552e+06	4.54474e+06	4.3292e+06	4.45186e+06	4.39151e+06	4.34232e+06
P0AGB6	P0AGB6		rpoE		3.55432e+06	3.73298e+06	3.66173e+06	3.6792e+06	3.52483e+06	3.68642e+06
P0AGC3	P0AGC3		slt		1.3563e+06	1.25827e+06	1.36563e+06	1.34106e+06	1.50727e+06	1.32746e+06
P0AGD1	P0AGD1		sodC		748941	624810	817402	564655	751584	554344
P0AGD3	P0AGD3		sodB		5.4271e+07	5.85442e+07	5.35984e+07	5.73385e+07	5.24445e+07	5.757e+07
P0AGD7	P0AGD7		ffh		4.67747e+06	4.64763e+06	4.77948e+06	4.55474e+06	4.7607e+06	4.74436e+06
P0AGE0	P0AGE0		ssb		3.07335e+07	3.04714e+07	3.06218e+07	3.11831e+07	3.09547e+07	3.03014e+07
P0AGE6	P0AGE6		yieF		9.70254e+06	1.10041e+07	1.02693e+07	1.12844e+07	9.60001e+06	1.09967e+07
P0AGE9	P0AGE9		sucD		7.30554e+06	6.7587e+06	7.22886e+06	6.91112e+06	7.07476e+06	7.06728e+06
P0AGF2	P0AGF2		ygdK		1.22923e+06	1.3341e+06	1.25776e+06	1.25947e+06	1.31806e+06	1.2864e+06
P0AGF6	P0AGF6		tdcB		802735	651904	857054	789002	715798	724254
P0AGG0	P0AGG0		thiL		3.22356e+06	3.07913e+06	3.38212e+06	3.15626e+06	3.42036e+06	3.00591e+06
P0AGG2	P0AGG2		tesB		1.05607e+06	1.22134e+06	1.0531e+06	1.08939e+06	949218	1.22342e+06
P0AGG4	P0AGG4		trxC		6.53164e+06	5.8453e+06	6.77118e+06	5.71225e+06	7.46285e+06	5.1701e+06
P0AGG8	P0AGG8		tldD		2.99068e+06	2.737e+06	3.04416e+06	2.8494e+06	3.07712e+06	2.90208e+06
P0AGI8	P0AGI8		trkA		757190	829729	785675	792495	1.00077e+06	742353
P0AGJ2	P0AGJ2		trmH		2.77257e+06	2.68227e+06	2.7164e+06	2.72026e+06	2.82207e+06	2.73733e+06
P0AGJ5	P0AGJ5		yfiF		1.25629e+07	1.25882e+07	1.23017e+07	1.22619e+07	1.20673e+07	1.25996e+07
P0AGJ7	P0AGJ7		trmL		2.65625e+06	2.36566e+06	2.72199e+06	2.59099e+06	2.63316e+06	2.72019e+06
P0AGJ9	P0AGJ9		tyrS		8.73762e+06	8.88781e+06	8.94696e+06	8.93089e+06	8.83277e+06	8.87918e+06
P0AGK4	P0AGK4		yhbY		1.92802e+07	1.95284e+07	1.90848e+07	2.00803e+07	1.93682e+07	1.94338e+07
P0AGK8	P0AGK8		iscR		2.16869e+06	2.27244e+06	2.08132e+06	2.24989e+06	2.11887e+06	2.17204e+06
P0AGL2	P0AGL2		tdcF		993510	929444	957050	957757	1.02335e+06	1.09101e+06
P0AGL5	P0AGL5		ratA		583142	1.03784e+06	617024	833720	663383	935184
P0AGL7	P0AGL7		rsmE		4.09527e+06	4.43403e+06	4.26634e+06	4.3483e+06	4.31847e+06	4.49701e+06
P0AGM5	P0AGM5		sirB1		326024	388269	522651	542281	266185	613418
P0C018	P0C018		rplR		4.97686e+07	5.27036e+07	5.49539e+07	5.21082e+07	5.20541e+07	5.40312e+07
P0C037	P0C037		yaiE		1.16719e+07	1.30888e+07	1.22695e+07	9.98827e+06	1.05988e+07	1.23811e+07
P0C054	P0C054		ibpA		4.47949e+06	4.24619e+06	4.40627e+06	4.4189e+06	4.55409e+06	4.29242e+06
P0C093	P0C093		slmA		3.21356e+06	3.28482e+06	3.25041e+06	3.35349e+06	3.16861e+06	3.40564e+06
P0C0K3	P0C0K3		rdoA		2.11955e+06	2.10955e+06	2.16805e+06	2.19818e+06	1.98361e+06	2.11467e+06
P0C0L2	P0C0L2		osmC		5.55826e+06	5.49583e+06	5.6814e+06	5.62958e+06	5.71843e+06	5.71e+06
P0C0L7	P0C0L7		proP		2.33179e+06	2.59874e+06	2.34638e+06	2.43431e+06	2.32344e+06	2.63996e+06
P0C0L9	P0C0L9		iscX		1.58173e+06	1.66302e+06	1.54724e+06	1.61334e+06	1.62061e+06	1.53543e+06
P0C0R7	P0C0R7		rlmE		4.08379e+06	3.91332e+06	4.11434e+06	3.93848e+06	3.9492e+06	3.94277e+06
P0C0S1	P0C0S1		mscS		8.87408e+06	7.95254e+06	8.69858e+06	8.60608e+06	8.7913e+06	8.7828e+06
P0C0T5	P0C0T5		mepA		707051	734808	543311	668930	587832	733934
P0C0U4	P0C0U4		rimK		142953	88235.7	146958	81903.8	110514	72961.8
P0C0V0	P0C0V0		degP		2.19491e+07	2.05397e+07	2.16272e+07	2.02026e+07	2.11691e+07	1.96961e+07
P0C960	P0C960		emtA			55637		44777		81119.7
P0CB39	P0CB39		eptC		2.34809e+06	1.98546e+06	2.36118e+06	2.20537e+06	2.51938e+06	2.19865e+06
P0CE47	P0CE47		tufA		1.45019e+09	1.42612e+09	1.49307e+09	1.40962e+09	1.46511e+09	1.42005e+09
P0CG19	P0CG19		rph		7.78561e+06	7.1202e+06	7.87429e+06	7.30233e+06	7.6129e+06	6.5205e+06
P0CK95	P0CK95		yghJ		5.28733e+06	5.28217e+06	5.34022e+06	5.36496e+06	5.0985e+06	5.2487e+06
P10100	P10100		rlpA		3.48349e+06	3.43224e+06	3.60295e+06	3.51029e+06	3.69475e+06	3.33711e+06
P10121	P10121		ftsY		7.66569e+06	7.29284e+06	7.66226e+06	7.3758e+06	7.60129e+06	7.11025e+06
P10145ups|IL8_HUMAN_UPS Interleukin-8, IL-8 (Chain 28-99) - Homo sapiens (Human)	P10145ups|IL8_HUMAN_UPS Interleukin-8, IL-8 (Chain 28-99) - Homo sapiens (Human)					4.20193e+06		4.09316e+06		4.20871e+06
P10346	P10346		glnQ		2.38749e+06	2.69233e+06	2.51258e+06	2.11781e+06	2.4106e+06	2.26352e+06
P10371	P10371		hisA		2.96733e+06	2.71812e+06	2.94649e+06	2.60909e+06	3.02678e+06	2.7882e+06
P10378	P10378		entE		312175	362531	347414	363738	305771	338741
P10384	P10384		fadL		1.22702e+07	1.22487e+07	1.2707e+07	1.21179e+07	1.24588e+07	1.24152e+07
P10408	P10408		secA		6.66501e+06	6.67399e+06	6.91085e+06	6.49412e+06	6.88038e+06	6.72133e+06
P10441	P10441		lpxB		1.19845e+06	1.08096e+06	1.03014e+06	1.10856e+06	1.17181e+06	1.01231e+06
P10442	P10442		rnhB			874092		944363	1.23865e+06	1.05594e+06
P10443	P10443		dnaE		548232	592066	596986	643287	528266	566564
P10599ups|THIO_HUMAN_UPS Thioredoxin (Chain 2-105, N-terminal His tag)- Homo sapiens (Human)	P10599ups|THIO_HUMAN_UPS Thioredoxin (Chain 2-105, N-terminal His tag)- Homo sapiens (Human)				1.73637e+06	2.43582e+06	1.8812e+06	2.67556e+06	1.99267e+06	2.35976e+06
P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)	P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)				3.38328e+06	6.28086e+06	4.64164e+06	6.30794e+06	3.20764e+06	5.9787e+06
P10903	P10903		narK		2.33521e+06	2.49121e+06	2.48012e+06	2.49283e+06	2.11845e+06	2.25154e+06
P10908	P10908		ugpQ		455019	427720	503264	460792	427150	382531
P11289	P11289		yfiL		715933	649640	720744	637335	441017	593730
P11349	P11349		narH		3.07345e+06	3.1184e+06	2.90706e+06	2.9921e+06	3.00148e+06	3.18108e+06
P11446	P11446		argC		389465		301382		304806	362152
P11447	P11447		argH		1.82456e+06	1.94091e+06	1.79151e+06	1.86223e+06	1.66503e+06	1.80481e+06
P11557	P11557		damX		8.02298e+06	7.23322e+06	8.59307e+06	7.15711e+06	8.1716e+06	7.59625e+06
P11868	P11868		tdcD		650668	525665	607028	443867	598913	471833
P11875	P11875		argS		1.18359e+07	1.14047e+07	1.17317e+07	1.18181e+07	1.15137e+07	1.15703e+07
P11880	P11880		murF		5.31169e+06	4.76165e+06	5.32112e+06	4.68474e+06	5.20428e+06	4.96296e+06
P12008	P12008		aroC		3.62866e+06	3.42138e+06	3.79114e+06	3.62129e+06	3.5438e+06	3.6719e+06
P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)	P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)				1.25294e+07	1.40196e+07	1.10651e+07	1.4515e+07	7.85518e+06	1.48386e+07
P12281	P12281		moeA		6.20484e+06	6.17603e+06	6.68581e+06	6.10994e+06	6.25234e+06	6.06597e+06
P12282	P12282		moeB		6.3737e+06	6.73783e+06	6.69888e+06	6.70496e+06	5.51246e+06	7.02295e+06
P12295	P12295		ung		1.81302e+06	1.88882e+06	1.84439e+06	1.81595e+06	1.81925e+06	1.59806e+06
P12758	P12758		udp		2.70226e+07	2.76157e+07	2.70465e+07	2.66138e+07	2.6473e+07	2.77982e+07
P12994	P12994		ybhB		1.00376e+06	806784	938934	930201	727520	766931
P13001	P13001		bioH		1.1899e+06	1.06413e+06	1.18008e+06	1.2431e+06	1.23357e+06	948057
P13009	P13009		metH		1.97966e+06	2.16487e+06	1.9919e+06	2.10436e+06	2.02561e+06	1.9864e+06
P13016	P13016		ampD		1.93078e+06	1.84168e+06	1.86996e+06	1.73031e+06	1.92118e+06	1.75407e+06
P13024	P13024		fdhE		4.50596e+06	4.6294e+06	4.51071e+06	4.40666e+06	4.32788e+06	4.18287e+06
P13029	P13029		katG		4.05375e+07	4.16018e+07	4.03569e+07	4.15677e+07	3.95637e+07	4.01562e+07
P13033	P13033		glpB		964766	911649	1.00029e+06	988680	857583	903153
P13035	P13035		glpD		4.39925e+06	4.23188e+06	4.27502e+06	4.33011e+06	4.27261e+06	4.1214e+06
P13039	P13039		fes		1.20763e+06	1.20907e+06	1.32154e+06	1.41329e+06	1.24588e+06	1.24336e+06
P13445	P13445		rpoS		4.81349e+06	4.80506e+06	4.98434e+06	4.78742e+06	4.55779e+06	4.99778e+06
P13458	P13458		sbcC		477411	565364	546158	576012	405325	625463
P13482	P13482		treA		420733	396067	353290	420552	386279	
P13656	P13656		chiA		347042	338795	411853	422207	440566	401707
P13979	P13979		traT		3.35496e+06	3.31894e+06	3.25686e+06	3.33094e+06	3.29624e+06	3.38162e+06
P14081	P14081		selB		2.27646e+06	2.4191e+06	2.35183e+06	2.32346e+06	2.23411e+06	2.64543e+06
P14175	P14175		proV		1.03488e+06	1.12485e+06	1.12256e+06	1.14326e+06	1.07256e+06	1.12368e+06
