Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML
P08201	NIRB_ECOLI	nirB	Nitrite reductase [NAD(P)H] large subunit	20	20	2.54566e+07	2.59635e+07	2.532e+07	2.5783e+07	2.53808e+07	2.56949e+07
P08244	PYRF_ECOLI	pyrF	Orotidine 5'-phosphate decarboxylase	6	6	5.97177e+07	6.28242e+07	5.91823e+07	6.2106e+07	6.13063e+07	6.11099e+07
P08245	YCIH_ECOLI	yciH	Uncharacterized protein YciH	2	2	1.05812e+07	9.46759e+06	1.05104e+07	9.74627e+06	1.08265e+07	9.83938e+06
P08312	SYFA_ECOLI	pheS	Phenylalanine--tRNA ligase alpha subunit	17	17	6.66356e+07	6.63539e+07	6.60904e+07	6.50824e+07	6.54179e+07	6.58757e+07
P08331	CPDB_ECOLI	cpdB	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase	17	17	1.24566e+07	1.24894e+07	1.1731e+07	1.20726e+07	1.20137e+07	1.28188e+07
P08337	MUTT_ECOLI	mutT	8-oxo-dGTP diphosphatase	2	2	2.89698e+06	2.66948e+06	2.89275e+06	2.66722e+06	2.69683e+06	2.68311e+06
P08373	MURB_ECOLI	murB	UDP-N-acetylenolpyruvoylglucosamine reductase	4	4	7.85209e+06	7.93717e+06	8.1778e+06	8.28448e+06	7.09408e+06	8.48506e+06
P08390	USG_ECOLI	usg	USG-1 protein	9	9	2.13091e+07	2.10625e+07	2.10194e+07	2.06916e+07	2.19892e+07	2.09345e+07
P08395	SPPA_ECOLI	sppA	Protease 4	14	14	1.05267e+07	1.1371e+07	1.06438e+07	1.0185e+07	1.09252e+07	1.06132e+07
P08400	PHOR_ECOLI	phoR	Phosphate regulon sensor protein PhoR	1	1		230353			179797	
P08506	DACC_ECOLI	dacC	D-alanyl-D-alanine carboxypeptidase DacC	16	16	2.78535e+07	2.91968e+07	2.76329e+07	2.80259e+07	2.7869e+07	2.78581e+07
P08622	DNAJ_ECOLI	dnaJ	Chaperone protein DnaJ	15	15	3.20535e+07	3.18206e+07	3.11597e+07	3.12755e+07	3.22802e+07	3.09828e+07
P08660	AK3_ECOLI	lysC	Lysine-sensitive aspartokinase 3	12	12	2.39735e+07	2.63251e+07	2.6339e+07	2.64989e+07	2.5086e+07	2.67342e+07
P08758ups|ANXA5_HUMAN_UPS	Annexin	Annexin		2	2		901364		558213		966216
P08839	PT1_ECOLI	ptsI	Phosphoenolpyruvate-protein phosphotransferase	32	32	3.27113e+08	3.39515e+08	3.23456e+08	3.33362e+08	3.20952e+08	3.30067e+08
P08956	T1RK_ECOLI	hsdR	Type I restriction enzyme EcoKI R protein	21	21	6.55411e+06	6.58263e+06	6.9064e+06	6.62273e+06	6.5399e+06	6.88206e+06
P08957	T1MK_ECOLI	hsdM	Type I restriction enzyme EcoKI M protein	22	22	4.93417e+07	4.90261e+07	4.90444e+07	4.90124e+07	4.92722e+07	4.97869e+07
P08997	MASY_ECOLI	aceB	Malate synthase A	1	1	7.59296e+06	8.56513e+06	6.91591e+06	8.49963e+06	8.91866e+06	8.96658e+06
P09029	PURK_ECOLI	purK	N5-carboxyaminoimidazole ribonucleotide synthase	3	3	2.43628e+06	2.53164e+06	2.44414e+06	2.61546e+06	2.18375e+06	2.77857e+06
P09030	EX3_ECOLI	xthA	Exodeoxyribonuclease III	10	10	2.24388e+07	2.32787e+07	2.27039e+07	2.16901e+07	2.20195e+07	2.32379e+07
P09053	AVTA_ECOLI	avtA	Valine--pyruvate aminotransferase	6	6	1.4026e+07	1.34813e+07	1.44092e+07	1.46072e+07	1.49782e+07	1.37958e+07
P09126	HEM4_ECOLI	hemD	Uroporphyrinogen-III synthase	6	6	1.98264e+07	1.97159e+07	2.02427e+07	2.01152e+07	2.04288e+07	1.97286e+07
P09127	HEMX_ECOLI	hemX	Putative uroporphyrinogen-III C-methyltransferase	21	21	6.30578e+07	6.35694e+07	6.47225e+07	6.09248e+07	6.33098e+07	6.20035e+07
P09147	GALE_ECOLI	galE	UDP-glucose 4-epimerase	13	13	3.29352e+07	3.38442e+07	3.32524e+07	3.26707e+07	3.24179e+07	3.235e+07
P09148	GAL7_ECOLI	galT	Galactose-1-phosphate uridylyltransferase	9	9	5.15711e+06	5.50426e+06	5.25933e+06	4.96591e+06	4.84892e+06	5.01601e+06
P09152	NARG_ECOLI	narG	Respiratory nitrate reductase 1 alpha chain	21	15	1.50721e+07	1.56085e+07	1.50049e+07	1.5044e+07	1.46875e+07	1.53164e+07
P09155	RND_ECOLI	rnd	Ribonuclease D	10	10	8.17501e+06	8.86876e+06	8.11738e+06	8.28358e+06	8.79804e+06	8.18558e+06
P09158	SPEE_ECOLI	speE	Spermidine synthase	5	5	2.57079e+07	2.60133e+07	2.5689e+07	2.66465e+07	2.56241e+07	2.63968e+07
P09169	OMPT_ECOLI	ompT	Protease 7	14	13	1.93374e+07	1.95572e+07	1.97355e+07	1.96539e+07	2.01828e+07	1.97188e+07
P09323	PTW3C_ECOLI	nagE	PTS system N-acetylglucosamine-specific EIICBA component	2	2	4.4018e+06	4.36505e+06	3.67683e+06	4.20231e+06	3.22911e+06	4.28027e+06
P09348	MOTA_ECOLI	motA	Motility protein A	3	3	2.08909e+06	2.49321e+06	1.99422e+06	2.06642e+06	2.26213e+06	2.15201e+06
P09372	GRPE_ECOLI	grpE	Protein GrpE	9	9	1.65218e+08	1.84742e+08	1.67287e+08	1.88447e+08	1.79825e+08	1.69508e+08
P09373	PFLB_ECOLI	pflB	Formate acetyltransferase 1	68	63	1.94146e+09	1.91485e+09	1.92975e+09	1.93245e+09	1.91664e+09	1.91932e+09
P09394	GLPQ_ECOLI	glpQ	Glycerophosphoryl diester phosphodiesterase	13	13	2.76796e+07	2.76208e+07	2.79031e+07	2.75494e+07	2.85423e+07	2.78836e+07
P09424	MTLD_ECOLI	mtlD	Mannitol-1-phosphate 5-dehydrogenase	8	8	1.98005e+07	2.13289e+07	2.0971e+07	2.11686e+07	2.10127e+07	2.16093e+07
P09546	PUTA_ECOLI	putA	Bifunctional protein PutA	10	10	2.22768e+07	2.31708e+07	2.25752e+07	2.00462e+07	2.38993e+07	2.07186e+07
P09549	DEDD_ECOLI	dedD	Protein DedD	7	7	1.16614e+07	1.0902e+07	1.11669e+07	1.09432e+07	1.12601e+07	1.10067e+07
P09831	GLTB_ECOLI	gltB	Glutamate synthase [NADPH] large chain	37	37	1.20478e+07	1.24684e+07	1.24437e+07	1.24237e+07	1.21344e+07	1.23028e+07
P09832	GLTD_ECOLI	gltD	Glutamate synthase [NADPH] small chain	7	7	2.53004e+07	2.35945e+07	2.27774e+07	2.40733e+07	2.50977e+07	2.3517e+07
P09996	YIDB_ECOLI	yidB	Uncharacterized protein YidB	1	1	2.82619e+06	2.61284e+06	2.27712e+06		2.94225e+06	1.93325e+06
P0A698	UVRA_ECOLI	uvrA	UvrABC system protein A	22	22	1.53463e+07	1.45605e+07	1.48304e+07	1.46802e+07	1.47097e+07	1.48442e+07
P0A6A0	UBIB_ECOLI	ubiB	Probable ubiquinone biosynthesis protein UbiB	4	4	4.42685e+06	4.704e+06	4.56396e+06	4.604e+06	4.38855e+06	4.11423e+06
P0A6A3	ACKA_ECOLI	ackA	Acetate kinase	15	15	8.91444e+08	9.02249e+08	8.70203e+08	9.20065e+08	8.82485e+08	9.38613e+08
P0A6A8	ACP_ECOLI	acpP	Acyl carrier protein	3	3	1.12744e+09	1.22971e+09	1.0885e+09	1.20941e+09	1.1088e+09	1.2058e+09
P0A6B4	ALR1_ECOLI	alr	Alanine racemase, biosynthetic	11	11	1.20385e+07	1.22263e+07	1.18822e+07	1.19867e+07	1.24314e+07	1.162e+07
P0A6B7	ISCS_ECOLI	iscS	Cysteine desulfurase	22	22	1.04258e+08	1.07047e+08	1.03611e+08	1.07877e+08	1.03147e+08	1.06144e+08
P0A6C1	END4_ECOLI	nfo	Endonuclease 4	5	5	9.61033e+06	1.08637e+07	1.11672e+07	1.07294e+07	1.04496e+07	1.07182e+07
P0A6D0	ARGR_ECOLI	argR	Arginine repressor	1	1	9.58011e+06	1.17749e+07	1.31053e+07	1.19373e+07	1.27519e+07	1.28046e+07
P0A6D3	AROA_ECOLI	aroA	3-phosphoshikimate 1-carboxyvinyltransferase	9	9	2.54648e+07	2.4388e+07	2.48135e+07	2.48319e+07	2.42078e+07	2.45247e+07
P0A6D7	AROK_ECOLI	aroK	Shikimate kinase 1	12	12	9.8854e+07	1.08808e+08	9.88795e+07	1.04157e+08	1.02289e+08	1.02454e+08
P0A6E4	ASSY_ECOLI	argG	Argininosuccinate synthase	11	11	1.12474e+07	1.51208e+07	1.78694e+07	1.46869e+07	1.54264e+07	1.63949e+07
P0A6E6	ATPE_ECOLI	atpC	ATP synthase epsilon chain	4	4	5.41942e+07	6.0698e+07	5.5841e+07	5.63888e+07	5.95054e+07	5.70069e+07
P0A6E9	BIOD2_ECOLI	bioD2	ATP-dependent dethiobiotin synthetase BioD 2	8	8	3.23562e+07	3.22873e+07	3.59255e+07	3.28257e+07	3.33845e+07	3.46802e+07
P0A6F1	CARA_ECOLI	carA	Carbamoyl-phosphate synthase small chain	12	12	4.24708e+07	4.17155e+07	4.33715e+07	4.3328e+07	4.48545e+07	4.04451e+07
P0A6F3	GLPK_ECOLI	glpK	Glycerol kinase	18	18	1.73304e+07	1.7786e+07	1.75689e+07	1.80094e+07	1.78075e+07	1.80894e+07
P0A6F5	CH60_ECOLI	groL	60 kDa chaperonin	38	38	6.62564e+08	6.59652e+08	6.57464e+08	6.67146e+08	6.60187e+08	6.56636e+08
P0A6F9	CH10_ECOLI	groS	10 kDa chaperonin	8	8	7.28357e+08	6.72287e+08	7.17311e+08	6.89923e+08	6.98132e+08	6.78083e+08
P0A6G3	PNCC_ECOLI	pncC	Nicotinamide-nucleotide amidohydrolase PncC	3	3	1.86228e+07	1.91179e+07	2.00971e+07	1.82789e+07	1.74767e+07	1.93822e+07
P0A6G7	CLPP_ECOLI	clpP	ATP-dependent Clp protease proteolytic subunit	6	6	1.4692e+08	1.45578e+08	1.45781e+08	1.50751e+08	1.4587e+08	1.46549e+08
P0A6H1	CLPX_ECOLI	clpX	ATP-dependent Clp protease ATP-binding subunit ClpX	21	21	9.11925e+07	9.33329e+07	9.38992e+07	9.65882e+07	9.31778e+07	9.58862e+07
P0A6H5	HSLU_ECOLI	hslU	ATP-dependent protease ATPase subunit HslU	29	29	8.43297e+07	8.44771e+07	8.35068e+07	8.43534e+07	8.40065e+07	8.32263e+07
P0A6H8	CLS_ECOLI	cls	Cardiolipin synthase	2	2	1.33461e+06	1.2495e+06	1.26308e+06	1.24527e+06	1.24664e+06	1.46382e+06
P0A6I0	KCY_ECOLI	cmk	Cytidylate kinase	13	13	5.03717e+07	4.95696e+07	5.21737e+07	5.13683e+07	5.20672e+07	4.77068e+07
P0A6I3	COAA_ECOLI	coaA	Pantothenate kinase	8	8	1.57788e+07	1.55504e+07	1.61622e+07	1.68381e+07	1.62895e+07	1.60351e+07
P0A6I6	COAD_ECOLI	coaD	Phosphopantetheine adenylyltransferase	3	3	6.06162e+06	5.38417e+06	6.26933e+06	6.06284e+06	5.87212e+06	5.81087e+06
P0A6I9	COAE_ECOLI	coaE	Dephospho-CoA kinase	4	4	4.60777e+06	4.66819e+06	4.5938e+06	4.83658e+06	4.76791e+06	4.27522e+06
P0A6J1	CYSC_ECOLI	cysC	Adenylyl-sulfate kinase	3	3	5.80749e+06	5.9791e+06	6.29293e+06	4.58469e+06	6.08765e+06	6.15321e+06
P0A6J5	DADA_ECOLI	dadA	D-amino acid dehydrogenase small subunit	4	4	2.11459e+06	2.32782e+06	2.18499e+06	2.27515e+06	2.26164e+06	2.13789e+06
P0A6J8	DDLA_ECOLI	ddlA	D-alanine--D-alanine ligase A	16	16	6.76885e+07	6.70938e+07	6.7938e+07	6.68133e+07	6.85505e+07	6.83656e+07
P0A6K1	DAPF_ECOLI	dapF	Diaminopimelate epimerase	3	3		4.90386e+06				3.90705e+06
P0A6K3	DEF_ECOLI	def	Peptide deformylase	6	6	9.88423e+07	9.87774e+07	9.63854e+07	9.65998e+07	9.92296e+07	9.42479e+07
P0A6K6	DEOB_ECOLI	deoB	Phosphopentomutase	20	20	1.30832e+08	1.35283e+08	1.36833e+08	1.37095e+08	1.36732e+08	1.34825e+08
P0A6L0	DEOC_ECOLI	deoC	Deoxyribose-phosphate aldolase	11	11	1.05208e+08	1.00573e+08	1.05295e+08	9.89021e+07	1.05212e+08	9.85745e+07
P0A6L2	DAPA_ECOLI	dapA	4-hydroxy-tetrahydrodipicolinate synthase	10	10	1.63239e+08	1.66431e+08	1.61482e+08	1.67433e+08	1.61583e+08	1.68457e+08
P0A6L7	UXAB_ECOLI	uxaB	Altronate oxidoreductase	6	6	8.37332e+06	7.95408e+06	8.06639e+06	8.98013e+06	8.45926e+06	8.45335e+06
P0A6L9	HSCB_ECOLI	hscB	Co-chaperone protein HscB	4	4	2.22006e+07	2.41791e+07	2.33832e+07	2.29219e+07	2.37461e+07	2.38172e+07
P0A6M4	DTD_ECOLI	dtd	D-tyrosyl-tRNA(Tyr) deacylase	3	3	1.33418e+07	1.31522e+07	1.22306e+07	1.2314e+07	1.34583e+07	1.2373e+07
P0A6M8	EFG_ECOLI	fusA	Elongation factor G	40	40	7.54921e+08	7.458e+08	7.49846e+08	7.42832e+08	7.49753e+08	7.47499e+08
P0A6N4	EFP_ECOLI	efp	Elongation factor P	5	5	6.5577e+08	6.25034e+08	6.65373e+08	5.95249e+08	6.01416e+08	5.9159e+08
P0A6N8	EFPL_ECOLI	yeiP	Elongation factor P-like protein	5	5	8.91829e+07	8.4847e+07	8.61076e+07	8.65707e+07	8.89856e+07	8.71933e+07
P0A6P1	EFTS_ECOLI	tsf	Elongation factor Ts	27	27	1.74485e+09	1.60464e+09	1.70036e+09	1.63771e+09	1.6811e+09	1.61878e+09
P0A6P5	DER_ECOLI	der	GTPase Der	18	18	2.90886e+07	2.99939e+07	2.94447e+07	2.8822e+07	2.93523e+07	2.96766e+07
P0A6P7	ENGB_ECOLI	engB	Probable GTP-binding protein EngB	9	9	7.03069e+07	6.8711e+07	6.92728e+07	6.64283e+07	7.03074e+07	6.68948e+07
P0A6P9	ENO_ECOLI	eno	Enolase	24	24	1.3174e+09	1.3116e+09	1.33019e+09	1.31454e+09	1.31262e+09	1.32033e+09
P0A6Q3	FABA_ECOLI	fabA	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase	9	9	8.26332e+07	8.69274e+07	8.05417e+07	8.27573e+07	8.2123e+07	8.20372e+07
P0A6Q6	FABZ_ECOLI	fabZ	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ	7	7	1.00569e+08	1.07863e+08	1.02058e+08	1.08483e+08	1.03766e+08	1.07054e+08
P0A6R0	FABH_ECOLI	fabH	3-oxoacyl-[acyl-carrier-protein] synthase 3	8	8	7.07288e+07	7.91084e+07	7.7317e+07	8.1381e+07	7.43572e+07	8.06737e+07
P0A6R3	FIS_ECOLI	fis	DNA-binding protein fis	2	2	4.54107e+07	5.62212e+07	4.09596e+07	5.38353e+07	4.88883e+07	4.96748e+07
P0A6S0	FLGH_ECOLI	flgH	Flagellar L-ring protein	5	5	6.74968e+06	6.16959e+06	5.97438e+06	6.51066e+06	6.70788e+06	6.67374e+06
P0A6S7	GPDA_ECOLI	gpsA	Glycerol-3-phosphate dehydrogenase [NAD(P)+]	6	6	2.72402e+07	2.49057e+07	2.74692e+07	2.47354e+07	2.54956e+07	2.52609e+07
P0A6T1	G6PI_ECOLI	pgi	Glucose-6-phosphate isomerase	26	26	2.75592e+08	2.8352e+08	2.76542e+08	2.83641e+08	2.75522e+08	2.79432e+08
P0A6T3	GAL1_ECOLI	galK	Galactokinase	8	8	1.6356e+07	1.61461e+07	1.71296e+07	1.61752e+07	1.63289e+07	1.62652e+07
P0A6T5	GCH1_ECOLI	folE	GTP cyclohydrolase 1	6	6	2.18075e+07	2.15533e+07	2.25663e+07	2.15936e+07	2.27123e+07	2.2224e+07
P0A6T9	GCSH_ECOLI	gcvH	Glycine cleavage system H protein	3	3	1.30432e+07	1.19971e+07	1.46589e+07	1.29862e+07	1.32972e+07	1.36509e+07
P0A6U3	MNMG_ECOLI	mnmG	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG	18	18	2.36147e+07	2.4518e+07	2.51777e+07	2.42863e+07	2.50791e+07	2.4543e+07
P0A6U5	RSMG_ECOLI	rsmG	Ribosomal RNA small subunit methyltransferase G	5	5	2.15199e+07	2.03659e+07	2.08827e+07	2.13807e+07	2.12946e+07	2.01546e+07
P0A6U8	GLGA_ECOLI	glgA	Glycogen synthase	12	12	1.21363e+07	1.1979e+07	1.20786e+07	1.15925e+07	1.22339e+07	1.14672e+07
P0A6V1	GLGC_ECOLI	glgC	Glucose-1-phosphate adenylyltransferase	9	9	3.3501e+07	3.20776e+07	3.31447e+07	3.35004e+07	3.26e+07	3.19171e+07
P0A6V8	GLK_ECOLI	glk	Glucokinase	8	8	5.17387e+07	5.04747e+07	4.89725e+07	5.08978e+07	5.27725e+07	5.18366e+07
P0A6W0	GLSA2_ECOLI	glsA2	Glutaminase 2	3	3	1.40701e+06	1.31209e+06	1.25896e+06	1.10437e+06	1.42971e+06	1.37609e+06
P0A6W3	MRAY_ECOLI	mraY	Phospho-N-acetylmuramoyl-pentapeptide-transferase	2	2	5.06651e+06	4.25028e+06	4.95253e+06	4.57375e+06	4.89729e+06	4.36814e+06
P0A6W5	GREA_ECOLI	greA	Transcription elongation factor GreA	11	11	1.14225e+08	1.13953e+08	1.17214e+08	1.14121e+08	1.18568e+08	1.10315e+08
P0A6W9	GSH1_ECOLI	gshA	Glutamate--cysteine ligase	11	11	2.6689e+07	2.77149e+07	2.93144e+07	2.71163e+07	2.88689e+07	2.69602e+07
P0A6X3	HFQ_ECOLI	hfq	Protein hfq	2	2	2.72173e+06	2.81467e+06	2.7043e+06	2.75231e+06	2.84817e+06	2.82908e+06
P0A6X7	IHFA_ECOLI	ihfA	Integration host factor subunit alpha	9	9	1.98855e+08	2.17408e+08	2.0886e+08	2.22514e+08	2.07684e+08	2.29234e+08
P0A6Y1	IHFB_ECOLI	ihfB	Integration host factor subunit beta	4	4	6.14255e+07	6.00031e+07	6.13513e+07	6.46027e+07	5.89012e+07	6.51576e+07
P0A6Y5	HSLO_ECOLI	hslO	33 kDa chaperonin	5	5	4.11383e+07	4.25731e+07	4.18985e+07	4.28185e+07	4.16018e+07	4.27394e+07
P0A6Y8	DNAK_ECOLI	dnaK	Chaperone protein DnaK	43	43	4.00961e+08	3.88329e+08	3.95848e+08	3.94082e+08	3.86086e+08	3.93994e+08
P0A6Z1	HSCA_ECOLI	hscA	Chaperone protein HscA	17	17	2.71631e+07	2.58636e+07	2.76434e+07	2.62118e+07	2.66608e+07	2.67118e+07
P0A6Z3	HTPG_ECOLI	htpG	Chaperone protein HtpG	43	43	1.19726e+08	1.1933e+08	1.19527e+08	1.17594e+08	1.20329e+08	1.19521e+08
P0A6Z6	NIKR_ECOLI	nikR	Nickel-responsive regulator	4	4	7.8494e+06	9.04406e+06	8.80219e+06	7.86014e+06	8.31004e+06	8.8576e+06
P0A705	IF2_ECOLI	infB	Translation initiation factor IF-2	36	36	9.37996e+07	9.57441e+07	9.54749e+07	9.57161e+07	9.46437e+07	9.40233e+07
P0A707	IF3_ECOLI	infC	Translation initiation factor IF-3	6	6	2.92424e+08	2.99905e+08	2.8989e+08	3.06847e+08	2.96333e+08	3.13562e+08
P0A715	KDSA_ECOLI	kdsA	2-dehydro-3-deoxyphosphooctonate aldolase	16	16	1.94434e+08	1.77125e+08	1.87299e+08	1.79554e+08	1.83101e+08	1.78177e+08
P0A717	KPRS_ECOLI	prs	Ribose-phosphate pyrophosphokinase	12	12	2.25359e+08	2.27346e+08	2.27255e+08	2.31495e+08	2.31157e+08	2.25584e+08
P0A720	KTHY_ECOLI	tmk	Thymidylate kinase	9	9	1.19936e+07	1.19365e+07	1.25411e+07	1.24284e+07	1.19213e+07	1.23268e+07
P0A722	LPXA_ECOLI	lpxA	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase	7	7	5.60799e+07	5.47189e+07	5.44127e+07	5.30976e+07	5.64118e+07	5.35811e+07
P0A725	LPXC_ECOLI	lpxC	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase	2	2	2.9748e+06	2.69367e+06		2.33499e+06	2.8587e+06	3.29542e+06
P0A729	YCEF_ECOLI	yceF	Maf-like protein YceF	5	5	7.32454e+06	7.84414e+06	7.36678e+06	8.05872e+06	7.23319e+06	7.87074e+06
P0A731	MGSA_ECOLI	mgsA	Methylglyoxal synthase	1	1	2.86654e+07	2.71653e+07	2.955e+07	2.96537e+07	2.94125e+07	2.96492e+07
P0A734	MINE_ECOLI	minE	Cell division topological specificity factor	10	10	9.42572e+07	9.77587e+07	9.40937e+07	9.10163e+07	9.77538e+07	9.06426e+07
P0A738	MOAC_ECOLI	moaC	Cyclic pyranopterin monophosphate synthase accessory protein	4	4	6.04348e+06	6.02008e+06	5.7997e+06	6.06566e+06	5.80554e+06	6.23886e+06
P0A744	MSRA_ECOLI	msrA	Peptide methionine sulfoxide reductase MsrA	3	3	3.75072e+07	3.71373e+07	3.70617e+07	3.67249e+07	3.69732e+07	3.62534e+07
P0A746	MSRB_ECOLI	msrB	Peptide methionine sulfoxide reductase MsrB	1	1	2.41398e+06	4.9948e+06	3.14039e+06	3.85681e+06	4.1872e+06	3.67686e+06
P0A749	MURA_ECOLI	murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	13	13	4.20307e+07	4.41383e+07	4.37216e+07	4.26987e+07	4.53842e+07	4.16575e+07
P0A752	NADD_ECOLI	nadD	Nicotinate-nucleotide adenylyltransferase	1	1	2.51065e+06	3.24817e+06	2.40736e+06	2.46635e+06	2.81808e+06	2.55262e+06
P0A759	NAGB_ECOLI	nagB	Glucosamine-6-phosphate deaminase	5	5	3.33362e+07	3.44548e+07	3.39287e+07	3.43312e+07	3.44415e+07	3.26437e+07
P0A763	NDK_ECOLI	ndk	Nucleoside diphosphate kinase	6	6	7.24126e+07	7.22264e+07	7.45735e+07	7.17653e+07	7.49734e+07	7.04455e+07
P0A776	RPPH_ECOLI	rppH	RNA pyrophosphohydrolase	2	2	609366	927923	612121	829668	618550	848063
P0A780	NUSB_ECOLI	nusB	N utilization substance protein B	9	9	1.21983e+08	1.24684e+08	1.18718e+08	1.23884e+08	1.16208e+08	1.18342e+08
P0A784	ORN_ECOLI	orn	Oligoribonuclease	7	7	1.94192e+07	1.99786e+07	1.96829e+07	1.91628e+07	1.93557e+07	2.0002e+07
P0A786	PYRB_ECOLI	pyrB	Aspartate carbamoyltransferase catalytic chain	10	10	7.59491e+06	8.29137e+06	7.95078e+06	8.31446e+06	7.61307e+06	8.54359e+06
P0A790	PAND_ECOLI	panD	Aspartate 1-decarboxylase	2	2	5.10454e+07	5.00582e+07	4.87663e+07	4.9848e+07	5.06487e+07	4.77005e+07
P0A794	PDXJ_ECOLI	pdxJ	Pyridoxine 5'-phosphate synthase	8	8	4.35926e+07	4.33044e+07	4.29865e+07	4.20023e+07	4.23929e+07	3.91603e+07
P0A796	K6PF1_ECOLI	pfkA	6-phosphofructokinase isozyme 1	14	14	1.76537e+08	1.89438e+08	1.8086e+08	1.80593e+08	1.79612e+08	1.8364e+08
P0A799	PGK_ECOLI	pgk	Phosphoglycerate kinase	27	27	1.73232e+09	1.53766e+09	1.74107e+09	1.61044e+09	1.61958e+09	1.5925e+09
P0A7A2	GPMB_ECOLI	gpmB	Probable phosphoglycerate mutase GpmB	5	5	1.24867e+07	1.22099e+07	1.22145e+07	1.34779e+07	1.33114e+07	1.44489e+07
P0A7A5	PIMT_ECOLI	pcm	Protein-L-isoaspartate O-methyltransferase	5	5	1.25716e+06	1.23557e+06	1.31463e+06	1.11539e+06	1.17615e+06	1.38034e+06
P0A7A7	PLSB_ECOLI	plsB	Glycerol-3-phosphate acyltransferase	16	16	1.55073e+07	1.65686e+07	1.6277e+07	1.58665e+07	1.6554e+07	1.64875e+07
P0A7A9	IPYR_ECOLI	ppa	Inorganic pyrophosphatase	7	7	4.26209e+08	4.75999e+08	4.35667e+08	4.74664e+08	4.21993e+08	4.76028e+08
P0A7B1	PPK_ECOLI	ppk	Polyphosphate kinase	12	12	4.65845e+06	4.40741e+06	4.62782e+06	4.51955e+06	4.36916e+06	4.78726e+06
P0A7B5	PROB_ECOLI	proB	Glutamate 5-kinase	13	13	2.24453e+07	2.20127e+07	2.19085e+07	2.21339e+07	2.17195e+07	2.19752e+07
P0A7B8	HSLV_ECOLI	hslV	ATP-dependent protease subunit HslV	5	5	9.9053e+07	8.80127e+07	1.07023e+08	9.45822e+07	8.99742e+07	9.58656e+07
P0A7C2	LEXA_ECOLI	lexA	LexA repressor	8	8	2.9832e+07	2.9573e+07	3.02118e+07	2.9622e+07	2.9487e+07	3.00116e+07
P0A7C6	PEPE_ECOLI	pepE	Peptidase E	9	9	4.09682e+07	4.12518e+07	4.24964e+07	4.12695e+07	3.97568e+07	4.09484e+07
P0A7D1	PTH_ECOLI	pth	Peptidyl-tRNA hydrolase	9	9	3.16042e+07	3.04048e+07	3.1431e+07	3.0396e+07	3.09413e+07	3.09823e+07
P0A7D4	PURA_ECOLI	purA	Adenylosuccinate synthetase	28	28	1.60734e+08	1.59277e+08	1.58958e+08	1.59079e+08	1.59326e+08	1.60882e+08
P0A7D7	PUR7_ECOLI	purC	Phosphoribosylaminoimidazole-succinocarboxamide synthase	12	12	5.55228e+07	5.7068e+07	5.69505e+07	5.83248e+07	5.72848e+07	5.76046e+07
P0A7E1	PYRD_ECOLI	pyrD	Dihydroorotate dehydrogenase (quinone)	17	17	3.35366e+07	3.48905e+07	3.5042e+07	3.58501e+07	3.53849e+07	3.32434e+07
P0A7E3	PYRE_ECOLI	pyrE	Orotate phosphoribosyltransferase	11	11	3.23356e+07	3.33137e+07	3.11291e+07	3.31862e+07	3.18919e+07	3.26224e+07
P0A7E5	PYRG_ECOLI	pyrG	CTP synthase	22	22	8.07591e+07	8.47715e+07	8.3668e+07	8.04546e+07	8.05179e+07	8.13158e+07
P0A7E9	PYRH_ECOLI	pyrH	Uridylate kinase	8	8	2.64667e+07	2.96621e+07	2.66646e+07	2.78633e+07	2.61807e+07	2.79793e+07
P0A7F3	PYRI_ECOLI	pyrI	Aspartate carbamoyltransferase regulatory chain	8	8	1.27443e+07	1.47916e+07	1.35979e+07	1.48103e+07	1.32964e+07	1.5104e+07
P0A7F6	SPED_ECOLI	speD	S-adenosylmethionine decarboxylase proenzyme	5	5	2.38085e+07	2.53773e+07	2.3401e+07	2.33277e+07	2.02433e+07	2.47583e+07
P0A7F9	QUEA_ECOLI	queA	S-adenosylmethionine:tRNA ribosyltransferase-isomerase	6	6	1.64822e+07	1.67022e+07	1.65912e+07	1.54173e+07	1.68575e+07	1.56359e+07
