Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0ABZ6	SURA_ECOLI	surA	Chaperone SurA	18	18.0	58913900.0	63032000.0	58416400.0	62002200.0	64025900.0	59519600.0	0	0.00802554582092885	-0.09631952001217994	False	0.0023482849604221636	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P60624	RL24_ECOLI	rplX	50S ribosomal protein L24	7	7.0	925419000.0	841917000.0	909373000.0	832209000.0	825483000.0	889972000.0	0	0.008349721061849516	0.12442883941051858	False	0.00237467018469657	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A9C3	GALM_ECOLI	galM	Aldose 1-epimerase	13	13.0	31445900.0	32537200.0	31040400.0	32539100.0	32540500.0	31291300.0	0	0.008413370827088554	-0.05788610176263706	False	0.002401055408970976	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ADV7	MLAC_ECOLI	mlaC	Probable phospholipid-binding protein MlaC	7	7.0	67487200.0	70502800.0	67205400.0	70451400.0	70511600.0	66400800.0	0	0.00857693910320142	-0.07255862527724669	False	0.0024274406332453827	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ADC6	LPTG_ECOLI	lptG	Lipopolysaccharide export system permease protein LptG	3	3.0	2478150.0	2857350.0	2602000.0	2950530.0	2942820.0	2650260.0	0	0.008678870542878596	-0.17885349511672038	False	0.0024538258575197893	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P61714	RISB_ECOLI	ribE	6,7-dimethyl-8-ribityllumazine synthase	10	10.0	207355000.0	212214000.0	204901000.0	213373000.0	216647000.0	204558000.0	0	0.008841263197644295	-0.058263532779814727	False	0.0024802110817941955	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P25798	FLIF_ECOLI	fliF	Flagellar M-ring protein	7	7.0	4222750.0	4914470.0	4347990.0	4724590.0	4728370.0	4461230.0	0	0.008966109199464422	-0.1407468323402574	False	0.0025065963060686017	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ABD8	BCCP_ECOLI	accB	Biotin carboxyl carrier protein of acetyl-CoA carboxylase	5	5.0	252108000.0	279958000.0	243046000.0	271588000.0	274900000.0	256238000.0	0	0.009033850580020264	-0.1373548010481426	False	0.0025329815303430083	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ABA0	ATPF_ECOLI	atpF	ATP synthase subunit b	16	16.0	189336000.0	198021000.0	190384000.0	195558000.0	198788000.0	189372000.0	0	0.009041675561268657	-0.05782937323424215	False	0.0025593667546174145	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ACB0	DNAB_ECOLI	dnaB	Replicative DNA helicase	15	15.0	6533360.0	7610410.0	6769740.0	7194910.0	7623800.0	6269070.0	0	0.009196801097169863	-0.19656929891225458	False	0.0025857519788918207	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P00954	SYW_ECOLI	trpS	Tryptophan--tRNA ligase	12	12.0	85978700.0	93952900.0	87093300.0	92503800.0	90504500.0	83609300.0	0	0.00921500758886207	-0.10970568555333647	False	0.002612137203166227	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AC38	ASPA_ECOLI	aspA	Aspartate ammonia-lyase	22	22.0	598060000.0	617748000.0	592381000.0	607527000.0	617301000.0	589848000.0	0	0.009252267371318455	-0.04961266931959681	False	0.002638522427440633	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A8B5	YBAB_ECOLI	ybaB	Nucleoid-associated protein YbaB	3	3.0	24599200.0	27599200.0	23711600.0	26432600.0	27783200.0	25143800.0	0	0.009379637154349163	-0.15551253125934064	False	0.00266490765171504	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AD57	ISPB_ECOLI	ispB	Octaprenyl-diphosphate synthase	4	4.0	2856960.0	3322780.0	3020340.0	3229480.0	3289810.0	2985270.0	0	0.009418360876491541	-0.15123666006081196	False	0.002691292875989446	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AC19	FOLX_ECOLI	folX	D-erythro-7,8-dihydroneopterin triphosphate epimerase	4	4.0	21310600.0	20314000.0	20895100.0	20142700.0	20273100.0	21158600.0	0	0.009512107902878814	0.061265624267401196	False	0.0027176781002638526	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A7U3	RS19_ECOLI	rpsS	30S ribosomal protein S19	7	7.0	740714000.0	835624000.0	760520000.0	812211000.0	835959000.0	778795000.0	0	0.009527700113709696	-0.12349335046358888	False	0.002744063324538259	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ADY7	RL16_ECOLI	rplP	50S ribosomal protein L16	7	7.0	456587000.0	494884000.0	431571000.0	478697000.0	506094000.0	438446000.0	0	0.009547059118731351	-0.15754255199757436	False	0.002770448548812665	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AFR4	YCIO_ECOLI	yciO	Uncharacterized protein YciO	7	7.0	28084000.0	28685900.0	27594000.0	29375300.0	29011200.0	27739200.0	0	0.009785983883228558	-0.06187060205852175	False	0.0027968337730870717	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A9H7	CFA_ECOLI	cfa	Cyclopropane-fatty-acyl-phospholipid synthase	11	11.0	17321300.0	17853900.0	17380000.0	18324100.0	18288200.0	17004100.0	0	0.009940282547916544	-0.07504625633024957	False	0.002823218997361478	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A7J3	RL10_ECOLI	rplJ	50S ribosomal protein L10	10	10.0	2065300000.0	2251970000.0	2018450000.0	2189200000.0	2154980000.0	1973560000.0	0	0.009956416294962358	-0.12294695952397194	False	0.002849604221635884	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A832	SSRP_ECOLI	smpB	SsrA-binding protein	3	3.0	21373200.0	19372800.0	21309100.0	19883800.0	18734700.0	22516300.0	0	0.010118847652817266	0.16900450625725236	False	0.0028759894459102903	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A8Y3	YIHX_ECOLI	yihX	Alpha-D-glucose-1-phosphate phosphatase YihX	5	5.0	8760300.0	8012200.0	8674780.0	7857370.0	7916010.0	8426030.0	0	0.010145321063163015	0.12069699408603993	False	0.0029023746701846965	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A9B2	G3P1_ECOLI	gapA	Glyceraldehyde-3-phosphate dehydrogenase A	27	26.0	2460760000.0	2515750000.0	2436020000.0	2525110000.0	2561800000.0	2438130000.0	0	0.010180112345401279	-0.05172500946565451	False	0.002928759894459103	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A763	NDK_ECOLI	ndk	Nucleoside diphosphate kinase	6	6.0	68501000.0	72319500.0	67788200.0	71693300.0	73763100.0	67881500.0	0	0.010454700704514795	-0.0930684644672341	False	0.0029551451187335093	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ACI0	ROB_ECOLI	rob	Right origin-binding protein	7	7.0	18310900.0	17732100.0	18680800.0	17910800.0	17479300.0	18794900.0	0	0.010465234483274901	0.07060373118202003	False	0.002981530343007916	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ABP8	DEOD_ECOLI	deoD	Purine nucleoside phosphorylase DeoD-type	13	13.0	434737000.0	477260000.0	423112000.0	481184000.0	497515000.0	451269000.0	0	0.01047148094198694	-0.15337458624237657	False	0.003007915567282322	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P15034	AMPP_ECOLI	pepP	Xaa-Pro aminopeptidase	12	12.0	52434700.0	57960600.0	51704400.0	55922400.0	56499000.0	53969800.0	0	0.010757462591495794	-0.10785435040826304	False	0.0030343007915567283	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AF36	ZAPB_ECOLI	zapB	Cell division protein ZapB	8	8.0	91673200.0	84268900.0	90520900.0	79447200.0	81582600.0	87948400.0	0	0.010871365073148067	0.13918104067770137	False	0.003060686015831135	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A948	RIMJ_ECOLI	rimJ	Ribosomal-protein-alanine acetyltransferase	1	1.0	828811.0	674413.0	949997.0	641961.0	713705.0	892523.0	0	0.01094694755391876	0.3960228782863255	False	0.003087071240105541	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P77735	YAJO_ECOLI	yajO	Uncharacterized oxidoreductase YajO	4	4.0	9667690.0	10299700.0	9653730.0	10049800.0	10348400.0	9533370.0	0	0.010951582366553183	-0.08932913486914511	False	0.0031134564643799474	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A705	IF2_ECOLI	infB	Translation initiation factor IF-2	37	37.0	94380300.0	88624000.0	97126600.0	88250000.0	87980100.0	97246700.0	0	0.011132292680429284	0.12464109121760665	False	0.0031398416886543536	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AGC3	SLT_ECOLI	slt	Soluble lytic murein transglycosylase	13	13.0	5176330.0	5470460.0	5327140.0	5583990.0	5670910.0	5190120.0	0	0.011169763202647995	-0.09186184911618625	False	0.0031662269129287598	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A7W1	RS5_ECOLI	rpsE	30S ribosomal protein S5	14	14.0	990125000.0	1094450000.0	962379000.0	1089180000.0	1052000000.0	919913000.0	0	0.011220478632291574	-0.17178143643442623	False	0.0031926121372031664	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AC86	PHSG_ECOLI	glgP	Glycogen phosphorylase	11	11.0	8277530.0	7461750.0	8664960.0	7329470.0	7361780.0	8257450.0	0	0.011288699980080034	0.18591821430698133	False	0.003218997361477573	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P45578	LUXS_ECOLI	luxS	S-ribosylhomocysteine lyase	8	8.0	160799000.0	177672000.0	159781000.0	173575000.0	181364000.0	162363000.0	0	0.011429675774414137	-0.14122930171871562	False	0.0032453825857519793	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P16700	CYSP_ECOLI	cysP	Thiosulfate-binding protein	21	21.0	30217800.0	31938000.0	30697400.0	31958200.0	31599700.0	29854300.0	0	0.01145379118654066	-0.07323118373133196	False	0.0032717678100263855	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AG63	RS17_ECOLI	rpsQ	30S ribosomal protein S17	3	3.0	1034310000.0	1155680000.0	1055130000.0	1156140000.0	1158530000.0	1073290000.0	0	0.011467654210935567	-0.1339107729887122	False	0.0032981530343007917	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A6M8	EFG_ECOLI	fusA	Elongation factor G	43	43.0	730091000.0	762911000.0	721218000.0	764178000.0	764701000.0	713735000.0	0	0.011508388128488695	-0.08207850892311964	False	0.0033245382585751983	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AEK2	FABG_ECOLI	fabG	3-oxoacyl-[acyl-carrier-protein] reductase FabG	11	11.0	369841000.0	411527000.0	371375000.0	395179000.0	400706000.0	378597000.0	0	0.011567139367229348	-0.10866021109692156	False	0.0033509234828496045	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ABN5	DCUA_ECOLI	dcuA	Anaerobic C4-dicarboxylate transporter DcuA	4	4.0	7862340.0	7568070.0	8064680.0	7578020.0	7465800.0	8101850.0	0	0.011839108211750337	0.08768722093532673	False	0.0033773087071240107	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ACZ4	EVGA_ECOLI	evgA	Positive transcription regulator EvgA	9	9.0	23073200.0	26790200.0	24128200.0	26487700.0	27114400.0	24521500.0	0	0.011849972620807645	-0.16462350379548102	False	0.003403693931398417	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A6K1	DAPF_ECOLI	dapF	Diaminopimelate epimerase	2	2.0	2047400.0	1639830.0	2641900.0	1094560.0	1212690.0	2582720.0	0	0.012061624955459557	0.8815704070513387	False	0.003430079155672823	False	True	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P21338	RNI_ECOLI	rna	Ribonuclease I	6	6.0	3560710.0	4012140.0	3323080.0	4242260.0	4580260.0	3099840.0	0	0.012111056878798977	-0.36240870525880836	False	0.0034564643799472297	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P00962	SYQ_ECOLI	glnS	Glutamine--tRNA ligase	28	28.0	78293100.0	81117200.0	79178400.0	81091100.0	82502100.0	79086900.0	0	0.012404725340805245	-0.048879025418804935	False	0.0034828496042216364	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ABQ2	GARR_ECOLI	garR	2-hydroxy-3-oxopropionate reductase	4	4.0	5542410.0	6316470.0	5534190.0	6011530.0	6347470.0	5775190.0	0	0.012511288953155175	-0.1482427084893811	False	0.0035092348284960426	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P08245	YCIH_ECOLI	yciH	Uncharacterized protein YciH	2	2.0	10414600.0	11609200.0	10423500.0	11035100.0	11275600.0	10139200.0	0	0.012701404266137521	-0.1309205132221681	False	0.0035356200527704488	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A7L0	RL1_ECOLI	rplA	50S ribosomal protein L1	15	15.0	1693430000.0	1565360000.0	1674950000.0	1529110000.0	1544810000.0	1626880000.0	0	0.012772754941140059	0.1066588497904564	False	0.003562005277044855	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A9U3	YBIT_ECOLI	ybiT	Uncharacterized ABC transporter ATP-binding protein YbiT	21	21.0	33221800.0	34871500.0	33875600.0	34452900.0	34728700.0	33250200.0	0	0.013094489482433592	-0.052313834807401496	False	0.0035883905013192616	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A993	F16PA_ECOLI	fbp	Fructose-1,6-bisphosphatase class 1	14	14.0	93340000.0	92007400.0	95085600.0	91234500.0	90948700.0	94358200.0	0	0.013276149975804424	0.04452036155229006	False	0.003614775725593668	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P02931	OMPF_ECOLI	ompF	Outer membrane protein F	19	17.0	195430000.0	182362000.0	194902000.0	176472000.0	174523000.0	187458000.0	0	0.013436652687334365	0.11544371747404325	False	0.003641160949868074	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AEV4	HYCA_ECOLI	hycA	Formate hydrogenlyase regulatory protein HycA	3	3.0	6587230.0	5863400.0	7153480.0	6186790.0	5625820.0	6842920.0	0	0.013688658832879366	0.21970477692972198	False	0.00366754617414248	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P08390	USG_ECOLI	usg	USG-1 protein	10	10.0	18777100.0	21196800.0	18278400.0	20598300.0	22147200.0	18204300.0	0	0.013702132224330678	-0.21054029802961857	False	0.0036939313984168864	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P09029	PURK_ECOLI	purK	N5-carboxyaminoimidazole ribonucleotide synthase	2	2.0	2916350.0	2664690.0	3169570.0	2657780.0	2450350.0	2987710.0	0	0.01376846754874976	0.22324172413800794	False	0.003720316622691293	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P06149	DLD_ECOLI	dld	D-lactate dehydrogenase	20	20.0	25208200.0	24522000.0	25661000.0	24674300.0	24109600.0	25262600.0	0	0.0137980174506354	0.05456987070133459	False	0.0037467018469656997	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A8D6	YMDB_ECOLI	ymdB	O-acetyl-ADP-ribose deacetylase	5	5.0	5963440.0	6708620.0	6163700.0	6481240.0	6722930.0	6272140.0	0	0.014086942350690974	-0.11404606070528102	False	0.003773087071240106	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AE67	CHEY_ECOLI	cheY	Chemotaxis protein CheY	3	3.0	5179810.0	7149060.0	5214990.0	6694920.0	6354380.0	5854400.0	0	0.014433869358262411	-0.3138694671195549	False	0.003799472295514512	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P08373	MURB_ECOLI	murB	UDP-N-acetylenolpyruvoylglucosamine reductase	4	4.0	7101720.0	6094090.0	7113690.0	6501410.0	6398050.0	6929440.0	0	0.014492413604219405	0.1547967476243603	False	0.0038258575197889183	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P31802	NARP_ECOLI	narP	Nitrate/nitrite response regulator protein NarP	5	5.0	11605400.0	11163700.0	12041700.0	11222500.0	10793400.0	11811400.0	0	0.014678950987777717	0.09583501339312767	False	0.003852242744063325	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P63224	GMHA_ECOLI	gmhA	Phosphoheptose isomerase	10	10.0	179457000.0	187439000.0	182440000.0	186620000.0	186411000.0	179721000.0	0	0.014945882204379778	-0.049361466791297805	False	0.003878627968337731	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ABV2	EXBD_ECOLI	exbD	Biopolymer transport protein ExbD	3	3.0	15023100.0	14629900.0	15636800.0	13913700.0	14195000.0	15524300.0	0	0.015314863394203787	0.11185972802553477	False	0.0039050131926121373	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P60293	MUKF_ECOLI	mukF	Chromosome partition protein MukF	16	16.0	8275680.0	8137220.0	8381590.0	7965860.0	7979600.0	8336250.0	0	0.015335206223752545	0.053558150970630304	False	0.0039313984168865435	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AEB2	DACA_ECOLI	dacA	D-alanyl-D-alanine carboxypeptidase DacA	23	22.0	57855600.0	60338300.0	57414600.0	60596700.0	61972700.0	59052600.0	0	0.0153869641883168	-0.06935453601417968	False	0.00395778364116095	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AFK9	POTD_ECOLI	potD	Spermidine/putrescine-binding periplasmic protein	17	17.0	31085600.0	28234300.0	31071900.0	28505000.0	29552400.0	31539100.0	0	0.015818252025189786	0.11877489736872836	False	0.003984168865435357	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P76270	MSRC_ECOLI	msrC	Free methionine-R-sulfoxide reductase	5	5.0	20317700.0	16853000.0	20798200.0	16709600.0	18720800.0	21605200.0	0	0.016184479289853424	0.26259789866743416	False	0.0040105540897097626	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P28635	METQ_ECOLI	metQ	D-methionine-binding lipoprotein MetQ	13	13.0	73586200.0	71349900.0	73827200.0	71116400.0	70330900.0	72383800.0	0	0.016280696045352646	0.04669384000457915	False	0.004036939313984169	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ADU2	YGIN_ECOLI	ygiN	Probable quinol monooxygenase YgiN	4	4.0	65080100.0	72697500.0	65588400.0	71478700.0	76035700.0	68231800.0	0	0.01632799006427335	-0.14684698042331187	False	0.004063324538258575	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A9W3	YJJK_ECOLI	yjjK	Uncharacterized ABC transporter ATP-binding protein YjjK	28	28.0	62749900.0	64639200.0	62929200.0	63734300.0	64579200.0	62432600.0	0	0.01674386272915136	-0.036657648665867314	False	0.004089709762532982	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P05793	ILVC_ECOLI	ilvC	Ketol-acid reductoisomerase	14	14.0	21174400.0	22485300.0	21500500.0	22789200.0	22880600.0	21932700.0	0	0.01677071911406698	-0.07711773319891968	False	0.004116094986807388	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P02942	MCP1_ECOLI	tsr	Methyl-accepting chemotaxis protein I	16	14.0	58318500.0	63099300.0	60257500.0	62469600.0	62697700.0	59202600.0	0	0.0169986981736208	-0.08269540601167616	False	0.004142480211081795	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ACF4	DBHB_ECOLI	hupB	DNA-binding protein HU-beta	6	6.0	311031000.0	327504000.0	313341000.0	330173000.0	328730000.0	303542000.0	0	0.01712830984540555	-0.08819193668231984	False	0.004168865435356201	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
