Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_02.mzML
DECOY_sp|Q13421|MSLN_HUMAN Mesothelin OS=Homo sapiens OX=9606 GN=MSLN PE=1 SV=3	DECOY_sp|Q13421|MSLN_HUMAN Mesothelin OS=Homo sapiens OX=9606 GN=MSLN PE=1 SV=3				5.91921e+06	2.87416e+06	6.01413e+06	2.99646e+06	4.38004e+06	2.43283e+06	4.91951e+06	5.58546e+06	2.78937e+06	5.10819e+06	4.32424e+06	4.87066e+06	3.01238e+06	2.9053e+06	3.04669e+06	2.82688e+06	2.54141e+06	5.33451e+06
DECOY_sp|Q13477|MADCA_HUMAN Mucosal addressin cell adhesion molecule 1 OS=Homo sapiens OX=9606 GN=MADCAM1 PE=1 SV=2	DECOY_sp|Q13477|MADCA_HUMAN Mucosal addressin cell adhesion molecule 1 OS=Homo sapiens OX=9606 GN=MADCAM1 PE=1 SV=2								879627		705697							937322	1.02964e+06			1.0678e+06
DECOY_sp|Q14114|LRP8_HUMAN Low-density lipoprotein receptor-related protein 8 OS=Homo sapiens OX=9606 GN=LRP8 PE=1 SV=4	DECOY_sp|Q14114|LRP8_HUMAN Low-density lipoprotein receptor-related protein 8 OS=Homo sapiens OX=9606 GN=LRP8 PE=1 SV=4																	944318				
DECOY_sp|Q14980|NUMA1_HUMAN Nuclear mitotic apparatus protein 1 OS=Homo sapiens OX=9606 GN=NUMA1 PE=1 SV=2	DECOY_sp|Q14980|NUMA1_HUMAN Nuclear mitotic apparatus protein 1 OS=Homo sapiens OX=9606 GN=NUMA1 PE=1 SV=2				506786	420257	415766			342471	215395	408292	298876		337092	415302	501340	476249	593081		401444	522275
DECOY_sp|Q2LD37|BLTP1_HUMAN Bridge-like lipid transfer protein family member 1 OS=Homo sapiens OX=9606 GN=BLTP1 PE=1 SV=2	DECOY_sp|Q2LD37|BLTP1_HUMAN Bridge-like lipid transfer protein family member 1 OS=Homo sapiens OX=9606 GN=BLTP1 PE=1 SV=2					404971	406139	285398	535865		593392	806008	665791	779548	551910	412982	398034		281771	714424	469700	656494
DECOY_sp|Q5VTT5|MYOM3_HUMAN Myomesin-3 OS=Homo sapiens OX=9606 GN=MYOM3 PE=1 SV=1	DECOY_sp|Q5VTT5|MYOM3_HUMAN Myomesin-3 OS=Homo sapiens OX=9606 GN=MYOM3 PE=1 SV=1				426026				326804		270007	368550	337214						538527			
DECOY_sp|Q6DWJ6|GP139_HUMAN Probable G protein-coupled receptor 139 OS=Homo sapiens OX=9606 GN=GPR139 PE=1 SV=1	DECOY_sp|Q6DWJ6|GP139_HUMAN Probable G protein-coupled receptor 139 OS=Homo sapiens OX=9606 GN=GPR139 PE=1 SV=1				1.66913e+06	4.67454e+06	1.53036e+06		1.48179e+06					1.6256e+06	1.43475e+06			2.40959e+06		2.35562e+06		
DECOY_sp|Q6P1N0|C2D1A_HUMAN Coiled-coil and C2 domain-containing protein 1A OS=Homo sapiens OX=9606 GN=CC2D1A PE=1 SV=1	DECOY_sp|Q6P1N0|C2D1A_HUMAN Coiled-coil and C2 domain-containing protein 1A OS=Homo sapiens OX=9606 GN=CC2D1A PE=1 SV=1				673516	272160	659682		470269	221157	581348	644865	210595	603361	511949	519203	216831	216502	207866		247029	493020
DECOY_sp|Q6P3W6|NBPFA_HUMAN NBPF family member NBPF10 OS=Homo sapiens OX=9606 GN=NBPF10 PE=3 SV=3	DECOY_sp|Q6P3W6|NBPFA_HUMAN NBPF family member NBPF10 OS=Homo sapiens OX=9606 GN=NBPF10 PE=3 SV=3				9.03432e+06	4.23297e+06	9.46684e+06	4.43542e+06		3.40732e+06	3.41547e+06		4.36652e+06	9.16346e+06	5.99263e+06	7.28341e+06	3.78831e+06	3.78586e+06	4.46116e+06	5.12901e+06	3.90279e+06	
DECOY_sp|Q6ZSZ5|ARHGI_HUMAN Rho guanine nucleotide exchange factor 18 OS=Homo sapiens OX=9606 GN=ARHGEF18 PE=1 SV=4	DECOY_sp|Q6ZSZ5|ARHGI_HUMAN Rho guanine nucleotide exchange factor 18 OS=Homo sapiens OX=9606 GN=ARHGEF18 PE=1 SV=4						1.39982e+07	1.50448e+07	9.26091e+06	1.24034e+07	1.29061e+07	1.293e+07	1.31792e+07	1.42438e+07	1.07771e+07	1.18755e+07	1.33029e+07	1.26431e+07		1.47018e+07	1.32313e+07	1.18789e+07
DECOY_sp|Q7Z2K8|GRIN1_HUMAN G protein-regulated inducer of neurite outgrowth 1 OS=Homo sapiens OX=9606 GN=GPRIN1 PE=1 SV=2	DECOY_sp|Q7Z2K8|GRIN1_HUMAN G protein-regulated inducer of neurite outgrowth 1 OS=Homo sapiens OX=9606 GN=GPRIN1 PE=1 SV=2				3.83258e+06	1.76972e+06	3.01459e+06	1.93504e+06		2.83633e+06	4.39822e+06	2.92561e+06	2.10796e+06	3.52337e+06	4.67971e+06	3.50038e+06	2.35727e+06	2.07946e+06	2.11332e+06	1.82976e+06	3.08882e+06	3.86194e+06
DECOY_sp|Q8IZC6|CORA1_HUMAN Collagen alpha-1(XXVII) chain OS=Homo sapiens OX=9606 GN=COL27A1 PE=1 SV=1	DECOY_sp|Q8IZC6|CORA1_HUMAN Collagen alpha-1(XXVII) chain OS=Homo sapiens OX=9606 GN=COL27A1 PE=1 SV=1				892648		1.23075e+06	607831		652574	894886	812609	670826	1.26629e+06	919004	1.44128e+06	676970	924841	737319	1.13051e+06	869299	551577
DECOY_sp|Q8N9C0|IGS22_HUMAN Immunoglobulin superfamily member 22 OS=Homo sapiens OX=9606 GN=IGSF22 PE=2 SV=2	DECOY_sp|Q8N9C0|IGS22_HUMAN Immunoglobulin superfamily member 22 OS=Homo sapiens OX=9606 GN=IGSF22 PE=2 SV=2				1.33324e+06	904369	1.26622e+06	828889	1.57276e+06	983449	1.68174e+06	1.08292e+06		8.22803e+06	1.42422e+06	1.35897e+06	1.02841e+06	923059	739023		989016	1.4765e+06
DECOY_sp|Q8NBP0|TTC13_HUMAN Tetratricopeptide repeat protein 13 OS=Homo sapiens OX=9606 GN=TTC13 PE=1 SV=3	DECOY_sp|Q8NBP0|TTC13_HUMAN Tetratricopeptide repeat protein 13 OS=Homo sapiens OX=9606 GN=TTC13 PE=1 SV=3				2.5357e+06	2.63873e+06	2.88887e+06	2.74222e+06				2.65665e+06			2.34817e+06	2.56954e+06	2.55117e+06		2.61734e+06	2.52755e+06		2.75091e+06
DECOY_sp|Q8NFJ9|BBS1_HUMAN BBSome complex member BBS1 OS=Homo sapiens OX=9606 GN=BBS1 PE=1 SV=1	DECOY_sp|Q8NFJ9|BBS1_HUMAN BBSome complex member BBS1 OS=Homo sapiens OX=9606 GN=BBS1 PE=1 SV=1				1.05728e+07			1.08469e+07				1.22591e+07						8.56812e+06				1.13441e+07
DECOY_sp|Q92843|B2CL2_HUMAN Bcl-2-like protein 2 OS=Homo sapiens OX=9606 GN=BCL2L2 PE=1 SV=2	DECOY_sp|Q92843|B2CL2_HUMAN Bcl-2-like protein 2 OS=Homo sapiens OX=9606 GN=BCL2L2 PE=1 SV=2					4.94759e+06	5.26275e+06		4.85855e+06		5.02237e+06	4.9273e+06	5.16128e+06	4.56418e+06	4.60123e+06			5.83207e+06	5.53233e+06			5.15859e+06
DECOY_sp|Q9BQE3|TBA1C_HUMAN Tubulin alpha-1C chain OS=Homo sapiens OX=9606 GN=TUBA1C PE=1 SV=1	DECOY_sp|Q9BQE3|TBA1C_HUMAN Tubulin alpha-1C chain OS=Homo sapiens OX=9606 GN=TUBA1C PE=1 SV=1				2.09696e+06		2.01377e+06		1.44336e+06		1.81699e+06	1.89428e+06	1.49128e+06	1.27096e+06	1.70681e+06			1.9561e+06	2.10385e+06			2.29515e+06
DECOY_sp|Q9BYD1|RM13_HUMAN Large ribosomal subunit protein uL13m OS=Homo sapiens OX=9606 GN=MRPL13 PE=1 SV=1	DECOY_sp|Q9BYD1|RM13_HUMAN Large ribosomal subunit protein uL13m OS=Homo sapiens OX=9606 GN=MRPL13 PE=1 SV=1				167074	224140	237873	176576	83241.9		220420	210399		194144	159789	229354	163729	177156		216972	153872	203850
DECOY_sp|Q9BYN7|ZN341_HUMAN Zinc finger protein 341 OS=Homo sapiens OX=9606 GN=ZNF341 PE=1 SV=2	DECOY_sp|Q9BYN7|ZN341_HUMAN Zinc finger protein 341 OS=Homo sapiens OX=9606 GN=ZNF341 PE=1 SV=2						8.85307e+06	8.86581e+06	5.1346e+06		7.59282e+06	7.64511e+06		9.36002e+06	5.4196e+06	6.97604e+06	7.7125e+06			1.06656e+07	6.82484e+06	
DECOY_sp|Q9H172|ABCG4_HUMAN ATP-binding cassette sub-family G member 4 OS=Homo sapiens OX=9606 GN=ABCG4 PE=1 SV=2	DECOY_sp|Q9H172|ABCG4_HUMAN ATP-binding cassette sub-family G member 4 OS=Homo sapiens OX=9606 GN=ABCG4 PE=1 SV=2				2.9105e+06	3.31255e+06	3.32773e+06	3.34208e+06	1.67846e+06	2.42165e+06	3.17328e+06	3.12304e+06	3.2365e+06	3.26054e+06	2.47813e+06	2.62091e+06	3.0047e+06	3.34891e+06	3.3596e+06	3.78183e+06	3.10269e+06	3.03549e+06
DECOY_sp|Q9H777|RNZ1_HUMAN Zinc phosphodiesterase ELAC protein 1 OS=Homo sapiens OX=9606 GN=ELAC1 PE=1 SV=2	DECOY_sp|Q9H777|RNZ1_HUMAN Zinc phosphodiesterase ELAC protein 1 OS=Homo sapiens OX=9606 GN=ELAC1 PE=1 SV=2					2.49382e+06	1.9998e+06	2.18243e+06	1.2775e+06	2.02728e+06		2.09468e+06		1.43961e+06	1.70736e+06	1.34083e+06	1.55654e+06		1.63479e+06	1.87016e+06	1.77908e+06	1.3971e+06
DECOY_sp|Q9H9Z2|LN28A_HUMAN Protein lin-28 homolog A OS=Homo sapiens OX=9606 GN=LIN28A PE=1 SV=1	DECOY_sp|Q9H9Z2|LN28A_HUMAN Protein lin-28 homolog A OS=Homo sapiens OX=9606 GN=LIN28A PE=1 SV=1				1.29872e+06	1.33869e+06	1.00845e+06	1.05327e+06	962872	707655	1.08059e+06	1.00499e+06	1.27971e+06	1.052e+06	972663	1.08458e+06	1.28095e+06	1.03552e+06	866956	1.2554e+06	1.22676e+06	926584
DECOY_sp|Q9Y3R5|DOP1B_HUMAN Protein DOP1B OS=Homo sapiens OX=9606 GN=DOP1B PE=1 SV=5	DECOY_sp|Q9Y3R5|DOP1B_HUMAN Protein DOP1B OS=Homo sapiens OX=9606 GN=DOP1B PE=1 SV=5				162635	182385	155006	206581			86518.8	161566		186928	192873		154888	202278	196375	149397		192992
DECOY_sp|Q9Y490|TLN1_HUMAN Talin-1 OS=Homo sapiens OX=9606 GN=TLN1 PE=1 SV=3	DECOY_sp|Q9Y490|TLN1_HUMAN Talin-1 OS=Homo sapiens OX=9606 GN=TLN1 PE=1 SV=3				2.24964e+06	4.16228e+06	2.13735e+06	4.40709e+06	3.6335e+06	4.27055e+06	1.23218e+06	1.95336e+06	2.59668e+06		2.90404e+06	3.0899e+06	3.28732e+06	3.03227e+06	3.21763e+06	2.49589e+06	3.86981e+06	
DECOY_sp|Q9Y566|SHAN1_HUMAN SH3 and multiple ankyrin repeat domains protein 1 OS=Homo sapiens OX=9606 GN=SHANK1 PE=1 SV=2	DECOY_sp|Q9Y566|SHAN1_HUMAN SH3 and multiple ankyrin repeat domains protein 1 OS=Homo sapiens OX=9606 GN=SHANK1 PE=1 SV=2				2.28745e+07	2.3658e+07	2.24068e+07	2.51351e+07	1.67185e+07	1.95806e+07	2.24858e+07	2.25354e+07	2.35119e+07	2.33476e+07	1.84819e+07	2.15701e+07	2.15696e+07	2.2156e+07	2.26846e+07	2.34225e+07	2.01612e+07	2.23154e+07
E9PAV3	E9PAV3		NACA		5.35822e+07	5.55044e+07	4.73327e+07	5.36543e+07	4.12646e+07	5.53241e+07	4.8802e+07	5.09304e+07	5.23009e+07	4.94478e+07	4.86243e+07	4.60169e+07	5.152e+07	5.14544e+07	5.28259e+07	5.52687e+07	4.98575e+07	4.75063e+07
E9PRG8	E9PRG8		RSMC		1.24949e+07	1.43934e+07	1.30569e+07	2.27738e+07	9.59164e+06	1.67701e+07	1.32103e+07	1.2919e+07	1.31089e+07	1.10837e+07	1.16217e+07	1.21126e+07	1.3784e+07	1.40066e+07	1.32598e+07	1.44595e+07	1.21756e+07	1.18567e+07
L0R819	L0R819		ASDURF		2.52752e+06	2.60287e+06	2.66924e+06	2.61025e+06	2.52586e+06	3.11861e+06	2.38272e+06	2.40849e+06	2.48375e+06	2.2933e+06	2.74212e+06	2.77877e+06	2.71116e+06	2.85844e+06	2.33147e+06	2.72247e+06	2.69807e+06	2.40263e+06
O00115	O00115		DNASE2		2.05895e+06	2.29679e+06	2.49387e+06	2.191e+06	1.98824e+06	1.9017e+06	2.17606e+06	2.38889e+06	2.33586e+06	1.95174e+06	2.19074e+06	2.24825e+06	2.11939e+06	2.42042e+06	2.26275e+06	2.10327e+06	1.94923e+06	2.3155e+06
O00116	O00116		AGPS		6.54624e+06	7.03248e+06	6.3838e+06	7.40565e+06	6.30406e+06	7.87316e+06	6.32748e+06	6.38306e+06	6.5914e+06	5.53779e+06	6.44213e+06	6.69814e+06	7.0684e+06	7.13134e+06	6.34481e+06	5.52579e+06	7.27429e+06	6.17577e+06
O00139	O00139		KIF2A		4.92796e+06	5.17882e+06	5.05293e+06	5.31093e+06	4.20919e+06	4.74504e+06	4.91775e+06	4.92964e+06	4.97106e+06	4.84029e+06	4.56138e+06	4.87552e+06	5.16162e+06	5.04501e+06	5.19569e+06	5.2643e+06	4.92406e+06	4.97707e+06
O00148	O00148		DDX39A		1.72598e+07	1.67113e+07	1.69203e+07	1.58781e+07	1.7728e+07	1.38772e+07	1.71372e+07	1.74972e+07	1.79333e+07	1.71686e+07	1.61158e+07	1.71861e+07	1.77664e+07	1.92374e+07	1.79175e+07	1.827e+07	1.67926e+07	1.77041e+07
O00151	O00151		PDLIM1		3.50025e+07	3.71836e+07	3.39939e+07	3.55791e+07	3.40619e+07	3.88107e+07	3.52199e+07	3.36964e+07	3.62001e+07	3.15839e+07	3.45755e+07	3.51691e+07	3.65914e+07	3.7384e+07	3.52508e+07	3.32905e+07	3.54498e+07	3.27261e+07
O00154	O00154		ACOT7		1.89724e+07	1.98543e+07	1.84818e+07	2.03906e+07	1.73845e+07	2.21711e+07	1.79952e+07	1.82718e+07	1.87491e+07	1.77882e+07	1.803e+07	1.86551e+07	2.0232e+07	2.03356e+07	1.88354e+07	1.7604e+07	1.9054e+07	1.84489e+07
O00159	O00159		MYO1C		754057	904151	763465	807972	781165	997927	783382	819525	902588	756713	796874	845526	845795	849065	926384	573049	875715	808193
O00161	O00161		SNAP23		7.65387e+06	8.95177e+06	7.03464e+06	8.32178e+06	6.55375e+06	9.67194e+06	7.72504e+06	6.9722e+06	6.87246e+06	5.91106e+06	7.3722e+06	7.04404e+06	7.22161e+06	7.11122e+06	6.53925e+06	5.67583e+06	6.70163e+06	6.53579e+06
O00165	O00165		HAX1		3.18695e+06	3.9304e+06	3.50498e+06	4.00627e+06	2.89443e+06	3.55326e+06	3.7139e+06	3.46408e+06	3.78705e+06	3.66342e+06	3.01742e+06	3.34731e+06	3.41968e+06	3.87798e+06	3.79235e+06	3.45636e+06	3.62332e+06	3.63719e+06
O00170	O00170		AIP		7.72715e+06	8.22886e+06	7.45252e+06	7.76963e+06	6.83748e+06	7.28677e+06	7.67959e+06	7.74572e+06	7.70966e+06	7.26782e+06	7.09628e+06	7.27814e+06	7.89608e+06	8.05812e+06	8.00036e+06	7.20295e+06	7.36399e+06	7.56476e+06
O00178	O00178		GTPBP1		6.15688e+06	6.13154e+06	5.72251e+06	6.17357e+06	5.08902e+06	5.96663e+06	5.20962e+06	6.02656e+06	5.81365e+06	5.36812e+06	5.5087e+06	5.51112e+06	5.92562e+06	5.61444e+06	5.71742e+06	5.75556e+06	5.96155e+06	5.66548e+06
O00186	O00186		STXBP3		2.16132e+06	2.22105e+06	2.25111e+06	2.2598e+06	1.68934e+06	1.94095e+06	2.25737e+06	2.10538e+06	2.08994e+06	1.80127e+06	1.84546e+06	2.07505e+06	2.08906e+06	2.0493e+06	2.07289e+06	1.97504e+06	1.78549e+06	2.25101e+06
O00193	O00193		SMAP		6.1157e+06	1.07501e+07	5.85647e+06	5.16166e+06	7.36272e+06	6.70637e+06	7.3185e+06	6.98379e+06	6.93405e+06	5.55902e+06	6.53752e+06	8.66754e+06	6.51941e+06	5.5926e+06	5.20692e+06	2.78776e+06	5.75842e+06	5.32561e+06
O00203	O00203		AP3B1		4.223e+06	4.21292e+06	4.4857e+06	4.40502e+06	3.56315e+06	3.99125e+06	4.2289e+06	4.30221e+06	4.37074e+06	4.33535e+06	3.98631e+06	4.13126e+06	4.30065e+06	4.19069e+06	4.24503e+06	4.15865e+06	4.08579e+06	4.13599e+06
O00214	O00214		LGALS8		1.2837e+06	1.66953e+06	1.29114e+06	1.56674e+06	936446	1.56896e+06	1.15693e+06	1.24253e+06	1.7643e+06	492848	1.04694e+06	1.1842e+06	1.59987e+06	1.62798e+06	1.73846e+06	1.27267e+06	1.51098e+06	1.11358e+06
O00217	O00217		NDUFS8		6.29446e+06	6.44662e+06	5.23983e+06	5.84082e+06	4.91458e+06	5.68447e+06	5.78197e+06	5.97139e+06	5.09569e+06	5.53919e+06	5.56347e+06	5.55866e+06	5.92064e+06	5.5906e+06	5.5578e+06	5.54044e+06	5.49118e+06	5.30544e+06
O00221	O00221		NFKBIE		2.5482e+06	2.39901e+06	2.40432e+06	2.28768e+06	2.18293e+06	2.49781e+06	2.2244e+06	2.3648e+06	2.34706e+06	1.9254e+06	2.5087e+06	2.52477e+06	2.73837e+06	2.27218e+06	2.28008e+06	2.35076e+06	2.4543e+06	2.13333e+06
O00231	O00231		PSMD11		1.94502e+07	2.05104e+07	1.97575e+07	2.10394e+07	1.6982e+07	1.95739e+07	1.92251e+07	1.96704e+07	2.00428e+07	1.8976e+07	1.81689e+07	1.92971e+07	2.02253e+07	2.00148e+07	2.00401e+07	2.0138e+07	1.90875e+07	1.88789e+07
O00232	O00232		PSMD12		1.71786e+07	1.72388e+07	1.71736e+07	1.8636e+07	1.5568e+07	1.91617e+07	1.70647e+07	1.69888e+07	1.78643e+07	1.62553e+07	1.62168e+07	1.72342e+07	1.72191e+07	1.7576e+07	1.71091e+07	1.50129e+07	1.69775e+07	1.68725e+07
O00233	O00233		PSMD9		9.32563e+06	9.88274e+06	1.00768e+07	1.06423e+07	8.08867e+06	9.61597e+06	8.79933e+06	9.36134e+06	9.46093e+06	8.7239e+06	9.02936e+06	9.54075e+06	1.02973e+07	9.86819e+06	9.92198e+06	9.19981e+06	9.7496e+06	9.36181e+06
O00244	O00244		ATOX1		7.81546e+06	8.68342e+06	8.7941e+06	9.45179e+06	7.71828e+06	1.03478e+07	7.73976e+06	8.25726e+06	7.68472e+06	6.25996e+06	8.24064e+06	8.17549e+06	8.98562e+06	8.34691e+06	8.55873e+06	7.09216e+06	7.99528e+06	8.00151e+06
O00255	O00255		MEN1		1.44624e+06	1.63765e+06	1.20098e+06	1.45205e+06	1.53298e+06	1.64388e+06	1.5889e+06	1.47164e+06	1.71444e+06	2.08698e+06	1.49253e+06	1.54113e+06	1.78508e+06	1.81318e+06	1.59502e+06	2.07129e+06	1.58667e+06	1.59286e+06
O00264	O00264		PGRMC1		2.74179e+06	2.65647e+06	2.80432e+06	2.4139e+06	2.47099e+06	2.88602e+06	2.79002e+06	2.73109e+06	3.11331e+06	3.21812e+06	2.6374e+06	2.79939e+06	2.78813e+06	3.01844e+06	2.73535e+06	3.17754e+06	2.80424e+06	2.7072e+06
O00267	O00267		SUPT5H		6.6738e+06	7.24398e+06	6.67437e+06	7.35727e+06	6.13622e+06	7.36307e+06	6.80782e+06	6.61302e+06	6.70475e+06	6.06218e+06	6.52792e+06	6.82719e+06	6.87415e+06	6.93842e+06	6.69652e+06	5.84363e+06	6.59265e+06	6.85834e+06
O00268	O00268		TAF4		627871	651373	626932	647335	626509	674758	671516	773235	694164	648925	525334	612898	606554	682102	662196	660265	741487	592937
O00273	O00273		DFFA		6.6165e+06	6.69297e+06	6.52185e+06	6.8584e+06	5.18469e+06	6.46581e+06	6.90823e+06	6.44588e+06	7.00679e+06	6.65852e+06	5.82486e+06	6.21732e+06	6.28019e+06	6.76008e+06	6.81637e+06	7.03874e+06	5.96729e+06	6.30916e+06
O00287	O00287		RFXAP		46963.5	32930.8	50725.4	26099.8	96036.3	52259.4	62383.4	31670.7	71504.3	26057.3	64948.2	70618.8	81000.4	46241.1	17145.7		59914.1	53301.8
O00291	O00291		HIP1		1.32578e+06	1.56535e+06	1.48217e+06	1.54586e+06	1.57753e+06	1.77738e+06	1.47385e+06	1.52651e+06	1.48759e+06	1.03116e+06	1.55165e+06	1.5118e+06	1.61332e+06	1.53626e+06	1.66729e+06	904514	1.57792e+06	1.34519e+06
O00299	O00299		CLIC1		3.30695e+08	3.57447e+08	3.41091e+08	3.491e+08	3.15189e+08	3.64698e+08	3.41755e+08	3.16025e+08	3.54442e+08	3.31322e+08	3.34579e+08	3.39321e+08	3.66332e+08	3.54325e+08	3.45523e+08	3.44819e+08	3.54395e+08	3.23932e+08
O00303	O00303		EIF3F		2.32149e+07	2.37563e+07	2.1599e+07	2.553e+07	2.00251e+07	2.486e+07	2.22825e+07	2.25194e+07	2.34478e+07	2.12144e+07	2.11963e+07	2.18215e+07	2.30808e+07	2.38067e+07	2.38956e+07	2.1624e+07	2.21848e+07	2.16062e+07
O00308	O00308		WWP2		416032		531306	519691	498066		355557	387060			659585	618402	703458	492118	454552			497742
O00330	O00330		PDHX		2.49675e+06	2.45869e+06	2.55563e+06	2.41003e+06	1.88538e+06	2.26203e+06	2.55561e+06	2.40529e+06	2.54655e+06	2.84177e+06	2.14504e+06	2.38208e+06	2.40021e+06	2.44177e+06	2.4152e+06	3.12372e+06	2.38963e+06	2.28909e+06
O00399	O00399		DCTN6		4.95379e+06	5.59989e+06	4.93771e+06	4.78676e+06	4.51891e+06	4.68226e+06	5.6375e+06	5.32326e+06	5.11774e+06	5.5299e+06	4.77524e+06	5.32112e+06	5.17625e+06	5.12681e+06	4.79346e+06	5.6371e+06	4.62562e+06	5.49912e+06
O00410	O00410		IPO5		1.50945e+07	1.64391e+07	1.53344e+07	1.65937e+07	1.44229e+07	1.59549e+07	1.49056e+07	1.46819e+07	1.56301e+07	1.45702e+07	1.47312e+07	1.50681e+07	1.6019e+07	1.62849e+07	1.55881e+07	1.57246e+07	1.5248e+07	1.46893e+07
O00411	O00411		POLRMT		1.18438e+06	1.34631e+06	1.09097e+06	1.33068e+06	1.12358e+06	1.09095e+06	1.3484e+06	1.11198e+06	1.29637e+06	1.12606e+06	1.21599e+06	1.29031e+06	1.22687e+06	1.23089e+06	1.23535e+06	900196	1.31258e+06	1.02502e+06
O00418	O00418		EEF2K		1.67511e+06	2.01244e+06	1.75148e+06	2.0336e+06	1.6019e+06	2.32725e+06	1.71348e+06	1.70978e+06	1.79338e+06	1.46521e+06	1.73503e+06	1.71322e+06	1.90697e+06	1.81411e+06	1.89801e+06	1.41484e+06	1.94772e+06	1.64676e+06
O00422	O00422		SAP18		2.17867e+07	2.21637e+07	2.36001e+07	2.32618e+07	1.71581e+07	1.70645e+07	2.60925e+07	2.2816e+07	2.39039e+07	2.38322e+07	1.98098e+07	2.1577e+07	2.27362e+07	2.37499e+07	2.4724e+07	2.34942e+07	1.97377e+07	2.81173e+07
O00425	O00425		IGF2BP3		9.3932e+06	9.87222e+06	9.64933e+06	1.00789e+07	7.97139e+06	8.97282e+06	9.20694e+06	9.45928e+06	9.90391e+06	8.79805e+06	9.10763e+06	9.43492e+06	1.01049e+07	9.77815e+06	9.61493e+06	9.31617e+06	9.7916e+06	9.03452e+06
O00429	O00429		DNM1L		1.15032e+07	1.22511e+07	1.12971e+07	1.19042e+07	1.04828e+07	1.16874e+07	1.18321e+07	1.12447e+07	1.2278e+07	1.14952e+07	1.09267e+07	1.09559e+07	1.17018e+07	1.22605e+07	1.22652e+07	1.22678e+07	1.16918e+07	1.09986e+07
O00442	O00442		RTCA		3.78429e+06	4.56925e+06	3.77492e+06	4.59463e+06	3.58583e+06	4.56678e+06	3.76473e+06	3.78839e+06	4.16293e+06	3.75089e+06	3.76634e+06	3.62923e+06	4.04479e+06	4.18609e+06	4.00426e+06	3.70641e+06	4.11822e+06	3.53754e+06
O00459	O00459		PIK3R2		807314	1.02142e+06	939440	941919	708918	914870	839696	892304	903413	592803	896902	826870	979200	973340	982713	770138	814482	863857
O00471	O00471		EXOC5		4.28173e+06	4.50215e+06	4.37997e+06	4.30774e+06	3.55596e+06	3.94024e+06	4.44404e+06	4.30238e+06	4.23753e+06	3.63898e+06	3.55048e+06	3.98368e+06	4.51058e+06	4.26602e+06	4.36244e+06	3.87601e+06	4.03215e+06	4.29114e+06
O00479	O00479		HMGN4		1.17783e+06	1.26595e+06	1.23104e+06	1.33929e+06	1.10165e+06	1.14739e+06	820493	1.13558e+06	953420	724534	1.09536e+06	1.07313e+06	1.32612e+06	1.35131e+06	1.13952e+06	1.6287e+06	1.31966e+06	1.06489e+06
