protein	RD139_Wide_UPS1_0_1fmol_inj1	RD139_Wide_UPS1_0_1fmol_inj2	RD139_Wide_UPS1_0_1fmol_inj3	RD139_Wide_UPS1_2_5fmol_inj1	RD139_Wide_UPS1_2_5fmol_inj2	RD139_Wide_UPS1_2_5fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P00956	184159375.23903337	181517438.188574	179085330.43886992	191190482.81173983	187445035.2783048	191286300.0252781	P00956	P00956		ileS	0	0.012903231994784327	-0.06513757158684613	False	0.002029520295202952	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9Q5	68719130.59609444	69606777.61813845	67839532.1828646	71793576.28290924	73343729.1116855	74536147.56891248	P0A9Q5	P0A9Q5		accD	0	0.012987860745640241	-0.09155802051182256	False	0.0020558777016341594	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P24178	5065808.680102942	5149505.025945108	4819565.551617188	5738816.293584665	5611778.398537076	5682201.16966245	P24178	P24178		yffB	0	0.012992059341382868	-0.1800019848346603	False	0.0020822351080653665	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P41052	2203512.7131617595	2221068.0282313437	2254344.232610902	2164698.468490112	2124925.1588489427	2137983.5825629653	P41052	P41052		mltB	0	0.013006437319894443	0.05533413933335677	False	0.0021085925144965737	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFX4	576420.9166551455	510105.2499999995	538286.6719043279	438595.0626107133	371947.54912136274	344780.50278832094	P0AFX4	P0AFX4		rsd	0	0.013033174548677622	0.49197715111542173	False	0.002134949920927781	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P02942	35653552.49789678	35491167.87660172	35763043.25032552	39192772.87835718	38146435.01027542	39535052.1439876	P02942	P02942		tsr	0	0.013070737465393044	-0.12859060572950312	False	0.0021613073273589883	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AED9	1205727.1495627605	1136291.27024827	1115556.3588880736	1010507.9822672429	931263.0575433928	1020421.1509209214	P0AED9	P0AED9		dcm	0	0.013634247167350273	0.2230952060795923	False	0.002187664733790195	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P00393	48495951.71470185	48138792.161170505	48573760.40835586	45165814.64016208	46221166.25244835	46363665.02386882	P00393	P00393		ndh	0	0.014202818277476551	0.07606686506710594	False	0.002214022140221402	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P24232	2455391.0742037706	2503917.6075732266	2542311.969347139	2224879.153854217	2164691.251024338	2323250.210141896	P24232	P24232		hmp	0	0.014368411977828606	0.16028321914969088	False	0.0022403795466526093	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P75876	28166727.81869407	28221841.458814465	28519543.141528398	27602764.527447008	27671061.52356232	27853874.48322856	P75876	P75876		rlmI	0	0.01461636631556175	0.030573096028344997	False	0.0022667369530838164	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8U6	19733282.27070778	19574896.82672277	19513077.05288971	20414512.10118093	21022783.31563137	20802377.35126959	P0A8U6	P0A8U6		metJ	0	0.014667620557414178	-0.08149688136051886	False	0.002293094359515024	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6L7	3171874.1468404224	3237919.045532967	3082505.647561543	2963147.9957781234	2850054.3327611187	2771115.7921487964	P0A6L7	P0A6L7		uxaB	0	0.014711032387937707	0.14505397969958475	False	0.002319451765946231	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P23830	8050230.76827351	7853236.6259094095	8081575.44660751	7701670.818832821	7463254.441780441	7614227.424365845	P23830	P23830		pssA	0	0.01577429528329715	0.074420932218144	False	0.002345809172377438	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7D7	39474682.83698864	40602742.59237626	39788259.20905229	42013419.75728151	41913911.242304645	41369787.222631805	P0A7D7	P0A7D7		purC	0	0.015803135951086896	-0.06393453314354243	False	0.0023721665788086453	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P08337	1044541.3143553456	1128204.2499999988	1030418.938127778	937823.1504402588	918822.6333628468	869028.6375000485	P08337	P08337		mutT	0	0.016478580213211674	0.23288464724766808	False	0.0023985239852398524	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76268	37956460.44405372	38588884.08650948	38277849.39669477	37282661.015539065	37333056.94501754	37066924.44002845	P76268	P76268		kdgR	0	0.0165332147188681	0.040009110261737264	False	0.00242488139167106	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9L5	10609351.300796391	10653618.717841784	10516430.814622622	10073481.346135704	9816185.714443449	9667047.128697196	P0A9L5	P0A9L5		ppiC	0	0.016564269478791863	0.10460603002582475	False	0.002451238798102267	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P36938	78845155.80791181	78638361.77001517	78149631.35428785	80801768.60372192	81198861.96587716	79897856.96820486	P36938	P36938		pgm	0	0.016606938463770943	-0.03785923678698295	False	0.002477596204533474	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P23837	2321069.707752846	2550008.4536736514	2466835.112418106	2023292.077047342	2032311.3260577049	2207803.0960254166	P23837	P23837		phoQ	0	0.016722546422769526	0.2284223397787598	False	0.002503953610964681	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9L8	3738131.8342168257	3384206.2834390025	3393837.033492711	4101919.15611646	3973953.820143604	4249261.735396131	P0A9L8	P0A9L8		proC	0	0.016766241588331815	-0.22899333916645226	False	0.0025303110173958885	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AGL7	14073565.324751586	13691422.87813272	14113420.274877334	13289787.71972384	13325423.134169986	13092332.689142931	P0AGL7	P0AGL7		rsmE	0	0.016927950494423943	0.0767935028636146	False	0.0025566684238270956	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6G7	65252018.67445358	68587310.3543273	67598287.89106962	72716669.58201003	70774579.48887119	73264558.19901039	P0A6G7	P0A6G7		clpP	0	0.01697196658118933	-0.1057375256419985	False	0.0025830258302583027	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7S9	221349120.1876062	220995061.1963395	221712141.6327685	216540930.0050115	218148847.57959676	218484713.19996765	P0A7S9	P0A7S9		rpsM	0	0.017671746173702745	0.023837162606346416	False	0.00260938323668951	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7K2	391725493.2703536	402488485.93540245	401213515.9278345	349739823.42821753	373576432.8161534	358684451.3870805	P0A7K2	P0A7K2		rplL	0	0.017688411749092452	0.14382518791562982	False	0.002635740643120717	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P68679	277060714.13796586	276243055.4839572	273059740.6345123	253946918.6676364	257722705.6938211	264070445.91722396	P68679	P68679		rpsU	0	0.017763691445708402	0.09120322559333152	False	0.0026620980495519245	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P61949	23262958.527433865	23556346.423431102	24017398.4671697	22821658.40257292	22299712.07196824	22368829.863124605	P61949	P61949		fldA	0	0.017769040658759606	0.06981903761877195	False	0.0026884554559831316	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8Y3	9231538.62270964	9013312.76025378	9053557.611407178	9417189.50451463	9547374.966592066	9364583.948324217	P0A8Y3	P0A8Y3		yihX	0	0.017783767572472298	-0.05347036417481359	False	0.0027148128624143388	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADY3	43071758.31426424	41470119.50380253	46050773.648092754	50729871.13336123	50685278.6358206	52324401.67772957	P0ADY3	P0ADY3		rplN	0	0.017873245130752207	-0.23541464657581326	False	0.002741170268845546	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P29208	10117414.957921492	10401618.548369216	10075849.976247871	9535004.406303763	9844023.345663734	9564600.833853437	P29208	P29208		menC	0	0.017960269421666692	0.08004460477528147	False	0.0027675276752767526	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77625	19595130.866152357	20826188.55763777	19899088.047144245	22372345.93477749	22139435.1870134	21727676.060635544	P77625	P77625		yfbT	0	0.018102662544913228	-0.13504467611976964	False	0.00279388508170796	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7W1	354260906.3425145	359327942.8369274	367504654.99398285	402423968.49160016	429273112.5808783	437866048.2232785	P0A7W1	P0A7W1		rpsE	0	0.018241989215673226	-0.23184082739399864	False	0.0028202424881391673	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AG24	8045916.198313369	8171942.029138812	8214020.561297242	7823898.205288211	7902931.317947967	7945389.239746904	P0AG24	P0AG24		spoT	0	0.018459480941225147	0.04556987563844498	False	0.0028465998945703744	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADS6	23173410.82443608	23664861.03582264	22834073.263111725	24689229.00870701	24530010.038998596	24802365.82607553	P0ADS6	P0ADS6		yggE	0	0.018536304090729334	-0.08736029103480163	False	0.0028729573010015815	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P16700	47055542.1735825	47543896.80169433	47910174.075227566	50593367.36520029	49045487.34749935	49748260.58057753	P16700	P16700		cysP	0	0.01904499320438294	-0.067996480181442	False	0.0028993147074327886	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P23869	81650139.54544002	80211755.2512104	83744853.24681005	89165684.23923837	86209452.0756807	91060317.08221813	P23869	P23869		ppiB	0	0.01958640248712834	-0.11743586899645007	False	0.002925672113863996	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P61175	422466500.7704225	429999331.4314495	436992733.4735298	409470871.5818719	413913135.01380193	404929958.03862506	P61175	P61175		rplV	0	0.020895885797067984	0.07008604597532299	False	0.0029520295202952033	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A905	46331074.16273284	46345831.25927625	45426276.64760273	47582917.76477713	48831986.55303903	49351366.68990335	P0A905	P0A905		slyB	0	0.021408767810610345	-0.07791037026854791	False	0.0029783869267264104	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A796	131299032.50958076	124484039.403723	129624607.5355927	148338602.7162094	140122193.53724945	138987014.20452583	P0A796	P0A796		pfkA	0	0.02167966897056871	-0.14936296551141076	False	0.0030047443331576175	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A717	146244581.2028934	145934427.81713247	149416131.20445085	156122449.9691157	161170651.3652061	165149063.57694486	P0A717	P0A717		prs	0	0.0218012033595472	-0.1276317074223443	False	0.0030311017395888247	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P60723	393098787.62862486	407031691.3804553	415180451.50104696	444354259.50318944	428490380.6659935	433970913.6659984	P60723	P60723		rplD	0	0.022050743354334847	-0.10473006455575815	False	0.003057459146020032	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFC7	11833713.607016109	10547160.764738098	10232572.0278723	14263569.63986818	13727291.146976784	12482107.30411347	P0AFC7	P0AFC7		nuoB	0	0.022194069423302272	-0.3114917483597546	False	0.003083816552451239	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37197	1101750.0788279525	1194987.6249999998	1132887.2216878831	1344534.0689935829	1261613.0989853942	1254578.6013603082	P37197	P37197		yhjA	0	0.02268166593047821	-0.17082127466036146	False	0.003110173958882446	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A862	170220586.73633727	168572646.91635492	171298255.71412903	162110892.4083636	163705820.30224347	166439215.21907127	P0A862	P0A862		tpx	0	0.0228319750714701	0.05134745055330565	False	0.003136531365313653	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P17993	15271285.798902858	15063794.61019728	14496885.846212544	15933997.504450884	15879961.287389472	16309862.341449168	P17993	P17993		ubiG	0	0.02295486616930716	-0.10222342512698342	False	0.0031628887717448603	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8T7	597107108.3516731	593313772.1750529	593092971.0961537	604021602.2397463	613094853.2438838	613353042.255485	P0A8T7	P0A8T7		rpoC	0	0.023052402106014742	-0.03749131280179102	False	0.003189246178176068	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76536	54671912.0533572	55107394.34991156	54951142.88640266	53315914.2083974	54100003.00910472	53240939.72482583	P76536	P76536		yfeX	0	0.02352558081886164	0.036124694646807384	False	0.003215603584607275	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAB6	60222779.7723319	59177092.3504836	56492460.052204296	65333468.87342578	64157394.73855146	64216620.53136083	P0AAB6	P0AAB6		galF	0	0.023551276655741103	-0.13918710389676747	False	0.003241960991038482	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	4800472.36362673	4778414.303766788	3354303.791162394	7257233.536421756	6940331.121515665	7184342.407893386	P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)			0	0.02399737230755525	-0.7253123195574217	False	0.003268318397469689	False	False	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P0ADT2	1888566.8814433971	1781848.7636807428	1745276.4203994912	2514184.1779666343	2466275.021237626	2158103.795316904	P0ADT2	P0ADT2		ygiB	0	0.02402499312499836	-0.39848797631546273	False	0.0032946758039008963	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76270	6637746.301951173	6648981.28565742	6738629.635233919	6185840.828879835	5751035.562609781	5861940.502623365	P76270	P76270		msrC	0	0.02415846711443349	0.1700466314780325	False	0.003321033210332104	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P28903	28549509.09656837	28430409.431159116	28628726.628835365	28716161.97169737	28822205.992339894	28892116.966083925	P28903	P28903		nrdD	0	0.02424941398882022	-0.013783761685881645	False	0.0033473906167633106	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P60438	392530259.2107785	388826597.0174384	399245047.0091464	411003399.30909085	422949985.5404614	431513979.3238085	P60438	P60438		rplC	0	0.024403000966074864	-0.10014772882543152	False	0.0033737480231945177	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACP1	15395647.298290871	15318766.40808795	15685143.59661924	14972733.464172276	14383761.59998456	14712433.21317591	P0ACP1	P0ACP1		cra	0	0.024736706010771266	0.07434922890085552	False	0.003400105429625725	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7X3	162856700.27723974	166785501.53357673	168707915.37196952	177659182.6451728	182642491.75371012	190070838.27482104	P0A7X3	P0A7X3		rpsI	0	0.024765159882831664	-0.14324875144183907	False	0.003426462836056932	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6P9	718899080.1081661	712385683.9912108	730137996.5599444	744924534.1761178	750524988.0708873	748756914.9146236	P0A6P9	P0A6P9		eno	0	0.0248192195798502	-0.05422410896980259	False	0.0034528202424881395	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABU0	33173799.62413469	32083555.656080738	32303288.54660552	33626095.87533069	34493830.788381584	33951541.94182391	P0ABU0	P0ABU0		menB	0	0.02567062328685116	-0.06520847113271999	False	0.0034791776489193466	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADY7	212503310.8832278	208247760.98980668	223300336.328956	237894758.565618	229552949.1178019	237399974.77592817	P0ADY7	P0ADY7		rplP	0	0.025850196780573015	-0.13013567598786197	False	0.0035055350553505537	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P31119	12809019.306069192	12212042.562382378	12155088.722240107	11724296.92928692	11274249.52373152	11381497.940995142	P31119	P31119		aas	0	0.026452691405294514	0.11280598621681896	False	0.003531892461781761	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P46887	172251.6056809378	156106.1249999998	198630.9963067652	292533.7386651414	232555.55569679767	245326.09125872515	P46887	P46887		yecH	0	0.026462838561430384	-0.5478644139204959	False	0.003558249868212968	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACP7	13889100.904755363	14280785.835626476	14242254.546850394	13301126.53485572	13652583.03302787	13675081.38706126	P0ACP7	P0ACP7		purR	0	0.02679032204665926	0.06197488997393484	False	0.0035846072746441755	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P45464	29711137.975286804	29832525.420796648	30372117.611603715	29022543.20239821	28881634.864878204	29300143.884520102	P45464	P45464		lpoA	0	0.02704462166563483	0.044174705099878045	False	0.0036109646810753827	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P64506	1491487.7619139454	1379193.7499999986	1409649.364061428	1757938.240706235	1585588.7414425777	1626112.1665826023	P64506	P64506		yebY	0	0.02718570288678114	-0.2154187764082223	False	0.0036373220875065893	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
