Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML
P08178	PUR5_ECOLI	purM	Phosphoribosylformylglycinamidine cyclo-ligase	4	4	6.91831e+06	6.46551e+06	6.30408e+06	6.84332e+06	6.02712e+06	5.80124e+06
P08179	PUR3_ECOLI	purN	Phosphoribosylglycinamide formyltransferase	4	4	5.77386e+06	5.81694e+06	4.85996e+06	5.90316e+06	4.41685e+06	5.83027e+06
P08189	FIMF_ECOLI	fimF	Protein FimF	1	1	2.18394e+06		1.69656e+06	3.32342e+06	2.53592e+06	2.63819e+06
P08190	FIMG_ECOLI	fimG	Protein FimG	3	3	5.55293e+06	4.87263e+06	5.46237e+06	4.74537e+06	4.66157e+06	4.96674e+06
P08191	FIMH_ECOLI	fimH	Protein FimH	3	3	7.62988e+06	7.35346e+06	8.35613e+06	7.21247e+06	8.15251e+06	6.89838e+06
P08192	FOLC_ECOLI	folC	Bifunctional protein FolC	13	13	1.98622e+07	1.92574e+07	1.95908e+07	1.96355e+07	1.91313e+07	1.98342e+07
P08200	IDH_ECOLI	icd	Isocitrate dehydrogenase [NADP]	20	20	1.08108e+08	1.06562e+08	1.07967e+08	1.05053e+08	1.04227e+08	1.03646e+08
P08201	NIRB_ECOLI	nirB	Nitrite reductase [NAD(P)H] large subunit	22	22	2.59655e+07	2.67053e+07	2.68522e+07	2.66721e+07	2.66076e+07	2.65611e+07
P08244	PYRF_ECOLI	pyrF	Orotidine 5'-phosphate decarboxylase	6	6	5.94901e+07	6.1264e+07	6.17269e+07	5.95408e+07	6.27798e+07	6.09393e+07
P08245	YCIH_ECOLI	yciH	Uncharacterized protein YciH	2	2	8.89183e+06	8.17241e+06	9.15423e+06	8.85965e+06	8.84272e+06	8.62306e+06
P08263ups|GSTA1_HUMAN_UPS	Glutathione	Glutathione		10	10		9.60828e+06		9.66688e+06		9.21073e+06
P08312	SYFA_ECOLI	pheS	Phenylalanine--tRNA ligase alpha subunit	16	16	6.80538e+07	6.58755e+07	6.66444e+07	6.8873e+07	6.54706e+07	6.80169e+07
P08331	CPDB_ECOLI	cpdB	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase	18	18	1.14689e+07	1.15487e+07	1.20001e+07	1.17298e+07	1.13808e+07	1.13848e+07
P08337	MUTT_ECOLI	mutT	8-oxo-dGTP diphosphatase	2	2	2.23578e+06	2.21574e+06	2.25958e+06	2.12331e+06	2.21394e+06	2.14566e+06
P08368	CREB_ECOLI	creB	Transcriptional regulatory protein CreB	1	1	1.13113e+06		726003			
P08373	MURB_ECOLI	murB	UDP-N-acetylenolpyruvoylglucosamine reductase	4	4	8.70832e+06	8.00904e+06	8.65936e+06	7.98996e+06	8.45564e+06	7.97443e+06
P08390	USG_ECOLI	usg	USG-1 protein	8	8	2.08113e+07	2.19072e+07	2.11023e+07	2.23737e+07	2.09062e+07	2.25635e+07
P08395	SPPA_ECOLI	sppA	Protease 4	13	13	1.08826e+07	1.14657e+07	1.11907e+07	1.09903e+07	1.10709e+07	1.09749e+07
P08506	DACC_ECOLI	dacC	D-alanyl-D-alanine carboxypeptidase DacC	16	16	2.57531e+07	2.58619e+07	2.56187e+07	2.57798e+07	2.62402e+07	2.55592e+07
P08622	DNAJ_ECOLI	dnaJ	Chaperone protein DnaJ	15	15	3.06361e+07	3.04189e+07	3.15879e+07	3.06664e+07	3.23919e+07	3.1691e+07
P08660	AK3_ECOLI	lysC	Lysine-sensitive aspartokinase 3	12	12	1.98167e+07	1.93082e+07	2.0831e+07	2.07254e+07	1.91617e+07	2.09788e+07
P08758ups|ANXA5_HUMAN_UPS	Annexin	Annexin		9	9		1.44367e+07		1.41865e+07		1.50496e+07
P08839	PT1_ECOLI	ptsI	Phosphoenolpyruvate-protein phosphotransferase	31	31	3.33064e+08	3.22917e+08	3.30974e+08	3.2864e+08	3.20323e+08	3.26861e+08
P08956	T1RK_ECOLI	hsdR	Type I restriction enzyme EcoKI R protein	16	16	6.61625e+06	7.13553e+06	7.18739e+06	6.74698e+06	6.96974e+06	7.18218e+06
P08957	T1MK_ECOLI	hsdM	Type I restriction enzyme EcoKI M protein	23	23	4.38915e+07	4.37267e+07	4.48597e+07	4.37833e+07	4.44079e+07	4.36383e+07
P08997	MASY_ECOLI	aceB	Malate synthase A	1	1	8.96554e+06	9.02666e+06	7.78436e+06	8.58233e+06	8.32362e+06	8.26726e+06
P09029	PURK_ECOLI	purK	N5-carboxyaminoimidazole ribonucleotide synthase	2	2	2.47683e+06	2.4037e+06	2.50928e+06	2.20067e+06	2.4455e+06	2.34771e+06
P09030	EX3_ECOLI	xthA	Exodeoxyribonuclease III	10	10	2.43169e+07	2.42827e+07	2.55346e+07	2.45672e+07	2.53214e+07	2.44922e+07
P09053	AVTA_ECOLI	avtA	Valine--pyruvate aminotransferase	6	6	1.11596e+07	1.0928e+07	1.14998e+07	1.09325e+07	1.12172e+07	1.10335e+07
P09099	XYLB_ECOLI	xylB	Xylulose kinase	1	1				1.51958e+06		
P09126	HEM4_ECOLI	hemD	Uroporphyrinogen-III synthase	6	6	2.45454e+07	2.06173e+07	2.35319e+07	2.37629e+07	2.42693e+07	2.4025e+07
P09127	HEMX_ECOLI	hemX	Putative uroporphyrinogen-III C-methyltransferase	21	21	6.04489e+07	6.08419e+07	6.23137e+07	5.97556e+07	6.20859e+07	6.14622e+07
P09147	GALE_ECOLI	galE	UDP-glucose 4-epimerase	12	12	3.32903e+07	3.18365e+07	3.26659e+07	3.23789e+07	3.28654e+07	3.20422e+07
P09148	GAL7_ECOLI	galT	Galactose-1-phosphate uridylyltransferase	9	9	5.01799e+06	5.20266e+06	5.20115e+06	5.03933e+06	5.42629e+06	5.08422e+06
P09152	NARG_ECOLI	narG	Respiratory nitrate reductase 1 alpha chain	20	14	1.39554e+07	1.41275e+07	1.42581e+07	1.41005e+07	1.37545e+07	1.39378e+07
P09155	RND_ECOLI	rnd	Ribonuclease D	11	11	7.68542e+06	7.37976e+06	8.02737e+06	7.85137e+06	8.11925e+06	8.28101e+06
P09158	SPEE_ECOLI	speE	Spermidine synthase	5	5	2.85845e+07	2.50309e+07	2.68024e+07	2.53291e+07	2.73833e+07	2.51662e+07
P09169	OMPT_ECOLI	ompT	Protease 7	12	11	2.39303e+07	2.16871e+07	2.23628e+07	2.11245e+07	2.26023e+07	2.13733e+07
P09211ups|GSTP1_HUMAN_UPS	Glutathione	Glutathione		3	3		6.36081e+06		6.41331e+06		6.33987e+06
P09323	PTW3C_ECOLI	nagE	PTS system N-acetylglucosamine-specific EIICBA component	3	3	4.58398e+06	4.51945e+06	4.62822e+06	4.80608e+06	5.07607e+06	3.97598e+06
P09348	MOTA_ECOLI	motA	Motility protein A	3	3	1.84007e+06	1.50723e+06	2.03137e+06	1.9787e+06	1.86868e+06	1.66268e+06
P09372	GRPE_ECOLI	grpE	Protein GrpE	9	9	2.20094e+08	1.83428e+08	1.98882e+08	1.76359e+08	1.8916e+08	1.77337e+08
P09373	PFLB_ECOLI	pflB	Formate acetyltransferase 1	62	57	2.03659e+09	2.12066e+09	1.98322e+09	2.1696e+09	1.9427e+09	2.18434e+09
P09394	GLPQ_ECOLI	glpQ	Glycerophosphoryl diester phosphodiesterase	12	12	2.66451e+07	2.68322e+07	2.83273e+07	2.71965e+07	2.72143e+07	2.69448e+07
P09424	MTLD_ECOLI	mtlD	Mannitol-1-phosphate 5-dehydrogenase	7	7	1.8997e+07	1.90014e+07	1.84985e+07	2.00223e+07	2.00797e+07	1.83859e+07
P09546	PUTA_ECOLI	putA	Bifunctional protein PutA	11	11	2.30145e+07	1.87765e+07	2.31847e+07	2.10673e+07	2.17461e+07	1.87826e+07
P09549	DEDD_ECOLI	dedD	Protein DedD	6	6	9.39648e+06	1.05397e+07	1.07213e+07	1.02258e+07	1.02709e+07	1.08085e+07
P09831	GLTB_ECOLI	gltB	Glutamate synthase [NADPH] large chain	37	37	1.05927e+07	1.0147e+07	1.03531e+07	1.03567e+07	1.03529e+07	1.02037e+07
P09832	GLTD_ECOLI	gltD	Glutamate synthase [NADPH] small chain	6	6	3.32537e+07	2.94536e+07	2.91106e+07	2.95653e+07	3.05556e+07	3.04179e+07
P09996	YIDB_ECOLI	yidB	Uncharacterized protein YidB	1	1		1.90295e+06	1.62266e+06			1.75438e+06
P0A698	UVRA_ECOLI	uvrA	UvrABC system protein A	23	23	1.34247e+07	1.36585e+07	1.43157e+07	1.36267e+07	1.34244e+07	1.37499e+07
P0A6A0	UBIB_ECOLI	ubiB	Probable ubiquinone biosynthesis protein UbiB	5	5	4.27261e+06	4.39347e+06	4.69282e+06	4.58925e+06	4.48953e+06	4.32212e+06
P0A6A3	ACKA_ECOLI	ackA	Acetate kinase	15	15	7.63869e+08	7.62035e+08	7.40184e+08	7.68722e+08	7.44409e+08	7.76701e+08
P0A6A8	ACP_ECOLI	acpP	Acyl carrier protein	3	3	1.16386e+09	1.14222e+09	1.17736e+09	1.16223e+09	1.16565e+09	1.17019e+09
P0A6B4	ALR1_ECOLI	alr	Alanine racemase, biosynthetic	9	9	1.12567e+07	1.09111e+07	1.1526e+07	1.12209e+07	1.16138e+07	1.10753e+07
P0A6B7	ISCS_ECOLI	iscS	Cysteine desulfurase	22	22	1.04309e+08	1.04156e+08	1.01366e+08	1.05298e+08	9.96892e+07	1.0563e+08
P0A6C1	END4_ECOLI	nfo	Endonuclease 4	7	7	9.68857e+06	9.05303e+06	9.76722e+06	9.55683e+06	9.36932e+06	9.78181e+06
P0A6D0	ARGR_ECOLI	argR	Arginine repressor	1	1	1.18663e+07	1.1778e+07	1.19532e+07	1.25811e+07	1.10618e+07	1.18757e+07
P0A6D3	AROA_ECOLI	aroA	3-phosphoshikimate 1-carboxyvinyltransferase	9	9	2.33982e+07	2.55415e+07	2.48396e+07	2.44291e+07	2.40586e+07	2.46456e+07
P0A6D7	AROK_ECOLI	aroK	Shikimate kinase 1	12	12	6.99468e+07	7.58987e+07	7.13042e+07	7.92046e+07	7.04404e+07	7.8603e+07
P0A6E1	AROL_ECOLI	aroL	Shikimate kinase 2	2	2		1.23024e+06		1.19607e+06		
P0A6E4	ASSY_ECOLI	argG	Argininosuccinate synthase	10	10	1.43152e+07	1.49008e+07	1.57288e+07	1.57983e+07	1.29401e+07	1.60176e+07
P0A6E6	ATPE_ECOLI	atpC	ATP synthase epsilon chain	4	4	3.96728e+07	3.97594e+07	3.85474e+07	3.92364e+07	3.98799e+07	4.04608e+07
P0A6E9	BIOD2_ECOLI	bioD2	ATP-dependent dethiobiotin synthetase BioD 2	8	8	3.28457e+07	3.45757e+07	3.54088e+07	3.60898e+07	3.23751e+07	3.55739e+07
P0A6F1	CARA_ECOLI	carA	Carbamoyl-phosphate synthase small chain	10	10	4.24458e+07	4.3336e+07	4.31302e+07	4.25697e+07	4.33738e+07	4.45863e+07
P0A6F3	GLPK_ECOLI	glpK	Glycerol kinase	19	19	1.59748e+07	1.53702e+07	1.61226e+07	1.56804e+07	1.61399e+07	1.56272e+07
P0A6F5	CH60_ECOLI	groL	60 kDa chaperonin	34	34	5.95674e+08	6.15551e+08	5.94999e+08	6.24441e+08	5.75328e+08	6.21366e+08
P0A6F9	CH10_ECOLI	groS	10 kDa chaperonin	8	8	7.30737e+08	7.12224e+08	7.064e+08	6.96316e+08	7.31411e+08	7.04494e+08
P0A6G3	PNCC_ECOLI	pncC	Nicotinamide-nucleotide amidohydrolase PncC	2	2	1.74687e+07	1.6786e+07	1.70475e+07	1.79088e+07	1.56232e+07	1.70646e+07
P0A6G7	CLPP_ECOLI	clpP	ATP-dependent Clp protease proteolytic subunit	5	5	1.33746e+08	1.44652e+08	1.31793e+08	1.48464e+08	1.35632e+08	1.48143e+08
P0A6H1	CLPX_ECOLI	clpX	ATP-dependent Clp protease ATP-binding subunit ClpX	22	22	9.43718e+07	9.22719e+07	9.27973e+07	9.5358e+07	9.25946e+07	9.39379e+07
P0A6H5	HSLU_ECOLI	hslU	ATP-dependent protease ATPase subunit HslU	28	28	8.28746e+07	8.48438e+07	8.38793e+07	8.56327e+07	8.393e+07	8.60488e+07
P0A6H8	CLS_ECOLI	cls	Cardiolipin synthase	3	3	1.39562e+06	1.32e+06	1.44376e+06	1.24803e+06	1.40579e+06	1.22211e+06
P0A6I0	KCY_ECOLI	cmk	Cytidylate kinase	13	13	4.38086e+07	4.53901e+07	4.51922e+07	4.48537e+07	4.45559e+07	4.61437e+07
P0A6I3	COAA_ECOLI	coaA	Pantothenate kinase	10	10	1.38394e+07	1.53147e+07	1.50612e+07	1.55115e+07	1.62856e+07	1.44699e+07
P0A6I6	COAD_ECOLI	coaD	Phosphopantetheine adenylyltransferase	3	3	5.57454e+06	4.32126e+06	5.34118e+06	4.92639e+06	5.15666e+06	5.1137e+06
P0A6I9	COAE_ECOLI	coaE	Dephospho-CoA kinase	3	3	4.72404e+07	4.37828e+07	4.5904e+07	4.56269e+07	4.80766e+07	4.36851e+07
P0A6J1	CYSC_ECOLI	cysC	Adenylyl-sulfate kinase	3	3	5.68802e+06	5.32837e+06	5.78358e+06	5.5511e+06	5.16729e+06	5.23762e+06
P0A6J5	DADA_ECOLI	dadA	D-amino acid dehydrogenase small subunit	5	5	1.2229e+06	1.3145e+06	1.33969e+06	1.32317e+06	1.35628e+06	1.20848e+06
P0A6J8	DDLA_ECOLI	ddlA	D-alanine--D-alanine ligase A	16	16	6.83085e+07	6.56608e+07	6.91851e+07	6.82904e+07	6.85175e+07	6.67145e+07
P0A6K1	DAPF_ECOLI	dapF	Diaminopimelate epimerase	4	4	956688	1.12607e+06	1.07697e+06	1.14809e+06	1.01302e+06	1.09217e+06
P0A6K3	DEF_ECOLI	def	Peptide deformylase	5	5	9.78238e+07	9.34633e+07	1.02175e+08	9.56212e+07	1.01533e+08	9.73083e+07
P0A6K6	DEOB_ECOLI	deoB	Phosphopentomutase	21	21	1.29542e+08	1.3061e+08	1.29442e+08	1.3317e+08	1.31448e+08	1.31471e+08
P0A6L0	DEOC_ECOLI	deoC	Deoxyribose-phosphate aldolase	10	10	1.03667e+08	1.03842e+08	1.06257e+08	1.04822e+08	1.04721e+08	1.04136e+08
P0A6L2	DAPA_ECOLI	dapA	4-hydroxy-tetrahydrodipicolinate synthase	10	10	1.50618e+08	1.50487e+08	1.49129e+08	1.55377e+08	1.46849e+08	1.51857e+08
P0A6L4	NANA_ECOLI	nanA	N-acetylneuraminate lyase	1	1				3.50474e+06		
P0A6L7	UXAB_ECOLI	uxaB	Altronate oxidoreductase	6	6	9.26968e+06	9.17164e+06	8.85631e+06	9.25919e+06	9.09836e+06	9.75794e+06
P0A6L9	HSCB_ECOLI	hscB	Co-chaperone protein HscB	4	4	2.30398e+07	2.18301e+07	2.21452e+07	2.26582e+07	2.24115e+07	2.26186e+07
P0A6M4	DTD_ECOLI	dtd	D-tyrosyl-tRNA(Tyr) deacylase	2	2	1.12984e+07	1.18924e+07	1.33797e+07	1.27025e+07	1.32625e+07	1.30926e+07
P0A6M8	EFG_ECOLI	fusA	Elongation factor G	40	40	7.86147e+08	7.98959e+08	7.73163e+08	8.18309e+08	7.67646e+08	8.23044e+08
P0A6N4	EFP_ECOLI	efp	Elongation factor P	6	6	6.13592e+08	6.55519e+08	6.40502e+08	6.8239e+08	5.98283e+08	6.76561e+08
P0A6N8	EFPL_ECOLI	yeiP	Elongation factor P-like protein	4	4	9.414e+07	8.16561e+07	8.76105e+07	8.34597e+07	8.7715e+07	8.9007e+07
P0A6P1	EFTS_ECOLI	tsf	Elongation factor Ts	27	27	1.5174e+09	1.53343e+09	1.48661e+09	1.56845e+09	1.46536e+09	1.59009e+09
P0A6P5	DER_ECOLI	der	GTPase Der	21	21	2.61394e+07	2.81456e+07	2.82235e+07	2.80572e+07	2.73702e+07	2.84604e+07
P0A6P7	ENGB_ECOLI	engB	Probable GTP-binding protein EngB	9	9	6.76618e+07	6.3737e+07	6.41689e+07	6.42716e+07	6.75632e+07	6.55551e+07
P0A6P9	ENO_ECOLI	eno	Enolase	25	25	1.16778e+09	1.15824e+09	1.1254e+09	1.21216e+09	1.10717e+09	1.20395e+09
P0A6Q3	FABA_ECOLI	fabA	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase	11	11	8.58717e+07	8.20304e+07	8.50162e+07	8.44223e+07	8.29717e+07	8.44912e+07
P0A6Q6	FABZ_ECOLI	fabZ	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ	7	7	1.05227e+08	1.00992e+08	1.06447e+08	1.05903e+08	1.06733e+08	1.08115e+08
P0A6R0	FABH_ECOLI	fabH	3-oxoacyl-[acyl-carrier-protein] synthase 3	7	7	6.44594e+07	7.20976e+07	6.67982e+07	7.08684e+07	6.96574e+07	7.1285e+07
P0A6R3	FIS_ECOLI	fis	DNA-binding protein fis	2	2	3.03702e+07	3.62541e+07	3.00543e+07	4.28138e+07	3.00976e+07	3.77141e+07
P0A6S0	FLGH_ECOLI	flgH	Flagellar L-ring protein	5	5	5.88653e+06	6.14948e+06	6.27415e+06	6.13418e+06	6.33333e+06	6.47715e+06
P0A6S5	FTSB_ECOLI	ftsB	Cell division protein FtsB	1	1				1.22445e+06		
P0A6S7	GPDA_ECOLI	gpsA	Glycerol-3-phosphate dehydrogenase [NAD(P)+]	6	6	2.74586e+07	2.71898e+07	2.85202e+07	2.76654e+07	2.55036e+07	2.81806e+07
P0A6T1	G6PI_ECOLI	pgi	Glucose-6-phosphate isomerase	25	25	2.39171e+08	2.39637e+08	2.36272e+08	2.44889e+08	2.37169e+08	2.45945e+08
P0A6T3	GAL1_ECOLI	galK	Galactokinase	8	8	1.61055e+07	1.60642e+07	1.66797e+07	1.64882e+07	1.64495e+07	1.58618e+07
P0A6T5	GCH1_ECOLI	folE	GTP cyclohydrolase 1	6	6	2.13582e+07	2.04305e+07	2.12522e+07	2.06503e+07	2.05294e+07	2.14165e+07
P0A6T9	GCSH_ECOLI	gcvH	Glycine cleavage system H protein	3	3	1.32917e+07	1.38075e+07	1.31487e+07	1.40561e+07	1.23439e+07	1.38661e+07
P0A6U3	MNMG_ECOLI	mnmG	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG	19	19	2.22983e+07	2.21802e+07	2.18578e+07	2.31111e+07	2.30612e+07	2.20155e+07
P0A6U5	RSMG_ECOLI	rsmG	Ribosomal RNA small subunit methyltransferase G	5	5	1.85704e+07	1.76491e+07	1.8303e+07	1.74807e+07	1.73146e+07	1.7609e+07
P0A6U8	GLGA_ECOLI	glgA	Glycogen synthase	12	12	1.28403e+07	1.33479e+07	1.3369e+07	1.36664e+07	1.37041e+07	1.31302e+07
P0A6V1	GLGC_ECOLI	glgC	Glucose-1-phosphate adenylyltransferase	8	8	3.12862e+07	3.1302e+07	3.27178e+07	3.27317e+07	3.29284e+07	3.16135e+07
P0A6V8	GLK_ECOLI	glk	Glucokinase	9	9	5.20466e+07	4.83748e+07	5.00236e+07	4.96746e+07	5.19063e+07	4.9208e+07
P0A6W0	GLSA2_ECOLI	glsA2	Glutaminase 2	3	3	2.35686e+06	2.34288e+06	2.43038e+06	2.10214e+06	2.56838e+06	2.03832e+06
P0A6W3	MRAY_ECOLI	mraY	Phospho-N-acetylmuramoyl-pentapeptide-transferase	1	1	3.96641e+06	4.62407e+06	4.83875e+06	4.15319e+06	4.18299e+06	4.25711e+06
P0A6W5	GREA_ECOLI	greA	Transcription elongation factor GreA	12	12	1.10416e+08	1.10612e+08	1.11642e+08	1.1037e+08	1.15146e+08	1.0855e+08
P0A6W9	GSH1_ECOLI	gshA	Glutamate--cysteine ligase	11	11	2.52771e+07	2.40155e+07	2.53806e+07	2.51923e+07	2.40956e+07	2.47064e+07
P0A6X3	HFQ_ECOLI	hfq	Protein hfq	2	2	3.31378e+06	2.57927e+06	3.53862e+06	3.30034e+06	3.50121e+06	2.47588e+06
P0A6X7	IHFA_ECOLI	ihfA	Integration host factor subunit alpha	8	8	2.13088e+08	2.17783e+08	2.17944e+08	2.14155e+08	2.14476e+08	2.20024e+08
P0A6Y1	IHFB_ECOLI	ihfB	Integration host factor subunit beta	3	3	5.35806e+07	5.27104e+07	5.63593e+07	5.87732e+07	5.3549e+07	5.86912e+07
P0A6Y5	HSLO_ECOLI	hslO	33 kDa chaperonin	5	5	4.38108e+07	4.30398e+07	4.34857e+07	4.09606e+07	4.37749e+07	4.29584e+07
P0A6Y8	DNAK_ECOLI	dnaK	Chaperone protein DnaK	43	43	3.88474e+08	3.75326e+08	3.79746e+08	3.78717e+08	3.72782e+08	3.89507e+08
P0A6Z1	HSCA_ECOLI	hscA	Chaperone protein HscA	17	17	2.64888e+07	2.54883e+07	2.55467e+07	2.63931e+07	2.56253e+07	2.54908e+07
P0A6Z3	HTPG_ECOLI	htpG	Chaperone protein HtpG	41	41	1.30801e+08	1.2564e+08	1.26719e+08	1.25861e+08	1.29825e+08	1.28535e+08
P0A6Z6	NIKR_ECOLI	nikR	Nickel-responsive regulator	4	4	8.60968e+06	7.65993e+06	8.54768e+06	8.61056e+06	8.61855e+06	8.20785e+06
P0A705	IF2_ECOLI	infB	Translation initiation factor IF-2	37	37	9.51176e+07	9.36898e+07	9.54423e+07	9.36494e+07	9.5085e+07	9.2285e+07
P0A707	IF3_ECOLI	infC	Translation initiation factor IF-3	5	5	3.18879e+08	2.92613e+08	3.12796e+08	3.04243e+08	3.03408e+08	3.02859e+08
P0A715	KDSA_ECOLI	kdsA	2-dehydro-3-deoxyphosphooctonate aldolase	16	16	1.85521e+08	1.76898e+08	1.77361e+08	1.79196e+08	1.56188e+08	1.82877e+08
P0A717	KPRS_ECOLI	prs	Ribose-phosphate pyrophosphokinase	12	12	2.20607e+08	2.2715e+08	2.10064e+08	2.2581e+08	2.10515e+08	2.21534e+08
P0A720	KTHY_ECOLI	tmk	Thymidylate kinase	10	10	1.01152e+07	1.05439e+07	9.78219e+06	1.06348e+07	1.003e+07	1.06727e+07
P0A722	LPXA_ECOLI	lpxA	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase	7	7	5.5827e+07	5.11936e+07	5.32206e+07	5.17355e+07	5.36143e+07	5.34657e+07
P0A725	LPXC_ECOLI	lpxC	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase	2	2	4.30223e+06	3.06465e+06	3.29338e+06	3.08742e+06	3.66062e+06	3.2943e+06
P0A729	YCEF_ECOLI	yceF	Maf-like protein YceF	5	5	6.88928e+06	6.99262e+06	6.76987e+06	6.75354e+06	6.82758e+06	6.93829e+06
P0A731	MGSA_ECOLI	mgsA	Methylglyoxal synthase	2	2	2.77891e+07	2.53163e+07	2.54069e+07	2.50369e+07	2.70765e+07	2.49429e+07
P0A734	MINE_ECOLI	minE	Cell division topological specificity factor	10	10	1.02614e+08	1.03024e+08	1.09395e+08	1.04807e+08	1.0451e+08	1.03747e+08
P0A738	MOAC_ECOLI	moaC	Cyclic pyranopterin monophosphate synthase accessory protein	4	4	4.32455e+06	3.92399e+06	4.17933e+06	3.73226e+06	3.86545e+06	3.99783e+06
P0A744	MSRA_ECOLI	msrA	Peptide methionine sulfoxide reductase MsrA	3	3	3.21108e+07	3.03221e+07	3.0903e+07	3.05245e+07	3.28832e+07	3.14958e+07
P0A749	MURA_ECOLI	murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	13	13	3.89144e+07	4.13528e+07	3.87401e+07	4.18294e+07	3.98127e+07	3.93943e+07
P0A752	NADD_ECOLI	nadD	Nicotinate-nucleotide adenylyltransferase	2	2	2.75734e+06	3.00028e+06	3.00646e+06	2.6453e+06	2.42341e+06	2.74376e+06
P0A759	NAGB_ECOLI	nagB	Glucosamine-6-phosphate deaminase	4	4	3.32981e+07	3.98607e+07	3.75419e+07	3.68363e+07	3.50863e+07	3.58816e+07
P0A761	NANE_ECOLI	nanE	Putative N-acetylmannosamine-6-phosphate 2-epimerase	1	1						371954
P0A763	NDK_ECOLI	ndk	Nucleoside diphosphate kinase	6	6	5.69515e+07	5.64288e+07	5.80349e+07	5.91934e+07	5.87618e+07	5.69743e+07
P0A776	RPPH_ECOLI	rppH	RNA pyrophosphohydrolase	2	2	838690	842705	795915	422509	813089	603118
P0A780	NUSB_ECOLI	nusB	N utilization substance protein B	7	7	1.16424e+08	1.27752e+08	1.17787e+08	1.24539e+08	1.20122e+08	1.27775e+08
P0A784	ORN_ECOLI	orn	Oligoribonuclease	7	7	2.431e+07	2.65677e+07	2.46715e+07	2.71877e+07	2.56989e+07	2.71836e+07
P0A786	PYRB_ECOLI	pyrB	Aspartate carbamoyltransferase catalytic chain	10	10	8.42074e+06	9.12311e+06	8.2511e+06	8.60041e+06	8.82967e+06	9.03445e+06
P0A790	PAND_ECOLI	panD	Aspartate 1-decarboxylase	2	2	4.67238e+07	4.47463e+07	4.58133e+07	4.86174e+07	4.38399e+07	4.66837e+07
P0A794	PDXJ_ECOLI	pdxJ	Pyridoxine 5'-phosphate synthase	8	8	4.10118e+07	3.90367e+07	4.08261e+07	4.01975e+07	4.08924e+07	3.98721e+07
P0A796	K6PF1_ECOLI	pfkA	6-phosphofructokinase isozyme 1	14	14	1.75077e+08	1.87822e+08	1.6696e+08	1.93041e+08	1.82086e+08	1.83114e+08
P0A799	PGK_ECOLI	pgk	Phosphoglycerate kinase	26	26	1.70153e+09	1.64053e+09	1.65442e+09	1.68466e+09	1.62825e+09	1.66296e+09
P0A7A2	GPMB_ECOLI	gpmB	Probable phosphoglycerate mutase GpmB	5	5	1.32605e+07	1.22551e+07	1.17695e+07	1.19457e+07	1.11454e+07	1.24214e+07
P0A7A5	PIMT_ECOLI	pcm	Protein-L-isoaspartate O-methyltransferase	4	4	1.38165e+06	1.33669e+06	1.2298e+06	1.25454e+06	1.06352e+06	1.21525e+06
P0A7A7	PLSB_ECOLI	plsB	Glycerol-3-phosphate acyltransferase	14	14	1.41168e+07	1.42844e+07	1.53235e+07	1.48075e+07	1.50924e+07	1.43043e+07
P0A7A9	IPYR_ECOLI	ppa	Inorganic pyrophosphatase	10	10	4.5865e+08	4.44125e+08	4.71296e+08	4.70229e+08	4.74627e+08	4.80641e+08
P0A7B1	PPK_ECOLI	ppk	Polyphosphate kinase	13	13	4.435e+06	3.98249e+06	4.21476e+06	4.05719e+06	4.41569e+06	3.97498e+06
P0A7B5	PROB_ECOLI	proB	Glutamate 5-kinase	12	12	1.50727e+07	1.47294e+07	1.53132e+07	1.54528e+07	1.48353e+07	1.54195e+07
P0A7B8	HSLV_ECOLI	hslV	ATP-dependent protease subunit HslV	8	8	8.38157e+07	8.06337e+07	8.39929e+07	8.90063e+07	8.11693e+07	8.88869e+07
P0A7C2	LEXA_ECOLI	lexA	LexA repressor	8	8	2.57993e+07	2.82629e+07	2.61624e+07	2.84963e+07	2.69639e+07	2.73341e+07
P0A7C6	PEPE_ECOLI	pepE	Peptidase E	10	10	3.96232e+07	3.82334e+07	3.90922e+07	3.85952e+07	3.83407e+07	3.86563e+07
