Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_02.mzML
O00764	O00764		PDXK		1.0114e+07	1.05749e+07	9.81409e+06	1.02725e+07	8.88626e+06	1.10347e+07	1.05283e+07	1.01298e+07	1.10486e+07	9.86816e+06	1.02503e+07	1.0298e+07	1.04632e+07	1.04514e+07	9.96946e+06	9.40712e+06	9.87441e+06	9.77175e+06
O13516	O13516		RPS9A		1.41735e+06	597460	1.42022e+06	666827	1.84186e+06	1.01561e+06	1.18721e+06	1.33303e+06	621466		1.39338e+06	1.51443e+06	656066	610119	756750		923760	1.39093e+06
O13547	O13547		CCW14		813774	351868	968912	240946	1.1518e+06	357498	826732	870210	430922	632313	808899	1.00823e+06	353249	301579	305301	192312	295198	851592
O13563	O13563		RPN13		9.0761e+06	4.19084e+06	8.41334e+06	4.01758e+06	9.64801e+06	4.80321e+06	8.77259e+06	7.92688e+06	4.56681e+06	7.49596e+06	8.97838e+06	8.80262e+06	4.70852e+06	4.30751e+06	4.15762e+06	2.51375e+06	4.87193e+06	8.03106e+06
O14455	O14455		RPL36B		8.63608e+07	4.04558e+07	8.87647e+07	3.84926e+07	7.63954e+07	4.55139e+07	8.38388e+07	8.02017e+07	4.04437e+07	7.65284e+07	7.45426e+07	8.25494e+07	4.08271e+07	4.02905e+07	3.99258e+07	3.56807e+07	4.07835e+07	8.36603e+07
O14467	O14467		MBF1		3.75092e+07	1.82635e+07	3.71842e+07	1.81668e+07	2.93904e+07	1.63443e+07	3.40368e+07	3.43315e+07	1.75706e+07	3.48327e+07	2.88789e+07	3.22749e+07	1.63326e+07	1.76246e+07	1.72279e+07	1.76249e+07	1.54312e+07	3.45301e+07
O14497	O14497		ARID1A		3.47041e+06	3.52079e+06	3.46038e+06	3.45206e+06	3.13813e+06	3.79377e+06	3.45301e+06	3.40932e+06	3.54859e+06	3.1236e+06	3.31932e+06	3.45119e+06	3.54732e+06	3.5694e+06	3.55043e+06	2.85975e+06	3.41696e+06	3.34598e+06
O14519	O14519		CDK2AP1		2.30127e+06	2.34053e+06	2.16498e+06	2.13734e+06	2.06855e+06	2.40671e+06	2.64837e+06	2.29035e+06	2.83725e+06	2.4613e+06	2.43729e+06	2.24337e+06	2.47183e+06	2.75919e+06	2.61938e+06	1.82189e+06	2.52867e+06	2.3225e+06
O14530	O14530		TXNDC9		4.92676e+06	5.20067e+06	4.9439e+06	5.57433e+06	3.68973e+06	3.99501e+06	4.575e+06	4.86504e+06	4.50177e+06	4.13468e+06	4.11443e+06	4.14318e+06	4.8266e+06	4.88719e+06	5.16614e+06	4.63824e+06	4.35897e+06	4.50311e+06
O14545	O14545		TRAFD1		2.84781e+06	2.79688e+06	2.44578e+06	2.77932e+06	2.96696e+06	3.08022e+06	3.05343e+06	2.77332e+06	3.05516e+06	2.15882e+06	3.04394e+06	3.08553e+06	3.1121e+06	2.81621e+06	2.89163e+06	2.0093e+06	3.19551e+06	2.88649e+06
O14561	O14561		NDUFAB1		2.08841e+07	4.37668e+07	1.75022e+07	3.82417e+07	1.61865e+07	4.62791e+07	1.5074e+07	1.77582e+07	1.84455e+07	1.45688e+07	1.75715e+07	1.53284e+07	1.96266e+07	1.97663e+07	1.91846e+07	2.038e+07	2.01357e+07	1.37528e+07
O14562	O14562		UBFD1		3.75313e+06	9.52066e+06	3.66149e+06	9.51238e+06	3.41929e+06	1.02636e+07	4.05188e+06	3.69893e+06	3.95824e+06	3.678e+06	3.80489e+06	2.99748e+06	4.71835e+06	4.78491e+06	5.25693e+06	5.84067e+06	5.33193e+06	3.60818e+06
O14579	O14579		COPE		1.33755e+07	1.33872e+07	1.3487e+07	1.38528e+07	1.27969e+07	1.48846e+07	1.29618e+07	1.30882e+07	1.32668e+07	1.23649e+07	1.40451e+07	1.33421e+07	1.34039e+07	1.35755e+07	1.20604e+07	1.13094e+07	1.21156e+07	1.29963e+07
O14617	O14617		AP3D1		1.45687e+06	1.57398e+06	1.45068e+06	1.26644e+06	1.28617e+06	1.36838e+06	1.43806e+06	1.46063e+06	1.24116e+06	873703	1.42349e+06	1.47498e+06	1.48068e+06	1.45699e+06	1.344e+06	883636	1.35543e+06	1.50169e+06
O14618	O14618		CCS		1.72668e+06	2.82544e+06	1.59884e+06	2.7203e+06	1.33976e+06	2.91547e+06	2.11925e+06	1.6335e+06	1.56864e+06	1.6042e+06	1.52789e+06	1.62927e+06	1.59686e+06	1.68661e+06	1.59494e+06	886190	1.57693e+06	1.43211e+06
O14646	O14646		CHD1		7.45016e+06	6.79522e+06	6.94788e+06	6.49637e+06	5.82003e+06	6.24328e+06	6.08076e+06	6.89222e+06	7.47454e+06	5.22403e+06	6.35826e+06	6.9295e+06	7.04558e+06	6.86809e+06	6.85988e+06	5.89431e+06	6.20436e+06	7.06368e+06
O14737	O14737		PDCD5		1.44995e+07	1.41414e+07	1.48196e+07	1.55864e+07	1.36996e+07	1.54733e+07	1.46539e+07	1.43098e+07	1.49056e+07	1.43412e+07	1.4093e+07	1.48163e+07	1.51218e+07	1.53298e+07	1.52729e+07	1.4763e+07	1.53786e+07	1.4225e+07
O14744	O14744		PRMT5		3.9461e+07	4.24931e+07	4.04532e+07	4.32591e+07	3.53706e+07	4.42685e+07	4.11264e+07	4.06393e+07	4.16416e+07	4.15733e+07	3.79873e+07	3.9114e+07	4.07716e+07	4.10806e+07	3.98204e+07	4.47611e+07	4.01436e+07	3.99155e+07
O14745	O14745		NHERF1		1.1039e+07	1.11835e+07	1.10192e+07	1.14948e+07	9.76427e+06	1.11792e+07	1.11385e+07	1.08048e+07	1.13811e+07	1.08786e+07	1.04663e+07	1.05012e+07	1.10177e+07	1.0911e+07	1.11107e+07	1.11727e+07	1.09545e+07	1.05847e+07
O14757	O14757		CHEK1		2.40908e+06	2.46714e+06	2.64757e+06	2.48967e+06	2.01225e+06	2.28176e+06	2.47063e+06	2.41334e+06	2.54493e+06	2.41693e+06	2.29366e+06	2.33141e+06	2.30536e+06	2.37581e+06	2.40899e+06	2.30367e+06	2.32064e+06	2.41685e+06
O14773	O14773		TPP1		8.33664e+06	8.7114e+06	8.04822e+06	8.4675e+06	6.68602e+06	7.06095e+06	8.26144e+06	8.36592e+06	8.40945e+06	7.22061e+06	7.36618e+06	7.80822e+06	7.76617e+06	7.8925e+06	7.62606e+06	5.9888e+06	6.67847e+06	8.34614e+06
O14776	O14776		TCERG1		1.88899e+07	1.9426e+07	1.89492e+07	1.99282e+07	1.59436e+07	1.86736e+07	1.94946e+07	1.86471e+07	1.93176e+07	1.91157e+07	1.73061e+07	1.89863e+07	1.90979e+07	1.89833e+07	1.89822e+07	2.06464e+07	1.8156e+07	1.90221e+07
O14777	O14777		NDC80		2.45784e+06	2.55484e+06	2.40031e+06	2.46273e+06	2.10556e+06	2.34135e+06	2.48883e+06	2.4543e+06	2.55617e+06	2.48997e+06	2.22955e+06	2.27083e+06	2.45655e+06	2.59202e+06	2.48847e+06	2.35933e+06	2.35832e+06	2.24834e+06
O14787	O14787		TNPO2		3.8173e+06	4.17387e+06	3.92967e+06	4.17864e+06	4.22558e+06	5.45838e+06	3.69329e+06	3.66269e+06	3.78225e+06	2.76818e+06	4.32011e+06	3.9336e+06	3.95097e+06	4.03588e+06	4.00212e+06	3.1883e+06	3.95148e+06	3.65214e+06
O14802	O14802		POLR3A		819194	940886	795968	769270	745458	882585	751374	895549	856364	815479	892215	919190	849221	822523	865161	815652	896653	732932
O14818	O14818		PSMA7		5.20623e+07	5.49511e+07	5.14231e+07	5.66978e+07	4.48372e+07	5.1933e+07	5.12305e+07	5.28942e+07	5.42103e+07	4.88169e+07	4.91876e+07	4.92841e+07	5.31378e+07	5.40703e+07	5.33602e+07	5.50164e+07	5.07192e+07	5.06974e+07
O14828	O14828		SCAMP3		8.32642e+06	8.68185e+06	7.95544e+06	8.19407e+06	8.00756e+06	9.48764e+06	8.35652e+06	8.39516e+06	8.46336e+06	7.06618e+06	8.08237e+06	8.64021e+06	8.60602e+06	8.7723e+06	8.13283e+06	7.65442e+06	8.02873e+06	7.78636e+06
O14841	O14841		OPLAH		2.35461e+06	2.35817e+06	2.36699e+06	2.43204e+06	2.349e+06	2.79327e+06	2.20839e+06	2.32717e+06	2.36318e+06	2.04348e+06	2.43857e+06	2.37363e+06	2.6229e+06	2.50144e+06	2.33099e+06	2.26393e+06	2.56455e+06	2.15644e+06
O14880	O14880		MGST3		2.95652e+06	2.18959e+06	3.26025e+06	4.17463e+06	3.6451e+06	5.23551e+06	3.02116e+06	3.03756e+06	3.09852e+06	2.8066e+06	3.32686e+06	3.82421e+06	3.20321e+06	3.10553e+06	2.35271e+06	1.88986e+06	2.55777e+06	3.96087e+06
O14893	O14893		GEMIN2		859818	1.8142e+06	610526	1.78587e+06	979221	2.56696e+06	768112	730785	997344	809736	998843	836314	931738	853518	727573	429790	926521	562675
O14908	O14908		GIPC1		1.55746e+06	1.45996e+06	1.18984e+06	1.0817e+06	1.30487e+06	981555	1.79381e+06	1.51615e+06	1.51448e+06	1.27465e+06	1.47083e+06	1.35109e+06	1.39758e+06	1.41478e+06	1.3403e+06	1.16355e+06	1.12956e+06	1.52974e+06
O14925	O14925		TIMM23		7.17315e+06	7.53799e+06	8.04077e+06	7.80507e+06	8.63087e+06	8.87194e+06	7.62235e+06	7.29095e+06	7.94276e+06	6.40944e+06	8.23848e+06	8.1971e+06	8.55312e+06	8.40536e+06	7.55985e+06	6.42591e+06	8.48752e+06	7.38658e+06
O14929	O14929		HAT1		1.33221e+07	1.40856e+07	1.34326e+07	1.37106e+07	1.23259e+07	1.48008e+07	1.35793e+07	1.33283e+07	1.44055e+07	1.13553e+07	1.40275e+07	1.40763e+07	1.45025e+07	1.48199e+07	1.4112e+07	1.24284e+07	1.44116e+07	1.27378e+07
O14949	O14949		UQCRQ		7.263e+06	7.04408e+06	7.04409e+06	7.2538e+06	5.77007e+06	6.8456e+06	7.1544e+06	6.48178e+06	7.28514e+06	7.5128e+06	6.25905e+06	6.86288e+06	6.88746e+06	7.59948e+06	7.11348e+06	7.66223e+06	6.71894e+06	6.75262e+06
O14950	O14950		MYL12B		1.37135e+07	1.39392e+07	1.27984e+07	1.49487e+07	1.17765e+07	1.45331e+07	1.40761e+07	1.29575e+07	1.37226e+07	1.17371e+07	1.23902e+07	1.33385e+07	1.33179e+07	1.31272e+07	1.25703e+07	1.11216e+07	1.31168e+07	1.18021e+07
O14957	O14957		UQCR11		426344		2.06807e+06		2.05723e+06		3.02927e+06	2.08258e+06	2.05086e+06	2.50494e+06	1.78391e+06	2.34228e+06	1.28734e+06	1.65948e+06	688814	926633	603370	2.1857e+06
O14964	O14964		HGS		5.75307e+06	6.05409e+06	5.70738e+06	6.02114e+06	5.23357e+06	6.17313e+06	5.77337e+06	5.64329e+06	5.93824e+06	4.85283e+06	5.46964e+06	5.5972e+06	5.90132e+06	6.16596e+06	6.10136e+06	5.83855e+06	5.84869e+06	5.83503e+06
O14965	O14965		AURKA		2.49489e+06	2.62716e+06	1.98705e+06	2.25188e+06	2.52428e+06	2.73619e+06	2.7221e+06	2.34543e+06	2.63478e+06	2.48817e+06	2.49673e+06	2.46768e+06	2.30538e+06	2.34846e+06	2.35407e+06	2.67184e+06	2.57241e+06	2.41276e+06
O14974	O14974		PPP1R12A		2.94023e+06	3.13861e+06	3.01159e+06	3.19565e+06	2.71215e+06	2.90609e+06	2.93204e+06	2.94044e+06	3.08605e+06	2.87658e+06	2.82225e+06	2.87942e+06	3.04998e+06	3.15961e+06	3.18965e+06	2.52114e+06	3.20267e+06	2.94195e+06
O14976	O14976		GAK		713718	801344	802039	790371	958013	835369	841574	721356	840654	678935	738858	829571	837101	809464	628140	725043	764588	540559
O14979	O14979		HNRNPDL		1.22244e+08	1.26974e+08	1.22667e+08	1.19949e+08	1.17578e+08	1.36931e+08	1.2051e+08	1.20335e+08	1.27586e+08	1.14474e+08	1.24137e+08	1.26957e+08	1.333e+08	1.32181e+08	1.19564e+08	1.1687e+08	1.31014e+08	1.16953e+08
O14980	O14980		XPO1		1.73696e+07	1.79849e+07	1.74716e+07	1.91997e+07	1.48882e+07	1.80508e+07	1.78464e+07	1.73261e+07	1.76266e+07	1.69284e+07	1.59353e+07	1.70272e+07	1.75409e+07	1.75678e+07	1.75219e+07	1.75575e+07	1.67683e+07	1.75145e+07
O15014	O15014		ZNF609		759326	923773	927980	788714	710028	647303	909294	826338	896632	735082	912460	964194	958701	1.0572e+06	806327		915732	558066
O15027	O15027		SEC16A		4.44324e+06	4.85831e+06	4.27454e+06	4.62568e+06	3.2287e+06	4.31442e+06	4.47935e+06	4.32952e+06	4.59592e+06	4.35539e+06	3.84671e+06	4.01554e+06	4.45517e+06	4.33303e+06	4.54367e+06	4.65803e+06	4.16151e+06	4.36741e+06
O15042	O15042		U2SURP		1.46412e+07	1.43415e+07	1.46548e+07	1.44879e+07	1.28151e+07	1.45468e+07	1.4802e+07	1.46357e+07	1.45245e+07	1.33378e+07	1.44402e+07	1.51786e+07	1.4996e+07	1.49032e+07	1.45547e+07	1.32388e+07	1.45797e+07	1.45265e+07
O15047	O15047		SETD1A		637262	637726	572896	615298	882453	912387	658608	631764	749188	625931	846076	834100	835132	616940	614458	567734	901067	663861
O15067	O15067		PFAS		7.7434e+06	8.16325e+06	7.67609e+06	7.93253e+06	7.15335e+06	8.16599e+06	7.74741e+06	7.64e+06	7.82722e+06	7.35894e+06	7.5423e+06	7.73903e+06	7.9305e+06	7.9057e+06	7.75551e+06	7.6528e+06	7.86603e+06	7.57041e+06
O15084	O15084		ANKRD28		2.12086e+06	2.35163e+06	2.20569e+06	2.15169e+06	2.11818e+06	2.62511e+06	2.17995e+06	2.16445e+06	2.30101e+06	1.93251e+06	2.0885e+06	2.15623e+06	2.30032e+06	2.30389e+06	2.21503e+06	1.9247e+06	2.45786e+06	2.16077e+06
O15116	O15116		LSM1		5.26522e+06	4.85502e+06	4.71831e+06	4.33881e+06	4.69192e+06	4.6881e+06	5.06177e+06	5.14267e+06	5.20698e+06	5.3762e+06	5.08573e+06	5.21837e+06	5.0494e+06	5.20306e+06	5.15676e+06	4.86937e+06	5.0084e+06	5.08289e+06
O15117	O15117		FYB1		578928	530309	621604	483164	698052	473922	658668	528341	561353	523749	662013	685992	638961	527263	485099	260171	634038	538027
O15127	O15127		SCAMP2		2.36695e+06	1.9882e+06	2.10328e+06	2.05643e+06	1.45238e+06	1.9197e+06	1.95477e+06	2.12951e+06	2.00063e+06	1.49168e+06	1.80591e+06	2.22068e+06	2.04467e+06	1.96473e+06	2.18252e+06	1.50109e+06	1.95187e+06	1.98666e+06
O15143	O15143		ARPC1B		9.9485e+06	8.47379e+06	9.02492e+06	8.139e+06	9.03387e+06	8.49614e+06	1.08979e+07	9.49339e+06	9.37201e+06	8.51249e+06	9.34426e+06	1.08559e+07	8.44278e+06	8.73866e+06	5.77886e+06	4.76474e+06	5.38146e+06	1.06208e+07
O15144	O15144		ARPC2		5.11936e+06	5.48649e+06	5.02452e+06	5.68778e+06	4.08372e+06	5.17715e+06	5.07972e+06	5.31369e+06	5.2785e+06	5.41416e+06	4.61387e+06	4.9403e+06	5.12179e+06	5.02666e+06	5.38061e+06	5.51098e+06	4.7589e+06	5.18284e+06
O15145	O15145		ARPC3		8.96517e+06	9.92356e+06	9.41422e+06	1.055e+07	7.1369e+06	9.30046e+06	8.45124e+06	8.72068e+06	8.87554e+06	8.24954e+06	7.50833e+06	8.13214e+06	8.04497e+06	8.84425e+06	9.01917e+06	9.54419e+06	7.36249e+06	8.59411e+06
O15155	O15155		BET1		59940.3	316233		202082	99390.1	405173		56516.1	101175		83695		116247	123014	129351		147927	
O15160	O15160		POLR1C		8.26388e+06	8.86094e+06	8.45397e+06	8.6371e+06	7.43942e+06	9.06524e+06	8.33774e+06	8.117e+06	8.71023e+06	7.68237e+06	8.2521e+06	8.28958e+06	8.7597e+06	8.74948e+06	8.67676e+06	7.2138e+06	8.89447e+06	8.18205e+06
O15164	O15164		TRIM24		1.27068e+06	1.43015e+06	1.27526e+06	1.35199e+06	1.35238e+06	1.46104e+06	1.26301e+06	1.27453e+06	1.3476e+06	1.21623e+06	1.3325e+06	1.29305e+06	1.48157e+06	1.39402e+06	1.37298e+06	1.26978e+06	1.45169e+06	1.20631e+06
O15182	O15182		CETN3		194908	982384	232597	900405	165606	1.3272e+06		201759	360222		294419	118113	412145	375366	556041		640786	
O15212	O15212		PFDN6		2.00075e+07	2.05702e+07	1.99184e+07	2.03763e+07	1.77245e+07	1.78082e+07	2.05079e+07	1.99158e+07	2.06495e+07	2.17438e+07	1.89032e+07	1.90677e+07	2.00873e+07	1.99736e+07	1.97518e+07	2.11925e+07	1.9522e+07	1.88294e+07
O15213	O15213		WDR46		870300	790428	806894	858437	844442	777806	858236	673989	879851	724729	883766	806082	953877	876135	771861	625537	796203	852611
O15226	O15226		NKRF		5.57822e+06	5.9436e+06	5.47616e+06	5.7995e+06	4.97011e+06	6.00004e+06	5.61952e+06	5.56132e+06	5.73449e+06	5.35577e+06	5.1967e+06	5.37208e+06	5.76174e+06	5.76738e+06	5.60318e+06	5.37178e+06	5.72339e+06	5.43463e+06
O15228	O15228		GNPAT		573987	575444	534225	501613	353888	471386	504069	442028	531978	457626	402143	460923	522359	426142	489314	390173	365338	526793
O15234	O15234		CASC3		1.67607e+06	1.61853e+06	1.69458e+06	1.72704e+06	1.82558e+06	1.63959e+06	1.50909e+06	1.70345e+06	1.58696e+06	945800	1.47964e+06	1.88091e+06	1.64805e+06	1.67861e+06	1.61006e+06	1.02078e+06	1.26683e+06	1.60881e+06
O15235	O15235		MRPS12		1.94606e+06	1.89262e+06	1.99198e+06	2.00225e+06	1.52983e+06	1.7123e+06	1.91409e+06	2.19674e+06	1.8409e+06	1.59831e+06	1.70282e+06	2.06303e+06	2.00692e+06	1.88938e+06	1.99952e+06	1.83929e+06	1.95176e+06	2.10361e+06
O15247	O15247		CLIC2		8.59748e+06	8.79335e+06	8.20625e+06	8.3638e+06	8.0672e+06	8.92326e+06	8.39866e+06	8.16911e+06	8.63026e+06	7.16162e+06	8.25065e+06	8.51707e+06	9.07173e+06	8.83826e+06	8.38696e+06	7.04114e+06	8.96998e+06	8.05501e+06
O15258	O15258		RER1		883636	728253	834012	609773	1.05101e+06	1.03841e+06	911344	775436	912042	757056	1.06782e+06	1.0113e+06	959243	790844	707273	714098	1.07788e+06	688799
O15260	O15260		SURF4		256204	1.29509e+06	1.05537e+06	898827	1.08332e+06	1.05917e+06	1.02998e+06	1.07189e+06	1.10657e+06		1.0424e+06	898058	1.07304e+06	1.28001e+06	954186	1.12501e+06	992439	998710
O15263	O15263		DEFB4A						721971			842730			777327	805650	1.00532e+06	902121				787311
O15269	O15269		SPTLC1		3.1282e+06	3.52098e+06	3.21454e+06	3.11729e+06	2.79023e+06	3.43625e+06	3.17143e+06	3.06184e+06	3.38165e+06	3.08117e+06	3.22404e+06	3.13623e+06	3.28285e+06	3.29819e+06	3.40483e+06	2.85339e+06	3.4071e+06	3.26931e+06
O15270	O15270		SPTLC2		1.63147e+06	1.55992e+06	1.58052e+06	1.7306e+06	1.66701e+06	1.79034e+06	1.55072e+06	1.51413e+06	1.61939e+06	1.47865e+06	1.68358e+06	1.64421e+06	1.77904e+06	1.61406e+06	1.70346e+06	1.37345e+06	1.70042e+06	1.65983e+06
O15294	O15294		OGT		6.06031e+06	6.48576e+06	6.42552e+06	6.52775e+06	4.54808e+06	5.63354e+06	5.84911e+06	5.91414e+06	6.03645e+06	5.82643e+06	5.26445e+06	5.75045e+06	6.20344e+06	5.93003e+06	6.18283e+06	5.67102e+06	5.86376e+06	5.85585e+06
O15305	O15305		PMM2		3.89594e+06	3.92733e+06	3.56594e+06	3.61178e+06	3.69568e+06	4.0417e+06	3.89813e+06	3.69e+06	3.88527e+06	3.99898e+06	3.77647e+06	3.94236e+06	3.92594e+06	4.12197e+06	3.59691e+06	3.6987e+06	3.7592e+06	3.42256e+06
O15347	O15347		HMGB3		1.1868e+07	1.21813e+07	1.1334e+07	1.1885e+07	1.05993e+07	1.35725e+07	1.19747e+07	1.08921e+07	1.26279e+07	1.16457e+07	1.16421e+07	1.20031e+07	1.26336e+07	1.2729e+07	1.15556e+07	1.24219e+07	1.23096e+07	9.98058e+06
O15355	O15355		PPM1G		1.21671e+07	1.25644e+07	1.19831e+07	1.29384e+07	1.17653e+07	1.3715e+07	1.23871e+07	1.19932e+07	1.25464e+07	1.03412e+07	1.16147e+07	1.24923e+07	1.20938e+07	1.2271e+07	1.22774e+07	9.16908e+06	1.23466e+07	1.19679e+07
O15371	O15371		EIF3D		1.29339e+07	1.32271e+07	1.2435e+07	1.36574e+07	1.13556e+07	1.30361e+07	1.41411e+07	1.20105e+07	1.22918e+07	1.09411e+07	1.18651e+07	1.31161e+07	1.14248e+07	1.16906e+07	1.13532e+07	8.84078e+06	1.11787e+07	1.31842e+07
O15372	O15372		EIF3H		2.21818e+07	2.22084e+07	2.17822e+07	2.22886e+07	1.73467e+07	1.91164e+07	2.22402e+07	2.13216e+07	2.23909e+07	2.27886e+07	2.00466e+07	2.12432e+07	2.05904e+07	2.06663e+07	2.11118e+07	2.44249e+07	1.96238e+07	2.0633e+07
O15379	O15379		HDAC3		415996	387023	247443	373025	437898	452825	400024	340074	484494	402947	313368	388044	352246	403118	324402	290514	428865	279081
O15381	O15381		NVL		2.09917e+06	2.16076e+06	2.20663e+06	2.18813e+06	2.1524e+06	2.33931e+06	2.16485e+06	2.15653e+06	2.15188e+06	1.85438e+06	2.28394e+06	2.23472e+06	2.40938e+06	2.23155e+06	1.99179e+06	1.86398e+06	2.32752e+06	2.05849e+06
O15382	O15382		BCAT2		3.57905e+06	3.46784e+06	3.70502e+06	3.44486e+06	2.81052e+06	3.3007e+06	3.64388e+06	3.52659e+06	3.59807e+06	3.59358e+06	3.1152e+06	3.58848e+06	3.48539e+06	3.44801e+06	3.65971e+06	3.55034e+06	3.32876e+06	3.5023e+06
O15392	O15392		BIRC5		739371	972038			650160	941504	665737	579999	683384		657819	664755		655506	816061	480850	686329	575596
O15397	O15397		IPO8		2.19966e+06	2.3104e+06	2.22428e+06	2.34909e+06	2.33346e+06	2.45433e+06	2.23659e+06	2.20216e+06	2.20561e+06	1.89586e+06	2.1623e+06	2.25569e+06	2.26925e+06	2.28168e+06	2.2563e+06	1.97714e+06	2.30063e+06	2.01021e+06
O15400	O15400		STX7		5.95718e+06	6.41807e+06	6.10038e+06	6.14146e+06	6.60283e+06	7.62363e+06	6.03916e+06	5.72276e+06	6.08944e+06	5.2645e+06	6.56499e+06	6.29183e+06	6.70526e+06	6.49901e+06	5.98168e+06	4.65364e+06	6.79822e+06	5.78032e+06
O15446	O15446		POLR1G		5.80345e+06	5.83855e+06	5.76714e+06	5.73467e+06	5.27629e+06	6.34521e+06	6.09374e+06	5.45786e+06	6.1926e+06	5.44528e+06	5.68502e+06	5.58037e+06	5.74392e+06	5.81715e+06	5.77367e+06	6.31213e+06	5.85557e+06	5.41537e+06
O15479	O15479		MAGEB2		1.70136e+07	1.73631e+07	1.73353e+07	1.81638e+07	1.42929e+07	1.59823e+07	1.75561e+07	1.68404e+07	1.73858e+07	1.8167e+07	1.46142e+07	1.64571e+07	1.71581e+07	1.7671e+07	1.78563e+07	1.81428e+07	1.6054e+07	1.7608e+07
O15498	O15498		YKT6		2.58459e+06	2.5064e+06	2.57639e+06	2.65295e+06	1.77378e+06	2.07406e+06	2.4421e+06	2.4497e+06	2.40595e+06	2.29252e+06	2.30004e+06	2.38425e+06	2.45229e+06	2.46785e+06	2.56196e+06	2.32044e+06	2.32852e+06	2.55795e+06
O15504	O15504		NUP42		1.30827e+06	1.35481e+06	1.38118e+06	1.49776e+06	1.25165e+06	1.43659e+06	1.32307e+06	1.21945e+06	1.3257e+06	1.28751e+06	1.35441e+06	1.28004e+06	1.46787e+06	1.38044e+06	1.37643e+06	888673	1.39896e+06	1.33935e+06
O15511	O15511		ARPC5		6.0244e+06	5.9769e+06	6.45875e+06	6.06614e+06	4.86063e+06	5.37179e+06	6.35847e+06	6.21692e+06	6.5302e+06	4.40718e+06	4.32385e+06	5.53415e+06	5.92401e+06	5.78175e+06	6.24075e+06	6.56452e+06	4.88633e+06	6.15905e+06
O15514	O15514		POLR2D		6.721e+06	7.40348e+06	6.53481e+06	6.58657e+06	6.28726e+06	6.45469e+06	6.48534e+06	6.80098e+06	7.27624e+06	6.08646e+06	6.49641e+06	6.61937e+06	6.9453e+06	6.68224e+06	6.70915e+06	7.22789e+06	6.5054e+06	6.42078e+06
O43137	O43137		YBR085C-A		1.17473e+07	6.14264e+06	1.25104e+07	6.08894e+06	1.12263e+07	5.05651e+06	1.17121e+07	1.12047e+07	6.0046e+06	1.16782e+07	9.93755e+06	1.12082e+07	5.7391e+06	5.90434e+06	5.75045e+06	5.87455e+06	5.31172e+06	1.16997e+07
O43143	O43143		DHX15		1.68952e+07	1.80242e+07	1.71939e+07	1.8538e+07	1.36787e+07	1.78458e+07	1.67596e+07	1.68656e+07	1.69487e+07	1.52191e+07	1.57901e+07	1.67439e+07	1.68815e+07	1.73838e+07	1.67848e+07	1.46051e+07	1.63225e+07	1.62527e+07
