Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
P08331	CPDB_ECOLI	cpdB	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase	17	17	1.10784e+07	1.10788e+07	1.17914e+07	1.08816e+07	1.06489e+07	1.15796e+07
P08337	MUTT_ECOLI	mutT	8-oxo-dGTP diphosphatase	1	1	2.9272e+06	2.91034e+06	2.86601e+06	3.00091e+06	2.61759e+06	2.90588e+06
P08368	CREB_ECOLI	creB	Transcriptional regulatory protein CreB	1	1	1.08488e+06		710903	777093		
P08373	MURB_ECOLI	murB	UDP-N-acetylenolpyruvoylglucosamine reductase	4	4	7.48972e+06	6.20168e+06	7.49215e+06	7.12169e+06	6.20149e+06	7.50518e+06
P08390	USG_ECOLI	usg	USG-1 protein	10	10	1.86129e+07	2.06572e+07	1.80956e+07	2.05012e+07	2.12258e+07	1.8539e+07
P08395	SPPA_ECOLI	sppA	Protease 4	14	14	1.05629e+07	1.08659e+07	1.0925e+07	1.03286e+07	1.07618e+07	1.10338e+07
P08506	DACC_ECOLI	dacC	D-alanyl-D-alanine carboxypeptidase DacC	16	16	2.54147e+07	2.55794e+07	2.52762e+07	2.58911e+07	2.57086e+07	2.65036e+07
P08622	DNAJ_ECOLI	dnaJ	Chaperone protein DnaJ	15	15	2.8627e+07	2.94929e+07	2.93899e+07	2.91948e+07	3.01273e+07	3.04205e+07
P08660	AK3_ECOLI	lysC	Lysine-sensitive aspartokinase 3	11	11	2.5377e+07	2.23529e+07	2.72591e+07	2.41546e+07	2.32638e+07	2.49573e+07
P08839	PT1_ECOLI	ptsI	Phosphoenolpyruvate-protein phosphotransferase	31	31	3.31692e+08	3.29291e+08	3.26995e+08	3.21647e+08	3.23024e+08	3.2639e+08
P08956	T1RK_ECOLI	hsdR	Type I restriction enzyme EcoKI R protein	20	20	5.93314e+06	6.11631e+06	6.1793e+06	6.02299e+06	5.87983e+06	6.07463e+06
P08957	T1MK_ECOLI	hsdM	Type I restriction enzyme EcoKI M protein	22	22	4.36139e+07	4.36921e+07	4.38646e+07	4.39149e+07	4.32722e+07	4.44135e+07
P08997	MASY_ECOLI	aceB	Malate synthase A	1	1	7.2346e+06	7.00044e+06	6.74514e+06		8.59195e+06	7.79866e+06
P09029	PURK_ECOLI	purK	N5-carboxyaminoimidazole ribonucleotide synthase	2	2	2.92563e+06	2.5594e+06	3.02345e+06	2.64674e+06	2.37861e+06	3.06036e+06
P09030	EX3_ECOLI	xthA	Exodeoxyribonuclease III	10	10	2.35748e+07	2.38615e+07	2.44746e+07	2.32249e+07	2.2861e+07	2.49247e+07
P09053	AVTA_ECOLI	avtA	Valine--pyruvate aminotransferase	7	7	1.11727e+07	1.20048e+07	1.19901e+07	1.21e+07	1.20801e+07	1.19593e+07
P09126	HEM4_ECOLI	hemD	Uroporphyrinogen-III synthase	6	6	1.90488e+07	1.76296e+07	1.79205e+07	1.83694e+07	1.85243e+07	1.83302e+07
P09127	HEMX_ECOLI	hemX	Putative uroporphyrinogen-III C-methyltransferase	21	21	5.75241e+07	5.72013e+07	5.88899e+07	5.8387e+07	5.73392e+07	5.96143e+07
P09147	GALE_ECOLI	galE	UDP-glucose 4-epimerase	13	13	3.28275e+07	3.28113e+07	3.24788e+07	3.36453e+07	3.25904e+07	3.30181e+07
P09148	GAL7_ECOLI	galT	Galactose-1-phosphate uridylyltransferase	10	10	4.78452e+06	4.81969e+06	4.84273e+06	5.05524e+06	4.75793e+06	5.20135e+06
P09152	NARG_ECOLI	narG	Respiratory nitrate reductase 1 alpha chain	19	14	1.11731e+07	1.08805e+07	1.12158e+07	1.08754e+07	1.07937e+07	1.10188e+07
P09155	RND_ECOLI	rnd	Ribonuclease D	10	10	6.89159e+06	7.31955e+06	7.83922e+06	7.0214e+06	7.71623e+06	7.97564e+06
P09158	SPEE_ECOLI	speE	Spermidine synthase	5	5	2.73912e+07	2.51842e+07	2.57967e+07	2.57643e+07	2.48171e+07	2.64479e+07
P09169	OMPT_ECOLI	ompT	Protease 7	13	12	2.31702e+07	2.20908e+07	2.22556e+07	2.23812e+07	2.29129e+07	2.28154e+07
P09323	PTW3C_ECOLI	nagE	PTS system N-acetylglucosamine-specific EIICBA component	2	2	4.75494e+06	4.75429e+06	4.67327e+06	3.7979e+06	3.67663e+06	5.23136e+06
P09348	MOTA_ECOLI	motA	Motility protein A	4	4	1.62475e+06	1.59376e+06	1.88028e+06	1.71196e+06	1.78496e+06	1.85441e+06
P09372	GRPE_ECOLI	grpE	Protein GrpE	8	8	1.81161e+08	1.64662e+08	1.69965e+08	1.63243e+08	1.80115e+08	1.74195e+08
P09373	PFLB_ECOLI	pflB	Formate acetyltransferase 1	66	61	1.76375e+09	1.89676e+09	1.70064e+09	1.8965e+09	1.86538e+09	1.71849e+09
P09394	GLPQ_ECOLI	glpQ	Glycerophosphoryl diester phosphodiesterase	12	12	2.6398e+07	2.72391e+07	2.82647e+07	2.73053e+07	2.83928e+07	2.79525e+07
P09424	MTLD_ECOLI	mtlD	Mannitol-1-phosphate 5-dehydrogenase	8	8	1.99875e+07	1.86754e+07	1.92119e+07	1.88474e+07	1.88096e+07	2.07801e+07
P09546	PUTA_ECOLI	putA	Bifunctional protein PutA	10	10	2.14503e+07	2.22509e+07	2.10219e+07	2.14954e+07	2.1207e+07	2.09592e+07
P09549	DEDD_ECOLI	dedD	Protein DedD	7	7	9.76761e+06	1.08037e+07	1.04424e+07	9.88585e+06	1.03001e+07	1.01076e+07
P09831	GLTB_ECOLI	gltB	Glutamate synthase [NADPH] large chain	38	38	1.08944e+07	1.06497e+07	1.07136e+07	1.08643e+07	1.07908e+07	1.10237e+07
P09832	GLTD_ECOLI	gltD	Glutamate synthase [NADPH] small chain	6	6	2.82505e+07	2.66801e+07	2.59697e+07	2.59319e+07	2.74027e+07	2.7066e+07
P09996	YIDB_ECOLI	yidB	Uncharacterized protein YidB	1	1		1.07366e+06	779921	712092	1.03347e+06	
P0A698	UVRA_ECOLI	uvrA	UvrABC system protein A	22	22	1.38635e+07	1.43367e+07	1.40329e+07	1.345e+07	1.39134e+07	1.3713e+07
P0A6A0	UBIB_ECOLI	ubiB	Probable ubiquinone biosynthesis protein UbiB	4	4	4.27003e+06	4.23918e+06	4.58513e+06	4.08244e+06	3.96574e+06	4.52641e+06
P0A6A3	ACKA_ECOLI	ackA	Acetate kinase	15	15	8.23713e+08	7.9723e+08	7.96898e+08	7.8103e+08	7.76515e+08	8.14797e+08
P0A6A8	ACP_ECOLI	acpP	Acyl carrier protein	3	3	1.09988e+09	1.02628e+09	1.09234e+09	9.85582e+08	9.79395e+08	1.07326e+09
P0A6B4	ALR1_ECOLI	alr	Alanine racemase, biosynthetic	11	11	1.1216e+07	1.21032e+07	1.18705e+07	1.13217e+07	1.18481e+07	1.21499e+07
P0A6B7	ISCS_ECOLI	iscS	Cysteine desulfurase	22	22	9.7463e+07	9.30567e+07	9.46531e+07	9.43341e+07	9.27704e+07	9.43794e+07
P0A6C1	END4_ECOLI	nfo	Endonuclease 4	6	6	1.01775e+07	9.05008e+06	1.06391e+07	1.01096e+07	9.53544e+06	1.0073e+07
P0A6D0	ARGR_ECOLI	argR	Arginine repressor	1	1	1.39875e+07	1.19635e+07	1.34785e+07	1.32839e+07	1.26119e+07	1.31506e+07
P0A6D3	AROA_ECOLI	aroA	3-phosphoshikimate 1-carboxyvinyltransferase	9	9	2.34063e+07	2.37992e+07	2.40647e+07	2.26219e+07	2.21422e+07	2.38616e+07
P0A6D7	AROK_ECOLI	aroK	Shikimate kinase 1	12	12	9.91156e+07	1.04625e+08	1.02985e+08	1.01479e+08	1.03814e+08	1.0389e+08
P0A6E1	AROL_ECOLI	aroL	Shikimate kinase 2	2	2		1.00976e+06			1.14793e+06	
P0A6E4	ASSY_ECOLI	argG	Argininosuccinate synthase	8	8	1.58182e+07	1.53634e+07	1.63768e+07	1.63892e+07	1.47561e+07	1.42199e+07
P0A6E6	ATPE_ECOLI	atpC	ATP synthase epsilon chain	4	4	4.02149e+07	4.35327e+07	3.88889e+07	4.34189e+07	4.69818e+07	4.1138e+07
P0A6E9	BIOD2_ECOLI	bioD2	ATP-dependent dethiobiotin synthetase BioD 2	8	8	3.3405e+07	3.29952e+07	3.52017e+07	3.45563e+07	3.21451e+07	3.32873e+07
P0A6F1	CARA_ECOLI	carA	Carbamoyl-phosphate synthase small chain	11	11	4.07734e+07	4.24637e+07	4.0328e+07	4.27423e+07	4.31087e+07	4.1164e+07
P0A6F3	GLPK_ECOLI	glpK	Glycerol kinase	19	19	1.48268e+07	1.47636e+07	1.46628e+07	1.49954e+07	1.49597e+07	1.45906e+07
P0A6F5	CH60_ECOLI	groL	60 kDa chaperonin	37	37	5.99934e+08	6.30179e+08	5.89675e+08	6.20173e+08	6.20061e+08	5.837e+08
P0A6F9	CH10_ECOLI	groS	10 kDa chaperonin	8	8	6.00634e+08	6.55062e+08	5.90332e+08	6.59892e+08	6.31781e+08	6.02363e+08
P0A6G3	PNCC_ECOLI	pncC	Nicotinamide-nucleotide amidohydrolase PncC	3	3	1.61558e+07	1.61611e+07	1.57423e+07	1.60132e+07	1.59015e+07	1.50567e+07
P0A6G7	CLPP_ECOLI	clpP	ATP-dependent Clp protease proteolytic subunit	5	5	1.31827e+08	1.49188e+08	1.3573e+08	1.41655e+08	1.45688e+08	1.37465e+08
P0A6H1	CLPX_ECOLI	clpX	ATP-dependent Clp protease ATP-binding subunit ClpX	21	21	9.31063e+07	8.76775e+07	8.97273e+07	8.93375e+07	8.72756e+07	9.03684e+07
P0A6H5	HSLU_ECOLI	hslU	ATP-dependent protease ATPase subunit HslU	28	28	8.18226e+07	8.20189e+07	8.33803e+07	8.14189e+07	8.01104e+07	8.45663e+07
P0A6H8	CLS_ECOLI	cls	Cardiolipin synthase	2	2	1.63116e+06	1.48323e+06	1.67675e+06	1.36474e+06	1.46852e+06	1.72013e+06
P0A6I0	KCY_ECOLI	cmk	Cytidylate kinase	13	13	4.47178e+07	4.80376e+07	4.67056e+07	4.76825e+07	4.69433e+07	4.65755e+07
P0A6I3	COAA_ECOLI	coaA	Pantothenate kinase	10	10	1.52894e+07	1.43825e+07	1.6416e+07	1.50986e+07	1.49435e+07	1.82382e+07
P0A6I6	COAD_ECOLI	coaD	Phosphopantetheine adenylyltransferase	2	2	5.66328e+06	5.76415e+06	5.58272e+06	5.63659e+06	5.45972e+06	5.24781e+06
P0A6I9	COAE_ECOLI	coaE	Dephospho-CoA kinase	4	4	5.41857e+07	5.5229e+07	5.27991e+07	5.77037e+07	5.18745e+07	5.47084e+07
P0A6J1	CYSC_ECOLI	cysC	Adenylyl-sulfate kinase	3	3	4.8453e+06	4.57326e+06	4.90188e+06	4.91446e+06	4.61693e+06	4.60091e+06
P0A6J5	DADA_ECOLI	dadA	D-amino acid dehydrogenase small subunit	5	5	1.1929e+06	1.20392e+06	1.28363e+06	1.18681e+06	1.36513e+06	1.36656e+06
P0A6J8	DDLA_ECOLI	ddlA	D-alanine--D-alanine ligase A	16	16	6.6133e+07	6.35707e+07	6.6358e+07	6.40284e+07	6.51247e+07	6.7442e+07
P0A6K1	DAPF_ECOLI	dapF	Diaminopimelate epimerase	3	3	1.40915e+06	953651	1.59938e+06	625482	815641	1.6015e+06
P0A6K3	DEF_ECOLI	def	Peptide deformylase	5	5	9.39543e+07	9.98757e+07	9.67571e+07	9.70173e+07	9.71212e+07	9.83778e+07
P0A6K6	DEOB_ECOLI	deoB	Phosphopentomutase	20	20	1.28064e+08	1.27147e+08	1.26726e+08	1.31049e+08	1.3215e+08	1.32279e+08
P0A6L0	DEOC_ECOLI	deoC	Deoxyribose-phosphate aldolase	10	10	9.26886e+07	9.70795e+07	9.40758e+07	9.695e+07	9.69691e+07	9.51648e+07
P0A6L2	DAPA_ECOLI	dapA	4-hydroxy-tetrahydrodipicolinate synthase	10	10	1.53978e+08	1.52385e+08	1.49678e+08	1.52978e+08	1.49233e+08	1.51055e+08
P0A6L7	UXAB_ECOLI	uxaB	Altronate oxidoreductase	6	6	8.64488e+06	8.43683e+06	8.37643e+06	7.68236e+06	8.2625e+06	8.58943e+06
P0A6L9	HSCB_ECOLI	hscB	Co-chaperone protein HscB	4	4	1.74931e+07	1.77173e+07	1.63624e+07	1.79572e+07	1.84269e+07	1.80586e+07
P0A6M4	DTD_ECOLI	dtd	D-tyrosyl-tRNA(Tyr) deacylase	2	2	1.09192e+07	1.27993e+07	1.25396e+07	1.28063e+07	1.34798e+07	1.36302e+07
P0A6M8	EFG_ECOLI	fusA	Elongation factor G	41	41	7.03091e+08	7.35308e+08	6.91718e+08	7.36784e+08	7.29832e+08	7.07354e+08
P0A6N4	EFP_ECOLI	efp	Elongation factor P	5	5	5.80271e+08	6.24081e+08	5.94338e+08	6.26541e+08	5.72547e+08	5.77981e+08
P0A6N8	EFPL_ECOLI	yeiP	Elongation factor P-like protein	5	5	8.87402e+07	8.27679e+07	8.22705e+07	8.24217e+07	8.24123e+07	8.36411e+07
P0A6P1	EFTS_ECOLI	tsf	Elongation factor Ts	27	27	1.45399e+09	1.6287e+09	1.43696e+09	1.58204e+09	1.57234e+09	1.43691e+09
P0A6P5	DER_ECOLI	der	GTPase Der	18	18	2.55726e+07	2.56483e+07	2.71437e+07	2.65268e+07	2.60257e+07	2.70619e+07
P0A6P7	ENGB_ECOLI	engB	Probable GTP-binding protein EngB	9	9	6.1249e+07	6.34192e+07	5.80617e+07	6.32515e+07	6.37362e+07	6.17665e+07
P0A6P9	ENO_ECOLI	eno	Enolase	25	25	1.2063e+09	1.20428e+09	1.14453e+09	1.19445e+09	1.18091e+09	1.16264e+09
P0A6Q3	FABA_ECOLI	fabA	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase	9	9	7.82304e+07	7.72893e+07	7.76389e+07	7.7711e+07	7.69358e+07	7.75748e+07
P0A6Q6	FABZ_ECOLI	fabZ	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ	7	7	1.03754e+08	9.56317e+07	1.06767e+08	9.5419e+07	9.6048e+07	1.07706e+08
P0A6R0	FABH_ECOLI	fabH	3-oxoacyl-[acyl-carrier-protein] synthase 3	8	8	6.75602e+07	6.49086e+07	6.86069e+07	6.94428e+07	6.60098e+07	7.29498e+07
P0A6R3	FIS_ECOLI	fis	DNA-binding protein fis	2	2	2.68718e+07	3.37783e+07	2.70005e+07	3.44316e+07	3.68968e+07	2.73266e+07
P0A6S0	FLGH_ECOLI	flgH	Flagellar L-ring protein	5	5	5.49416e+06	6.1998e+06	5.99053e+06	5.66058e+06	6.16558e+06	6.194e+06
P0A6S7	GPDA_ECOLI	gpsA	Glycerol-3-phosphate dehydrogenase [NAD(P)+]	6	6	2.38855e+07	2.53492e+07	2.47011e+07	2.52729e+07	2.35893e+07	2.25501e+07
P0A6T1	G6PI_ECOLI	pgi	Glucose-6-phosphate isomerase	26	26	2.40113e+08	2.42042e+08	2.35874e+08	2.35185e+08	2.38297e+08	2.39394e+08
P0A6T3	GAL1_ECOLI	galK	Galactokinase	8	8	1.45134e+07	1.48617e+07	1.51184e+07	1.5412e+07	1.50108e+07	1.4842e+07
P0A6T5	GCH1_ECOLI	folE	GTP cyclohydrolase 1	6	6	2.09925e+07	1.97063e+07	2.10228e+07	2.01769e+07	1.99726e+07	2.05556e+07
P0A6T9	GCSH_ECOLI	gcvH	Glycine cleavage system H protein	3	3	1.23326e+07	1.22951e+07	1.24144e+07	1.34195e+07	1.21187e+07	1.16981e+07
P0A6U3	MNMG_ECOLI	mnmG	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG	18	18	2.45377e+07	2.49421e+07	2.45631e+07	2.51795e+07	2.45343e+07	2.56545e+07
P0A6U5	RSMG_ECOLI	rsmG	Ribosomal RNA small subunit methyltransferase G	5	5	1.90832e+07	1.8469e+07	1.87569e+07	1.81142e+07	1.83954e+07	1.86311e+07
P0A6U8	GLGA_ECOLI	glgA	Glycogen synthase	12	12	1.15277e+07	1.19817e+07	1.19084e+07	1.20418e+07	1.20763e+07	1.25494e+07
P0A6V1	GLGC_ECOLI	glgC	Glucose-1-phosphate adenylyltransferase	7	7	2.99702e+07	2.99689e+07	3.15181e+07	3.09224e+07	2.96478e+07	3.24964e+07
P0A6V8	GLK_ECOLI	glk	Glucokinase	9	9	5.19555e+07	5.17433e+07	5.09849e+07	5.00377e+07	5.10577e+07	5.2835e+07
P0A6W0	GLSA2_ECOLI	glsA2	Glutaminase 2	2	2	1.50346e+06	1.66176e+06	1.60268e+06	1.70994e+06	1.63035e+06	1.81329e+06
P0A6W3	MRAY_ECOLI	mraY	Phospho-N-acetylmuramoyl-pentapeptide-transferase	1	1	4.20355e+06	4.73501e+06	4.74482e+06	4.68885e+06	4.49352e+06	4.37352e+06
P0A6W5	GREA_ECOLI	greA	Transcription elongation factor GreA	11	11	1.05616e+08	1.06673e+08	1.08124e+08	1.11086e+08	1.08798e+08	1.1433e+08
P0A6W9	GSH1_ECOLI	gshA	Glutamate--cysteine ligase	11	11	2.48477e+07	2.40081e+07	2.52754e+07	2.55681e+07	2.45123e+07	2.46106e+07
P0A6X3	HFQ_ECOLI	hfq	Protein hfq	2	2	2.58914e+06	2.39068e+06	2.69766e+06	2.69238e+06	2.89646e+06	2.80396e+06
P0A6X7	IHFA_ECOLI	ihfA	Integration host factor subunit alpha	10	10	2.1042e+08	1.88922e+08	2.15696e+08	1.96148e+08	1.92347e+08	2.16306e+08
P0A6Y1	IHFB_ECOLI	ihfB	Integration host factor subunit beta	4	4	5.78327e+07	5.84675e+07	6.19127e+07	5.75689e+07	5.53541e+07	5.78042e+07
P0A6Y5	HSLO_ECOLI	hslO	33 kDa chaperonin	5	5	4.17255e+07	3.98144e+07	4.08995e+07	4.12668e+07	3.92673e+07	4.24874e+07
P0A6Y8	DNAK_ECOLI	dnaK	Chaperone protein DnaK	44	44	3.88557e+08	3.85759e+08	3.76768e+08	3.84829e+08	3.75163e+08	3.76087e+08
P0A6Z1	HSCA_ECOLI	hscA	Chaperone protein HscA	17	17	2.74056e+07	2.64443e+07	2.75511e+07	2.71299e+07	2.5792e+07	2.70034e+07
P0A6Z3	HTPG_ECOLI	htpG	Chaperone protein HtpG	43	43	1.17423e+08	1.15085e+08	1.14216e+08	1.1606e+08	1.159e+08	1.19454e+08
P0A6Z6	NIKR_ECOLI	nikR	Nickel-responsive regulator	4	4	8.81442e+06	7.77625e+06	8.99983e+06	7.80408e+06	7.53775e+06	8.96632e+06
P0A705	IF2_ECOLI	infB	Translation initiation factor IF-2	35	35	9.42047e+07	8.88641e+07	9.54429e+07	8.92362e+07	8.63646e+07	9.78244e+07
P0A707	IF3_ECOLI	infC	Translation initiation factor IF-3	6	6	3.16778e+08	2.8457e+08	3.09692e+08	2.80126e+08	2.84203e+08	3.04868e+08
P0A715	KDSA_ECOLI	kdsA	2-dehydro-3-deoxyphosphooctonate aldolase	16	16	1.66662e+08	1.79875e+08	1.66614e+08	1.71786e+08	1.66076e+08	1.48838e+08
P0A717	KPRS_ECOLI	prs	Ribose-phosphate pyrophosphokinase	12	12	2.05707e+08	2.1097e+08	1.99052e+08	2.12759e+08	2.15498e+08	2.03227e+08
P0A720	KTHY_ECOLI	tmk	Thymidylate kinase	10	10	1.14422e+07	1.20627e+07	1.14008e+07	1.21696e+07	1.15367e+07	1.1784e+07
P0A722	LPXA_ECOLI	lpxA	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase	7	7	5.44315e+07	5.29792e+07	5.21926e+07	5.29084e+07	5.31612e+07	5.34118e+07
P0A725	LPXC_ECOLI	lpxC	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase	2	2	3.19635e+06	2.61942e+06	2.03973e+06		2.85661e+06	2.43924e+06
P0A729	YCEF_ECOLI	yceF	Maf-like protein YceF	5	5	7.89064e+06	7.2683e+06	7.54905e+06	7.05605e+06	6.92849e+06	7.96905e+06
P0A731	MGSA_ECOLI	mgsA	Methylglyoxal synthase	2	2	2.81816e+07	2.70186e+07	2.52641e+07	2.79755e+07	2.71337e+07	2.71283e+07
P0A734	MINE_ECOLI	minE	Cell division topological specificity factor	10	10	9.28542e+07	9.37347e+07	9.69492e+07	9.00825e+07	9.61194e+07	9.69009e+07
P0A738	MOAC_ECOLI	moaC	Cyclic pyranopterin monophosphate synthase accessory protein	4	4	4.75012e+06	4.65912e+06	4.42328e+06	4.27632e+06	4.15959e+06	4.17394e+06
P0A744	MSRA_ECOLI	msrA	Peptide methionine sulfoxide reductase MsrA	3	3	3.42345e+07	3.41767e+07	3.29687e+07	3.43698e+07	3.44257e+07	3.56195e+07
P0A746	MSRB_ECOLI	msrB	Peptide methionine sulfoxide reductase MsrB	1	1	2.76448e+06	3.14218e+06	2.35192e+06	3.62861e+06	4.26712e+06	
P0A749	MURA_ECOLI	murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	13	13	3.82453e+07	4.04229e+07	3.88986e+07	4.03787e+07	4.17717e+07	4.0434e+07
P0A752	NADD_ECOLI	nadD	Nicotinate-nucleotide adenylyltransferase	2	2	2.59894e+06	2.33777e+06	2.89184e+06	2.22068e+06	2.48017e+06	2.27165e+06
P0A759	NAGB_ECOLI	nagB	Glucosamine-6-phosphate deaminase	5	5	3.16654e+07	3.13534e+07	3.53616e+07	3.28745e+07	3.30952e+07	3.3639e+07
P0A763	NDK_ECOLI	ndk	Nucleoside diphosphate kinase	6	6	6.64041e+07	7.2357e+07	6.92704e+07	7.21935e+07	7.30319e+07	7.00968e+07
P0A776	RPPH_ECOLI	rppH	RNA pyrophosphohydrolase	2	2	1.25566e+06	844644	1.14783e+06		944709	1.1238e+06
P0A780	NUSB_ECOLI	nusB	N utilization substance protein B	8	8	1.14208e+08	1.11119e+08	1.1546e+08	1.07334e+08	1.07328e+08	1.20345e+08
P0A784	ORN_ECOLI	orn	Oligoribonuclease	7	7	1.77077e+07	2.05318e+07	1.89921e+07	2.11918e+07	2.07964e+07	1.8995e+07
P0A786	PYRB_ECOLI	pyrB	Aspartate carbamoyltransferase catalytic chain	9	9	7.75453e+06	7.42442e+06	7.59438e+06	6.86158e+06	7.20737e+06	8.34387e+06
P0A790	PAND_ECOLI	panD	Aspartate 1-decarboxylase	2	2	4.66922e+07	4.72066e+07	4.50507e+07	4.36143e+07	4.63071e+07	4.48105e+07
P0A794	PDXJ_ECOLI	pdxJ	Pyridoxine 5'-phosphate synthase	8	8	4.07751e+07	4.13215e+07	3.98508e+07	4.09806e+07	4.02371e+07	4.11481e+07
P0A796	K6PF1_ECOLI	pfkA	6-phosphofructokinase isozyme 1	15	15	1.66717e+08	1.84111e+08	1.59683e+08	1.83992e+08	1.84012e+08	1.74073e+08
P0A799	PGK_ECOLI	pgk	Phosphoglycerate kinase	26	26	1.59141e+09	1.63956e+09	1.52538e+09	1.59669e+09	1.50888e+09	1.52774e+09
P0A7A2	GPMB_ECOLI	gpmB	Probable phosphoglycerate mutase GpmB	5	5	1.25293e+07	1.15018e+07	1.13009e+07	1.09223e+07	1.21665e+07	1.11178e+07
P0A7A5	PIMT_ECOLI	pcm	Protein-L-isoaspartate O-methyltransferase	5	5	1.07291e+06	943937	990037	1.05192e+06	1.03758e+06	859846
P0A7A7	PLSB_ECOLI	plsB	Glycerol-3-phosphate acyltransferase	16	16	1.55728e+07	1.64649e+07	1.67299e+07	1.58505e+07	1.58901e+07	1.72928e+07
P0A7A9	IPYR_ECOLI	ppa	Inorganic pyrophosphatase	9	9	4.41238e+08	4.03833e+08	4.4811e+08	3.89719e+08	3.85721e+08	4.54311e+08
P0A7B1	PPK_ECOLI	ppk	Polyphosphate kinase	13	13	4.72906e+06	4.56532e+06	4.69402e+06	4.53368e+06	4.14418e+06	4.95264e+06
P0A7B5	PROB_ECOLI	proB	Glutamate 5-kinase	12	12	1.6662e+07	1.68793e+07	1.68992e+07	1.6475e+07	1.55639e+07	1.6325e+07
P0A7B8	HSLV_ECOLI	hslV	ATP-dependent protease subunit HslV	7	7	9.43198e+07	9.88455e+07	9.32433e+07	1.02334e+08	8.86802e+07	9.04576e+07
P0A7C2	LEXA_ECOLI	lexA	LexA repressor	8	8	2.61832e+07	2.69158e+07	2.66007e+07	2.75056e+07	2.65247e+07	2.80825e+07
P0A7C6	PEPE_ECOLI	pepE	Peptidase E	9	9	3.9242e+07	3.77849e+07	3.85104e+07	3.84485e+07	3.62151e+07	3.88775e+07
P0A7D1	PTH_ECOLI	pth	Peptidyl-tRNA hydrolase	10	10	2.84371e+07	3.01755e+07	2.86232e+07	3.10101e+07	2.98026e+07	2.84671e+07
P0A7D4	PURA_ECOLI	purA	Adenylosuccinate synthetase	28	28	1.70306e+08	1.68117e+08	1.74221e+08	1.68103e+08	1.67085e+08	1.6978e+08
P0A7D7	PUR7_ECOLI	purC	Phosphoribosylaminoimidazole-succinocarboxamide synthase	15	15	5.1759e+07	5.02704e+07	5.17269e+07	4.95953e+07	5.04543e+07	5.30376e+07
P0A7E1	PYRD_ECOLI	pyrD	Dihydroorotate dehydrogenase (quinone)	18	18	2.8216e+07	2.78953e+07	2.76063e+07	2.83194e+07	2.8632e+07	2.70164e+07
P0A7E3	PYRE_ECOLI	pyrE	Orotate phosphoribosyltransferase	11	11	3.04663e+07	2.98729e+07	3.02357e+07	2.94918e+07	2.95318e+07	3.09269e+07
P0A7E5	PYRG_ECOLI	pyrG	CTP synthase	20	20	7.80943e+07	7.62178e+07	7.99807e+07	7.98425e+07	7.81951e+07	8.05325e+07
P0A7E9	PYRH_ECOLI	pyrH	Uridylate kinase	8	8	2.13334e+07	2.29122e+07	2.19907e+07	2.27034e+07	2.16642e+07	2.29303e+07
P0A7F3	PYRI_ECOLI	pyrI	Aspartate carbamoyltransferase regulatory chain	7	7	1.19952e+07	1.21384e+07	1.2225e+07	1.0457e+07	1.09473e+07	1.3138e+07
P0A7F6	SPED_ECOLI	speD	S-adenosylmethionine decarboxylase proenzyme	5	5	1.69984e+07	1.60468e+07	1.72954e+07	1.41613e+07	1.48113e+07	1.71142e+07
P0A7F9	QUEA_ECOLI	queA	S-adenosylmethionine:tRNA ribosyltransferase-isomerase	6	6	1.49579e+07	1.4881e+07	1.46009e+07	1.51398e+07	1.51458e+07	1.48361e+07
P0A7G2	RBFA_ECOLI	rbfA	Ribosome-binding factor A	6	6	9.96618e+07	1.04955e+08	9.6965e+07	1.0312e+08	1.04617e+08	1.01462e+08
P0A7G6	RECA_ECOLI	recA	Protein RecA	11	11	6.76122e+07	7.29392e+07	7.07141e+07	7.00406e+07	7.27224e+07	7.05589e+07
P0A7H6	RECR_ECOLI	recR	Recombination protein RecR	1	1	9.94003e+06	1.30717e+07	1.00167e+07	8.82838e+06	1.35449e+07	1.17523e+07
P0A7I0	RF1_ECOLI	prfA	Peptide chain release factor 1	9	9	1.91482e+07	1.91275e+07	1.9198e+07	1.90643e+07	1.94769e+07	1.99891e+07
