protein	LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_01	LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_02	LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_03	LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_01	LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_02	LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_03	LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_01	LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_02	LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_03	LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_01	LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_02	LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_03	LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_01	LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_02	LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_03	LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_01	LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_02	LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_03	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P39940	30554310.29009329	30073933.270023525	28499445.15246881	27327605.32527263	28868878.145899504	29080091.787153143	30314685.891854227	30714120.140878037	30623573.16879065	14300252.46122663	15138749.426132545	14884884.033500072	12225203.866782872	15162395.45292055	13864502.853642955	14986888.82261783	15280621.164204948	15266971.509087188	P39940	P39940		RSP5	0	5.183421445265622e-15	1.020950532674904	True	0.0005150777299119685	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
P34216	116220215.03228717	117871157.73212928	123493108.74593642	112252746.8018139	109239569.93897796	122811937.894167	115475080.3124912	115037060.02199954	121743922.50034122	55060628.015496925	55397939.04589205	60112064.13572911	46313649.70006456	53148857.715202734	57900850.509571016	57833631.61540884	57045440.4863386	56516985.67268883	P34216	P34216		EDE1	0	5.791954302822222e-15	1.078007423705368	True	0.0005244427795467316	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
P43535	15813694.05480538	16565028.0789638	16616734.286854664	16819078.38574551	15169278.02302294	15185676.144831317	15651335.504432231	16512253.76676839	15910554.458167164	9009939.793226652	8792780.562646756	7363455.414254854	7943809.54090307	8312244.518384861	8014515.676306261	7571789.601568326	8173845.542252332	7941017.552116303	P43535	P43535		GCN20	0	6.0662857842009e-15	0.9801026136824762	True	0.0005338078291814947	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
P33302	108611020.57792754	112661748.21794932	111235226.18606228	102737788.58997184	108108181.77537276	108237141.62468268	113590468.55233976	112633619.06847584	114318121.30438918	55288101.767579935	58889881.91207492	59337020.69554112	45305400.24421219	49596591.23040297	55198656.64457019	52147105.84566617	55869886.63667378	55189764.9589508	P33302	P33302		PDR5	0	6.3253400990389445e-15	1.027138411572294	True	0.0005431728788162578	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
P04046	92203517.05095798	96926868.04229254	89670247.71403721	85007577.8170183	91496110.1758692	86085668.76015948	92156371.82366209	91089757.87736551	89715291.13510975	46011666.36484627	49035936.49568407	43192726.31428065	41840312.7340348	43245812.5377158	47502737.42233519	50025800.12548195	44621711.68801997	45451224.88712572	P04046	P04046		ADE4	0	6.3819440101514224e-15	0.9867660971420975	True	0.0005525379284510208	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
P00350	41426399.13951671	40157462.50708234	40268067.96494772	36843794.97167488	38873635.36698377	38870292.95309527	40073893.24647572	38346227.76492534	40447348.60575727	170968213.151784	169081076.8263736	177127025.4544646	168541125.42812902	165265537.72525507	173290381.88273573	180015160.9135003	171454100.79491407	169700963.6562723	P00350	P00350		gnd	0	6.52478796156853e-15	-2.1208824772026764	True	0.0005619029780857839	True	True	Ecoli	False	True	False	True	umpire	directlfq	min	0.5
P36683	69536232.50267941	69577840.56418914	68327237.38549401	65359442.85232199	71209101.42165466	64313393.32498861	70493762.0277774	65806405.11255292	64865387.83942908	287994931.50376165	290799656.1775232	290063824.1575157	308747979.302734	284587810.615926	286713853.2504223	280796177.6676983	292834734.0442628	297521876.4564849	P36683	P36683		acnB	0	7.522611610895714e-15	-2.1039286921515723	True	0.000571268027720547	True	True	Ecoli	False	True	False	True	umpire	directlfq	min	0.5
P0A9Q7	26749410.0230174	30938813.678211667	34965726.06580155	27593460.23250029	28571176.295683425	29310319.49294705	27099235.667799316	26785251.30792012	28851491.18977982	109982049.94063236	109439238.5447164	119542123.442791	110307207.7766537	113527731.95484516	123588330.97868656	119168861.5302218	115897637.57005008	118863720.820653	P0A9Q7	P0A9Q7		adhE	0	7.703325374462503e-15	-1.9956484152840825	True	0.00058063307735531	True	True	Ecoli	False	True	False	True	umpire	directlfq	min	0.5
P42846	8962549.787900195	8377960.072948402	9203974.90507848	8125664.86137938	8599446.439085484	8884537.85961615	8835302.221302966	9034293.0376392	8959704.059200304	4553603.653457874	4397274.056381478	4088017.04427194	4064949.4388961694	4366531.257388839	4902134.987032178	4222010.8278270895	4359000.404503777	4430002.359222717	P42846	P42846		KRI1	0	8.534444949986319e-15	1.0039578710410038	True	0.0005899981269900731	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
P32614	103186321.11816588	98783476.74998866	95248510.29272428	106498296.732414	94947083.90924084	94783306.28562117	97859423.07875527	100087915.30343609	99092319.92391191	53735558.21379642	50874503.60590103	45398586.45697844	57046177.41213872	50647826.85014626	47204432.32633845	49574683.27545428	49801723.26163823	46950202.79144916	P32614	P32614		FRD1	0	8.538781498456716e-15	0.9807191887564083	True	0.0005993631766248362	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
P80210	145761460.06781814	150136482.56222722	144418106.48267955	137354840.26645568	142034550.92109722	131810901.27565296	142297776.39644524	141960692.96161538	149360619.6894833	74446378.9689648	73406689.04134008	63934295.605136566	63678321.298195474	65308841.22004829	68568700.78452308	71735866.9607283	69349816.68825535	72508187.7628262	P80210	P80210		ADE12	0	8.677055467892841e-15	1.0447620038567489	True	0.0006087282262595992	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
P19414	907674055.4301147	935140115.1854268	932013851.993392	821537477.6522036	891921801.5108845	868798584.9027303	882405101.3487321	937541499.658792	903702765.3074667	468097989.484333	437775442.42961806	474685185.91822	370346937.7952346	435918453.69212365	417363768.9185503	432356006.8913329	446150402.9207442	441373490.6109189	P19414	P19414		ACO1	0	9.172284990011668e-15	1.0421366433995671	True	0.0006180932758943623	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
P36060	80212520.6220768	83767666.79361528	80257524.75895792	77706547.17236586	77218479.50631177	73847933.72266649	81263334.43513912	79725566.29487976	78839296.985526	39209082.3976117	42701125.78270034	39309792.18131692	37785716.16458322	40301753.65963262	36612497.23803626	38261625.30014842	40147728.50078951	38967621.84829664	P36060	P36060		MCR1	0	9.203418049803011e-15	1.0126947412605467	True	0.0006274583255291254	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
P32377	26289794.34720996	28340327.76151916	29480338.124423724	26372727.22534284	27284055.57774681	28302935.428983077	27890467.47326649	26584299.831836905	27132728.4743188	15128862.191263672	13819400.026345128	15217910.917081565	12783845.771036638	12272256.482877916	15099404.489242502	13893264.72205316	14238365.948180422	14557040.761788191	P32377	P32377		MVD1	0	9.73117814478622e-15	0.963517748339673	True	0.0006368233751638885	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
P00961	8183847.536666517	5448302.715656752	5127324.573232072	5172478.681183115	4779234.547509738	4316701.891985594	5679670.846358858	5169398.163832703	4199614.063894278	21343402.513506595	21459809.317215238	18955451.08060338	22152168.803628903	21572143.853606783	19522031.62613279	21595068.95547791	23261805.66075918	21743556.175661422	P00961	P00961		glyS	0	9.95189285516549e-15	-1.9947325399520548	True	0.0006461884247986515	True	True	Ecoli	False	True	False	True	umpire	directlfq	min	0.5
Q46938	51322952.50563133	50759439.6541346	53315624.28593128	44314300.40859297	49738390.40585387	44586506.92152306	48077418.25214401	47516043.6882994	52807691.31907465	189443167.94681248	189668437.78535628	203192779.7835266	194357676.7660441	197793353.0056226	206273710.9150052	192775833.23287964	207953437.699662	206779784.036337	Q46938	Q46938		kduI	0	1.0195785865409861e-14	-2.0149905025232924	True	0.0006555534744334144	True	True	Ecoli	False	True	False	True	umpire	directlfq	min	0.5
Q12285	16719761.311464155	17012197.524450134	17913393.416653555	15786266.871250242	16587624.9327109	16662635.92680431	17575981.3397743	17787208.549096115	16753209.041277954	7907056.205769422	8194954.688659212	8619643.918506227	7332067.612475128	8208928.00197923	8562134.043217828	7961474.1932824515	8398698.332418421	7440887.721440677	Q12285	Q12285		MDY2	0	1.240158889092893e-14	1.0730733494191098	True	0.0006649185240681777	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
Q00955	374004875.78651386	396117962.83965206	386116588.2342711	353045475.42252165	370196479.6882868	364182420.6541506	391590229.8859334	374072416.0272118	386081329.6642027	195344208.4698673	197782913.80936795	181500181.28457	198961250.3476722	180721967.0341252	173521298.6823674	188744218.12480453	187862468.07182217	181761760.7992021	Q00955	Q00955		ACC1	0	1.4378180344652995e-14	1.009808955732639	True	0.0006742835737029406	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
P32468	35431797.74385408	35975060.866143465	36300051.694839306	35918075.60973363	33119857.48934983	32483062.172789183	34652568.003853254	33647716.452587314	36136532.55453203	16323988.327424848	16639484.287923785	17110514.521658164	19386884.064116843	18313926.069775257	15853382.3482169	18143762.107423395	17130938.39828523	17803695.29369116	P32468	P32468		CDC12	0	1.499219892243484e-14	1.0011575638431671	True	0.0006836486233377037	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
Q12068	40129470.65947025	41933578.79786565	44214056.46828833	39686163.22583652	40413803.643242106	38212144.4472743	41798843.28757753	40011243.91431589	41464157.47779408	20929244.054288544	20959222.169368748	18179226.98023923	16522204.206647685	16441474.7878754	18137173.45791449	20594131.63522192	20341652.715204217	18004386.244157434	Q12068	Q12068		GRE2	0	1.5380848282261704e-14	1.1127133220111964	True	0.0006930136729724667	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
Q04869	50379971.49822165	50525145.53793772	49108870.8935363	50000885.96617989	45384694.30282065	45385364.89542178	48095320.91075973	48157308.35243387	47302246.71174628	22819099.815384	23947039.66768882	20451881.9251044	22601578.02036781	21853536.96096405	22671858.853111964	25260964.767604303	22970210.58668125	22669210.141307145	Q04869	Q04869		YMR315W	0	1.5463899064369507e-14	1.0814744349072216	True	0.0007023787226072298	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
P42941	13159072.28389756	13008420.122900434	12201452.53466916	12676859.261274306	12918767.66529988	11655586.06264563	13085724.262696652	13098539.509891624	12064304.293635584	6128574.935668133	6181781.288193973	5505716.765154474	5479090.665017762	5617155.996671295	6311052.010626791	6902586.903848306	6600407.939257033	6469093.328716828	P42941	P42941		SER2	0	1.5646199272447456e-14	1.0447500593592798	True	0.0007117437722419929	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
P11745	50550152.44206236	52981289.38430127	52309819.01090945	51295133.979577295	51395762.97943755	47300819.154718176	49542776.38905275	50602770.05315929	50481185.0996526	25114748.31920888	26009250.037424613	24723867.865687385	24646776.617107622	26114485.61834816	24880980.330827776	23587226.409787223	24035793.527182385	25812061.900051177	P11745	P11745		RNA1	0	1.768900878373194e-14	1.0210422741208875	True	0.0007211088218767559	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
P60624	13348650.353381451	13430989.22318163	14847158.776822211	10541542.1128248	12640622.114706704	10796194.918897685	12705097.79917814	13166297.084480768	13442611.031576077	53510671.39994897	54914822.21252339	47383497.09859218	56405780.23254142	51207131.91888285	51044009.41066319	51975092.10423823	52353162.732389	52243642.11680949	P60624	P60624		rplX	0	2.0892128781391524e-14	-2.035223471085495	True	0.0007304738715115191	True	True	Ecoli	False	True	False	True	umpire	directlfq	min	0.5
P07259	824243743.0990692	845167433.9580859	801441031.1842443	785724127.9803275	793263649.1254842	757691971.4052639	811466985.6622621	824516525.4724747	812614702.2584491	427632385.4616607	424320071.2311824	395561840.312584	425825999.9898654	392912477.20878553	403114311.3361285	403195499.1419864	404848707.1204407	405758192.66317	P07259	P07259		URA2	0	2.4856100806771903e-14	0.9782525513695565	True	0.0007398389211462821	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
P53090	132159887.41363716	139123729.78295746	143564114.78622314	127111116.19639307	128097874.08722907	131756383.75716405	131282975.29931144	127534245.4012562	134718251.2646964	61995860.17538784	65966603.736318044	72951409.8379738	62557832.77183942	61539472.65009825	70979174.39979745	65308887.99382538	67241809.94872618	67517787.55291104	P53090	P53090		ARO8	0	2.680401836218089e-14	1.00390473040787	True	0.0007492039707810451	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
P76621	4209553.056998152	6470081.9195689205	4392717.022667994	3973163.044508564	4091533.828929901	3680753.632983205	4024745.067304289	3519321.284414492	3855934.3675319455	18435689.15242184	20025176.794322304	17286867.40930051	15994737.759904502	19010318.743560474	18667735.40952918	19060923.281509027	19004334.39737686	19280620.033612117	P76621	P76621		glaH	0	2.683412731078e-14	-2.125511911367714	True	0.0007585690204158082	True	True	Ecoli	False	True	False	True	umpire	directlfq	min	0.5
P0CX53	292843495.32876	301862651.63268244	298636605.6640195	298605395.1763276	266205205.76402244	283798739.80169964	297736547.36337745	278724410.1481917	291454215.970454	138696868.83009368	166594065.41399077	145722826.88050303	157703210.03660718	136981972.63690498	146906184.44355428	143108153.1857111	122286966.91199748	138769976.24158117	P0CX53	P0CX53		RPL12A	0	2.7345759901315045e-14	1.0090535654701536	True	0.0007679340700505714	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
P10080	145296972.34429085	153432652.74958634	141642758.83674344	137045077.23277318	140755533.59169307	141974634.5889844	142290348.50899467	139185868.85388774	150492702.94146144	75019622.42815709	76523629.52986746	84096071.22175571	80922871.60875925	66295936.05587846	80706789.12217586	69457352.94358481	69950607.81448205	73431405.24883223	P10080	P10080		SBP1	0	2.7742899481510674e-14	0.9337785014214126	True	0.0007772991196853344	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
Q99337	218886376.94751328	203661685.25593695	208419251.2221948	200485837.85365692	200525211.8905628	188113650.72688475	198687755.04738903	193924912.5500879	193659484.4082053	106613819.01441506	105586546.66853292	104244458.74946412	86319493.01067	104173431.7835366	87474224.86269037	96459515.64061104	95544291.2127967	94458358.51913568	Q99337	Q99337		TY1B-NL2	0	3.001635097731477e-14	1.0360809670830826	True	0.0007866641693200974	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
P25553	110966515.37846968	112280088.93911512	117927485.83173864	105271799.81845704	105791407.05908686	105547810.46976332	108899010.03821848	109451283.85551636	110236896.10280164	433437616.00845766	435336347.6837571	407460855.82569945	454220152.55621415	428235361.4562228	439397109.8009634	447364596.1292749	440613339.680449	441183140.8702427	P25553	P25553		aldA	0	3.229223866316273e-14	-1.9933147090237582	True	0.0007960292189548605	True	True	Ecoli	False	True	False	True	umpire	directlfq	min	0.5
P07283	90600705.88707016	90557309.15370034	93484843.25645082	81035347.1500913	86370306.03257424	88604427.96329826	86711454.65974763	92195477.26384208	88178833.23265088	49857401.02510591	48969269.10300872	41907018.15431809	44866308.13959052	43743074.22902613	42391602.00193276	44485070.93935364	46442250.06436464	45166868.85114898	P07283	P07283		SEC53	0	3.55578017289096e-14	0.9679523960151832	True	0.0008053942685896235	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
Q05775	40645552.81295583	44054143.52433784	44800787.59855836	38664567.06149174	42377856.718577534	40767395.44199968	41796736.31785129	43371356.983327605	40864007.38928275	21369933.07396287	20862425.488815904	22648100.112951465	20829685.664432637	19196544.404535357	16462040.1887704	20161310.816468384	20878156.163757965	20178460.52199303	Q05775	Q05775		HCR1	0	3.759021418744889e-14	1.0472928961147456	True	0.0008147593182243867	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
P0CX39	560797177.219519	593463094.9371208	620752747.6647485	547736708.9351667	546608037.3433534	573816466.2573606	551468903.4970433	532986630.8873812	588719582.1596715	254973975.19547272	253071930.07021505	294921665.3571159	222896722.838851	200582397.2676496	255457686.8646549	259719502.20415032	257534576.791997	261362897.30386373	P0CX39	P0CX39		RPS8A	0	3.8649857790218256e-14	1.1784592300254986	True	0.0008241243678591497	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
P40482	48652918.33570806	48809970.52673614	54438440.357079394	49019880.35014121	47197051.61068189	48937289.73856353	48808799.35576743	47570914.2373164	49541968.70184695	23703725.93267354	25059096.422430526	22830505.127522644	20894818.314822204	21624004.57945336	24437494.30213666	24293770.40260528	23334653.297199123	23123500.438244708	P40482	P40482		SEC24	0	4.1832021736351016e-14	1.0816494281322215	True	0.0008334894174939128	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
P41807	82472316.34168355	82280071.58552453	85125534.12979062	73079938.23799154	78466568.03083594	78555155.66154335	80107720.94108336	78782714.6855511	82205793.03032643	42852676.82987524	40654857.38844778	45329243.63432964	32560157.46897206	39209251.98624442	36981621.78879768	38422821.02789823	38604749.44456453	37720781.0389602	P41807	P41807		VMA13	0	4.2775685609006875e-14	1.0331984022147687	True	0.0008428544671286758	True	True	Yeast	False	False	True	True	umpire	directlfq	min	0.5
