Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_02.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0AEU7	P0AEU7		skp		3353500.0	11253700.0	3049900.0	10818800.0	3111870.0	11107400.0	3500240.0	3027410.0	12338600.0	3436950.0	2866990.0	3197850.0	11092400.0	10915800.0	11269600.0	11389800.0	10969200.0	2862810.0	0	4.5098498207190796e-15	-1.8322271177608553	True	0.0005621135469364812	True	True	Ecoli	False	True	False	True	umpire	manual	min	0.5
P0AG80	P0AG80		ugpB		911610.0	4164130.0	1322020.0	4208400.0	753616.0	4592170.0	826307.0	943498.0	4546980.0	974572.0	1167470.0	970138.0	4902000.0	4479130.0	4230710.0	4199210.0	4704850.0	707867.0	0	4.726238095101836e-15	-2.2224328856449733	True	0.0005714821060520892	True	True	Ecoli	False	True	False	True	umpire	manual	min	0.5
P0A7V8	P0A7V8		rpsD		6266320.0	22946000.0	6448260.0	23529700.0	5206520.0	20809100.0	5794420.0	6057470.0	22813600.0	5748360.0	5200180.0	5762580.0	22907600.0	22662600.0	23517600.0	23416300.0	21912000.0	5689430.0	0	4.924097308646934e-15	-1.970812903963325	True	0.0005808506651676972	True	True	Ecoli	False	True	False	True	umpire	manual	min	0.5
P0ABK5	P0ABK5		cysK		3452210.0	13633100.0	3573060.0	14051400.0	3071600.0	14147900.0	3538080.0	3145130.0	14940700.0	3263670.0	3075360.0	3311290.0	14687500.0	14855500.0	13808200.0	14019300.0	14528700.0	3304290.0	0	5.133823397629132e-15	-2.113482569976924	True	0.0005902192242833053	True	True	Ecoli	False	True	False	True	umpire	manual	min	0.5
P32939	P32939		YPT7		10781300.0	5631300.0	10891300.0	5405810.0	10804900.0	5759650.0	10674700.0	10008200.0	5861260.0	10161700.0	10282100.0	10107600.0	5653050.0	5686450.0	5284660.0	5963600.0	5952200.0	10254200.0	0	5.933040936697102e-15	0.8760519462542481	True	0.0005995877833989133	True	True	Yeast	False	False	True	True	umpire	manual	min	0.5
P00509	P00509		aspC		2539030.0	9826030.0	2632930.0	10082100.0	2343110.0	9679310.0	2398050.0	2301990.0	10483400.0	2361750.0	2236150.0	2378940.0	10375300.0	10463900.0	10489800.0	9899440.0	9937330.0	2403430.0	0	6.351213550204124e-15	-2.078890139726807	True	0.0006089563425145213	True	True	Ecoli	False	True	False	True	umpire	manual	min	0.5
P0A6F5	P0A6F5		groEL		8360980.0	31627500.0	8123890.0	31857400.0	7333500.0	30650800.0	7579040.0	7316990.0	32184700.0	6282110.0	6899100.0	7433540.0	32393900.0	31859700.0	31777400.0	28280700.0	32189800.0	7133450.0	0	6.391505412572352e-15	-2.0892792008529586	True	0.0006183249016301293	True	True	Ecoli	False	True	False	True	umpire	manual	min	0.5
P09551	P09551		argT		2383020.0	8890280.0	2219330.0	8923770.0	2152730.0	8724370.0	2061340.0	1934480.0	9334400.0	1902000.0	2299700.0	2156790.0	9564800.0	9010530.0	8444550.0	8470970.0	9352710.0	1761250.0	0	6.800201525565939e-15	-2.0967181203977407	True	0.0006276934607457374	True	True	Ecoli	False	True	False	True	umpire	manual	min	0.5
P63284	P63284		clpB		462591.0	1973180.0	467251.0	2077240.0	362633.0	2330160.0	394824.0	314479.0	2158160.0	660426.0	574326.0	446393.0	2305790.0	2102270.0	1924420.0	2134030.0	2138540.0	239276.0	0	7.304994002827815e-15	-2.287141835973792	True	0.0006370620198613454	True	True	Ecoli	False	True	False	True	umpire	manual	min	0.5
P00946	P00946		manA		335424.0	1760300.0	39178.9	1478700.0	21200.0	1865330.0	288810.0	25954.2	1676290.0	32334.3	27402.1	22232.3	1703310.0	1800630.0	1702550.0	1711060.0	1592250.0	199910.0	6	7.798763438095918e-15	-3.9454959100780376	True	0.0006464305789769533	True	True	Ecoli	False	True	False	True	umpire	manual	min	0.5
P07913	P07913		tdh		1996460.0	10440400.0	2301310.0	11550600.0	2223110.0	10439300.0	2698230.0	2486160.0	10164300.0	2721420.0	2853270.0	2870800.0	11536300.0	11520300.0	11349400.0	11261500.0	11041900.0	2309150.0	0	8.061002121725764e-15	-2.1444996845177258	True	0.0006557991380925614	True	True	Ecoli	False	True	False	True	umpire	manual	min	0.5
P0AFH8	P0AFH8		osmY		4081190.0	15304700.0	4031090.0	15906300.0	3634550.0	15278900.0	3612400.0	3785610.0	16074000.0	3258950.0	3563440.0	3710830.0	16429400.0	15852600.0	15652900.0	14625100.0	16551600.0	3391530.0	0	9.042255408064832e-15	-2.0990132299249873	True	0.0006651676972081694	True	True	Ecoli	False	True	False	True	umpire	manual	min	0.5
P77695	P77695		gnsB		564546.0	2505090.0	521099.0	2560950.0	387866.0	2507740.0	571160.0	596710.0	2718960.0	456319.0	428146.0	500698.0	2624380.0	2858960.0	2725080.0	2880870.0	2643360.0	403390.0	0	9.802712276128925e-15	-2.4392027403517886	True	0.0006745362563237774	True	True	Ecoli	False	True	False	True	umpire	manual	min	0.5
P00448	P00448		sodA		5011980.0	19010600.0	5470240.0	19934100.0	4006200.0	17943400.0	4739060.0	4656260.0	19949100.0	4395050.0	4141560.0	4626890.0	20313800.0	20772300.0	20202600.0	19621500.0	18899200.0	4635050.0	0	9.923438623222984e-15	-2.083359535561146	True	0.0006839048154393854	True	True	Ecoli	False	True	False	True	umpire	manual	min	0.5
P14120	P14120		RPL30		69408900.0	34560700.0	67441300.0	37990400.0	64083800.0	35444900.0	67084800.0	68033000.0	33744400.0	68165100.0	63394300.0	67071100.0	32290000.0	31218400.0	31104200.0	32472600.0	32977100.0	61247100.0	0	1.0539905971083358e-14	0.9815357115174239	True	0.0006932733745549935	True	True	Yeast	False	False	True	True	umpire	manual	min	0.5
P32895	P32895		PRS1		5144750.0	2528260.0	5185820.0	2461220.0	5210220.0	2502420.0	5354350.0	4971490.0	2651220.0	5463060.0	5279280.0	5143900.0	2534000.0	2594110.0	2387110.0	2725930.0	2491780.0	4893980.0	0	1.1090051171265893e-14	1.0279416971366298	True	0.0007026419336706015	True	True	Yeast	False	False	True	True	umpire	manual	min	0.5
P0A6L0	P0A6L0		deoC		314459.0	1474430.0	284487.0	1284600.0	243487.0	1249650.0	223331.0	255399.0	1256800.0	245301.0	313291.0	301292.0	1322420.0	1331260.0	1326350.0	1232430.0	1321420.0	192003.0	0	1.1481892059696376e-14	-2.313894206148588	True	0.0007120104927862095	True	True	Ecoli	False	True	False	True	umpire	manual	min	0.5
P07213	P07213		TOM70		8417430.0	4207760.0	8454420.0	4153510.0	7641820.0	4416820.0	8064070.0	7635680.0	4309950.0	8024690.0	7637520.0	8166660.0	4159130.0	4252940.0	4115630.0	3496730.0	4232610.0	7943360.0	0	1.178157172320423e-14	0.9467911520204298	True	0.0007213790519018176	True	True	Yeast	False	False	True	True	umpire	manual	min	0.5
P0A7T7	P0A7T7		rpsR		3221590.0	12407600.0	3368880.0	13359700.0	3196340.0	12768000.0	2798010.0	2829010.0	13579100.0	2683420.0	2913800.0	3056570.0	13956000.0	13326500.0	12523300.0	12894600.0	13427700.0	2955840.0	0	1.2908623274992321e-14	-2.1294643680051903	True	0.0007307476110174256	True	True	Ecoli	False	True	False	True	umpire	manual	min	0.5
P0AG67	P0AG67		rpsA		9353620.0	35189300.0	9861140.0	34878700.0	7653730.0	32381700.0	8658130.0	8813730.0	35575000.0	8268500.0	8044210.0	8309040.0	34299300.0	37051500.0	35893700.0	35092600.0	32956100.0	8705750.0	0	1.3951904479365937e-14	-2.012237758947442	True	0.0007401161701330336	True	True	Ecoli	False	True	False	True	umpire	manual	min	0.5
P40482	P40482		SEC24		5116370.0	2576520.0	5226660.0	2550550.0	4922210.0	2532600.0	5076630.0	4734780.0	2526990.0	4993820.0	4732810.0	5144250.0	2514370.0	2489840.0	2424280.0	2197020.0	2454720.0	4821480.0	0	1.4053306921968672e-14	1.007600343490906	True	0.0007494847292486415	True	True	Yeast	False	False	True	True	umpire	manual	min	0.5
Q04636	Q04636		POB3		6740410.0	3292060.0	6705900.0	3451800.0	6522940.0	3795540.0	6220930.0	6594020.0	3176400.0	5949030.0	6304470.0	6321180.0	3150820.0	2912880.0	3099130.0	3175710.0	3347610.0	6633400.0	0	1.459559622463037e-14	0.979949018929334	True	0.0007588532883642496	True	True	Yeast	False	False	True	True	umpire	manual	min	0.5
P38764	P38764		RPN1		9993760.0	4817940.0	9732010.0	4837900.0	9684530.0	5080490.0	9614790.0	9006320.0	4958220.0	9080660.0	9357220.0	9733330.0	4946250.0	4998750.0	4448230.0	3792730.0	4843830.0	9131080.0	0	1.5883672936840393e-14	0.9980573979486118	True	0.0007682218474798577	True	True	Yeast	False	False	True	True	umpire	manual	min	0.5
P0A8F0	P0A8F0		upp		948864.0	4176340.0	946293.0	4089700.0	857856.0	3911240.0	778173.0	861930.0	4164400.0	688438.0	921876.0	955072.0	4397970.0	4262210.0	3967610.0	4517630.0	4149200.0	792925.0	0	1.626879913553424e-14	-2.2795909715451312	True	0.0007775904065954657	True	True	Ecoli	False	True	False	True	umpire	manual	min	0.5
Q00055	Q00055		GPD1		22650600.0	10923200.0	22315900.0	11352300.0	20266000.0	12385600.0	22283600.0	21121000.0	11278400.0	21710900.0	20224000.0	21691200.0	10521000.0	10677200.0	10361400.0	11737200.0	10528400.0	21306800.0	0	1.657039780864817e-14	0.9562540387001762	True	0.0007869589657110736	True	True	Yeast	False	False	True	True	umpire	manual	min	0.5
P0ADN2	P0ADN2		maoP		871690.0	3149640.0	778599.0	2981800.0	705639.0	2817500.0	876045.0	877457.0	3372510.0	741723.0	576125.0	725923.0	3045750.0	3249360.0	3261130.0	3199720.0	3175650.0	796785.0	0	1.7291410759394817e-14	-2.02332515295143	True	0.0007963275248266817	True	True	Ecoli	False	True	False	True	umpire	manual	min	0.5
P0ABB0	P0ABB0		atpA		2702620.0	11921100.0	2650050.0	12097600.0	2409330.0	11151600.0	2598890.0	2397830.0	11920100.0	2301940.0	2384200.0	2313380.0	12203300.0	12146900.0	12271200.0	11212700.0	11584200.0	2306670.0	0	1.7714159524403317e-14	-2.2711455117322665	True	0.0008056960839422896	True	True	Ecoli	False	True	False	True	umpire	manual	min	0.5
P0A6A8	P0A6A8		acpP		21512200.0	99609900.0	26750100.0	107289000.0	21137900.0	96305000.0	21398400.0	20891000.0	103227000.0	23162000.0	19507200.0	20385100.0	108021000.0	108962000.0	104385000.0	108123000.0	99699500.0	22260300.0	0	1.78929173211916e-14	-2.2476984727901974	True	0.0008150646430578978	True	True	Ecoli	False	True	False	True	umpire	manual	min	0.5
P0A6M8	P0A6M8		fusA		5880300.0	23381900.0	5658490.0	22338900.0	5408400.0	23521500.0	5516000.0	5199770.0	23762400.0	5347710.0	5273000.0	5654650.0	24152800.0	24721800.0	22634100.0	23595700.0	23963800.0	5168090.0	0	1.796326677871216e-14	-2.11057701501139	True	0.0008244332021735058	True	True	Ecoli	False	True	False	True	umpire	manual	min	0.5
P04050	P04050		RPO21		5026710.0	2457440.0	5077730.0	2425200.0	4673310.0	2557530.0	4873350.0	4707880.0	2442110.0	4630310.0	4691820.0	4829120.0	2577570.0	2568510.0	2441600.0	2220230.0	2474880.0	4597380.0	0	1.8113498137777232e-14	0.9596546591842933	True	0.0008338017612891138	True	True	Yeast	False	False	True	True	umpire	manual	min	0.5
Q02326	Q02326		RPL6A		74182000.0	32285700.0	71397200.0	30352700.0	67432900.0	29638800.0	69486900.0	66290100.0	33626300.0	67514100.0	66262500.0	72271600.0	34124000.0	35581800.0	29036900.0	28547600.0	30806800.0	64977000.0	0	1.8361330555444717e-14	1.1259420626665377	True	0.0008431703204047217	True	True	Yeast	False	False	True	True	umpire	manual	min	0.5
P11745	P11745		RNA1		6138970.0	3109080.0	6302660.0	3121720.0	5739810.0	2974250.0	5937140.0	5703770.0	2978080.0	5802630.0	5725500.0	5707410.0	3255490.0	3103200.0	3141250.0	2793860.0	3120870.0	5866120.0	0	2.1846160056971844e-14	0.9393691123481017	True	0.0008525388795203297	True	True	Yeast	False	False	True	True	umpire	manual	min	0.5
P02400	P02400		RPP2B		105184000.0	50994500.0	102745000.0	48706700.0	94461000.0	47579700.0	100591000.0	99274500.0	50528200.0	99749800.0	99284500.0	99556800.0	50570000.0	48490700.0	50371900.0	52022800.0	51204700.0	97764500.0	0	2.2161252299187655e-14	0.9962684149109946	True	0.0008619074386359379	True	True	Yeast	False	False	True	True	umpire	manual	min	0.5
P46680	P46680		AIP1		9231990.0	4242670.0	9447040.0	4215300.0	8457460.0	4463950.0	8781910.0	8772920.0	4329780.0	8490910.0	8427020.0	8704330.0	4422140.0	4420410.0	4588290.0	3798160.0	4400520.0	8812190.0	0	2.2966410601581712e-14	1.025074145984176	True	0.0008712759977515459	True	True	Yeast	False	False	True	True	umpire	manual	min	0.5
P05319	P05319		RPP2A		107491000.0	49727000.0	106794000.0	49982200.0	110817000.0	58693400.0	105981000.0	100050000.0	52327700.0	100268000.0	107302000.0	102455000.0	54320100.0	52695900.0	51401400.0	50152500.0	55266800.0	98466200.0	0	2.3672414263702442e-14	0.9854720871770168	True	0.0008806445568671538	True	True	Yeast	False	False	True	True	umpire	manual	min	0.5
Q08193	Q08193		GAS5		8744920.0	4357080.0	8996260.0	4433120.0	8910860.0	5070470.0	8554310.0	8155060.0	4437840.0	8143080.0	8586710.0	8531430.0	4423340.0	4424510.0	4026960.0	3894820.0	4387760.0	7963020.0	0	2.4817490644505755e-14	0.9568330485546668	True	0.0008900131159827619	True	True	Yeast	False	False	True	True	umpire	manual	min	0.5
P0A7R1	P0A7R1		rplI		7547630.0	28407100.0	7649800.0	27953800.0	6356760.0	27973800.0	7327960.0	7065680.0	29679000.0	7211710.0	6395390.0	7149790.0	29624700.0	29438200.0	29056400.0	31615600.0	29358000.0	6990240.0	0	2.6447902555114817e-14	-2.04639631302515	True	0.00089938167509837	True	True	Ecoli	False	True	False	True	umpire	manual	min	0.5
P15274	P15274		AMD1		2404370.0	1090370.0	2426090.0	1095100.0	2255280.0	1183450.0	2375530.0	2192900.0	1263490.0	2217770.0	2234380.0	2305780.0	1318100.0	1208690.0	1145750.0	1040680.0	1200380.0	2158350.0	0	2.7217409864539584e-14	0.9638760848315341	True	0.000908750234213978	True	True	Yeast	False	False	True	True	umpire	manual	min	0.5
P33767	P33767		WBP1		9184030.0	4983330.0	10328600.0	4929520.0	9904200.0	5343530.0	9737430.0	8983840.0	5169690.0	9678130.0	9654780.0	9918150.0	5515970.0	5412220.0	5008280.0	4443110.0	5204550.0	9608410.0	0	2.839864395568244e-14	0.9190213767823139	True	0.0009181187933295859	True	True	Yeast	False	False	True	True	umpire	manual	min	0.5
P05042	P05042		fumC		1825570.0	6310180.0	1641510.0	6709520.0	1621490.0	6369420.0	1694010.0	1753600.0	7007170.0	1523900.0	1642760.0	1756860.0	6779980.0	6996930.0	6652480.0	6891730.0	6820900.0	1567890.0	0	2.961086144902504e-14	-2.0102347407907164	True	0.000927487352445194	True	True	Ecoli	False	True	False	True	umpire	manual	min	0.5
P0A9A9	P0A9A9		fur		1769340.0	5792910.0	1470210.0	5664460.0	1733040.0	6170710.0	1786770.0	1384270.0	6297160.0	1716810.0	1433070.0	1646050.0	6189200.0	6098590.0	6059940.0	6647100.0	6434740.0	1498670.0	0	3.230488629892124e-14	-1.9388147926312802	True	0.000936855911560802	True	True	Ecoli	False	True	False	True	umpire	manual	min	0.5
P37903	P37903		uspF		1326920.0	6071100.0	1372210.0	5733550.0	1568700.0	6424060.0	1174420.0	1338490.0	6600070.0	1504790.0	1311540.0	1226800.0	6384640.0	6351250.0	6242750.0	6306380.0	6659080.0	1367120.0	0	3.2784439144536644e-14	-2.219386640752994	True	0.0009462244706764101	True	True	Ecoli	False	True	False	True	umpire	manual	min	0.5
P54115	P54115		ALD6		94529100.0	47135900.0	92847000.0	47199300.0	86060100.0	52782600.0	86555900.0	85653900.0	44408100.0	86081600.0	85096900.0	87028800.0	44611500.0	45130600.0	42886200.0	43007300.0	43816200.0	83300900.0	0	3.3801506448110915e-14	0.93758616677844	True	0.000955593029792018	True	True	Yeast	False	False	True	True	umpire	manual	min	0.5
P0A7F3	P0A7F3		pyrI		1065990.0	3600030.0	1312210.0	3782470.0	914530.0	3166190.0	991889.0	1029580.0	3541630.0	1618420.0	1130780.0	1058700.0	3662760.0	3405040.0	3570030.0	3582540.0	3619840.0	1222190.0	0	3.4205862062122626e-14	-1.6261020127171968	True	0.0009649615889076261	True	True	Ecoli	False	True	False	True	umpire	manual	min	0.5
P0ACA3	P0ACA3		sspA		1617430.0	6535640.0	1629820.0	6196860.0	1630380.0	6231420.0	1485420.0	1176110.0	6331550.0	1370070.0	1609000.0	1291330.0	6677700.0	6149150.0	6584490.0	5668650.0	6650990.0	1422210.0	0	3.422029376869557e-14	-2.1076251627898905	True	0.0009743301480232341	True	True	Ecoli	False	True	False	True	umpire	manual	min	0.5
P12385	P12385		SUP45		10014600.0	5299630.0	9856670.0	4849830.0	9040140.0	4997630.0	9669910.0	9411420.0	5186670.0	10229600.0	9311180.0	9632190.0	5023600.0	5106210.0	5253730.0	5700980.0	5133090.0	9663690.0	0	3.4317394390338916e-14	0.8993599879917293	True	0.0009836987071388421	True	True	Yeast	False	False	True	True	umpire	manual	min	0.5
P0AGE9	P0AGE9		sucD		4026390.0	16842500.0	4071030.0	17281400.0	3626440.0	17275900.0	4221530.0	3673900.0	17716900.0	3762580.0	3892120.0	3851670.0	17851500.0	17745200.0	16507300.0	16130300.0	17386700.0	3731300.0	0	3.447232636882185e-14	-2.15030607762418	True	0.0009930672662544502	True	True	Ecoli	False	True	False	True	umpire	manual	min	0.5
P0A850	P0A850		tig		7091580.0	27204900.0	7022130.0	26003400.0	6456380.0	25913900.0	6639040.0	6319540.0	27257700.0	6547310.0	6380540.0	6506580.0	27919900.0	27993800.0	26901500.0	28466200.0	26693900.0	6357670.0	0	3.485303106773998e-14	-2.042370576570822	True	0.0010024358253700582	True	True	Ecoli	False	True	False	True	umpire	manual	min	0.5
P00924	P00924		ENO1		408365000.0	193539000.0	398383000.0	181330000.0	387903000.0	183737000.0	383225000.0	383058000.0	197563000.0	361527000.0	392139000.0	393998000.0	195727000.0	194704000.0	179477000.0	174562000.0	187122000.0	369074000.0	0	3.5409704407121426e-14	1.0430112481396538	True	0.0010118043844856662	True	True	Yeast	False	False	True	True	umpire	manual	min	0.5
P0ABH7	P0ABH7		gltA		4483630.0	17193700.0	4362460.0	17134000.0	3296530.0	16205400.0	3777990.0	3928620.0	17917700.0	3956550.0	3658250.0	3799300.0	17584900.0	17716400.0	17126500.0	15483200.0	16266000.0	4403960.0	0	3.661911423618622e-14	-2.0973442529621797	True	0.0010211729436012743	True	True	Ecoli	False	True	False	True	umpire	manual	min	0.5
P17423	P17423		THR1		10928000.0	5157880.0	10947600.0	5180960.0	10158100.0	5284050.0	10247500.0	10003300.0	5216930.0	9834840.0	9982910.0	10283700.0	5193060.0	5216070.0	4890660.0	4510740.0	5108010.0	10134200.0	0	3.670197016358611e-14	1.015732258761813	True	0.001030541502716882	True	True	Yeast	False	False	True	True	umpire	manual	min	0.5
P32598	P32598		GLC7		11946100.0	5999480.0	11349100.0	5597400.0	11452400.0	6457020.0	11754400.0	11213200.0	5920060.0	10197800.0	11332600.0	11336500.0	5690150.0	5846260.0	5443200.0	5205060.0	5770050.0	11258600.0	0	4.283219361727496e-14	0.9717107822734068	True	0.0010399100618324903	True	True	Yeast	False	False	True	True	umpire	manual	min	0.5
P22259	P22259		pckA		3441080.0	16466300.0	3526270.0	15481700.0	3308130.0	16304500.0	3613760.0	3510690.0	17098200.0	3166500.0	3558850.0	3433440.0	16960000.0	17131700.0	16430200.0	16418500.0	16535700.0	3415060.0	0	4.285250836561485e-14	-2.264514979781091	True	0.0010492786209480983	True	True	Ecoli	False	True	False	True	umpire	manual	min	0.5
P05453	P05453		SUP35		9404320.0	4653890.0	10025400.0	4795580.0	9454640.0	5082020.0	9368920.0	8840540.0	4695580.0	8651670.0	9307140.0	9547670.0	5012880.0	4741910.0	4455220.0	3752000.0	4995340.0	9159660.0	0	4.359462818141627e-14	0.9895504875212557	True	0.0010586471800637064	True	True	Yeast	False	False	True	True	umpire	manual	min	0.5
P0A825	P0A825		glyA		7336530.0	26176000.0	7094200.0	26691900.0	6604540.0	24648000.0	7049970.0	6595290.0	26994500.0	6389760.0	5574800.0	6444410.0	26313700.0	26098800.0	25750100.0	23368800.0	25199400.0	6718290.0	0	4.3626220871924114e-14	-1.9509931505325093	True	0.0010680157391793142	True	True	Ecoli	False	True	False	True	umpire	manual	min	0.5
P27550	P27550		acs		3060150.0	12588100.0	2981060.0	12398900.0	2472000.0	12179700.0	2746970.0	2728880.0	13488200.0	2749980.0	2511040.0	2673690.0	12990900.0	13484000.0	12466600.0	13431200.0	12706700.0	2787340.0	0	4.6256434948253907e-14	-2.227584775421378	True	0.0010773842982949222	True	True	Ecoli	False	True	False	True	umpire	manual	min	0.5
P53008	P53008		CWH41		2473950.0	1233880.0	2285030.0	1051420.0	2388640.0	1318320.0	2160090.0	2153240.0	1103000.0	2276900.0	2333060.0	2284150.0	1127960.0	1112490.0	1102260.0	1026460.0	1048350.0	2197470.0	0	5.329550568250533e-14	1.0215166366744686	True	0.0010867528574105305	True	True	Yeast	False	False	True	True	umpire	manual	min	0.5
P00350	P00350		gnd		10812600.0	44641100.0	10464600.0	43721000.0	9586530.0	44578900.0	10366200.0	9517590.0	46458800.0	9512260.0	9844380.0	10286600.0	45968200.0	46290600.0	44528100.0	41433300.0	44869900.0	9601640.0	0	5.407614801998456e-14	-2.161077507154836	True	0.0010961214165261385	True	True	Ecoli	False	True	False	True	umpire	manual	min	0.5
P47120	P47120		LIA1		7992390.0	3867670.0	8250030.0	3891890.0	7859940.0	3961670.0	7753090.0	7249730.0	3797100.0	7469820.0	7680110.0	8014620.0	3807730.0	4120440.0	3787510.0	3447600.0	3929350.0	7609280.0	0	5.503353156643045e-14	1.0136302113262563	True	0.0011054899756417463	True	True	Yeast	False	False	True	True	umpire	manual	min	0.5
P38115	P38115		ARA1		14700400.0	7650390.0	14625200.0	7655130.0	13611100.0	8081300.0	14269500.0	13401800.0	7279750.0	13000900.0	13728300.0	14376600.0	7160400.0	7302080.0	7060760.0	5993570.0	7269010.0	13514100.0	0	5.5986123875281e-14	0.9360382432090127	True	0.0011148585347573543	True	True	Yeast	False	False	True	True	umpire	manual	min	0.5
P34216	P34216		EDE1		11912100.0	5692950.0	12001500.0	5538040.0	11830700.0	6234880.0	11546100.0	10922400.0	5790980.0	10652400.0	11628900.0	11869900.0	5880690.0	5806780.0	5425930.0	4717610.0	5984150.0	10774300.0	0	5.833565753694462e-14	1.013975427035335	True	0.0011242270938729624	True	True	Yeast	False	False	True	True	umpire	manual	min	0.5
P0AEM9	P0AEM9		tcyJ		4760620.0	17649700.0	4484180.0	18377300.0	3629230.0	15843500.0	4019230.0	4223990.0	17574800.0	3643700.0	3691700.0	4169340.0	17295900.0	17081800.0	17484200.0	18391700.0	16341300.0	4361380.0	0	5.86773750758635e-14	-2.076969155453672	True	0.0011335956529885706	True	True	Ecoli	False	True	False	True	umpire	manual	min	0.5
P36018	P36018		YPT52		5747410.0	2979350.0	6024500.0	2884760.0	5618730.0	2971260.0	5753370.0	5341860.0	2812110.0	5262450.0	5605880.0	5334750.0	2778450.0	2561450.0	2728050.0	2498290.0	2646370.0	5683770.0	0	5.888322117012012e-14	1.0188111156661273	True	0.0011429642121041784	True	True	Yeast	False	False	True	True	umpire	manual	min	0.5
P37330	P37330		glcB		1003340.0	2808090.0	949293.0	2754620.0	871373.0	2788080.0	851584.0	869546.0	3033210.0	871491.0	834853.0	935753.0	2999720.0	3072230.0	2859630.0	3073890.0	2894090.0	832476.0	0	5.993824455227243e-14	-1.712538902320183	True	0.0011523327712197864	True	True	Ecoli	False	True	False	True	umpire	manual	min	0.5
P06787	P06787		CMD1		15656300.0	8127400.0	16024400.0	8060040.0	14423100.0	8138570.0	15075800.0	14349100.0	7834430.0	14308600.0	14559800.0	15096900.0	7935170.0	7618620.0	7489670.0	6902900.0	7702330.0	14831700.0	0	6.36797761564325e-14	0.9442477192322348	True	0.0011617013303353945	True	True	Yeast	False	False	True	True	umpire	manual	min	0.5
P12758	P12758		udp		12000200.0	24346600.0	12225700.0	24866300.0	12303500.0	27305100.0	14280600.0	11732400.0	24798700.0	14332700.0	12405300.0	12722600.0	25466500.0	25829400.0	23574200.0	24951900.0	26622700.0	10835900.0	0	6.70453381371291e-14	-1.0132587590339124	True	0.0011710698894510025	True	True	Ecoli	False	True	False	True	umpire	manual	min	0.5
P39676	P39676		YHB1		34151800.0	15964400.0	33405800.0	16385800.0	31590900.0	17676300.0	33078900.0	29870300.0	16658300.0	30860800.0	31286000.0	31999400.0	15972300.0	16853300.0	15378700.0	13867900.0	16141200.0	30522100.0	0	6.930311212992338e-14	0.9848343100023549	True	0.0011804384485666105	True	True	Yeast	False	False	True	True	umpire	manual	min	0.5
