Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_02.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0A7D4	P0A7D4		purA		5537020.0	19431500.0	5744970.0	19233200.0	4841380.0	17442100.0	5367930.0	5041300.0	19738400.0	5118370.0	4535820.0	5330200.0	19397700.0	19881700.0	19011300.0	19269300.0	18868300.0	5208490.0	0	1.942972955091039e-15	-1.8824194061932358	True	0.00039411455596426696	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P0A955	P0A955		eda		7083990.0	26498600.0	6836810.0	26130600.0	6307870.0	26824000.0	6422560.0	6235670.0	27663200.0	6295500.0	6184190.0	6285970.0	28205000.0	28399600.0	27273500.0	28206300.0	27164800.0	6197810.0	0	2.0072231522856867e-15	-2.090402735076025	True	0.00040068313189700475	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P0ADE8	P0ADE8		ygfZ		1528820.0	4294220.0	1389620.0	4559550.0	1072430.0	3920880.0	1272030.0	1456360.0	4578700.0	1174510.0	1177070.0	1264390.0	4539740.0	4280940.0	4558900.0	4354340.0	4322100.0	1371230.0	0	2.336703314746408e-15	-1.7512338117334618	True	0.00040725170782974254	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P0AEE5	P0AEE5		mglB		7817780.0	31653300.0	7879270.0	33478000.0	6619200.0	32238200.0	6992050.0	7144420.0	31449900.0	6975250.0	7151120.0	7560360.0	32434500.0	32547300.0	30740900.0	30035000.0	31111900.0	6806020.0	0	2.7752941059303362e-15	-2.1371446835402437	True	0.00041382028376248033	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P17898	P17898		CPT1		3237130.0	1558170.0	3277470.0	1679290.0	3365070.0	1484140.0	3389580.0	3153780.0	1823120.0	3381210.0	3307250.0	3342380.0	1732730.0	1674650.0	1553830.0	1802080.0	1636660.0	3229730.0	0	2.8884196580533104e-15	0.9900350307437952	True	0.0004203888596952181	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P21367	P21367		ycaC		4641940.0	18486000.0	4536550.0	18878600.0	3973900.0	17696200.0	5035010.0	4246440.0	19384500.0	3545540.0	4233830.0	4682140.0	19047200.0	19635000.0	18375800.0	17591300.0	17340400.0	4044180.0	0	3.470691885615401e-15	-2.0956514770994694	True	0.00042695743562795585	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P0A6A3	P0A6A3		ackA		1185310.0	4743800.0	973813.0	4841330.0	1167740.0	5252870.0	1266420.0	1082860.0	4928020.0	1125780.0	1088990.0	1079040.0	4955700.0	4980460.0	5096410.0	4809510.0	5252260.0	1076720.0	0	3.75614433822404e-15	-2.1587233722801997	True	0.0004335260115606937	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
Q05788	Q05788		PNP1		2338950.0	1117240.0	2415780.0	1114010.0	2207980.0	1126160.0	2339020.0	2272150.0	1255020.0	2378410.0	2256660.0	2339600.0	1288830.0	1214950.0	1237390.0	1361120.0	1200110.0	2195480.0	0	3.989796730639375e-15	0.926406537402641	True	0.00044009458749343143	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P32790	P32790		SLA1		9509830.0	4655310.0	9394720.0	4559270.0	8678510.0	4299260.0	9257040.0	8618560.0	4861820.0	9124130.0	8766580.0	9091540.0	4617500.0	4539230.0	4196230.0	4360320.0	4443510.0	9000520.0	0	4.844140172060772e-15	1.006685511091786	True	0.0004466631634261693	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P0A6Z3	P0A6Z3		htpG		1804460.0	6237670.0	1784330.0	5996770.0	1711500.0	6611490.0	1757680.0	1645170.0	6510040.0	1848210.0	1774900.0	1641910.0	6566540.0	6456690.0	6478350.0	6568030.0	6680610.0	1589280.0	0	6.698849020346991e-15	-1.9010871785885504	True	0.000453231739358907	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P0AGD3	P0AGD3		sodB		4568970.0	15032800.0	4544380.0	13186100.0	3475780.0	12729700.0	5138170.0	3594330.0	13457800.0	4158360.0	3322250.0	3420760.0	13263400.0	14926300.0	13731600.0	13862700.0	13531500.0	4463670.0	0	6.7859419194676566e-15	-1.7537730300687737	True	0.0004598003152916448	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P75823	P75823		ltaE		23277.0	1617180.0	129748.0	1690840.0	13646.9	1702300.0	26959.2	23227.5	1993250.0	26947.1	31107.0	35034.2	1929390.0	1874660.0	1895940.0	1983350.0	1761590.0	420746.0	5	7.233091184994252e-15	-4.492547025972176	True	0.0004663688912243826	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P0A6K6	P0A6K6		deoB		2161470.0	6372420.0	2220580.0	6100350.0	1779990.0	6111500.0	1907700.0	2006860.0	6939430.0	1701800.0	1812070.0	2144410.0	6850110.0	6860130.0	6631120.0	6448010.0	6668000.0	1775000.0	0	7.418329636783716e-15	-1.7520827985434702	True	0.0004729374671571203	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P15639	P15639		purH		2315180.0	8448700.0	2273160.0	8777560.0	2417210.0	8521240.0	2110550.0	2304040.0	8935700.0	2106040.0	2167370.0	2193230.0	9309560.0	9131550.0	8750700.0	8886260.0	8672880.0	2196260.0	0	7.709492665277496e-15	-1.9837817094549393	True	0.00047950604308985817	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P77674	P77674		patD		4572080.0	17681300.0	5156130.0	18882600.0	4342380.0	18427100.0	4315990.0	4319010.0	17912700.0	4426060.0	4252110.0	4407720.0	18719400.0	18996800.0	18430300.0	16897000.0	18407100.0	4277000.0	0	9.564874381603693e-15	-2.036269514925338	True	0.0004860746190225959	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P33195	P33195		gcvP		2533240.0	9686740.0	2510170.0	9138730.0	2245360.0	9354140.0	2425020.0	2411930.0	9737320.0	2156470.0	2347810.0	2446010.0	9875690.0	9894340.0	9655090.0	9003570.0	9623640.0	2340180.0	0	1.024162022648602e-14	-2.005119044590966	True	0.0004926431949553336	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P0A7Z4	P0A7Z4		rpoA		3343840.0	12646700.0	3372290.0	12656500.0	2770420.0	12031300.0	3208140.0	3223040.0	12821700.0	2957450.0	3054320.0	3140390.0	12898000.0	12739500.0	12168000.0	13585800.0	12376200.0	3055200.0	0	1.0416387295777739e-14	-2.018138289791945	True	0.0004992117708880715	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P27248	P27248		gcvT		3013300.0	12020000.0	3144550.0	12216800.0	2705010.0	11990100.0	2814990.0	2824610.0	12807600.0	3085790.0	2477210.0	2775920.0	13081800.0	13211400.0	12306900.0	13151200.0	12449700.0	3043340.0	0	1.0578135775975672e-14	-2.1291537050382154	True	0.0005057803468208092	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
Q03558	Q03558		OYE2		79735100.0	37915500.0	78033600.0	37019700.0	73726100.0	41729800.0	77127100.0	72679900.0	39770700.0	72423600.0	75092300.0	76679100.0	40340100.0	40078500.0	36846400.0	32182400.0	39523700.0	70671800.0	0	1.0656176943291793e-14	0.9690865363535647	True	0.0005123489227535471	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P0AD61	P0AD61		pykF		4171450.0	12569300.0	3798270.0	12608100.0	3261740.0	11712400.0	3219710.0	3497180.0	13371800.0	4015630.0	3102270.0	3328990.0	12918200.0	13715800.0	12874800.0	13442100.0	12225200.0	3490690.0	0	1.1201215906497187e-14	-1.8561225954867915	True	0.0005189174986862848	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P14120	P14120		RPL30		68459000.0	34223100.0	68158900.0	38401400.0	61739100.0	36560400.0	64093900.0	63777600.0	34227900.0	65923400.0	62391500.0	66692300.0	32969300.0	31455700.0	31431500.0	31826600.0	33111900.0	62332400.0	0	1.2335387831148002e-14	0.9398438775727033	True	0.0005254860746190226	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P40069	P40069		KAP123		10108100.0	5228580.0	10346700.0	5264810.0	9762330.0	5514880.0	9565320.0	9170800.0	5126600.0	9710600.0	9494460.0	9814600.0	5368640.0	5366740.0	4968650.0	4746470.0	5168410.0	9558720.0	0	1.3927070736478556e-14	0.9047214260757866	True	0.0005320546505517604	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P0A870	P0A870		talB		4966310.0	18197300.0	5042060.0	18991900.0	4287410.0	17403400.0	4844590.0	4634870.0	19483200.0	4942180.0	4133040.0	4640000.0	18763500.0	19398500.0	18982300.0	17810000.0	18254800.0	4773380.0	0	1.428784745504741e-14	-1.9848114676851576	True	0.0005386232264844983	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P47154	P47154		STE24		5882270.0	2867680.0	6176160.0	2705670.0	5296960.0	2437640.0	5733470.0	5534600.0	2896320.0	5704240.0	5548880.0	5733220.0	2949920.0	2785910.0	2639910.0	3052250.0	2347300.0	5709880.0	0	1.4487477726629546e-14	1.0560178024559654	True	0.000545191802417236	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P0A825	P0A825		glyA		7176180.0	26214600.0	6748590.0	26979200.0	5369040.0	23496500.0	7359910.0	6591540.0	27050900.0	7154850.0	5454520.0	6134900.0	26012900.0	26001700.0	26332000.0	27348900.0	24245700.0	6527200.0	0	1.490417306779854e-14	-1.9976280233947261	True	0.0005517603783499737	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P60624	P60624		rplX		4346280.0	15007200.0	4441290.0	15461800.0	4193950.0	15040500.0	3865550.0	3740860.0	15663800.0	3403860.0	4013450.0	3916260.0	16209400.0	17129300.0	16127700.0	16190000.0	16204900.0	4124920.0	0	1.5543071080907384e-14	-1.9884362880049635	True	0.0005583289542827115	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P0A6P9	P0A6P9		eno		7613290.0	27750300.0	7577880.0	29783800.0	6441330.0	26303100.0	6770570.0	6983000.0	28517900.0	6514020.0	6251490.0	6996490.0	28627800.0	28172400.0	27553800.0	28804600.0	26626200.0	7022370.0	0	1.59169232884095e-14	-2.0199237417978524	True	0.0005648975302154493	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P32497	P32497		NIP1		10897700.0	5865140.0	11381300.0	6186590.0	10822000.0	5977580.0	10727300.0	10445200.0	5631880.0	10443500.0	10139100.0	10603700.0	5969840.0	5965710.0	6075920.0	5496210.0	5755510.0	10851400.0	0	1.695068107963747e-14	0.8637711149818365	True	0.0005714661061481871	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P0A6M8	P0A6M8		fusA		8200270.0	31342800.0	7917440.0	30754300.0	7742520.0	30032200.0	7907310.0	7356290.0	32241500.0	7519290.0	7294720.0	7827040.0	32317100.0	33246100.0	31061000.0	31409800.0	31796000.0	7517060.0	0	2.2215237077052404e-14	-2.036359382240102	True	0.0005780346820809249	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P03841	P03841		malM		1652320.0	5172950.0	1808700.0	5433740.0	720111.0	4579860.0	1487950.0	1233380.0	4988910.0	973896.0	1249000.0	1479940.0	5369430.0	5292260.0	5073340.0	5504540.0	4923870.0	1311600.0	0	2.6851375306836233e-14	-1.9592151714117672	True	0.0005846032580136627	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
Q12018	Q12018		CDC53		3562180.0	1924570.0	3713730.0	1797870.0	3401430.0	1886760.0	3325890.0	3400680.0	1601700.0	3322660.0	3527840.0	3707740.0	1879560.0	1713330.0	1887340.0	1571660.0	1805220.0	3434120.0	0	2.726795994573658e-14	0.9664019071047172	True	0.0005911718339464005	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P22256	P22256		gabT		2266170.0	7843280.0	2409470.0	7867170.0	2155000.0	8284770.0	2093630.0	1944290.0	8550720.0	2304500.0	2030380.0	2203720.0	8806110.0	8766680.0	8033210.0	8252120.0	8279120.0	1937450.0	0	2.796578008175513e-14	-1.9488517152394826	True	0.0005977404098791382	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P25623	P25623		SYP1		4078230.0	2030480.0	4197790.0	2099750.0	4094800.0	2299260.0	3916480.0	3834400.0	2146700.0	3719450.0	4065600.0	4115380.0	2170430.0	2191940.0	2087530.0	1854340.0	2310650.0	3830320.0	0	2.825059962998684e-14	0.9016358066469738	True	0.000604308985811876	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P76621	P76621		glaH		1521070.0	5989280.0	2355230.0	6438810.0	1530470.0	5512670.0	1293160.0	1515860.0	5973630.0	1858470.0	1171360.0	1185120.0	6032660.0	5985030.0	6284260.0	5632600.0	5961150.0	1263610.0	0	2.9859084368694786e-14	-1.9742959293795692	True	0.0006108775617446138	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P26785	P26785		RPL16B		94267300.0	44916900.0	88855000.0	43576200.0	87060400.0	46964100.0	89928700.0	87560100.0	44552400.0	87991400.0	85844400.0	86717900.0	46393100.0	46982900.0	44704500.0	46732700.0	46501600.0	86017800.0	0	2.988084450367615e-14	0.9493038140358543	True	0.0006174461376773516	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P52286	P52286		SKP1		6668200.0	3220120.0	6371260.0	3199630.0	6168200.0	3686730.0	6274680.0	6114500.0	3160920.0	5831240.0	6012250.0	6326880.0	3306630.0	3292750.0	3121330.0	3132100.0	3551040.0	5960100.0	0	2.992203757171143e-14	0.9093188086795442	True	0.0006240147136100893	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P0AFG8	P0AFG8		aceE		2536370.0	9615000.0	2394940.0	9815240.0	2309550.0	9296310.0	2415600.0	2294920.0	9873730.0	2421390.0	2474050.0	2262290.0	9873270.0	9836550.0	10040800.0	9240980.0	9356540.0	2338450.0	0	3.123764261814721e-14	-2.0193462839330825	True	0.0006305832895428272	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
Q08971	Q08971		YPL225W		18217000.0	9397030.0	18081400.0	9254730.0	17022300.0	8878390.0	17031500.0	16590800.0	8699640.0	17074400.0	16450000.0	17345600.0	8945890.0	9121160.0	8677220.0	9198780.0	8291800.0	17498300.0	0	3.315343181405109e-14	0.9487359612516422	True	0.000637151865475565	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P02557	P02557		TUB2		24341700.0	12520900.0	24786500.0	12999900.0	22916500.0	13616200.0	23189400.0	22705000.0	12279700.0	21516400.0	23120000.0	23141200.0	12402600.0	12224800.0	11612200.0	10991700.0	12263200.0	22632700.0	0	3.6385714613436187e-14	0.9095998867712428	True	0.0006437204414083027	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P39968	P39968		VAC8		4906810.0	2273200.0	4841310.0	2507340.0	4319600.0	2186750.0	4562230.0	4643100.0	2286610.0	4533010.0	4344220.0	4550090.0	2296720.0	2357610.0	2085320.0	2056990.0	2171300.0	4705770.0	0	3.887843383809995e-14	1.0339304416867172	True	0.0006502890173410405	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P38817	P38817		GGA2		2452600.0	1170530.0	2502100.0	1204330.0	2401670.0	1364400.0	2342930.0	2252480.0	1345380.0	2271270.0	2245580.0	2429540.0	1217540.0	1276220.0	1175490.0	1056930.0	1142330.0	2262690.0	0	4.0172147987283366e-14	0.9500524293100264	True	0.0006568575932737783	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
Q04636	Q04636		POB3		7044080.0	3369840.0	7210700.0	3681030.0	6547950.0	4255310.0	7292230.0	6730620.0	3474510.0	6742690.0	6889400.0	7240240.0	3769430.0	3405720.0	3510800.0	3649710.0	3993450.0	6751900.0	0	4.2193873817418167e-14	0.9154388863713783	True	0.0006634261692065161	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P08997	P08997		aceB		1264740.0	4268650.0	1307830.0	4368180.0	1249020.0	4305100.0	1086410.0	1310260.0	4383550.0	840738.0	1303230.0	1330820.0	4552910.0	4223280.0	4414730.0	3702450.0	4549890.0	1066820.0	0	4.351336989692175e-14	-1.8492334683720182	True	0.0006699947451392538	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P05042	P05042		fumC		1634810.0	5808520.0	1690380.0	6043270.0	1635330.0	6378670.0	1599830.0	1584770.0	5968640.0	1654990.0	1458350.0	1527490.0	6065470.0	6321060.0	5898310.0	5850020.0	6319890.0	1486560.0	0	4.365891631522973e-14	-1.9370840545867913	True	0.0006765633210719916	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P04806	P04806		HXK1		134817000.0	67425500.0	133430000.0	66064800.0	126385000.0	65549500.0	122356000.0	121498000.0	68216000.0	120807000.0	124102000.0	126078000.0	65813500.0	65372100.0	62646200.0	55863700.0	63682900.0	121154000.0	0	4.7410339986829183e-14	0.9614215989533038	True	0.0006831318970047294	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P32590	P32590		SSE2		6745090.0	3668690.0	6774600.0	3435860.0	7001890.0	3941150.0	6846920.0	6364750.0	3583360.0	6154520.0	6652150.0	6763700.0	3736880.0	3767920.0	3597920.0	3331380.0	3623730.0	6555980.0	0	4.9421243145516655e-14	0.8728705201855234	True	0.0006897004729374672	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P08200	P08200		icd		12951000.0	49880100.0	12716800.0	50753900.0	10865200.0	46062100.0	13297200.0	11507000.0	51486300.0	12218200.0	10236000.0	11633800.0	50147100.0	51634900.0	50672000.0	51032100.0	45595600.0	12752500.0	0	4.994167047887491e-14	-2.047723834614342	True	0.000696269048870205	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P25605	P25605		ILV6		12705600.0	6256020.0	12169200.0	6184030.0	11979700.0	6220180.0	11400800.0	11926200.0	6807620.0	11230100.0	11988400.0	12285300.0	6781530.0	6518140.0	6603530.0	5935440.0	6232450.0	11600000.0	0	5.101227161128604e-14	0.8988418660142266	True	0.0007028376248029428	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P0AC62	P0AC62		grxC		4419490.0	15680700.0	4485870.0	15252000.0	4023810.0	15093800.0	4341520.0	3969350.0	15855900.0	3335260.0	4170540.0	4203720.0	16471500.0	17226200.0	15805800.0	15008500.0	16414200.0	4055290.0	0	5.242236605328259e-14	-1.9482965882597276	True	0.0007094062007356806	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P0A8W8	P0A8W8		yfbU		219067.0	1436410.0	153394.0	1547170.0	13646.9	1583540.0	195674.0	217644.0	1730460.0	441993.0	156926.0	28957.9	1612890.0	1767360.0	1633520.0	1770640.0	1618920.0	24300.4	3	5.4885911960841813e-14	-3.340186414582059	True	0.0007159747766684184	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P39976	P39976		DLD3		11437100.0	5640520.0	11565400.0	5691780.0	10863200.0	5974780.0	11075900.0	10369200.0	5524460.0	10697900.0	10618100.0	11235000.0	5729210.0	5778280.0	5109840.0	5555710.0	5498590.0	10628700.0	0	5.6294640382495943e-14	0.9636106284068549	True	0.000722543352601156	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P48510	P48510		DSK2		8481370.0	4484850.0	8448280.0	4404660.0	7503850.0	4008380.0	7837550.0	8348340.0	4313970.0	8115010.0	7738630.0	8027160.0	3726680.0	4171640.0	4214760.0	4185450.0	3939710.0	8301390.0	0	5.641766593544922e-14	0.959000190320633	True	0.0007291119285338939	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P23641	P23641		MIR1		5515930.0	2641660.0	5847260.0	2802830.0	5706000.0	2864630.0	5262040.0	5237850.0	2852830.0	5399830.0	5283470.0	5557260.0	2974420.0	2996590.0	2703170.0	2669240.0	2861890.0	5396730.0	0	5.757154976288848e-14	0.9558773937810535	True	0.0007356805044666317	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
Q08193	Q08193		GAS5		8588670.0	4423580.0	8876320.0	4610610.0	8309120.0	4918650.0	8572530.0	8097250.0	4275220.0	8226470.0	8009820.0	8481030.0	4500350.0	4548170.0	4138090.0	4174560.0	4437120.0	7773080.0	0	5.97988067374974e-14	0.9046759858907298	True	0.0007422490803993695	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P29012	P29012		dadX		1261510.0	4307930.0	1072700.0	4323780.0	997916.0	3892060.0	1151770.0	1121680.0	4371050.0	1256900.0	1031270.0	1161610.0	4314620.0	4355600.0	4504420.0	4569340.0	4142840.0	1086200.0	0	6.002879737740799e-14	-1.9350947941674244	True	0.0007488176563321072	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P60422	P60422		rplB		3502160.0	13447900.0	3538290.0	14459100.0	2433690.0	12654400.0	3773960.0	3088530.0	13420700.0	3760530.0	2694190.0	3322870.0	13542800.0	14473700.0	13597400.0	13445300.0	11964400.0	3219630.0	0	6.115804727055836e-14	-2.044436668542924	True	0.000755386232264845	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P0A786	P0A786		pyrB		1258680.0	4811750.0	1309510.0	5049180.0	990943.0	4851420.0	1094810.0	1141820.0	4576220.0	1118230.0	1143930.0	1211780.0	5398680.0	5176680.0	5074210.0	5071570.0	5218410.0	958417.0	0	6.311090571125568e-14	-2.1446790366125494	True	0.0007619548081975829	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
Q12680	Q12680		GLT1		10811700.0	5854980.0	10729700.0	5736770.0	9782020.0	5760180.0	10431400.0	10212000.0	5800940.0	9833270.0	10054700.0	10777600.0	6058310.0	5764870.0	5755870.0	4652830.0	5846920.0	9926040.0	0	6.531689958724972e-14	0.853328473162469	True	0.0007685233841303207	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P0A7V8	P0A7V8		rpsD		4560720.0	16219700.0	4890020.0	17224400.0	3835680.0	14578600.0	4310590.0	4454420.0	16370200.0	3915560.0	3818360.0	4327030.0	16571300.0	16292400.0	16802200.0	16782500.0	15747900.0	4156950.0	0	6.579590536288153e-14	-1.9375182680616045	True	0.0007750919600630583	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P68919	P68919		rplY		2388360.0	9648740.0	2416480.0	9881100.0	1759940.0	8826170.0	2167400.0	2266950.0	10224500.0	2080280.0	1916340.0	2188410.0	9761320.0	10264700.0	9735130.0	10357900.0	9543230.0	2206590.0	0	6.587851533434666e-14	-2.1861098003697386	True	0.0007816605359957961	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P08839	P08839		ptsI		2266490.0	8408330.0	2647810.0	8476520.0	2513390.0	8760890.0	1785600.0	2162580.0	8908670.0	1526860.0	2219290.0	2625440.0	9619740.0	9273380.0	8849320.0	7905500.0	9610630.0	2024550.0	0	6.589831136973669e-14	-2.013163850039228	True	0.0007882291119285339	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P0ACF4	P0ACF4		hupB		7423230.0	29659000.0	7167740.0	30320000.0	5851610.0	28579900.0	7052750.0	6860420.0	29010500.0	8028110.0	6023070.0	6595580.0	28384500.0	31635400.0	29516300.0	31436000.0	27193400.0	6613910.0	0	6.731792935690297e-14	-2.1086014906117745	True	0.0007947976878612718	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P33302	P33302		PDR5		11338300.0	6167730.0	11489000.0	5813630.0	10783100.0	6313770.0	11184600.0	10349400.0	5822680.0	10551700.0	10787500.0	11129400.0	6166480.0	6168870.0	5631680.0	4766560.0	6021870.0	10560700.0	0	7.251217687303095e-14	0.8927980346989676	True	0.0008013662637940095	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P07284	P07284		SES1		21353800.0	9875720.0	21085300.0	9814100.0	19836900.0	10524200.0	20555300.0	19337100.0	10644100.0	19316900.0	19500900.0	20962800.0	10438500.0	10447800.0	9871290.0	9078270.0	10185300.0	19631400.0	0	7.432800267096224e-14	0.9985851747410492	True	0.0008079348397267473	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P38230	P38230		ZTA1		2421880.0	1383760.0	2310910.0	1174040.0	2212230.0	1180130.0	2161090.0	2211700.0	1233050.0	2347340.0	2191100.0	2235800.0	1299160.0	1280390.0	1302360.0	1232210.0	1169290.0	2393210.0	0	7.831988550811873e-14	0.8640983404022434	True	0.0008145034156594851	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
P04807	P04807		HXK2		210618000.0	103029000.0	204135000.0	97025600.0	192170000.0	106954000.0	205799000.0	192477000.0	104162000.0	194025000.0	189562000.0	190967000.0	100597000.0	101937000.0	96662600.0	91183100.0	95167200.0	189457000.0	0	7.972580677568207e-14	0.9803798436152655	True	0.0008210719915922228	True	True	Yeast	False	False	True	True	msfragger	manual	min	0.5
