protein	RD139_Wide_UPS1_1fmol_inj1	RD139_Wide_UPS1_1fmol_inj2	RD139_Wide_UPS1_1fmol_inj3	RD139_Wide_UPS1_2_5fmol_inj1	RD139_Wide_UPS1_2_5fmol_inj2	RD139_Wide_UPS1_2_5fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P33136	59111732.63380405	59662792.07115878	58089736.07729058	56048659.56295851	56583740.77528143	56853076.347833954	P33136	P33136		mdoG	0	0.017925933613168486	0.061480896759694696	False	0.0022781774580335735	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P60716	53256188.71307235	53252358.87606668	53689973.665018216	52430818.38913201	52574038.54078165	52466075.21593172	P60716	P60716		lipA	0	0.01794383580435704	0.024775287300312348	False	0.0023081534772182253	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P23869	121616490.90629548	121396991.40449716	121683336.5449506	120904218.10147232	120278432.75996429	120433717.75274073	P23869	P23869		ppiB	0	0.01835929797238754	0.012237632501104441	False	0.002338129496402878	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P07017	15914364.688882364	16085589.156457288	15573550.582813157	16432800.620430948	17038053.99701322	16823276.632319633	P07017	P07017		tar	0	0.018401318453974178	-0.08023176073197713	False	0.0023681055155875303	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0ACC3	23699160.35828088	23888522.82326725	23366566.58948231	24214137.82257292	24512882.21742516	24768288.938032765	P0ACC3	P0ACC3		erpA	0	0.01870319794517691	-0.05076307286052388	False	0.002398081534772182	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P69411	21897135.1773246	21536786.158283744	21762655.80393412	21059875.66088113	21297016.19652078	20827320.94207765	P69411	P69411		rcsF	0	0.019507837843999183	0.04523209226329779	False	0.0024280575539568344	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P37634	50697456.63776968	48735320.44080318	50452535.63362794	45668784.63490576	47455636.61136507	47293368.50675922	P37634	P37634		rlmJ	0	0.020091021975678185	0.09413329572431722	False	0.002458033573141487	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A6T1	221968583.98583636	218588613.27498516	221002648.95720303	214202300.25448135	212715732.26906496	216816112.93097657	P0A6T1	P0A6T1		pgi	0	0.020199083221293955	0.03940667645714098	False	0.0024880095923261393	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AAJ3	18408338.731905174	18484035.929992087	18853685.044988424	19279239.6079664	19396148.920482304	19080349.343756117	P0AAJ3	P0AAJ3		fdnH	0	0.020293801725939847	-0.05109444662694527	False	0.0025179856115107916	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P10384	44790737.661280856	45681420.296305686	45136840.946197264	46147505.44421397	46740645.35914312	46486136.41861432	P10384	P10384		fadL	0	0.02068545454351055	-0.03951150919373287	False	0.002547961630695444	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A722	22448800.00139766	22334151.819655824	22386561.79396931	22834291.029019188	22797600.73094176	22607540.865753368	P0A722	P0A722		lpxA	0	0.021738735460189163	-0.022799069301967824	False	0.0025779376498800957	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	963130.9045407184	1080455.9091910482	1392463.1323827808	1721140.3390108382	2228584.2147626146	2409502.804400602	P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)			0	0.022546399161145834	-0.8881004821701716	False	0.0026079136690647484	False	True	Human	True	False	False	False	umpire	directlfq	min	0.6609640474436812
P0ADN2	51765976.13906277	52309160.16929909	53003544.72551626	49553082.84017108	50540850.895960025	50992117.380320765	P0ADN2	P0ADN2		yifE	0	0.023989529924403168	0.056116917942872185	False	0.0026378896882494006	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P30871	15292777.311270386	15483779.458502289	15191502.500174684	15625636.185745755	15741097.067311484	15942404.960547598	P30871	P30871		ygiF	0	0.024159310323622625	-0.04148712270506252	False	0.002667865707434053	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P18390	4163868.790047024	4172764.286718611	4186175.648326183	4247376.611737924	4248501.734130552	4301701.44315927	P18390	P18390		yjjA	0	0.025391510474084483	-0.03131282229496665	False	0.002697841726618705	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P05825	11459835.660810873	11343911.037780052	11302970.896886691	12656361.523667036	12173913.9645709	12095501.958469352	P05825	P05825		fepA	0	0.026501260013248176	-0.11457237849602342	False	0.002727817745803357	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A6M8	1339808020.0298364	1343602608.7638638	1349929198.270194	1312887972.1730814	1329199764.2764204	1325917271.635544	P0A6M8	P0A6M8		fusA	0	0.02858381679987774	0.023561117850758956	False	0.0027577937649880097	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P41409	2265683.217889947	2280564.691716169	2370000.537416904	2189308.004819973	2118956.0767410877	2186582.6762153083	P41409	P41409		rihA	0	0.029021300269388352	0.09069420822094273	False	0.002787769784172662	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)	6101878.783088529	6270703.450334046	7381837.493029828	8057185.234493346	8610751.985911103	8404448.832902012	P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)	P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)			0	0.03368648666819349	-0.34392383037613944	False	0.0028177458033573142	False	False	Human	True	False	False	False	umpire	directlfq	min	0.6609640474436812
P0AGB6	13130589.134719882	13289901.041326432	13454602.596719297	13756732.333674887	13774104.08301167	13695331.323423456	P0AGB6	P0AGB6		rpoE	0	0.0338466914447095	-0.048072483457223265	False	0.0028477218225419665	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P24232	1596317.1328493615	1494940.1249999988	1520842.9844153624	1420651.3041059054	1380052.832305694	1434398.9657299218	P24232	P24232		hmp	0	0.034488758053587025	0.12302677786070777	False	0.002877697841726619	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A9Y6	268624125.9622289	267227910.60090575	268279157.40566385	261996243.08475205	257105537.2438632	255102037.3405538	P0A9Y6	P0A9Y6		cspC	0	0.03510775701790152	0.05471747453156825	False	0.0029076738609112715	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AAB6	76681103.86496606	74677786.94128563	74520248.04867375	72227966.5473943	71721229.77474192	73506685.18726152	P0AAB6	P0AAB6		galF	0	0.03590484312970924	0.05482830651884795	False	0.0029376498800959233	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A6R3	10647300.759379128	11058878.653311318	11043704.986343944	10218227.526895097	10561641.3256492	10357811.990809549	P0A6R3	P0A6R3		fis	0	0.03674692710786863	0.07282831875128425	False	0.0029676258992805756	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P09424	13260349.10374148	13250053.69202908	13667743.21401443	12623121.73561952	12862588.216407422	13021996.58075344	P09424	P09424		mtlD	0	0.03778855071873515	0.06126379281667417	False	0.002997601918465228	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P42628	9045736.277376978	10282073.783953076	10138435.286531013	10764174.660930255	11659887.66198264	11689134.282020096	P42628	P42628		yhaO	0	0.03805668713388454	-0.21126670932343766	False	0.0030275779376498805	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A7T7	167474756.8163212	168123945.60572308	158662845.5771384	178257306.95043427	179996594.82780704	179384638.90677744	P0A7T7	P0A7T7		rpsR	0	0.03857954339734145	-0.12136188790895494	False	0.003057553956834533	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P00954	49370976.89128705	49492118.8044036	47416200.25895367	46365133.9344978	45452693.57867202	46391615.395135246	P00954	P00954		trpS	0	0.040032012291740714	0.08186939948375538	False	0.003087529976019185	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P22188	19234732.98408254	18369246.218149416	18739019.235470805	20023647.72467565	19364428.18318307	19904007.438421067	P22188	P22188		murE	0	0.040279868783150256	-0.07360314711611106	False	0.003117505995203837	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0ABB0	703959929.298179	703019156.5182198	698171034.2824703	692572736.0815687	697035484.3507223	689324767.370449	P0ABB0	P0ABB0		atpA	0	0.04040469815505101	0.018079861603919188	False	0.003147482014388489	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AD33	58000485.16670213	58972977.75627508	55356124.57072674	63158892.58241817	59776830.34907394	62538072.25890618	P0AD33	P0AD33		yfcZ	0	0.04323319571596912	-0.1060449479119772	False	0.003177458033573142	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AE01	17453543.529551998	18468652.173062038	18117397.689840574	19022731.76593379	19108738.69319133	19422562.1089715	P0AE01	P0AE01		trmJ	0	0.04370109938339854	-0.09090019594739515	False	0.003207434052757794	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P77718	22026717.76612615	21275753.08448709	21335918.2423602	22688991.764547795	22423150.25155786	22205398.58042532	P77718	P77718		thiI	0	0.04466303441355752	-0.05859122575089935	False	0.0032374100719424464	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AF96	3132153.555484332	3156780.4999999995	2934886.404106124	3361014.7543938267	3423635.605359623	3232935.591290667	P0AF96	P0AF96		tabA	0	0.04480224474649618	-0.11909855165476967	False	0.003267386091127098	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P25524	6171251.194657949	6341033.354733835	6215287.176321203	6364533.349907009	6559030.455437413	6592073.056807032	P25524	P25524		codA	0	0.04495486725040628	-0.05946669617981206	False	0.0032973621103117505	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0ABP8	290286328.8990416	283163334.7529704	283941555.3090852	275683864.3768259	276678777.8531915	278658211.0162966	P0ABP8	P0ABP8		deoD	0	0.04568052875262353	0.04506896199654727	False	0.003327338129496403	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P27859	1305795.5175548424	1225426.4999999986	1128238.9703079532	1511772.3399457985	1335987.0094105676	1425342.55371697	P27859	P27859		tatD	0	0.04717289379675577	-0.2236525565803311	False	0.0033573141486810554	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P11557	26573063.128281604	26569698.0719476	25382161.814600386	26985642.64861349	28376281.21165077	28292415.153784543	P11557	P11557		damX	0	0.047253663215801475	-0.09128974896987063	False	0.0033872901678657077	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P03841	18814636.30949098	19229189.441713635	18572432.560662583	19937922.8404934	20846295.3591546	19680808.712932844	P03841	P03841		malM	0	0.04786309821089808	-0.0948845193171312	False	0.00341726618705036	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A6V8	43055162.99444152	43562310.75303914	43298557.97484576	44783783.276638485	44298831.61290475	43829766.04220126	P0A6V8	P0A6V8		glk	0	0.04819622820231279	-0.03289602820178929	False	0.003447242206235012	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P00805	96392519.562245	95050933.47590032	95585451.55165902	94265541.09181003	94772779.18148015	93733763.6313297	P00805	P00805		ansB	0	0.04837555533823246	0.021556327461971215	False	0.0034772182254196645	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P69330	12757543.897194406	13454334.102755	13542916.486011442	14331618.243881091	14056658.700845452	14246621.531362567	P69330	P69330		citD	0	0.049497687761720865	-0.10090595921469528	False	0.0035071942446043168	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AF70	14523515.33552466	13730375.01308785	13540485.237142732	12485773.414228186	12928108.136956347	11337707.071869075	P0AF70	P0AF70		yjeI	0	0.049654215562155525	0.18550219369860846	False	0.003537170263788969	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0ADV7	36754226.1664713	35190174.47085498	35784199.648746446	37345973.21395128	37046282.25403082	38307344.24692139	P0ADV7	P0ADV7		mlaC	0	0.05105138371916927	-0.06508107730011933	False	0.0035671462829736213	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P37330	4590900.143488025	4778786.719427071	4465943.301501377	4873339.317778737	4912121.489211787	5022619.078098599	P37330	P37330		glcB	0	0.05139031828078573	-0.09799622810101179	False	0.0035971223021582736	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AG67	1403622513.1175358	1393450965.521744	1401398605.1535382	1389812371.8950512	1391247898.4502034	1381279135.6825504	P0AG67	P0AG67		rpsA	0	0.05149335708233043	0.012469784691170825	False	0.0036270983213429263	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AE67	4617861.545074812	4559166.737209306	4545048.276103275	4170600.64534082	4055787.623029998	4377541.712838887	P0AE67	P0AE67		cheY	0	0.051598665197525324	0.12262517584249585	False	0.003657074340527578	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P08957	91700878.64956965	91606726.9267226	91710462.07604724	90567605.55117252	90369582.1652096	89350745.08450197	P08957	P08957		hsdM	0	0.051678854061604544	0.025029298234191415	False	0.0036870503597122304	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0ACG1	79743054.12299551	77842992.80696641	82563377.314756	77002567.54542059	73931442.76958384	74845667.52567713	P0ACG1	P0ACG1		stpA	0	0.05180686516895315	0.08901671303995974	False	0.0037170263788968826	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P75821	3426300.3805533475	3470153.8611683534	3239671.77436393	3695830.497264165	3613459.130425719	3575230.6118629547	P75821	P75821		ybjS	0	0.05225148690713484	-0.10277145297734262	False	0.003747002398081535	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P07004	50525724.63537562	51650449.14981953	51499382.34412756	53584460.20420767	52950408.2391341	52004836.646982364	P07004	P07004		proA	0	0.05243214889021599	-0.04495649188036202	False	0.0037769784172661876	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P08191	6150580.411264436	6003791.998322407	6020250.114050034	6336477.475548957	6383182.301462651	6160808.911699991	P08191	P08191		fimH	0	0.05275265240315065	-0.05496917808545191	False	0.00380695443645084	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AC47	75669346.06732188	75713823.10970932	73241436.9268297	70761769.76586029	73361841.52978897	70925189.8449739	P0AC47	P0AC47		frdB	0	0.05287167487216184	0.06285188533021206	False	0.0038369304556354917	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0ACA1	429583.8886958172	440263.6562000004	399989.8363445126	352706.83999503567	314808.4575568953	386664.5479487189	P0ACA1	P0ACA1		yibF	0	0.05309351404342998	0.2685227383973238	False	0.003866906474820144	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A6U3	38793323.06357025	39876568.07519474	39974299.295247465	40424615.42823809	41273845.59821297	40868412.87155932	P0A6U3	P0A6U3		mnmG	0	0.05319438172775149	-0.04692765623947777	False	0.0038968824940047962	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P05055	312730718.02671885	314029119.9558443	313567129.4986932	298689996.2211415	304520728.0903074	307086657.781123	P05055	P05055		pnp	0	0.053429621183685154	0.046824561658716374	False	0.0039268585131894485	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P13033	3402530.5522007234	3191501.6815762445	3350170.0646194085	3045920.649788321	3145980.060028967	3080961.858098174	P13033	P13033		glpB	0	0.05376488832420117	0.10084087289040908	False	0.003956834532374101	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P24169	15500710.386161514	15766668.359059813	15678151.283329664	15825599.68267141	15993403.359736253	16166061.837081209	P24169	P24169		speF	0	0.05376997542431339	-0.03159764722313582	False	0.003986810551558753	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)	153947.5010944659	557091.4375000003	595252.3108672973	864036.8870549587	938526.9591982372	1045550.1719197304	O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)	O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)			1	0.05386559376890626	-1.1245303080102163	False	0.004016786570743405	False	True	Human	True	False	False	False	umpire	directlfq	min	0.6609640474436812
P23857	876601.7505640559	999282.624999999	959294.5246682692	1027905.6974186862	1140803.288548315	1065077.5230844924	P23857	P23857		pspE	0	0.05407933112585866	-0.1897846645286931	False	0.0040467625899280575	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
