Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_02.mzML
O00410	O00410		IPO5		1.47141e+07	1.61568e+07	1.48507e+07	1.7265e+07	1.45185e+07	1.61094e+07	1.46936e+07	1.4398e+07	1.53157e+07	1.41032e+07	1.45317e+07	1.50213e+07	1.59591e+07	1.61923e+07	1.59441e+07	1.5496e+07	1.52555e+07	1.49174e+07
O00411	O00411		POLRMT		1.68154e+06	1.68079e+06	1.74767e+06	1.77736e+06	1.43521e+06	1.37321e+06	1.75024e+06	1.62481e+06	1.65858e+06	1.46235e+06	1.59431e+06	1.71871e+06	1.53274e+06	1.64012e+06	1.60722e+06	1.50774e+06	1.70635e+06	1.60568e+06
O00418	O00418		EEF2K		1.66072e+06	1.90666e+06	1.77393e+06	1.88862e+06	1.66463e+06	2.08345e+06	1.79476e+06	1.76294e+06	1.8402e+06	1.42579e+06	1.77049e+06	1.81757e+06	1.83907e+06	1.80604e+06	1.83852e+06	1.48037e+06	1.85977e+06	1.67959e+06
O00422	O00422		SAP18		1.05296e+07	6.81722e+06	1.16364e+07	1.13875e+07	8.20852e+06	7.00543e+06	1.46358e+07	1.1345e+07	1.2996e+07	1.06409e+07	9.44184e+06	1.11216e+07	1.10202e+07	1.21954e+07	1.26777e+07	9.54985e+06	9.26003e+06	1.54258e+07
O00425	O00425		IGF2BP3		9.27407e+06	9.94634e+06	9.63764e+06	1.01176e+07	7.82969e+06	9.13494e+06	9.14254e+06	9.3738e+06	9.86284e+06	9.10037e+06	8.99799e+06	9.4263e+06	1.01011e+07	9.49888e+06	9.49092e+06	9.22199e+06	9.71819e+06	8.90204e+06
O00429	O00429		DNM1L		1.34384e+07	1.39769e+07	1.32648e+07	1.39446e+07	1.18221e+07	1.32795e+07	1.36596e+07	1.32107e+07	1.39292e+07	1.30112e+07	1.26922e+07	1.24767e+07	1.35611e+07	1.41386e+07	1.41503e+07	1.44206e+07	1.34444e+07	1.29765e+07
O00442	O00442		RTCA		3.77796e+06	4.63799e+06	3.82046e+06	4.52995e+06	3.6249e+06	4.6056e+06	3.79542e+06	3.78967e+06	4.09671e+06	3.78901e+06	3.7485e+06	3.51276e+06	4.04824e+06	4.07463e+06	4.00755e+06	3.80268e+06	4.15278e+06	3.47229e+06
O00459	O00459		PIK3R2		1.25375e+06	1.44754e+06	1.24715e+06	1.25395e+06	997046	1.27054e+06	1.13841e+06	1.24463e+06	1.25795e+06	982109	1.20614e+06	1.09034e+06	1.35295e+06	1.33013e+06	1.31067e+06	1.20778e+06	1.19e+06	1.20407e+06
O00471	O00471		EXOC5		4.25277e+06	4.44162e+06	4.61179e+06	4.2636e+06	3.54208e+06	3.82789e+06	4.38639e+06	4.22074e+06	4.37813e+06	3.55353e+06	3.48258e+06	3.92143e+06	4.41161e+06	4.23978e+06	4.33591e+06	3.85764e+06	3.80677e+06	4.30673e+06
O00479	O00479		HMGN4		1.21827e+06	1.25444e+06	1.21839e+06	1.33626e+06	1.09625e+06	1.15276e+06	800828	1.08709e+06	953534	696832	1.07968e+06	1.07255e+06	1.29611e+06	1.35107e+06	1.14464e+06	1.29205e+06	1.31449e+06	1.13271e+06
O00483	O00483		COXFA4		7.71993e+06	8.03338e+06	7.75958e+06	8.17216e+06	5.89416e+06	6.52823e+06	7.98324e+06	7.68679e+06	7.80248e+06	7.84302e+06	6.14706e+06	7.20872e+06	7.19112e+06	7.87718e+06	7.94566e+06	6.27607e+06	6.71158e+06	8.04202e+06
O00487	O00487		PSMD14		3.50929e+07	3.96662e+07	3.46953e+07	3.62248e+07	2.89684e+07	3.44259e+07	3.13511e+07	3.61851e+07	3.43548e+07	3.20815e+07	3.34629e+07	3.39557e+07	3.50684e+07	3.77991e+07	3.7211e+07	3.72373e+07	3.37343e+07	3.20562e+07
O00488	O00488		ZNF593		2.75869e+06	2.70105e+06	2.63864e+06	2.88206e+06	2.30569e+06	3.46369e+06	2.51265e+06	2.63993e+06	2.69526e+06	1.88784e+06	2.96013e+06	3.07032e+06	2.90246e+06	2.88902e+06	2.4726e+06	1.44938e+06	2.57568e+06	2.37978e+06
O00505	O00505		KPNA3		4.89057e+06	5.37549e+06	5.47575e+06	5.89791e+06	4.92542e+06	5.28127e+06	4.72944e+06	5.12705e+06	5.1685e+06	4.91439e+06	5.12587e+06	5.35784e+06	5.40332e+06	5.50458e+06	5.59301e+06	5.59064e+06	5.33151e+06	5.14349e+06
O00507	O00507		USP9Y			987224							1.10118e+06	943906						646449		
O00541	O00541		PES1		5.85739e+06	5.95766e+06	6.0477e+06	6.03239e+06	4.86927e+06	5.58136e+06	5.80977e+06	5.64895e+06	6.09171e+06	5.54917e+06	5.2963e+06	5.63529e+06	5.84362e+06	5.90324e+06	5.91242e+06	5.85071e+06	5.51516e+06	5.74964e+06
O00560	O00560		SDCBP		1.83808e+06	1.71758e+06	2.01074e+06	1.84399e+06	2.14254e+06	2.06176e+06	1.98897e+06	1.80469e+06	1.95178e+06	1.4342e+06	2.18985e+06	2.08686e+06	1.88388e+06	1.96748e+06	1.85551e+06	1.49307e+06	1.81694e+06	2.23333e+06
O00566	O00566		MPHOSPH10		4.09376e+06	4.38253e+06	4.07338e+06	4.60757e+06	3.57763e+06	4.18511e+06	3.69493e+06	4.18491e+06	4.20464e+06	3.5148e+06	3.72492e+06	4.10849e+06	4.41768e+06	4.48301e+06	4.50811e+06	3.60915e+06	4.14046e+06	3.98596e+06
O00567	O00567		NOP56		4.61176e+06	4.76194e+06	4.69861e+06	4.80496e+06	4.47523e+06	5.33453e+06	4.48948e+06	4.46204e+06	4.86286e+06	4.16994e+06	4.57553e+06	4.74363e+06	4.94416e+06	4.9265e+06	4.67558e+06	4.02013e+06	4.79926e+06	4.39843e+06
O00571	O00571		DDX3X		4.3778e+07	4.56469e+07	4.3577e+07	4.50818e+07	3.98342e+07	4.38485e+07	4.37233e+07	4.43073e+07	4.42341e+07	4.17189e+07	4.33243e+07	4.399e+07	4.48263e+07	4.56943e+07	4.53653e+07	4.49812e+07	4.35285e+07	4.50292e+07
O00584	O00584		RNASET2		1.84944e+06	2.01494e+06	2.01718e+06	2.03382e+06	1.77948e+06	1.72072e+06	1.78951e+06	1.77536e+06	1.89416e+06	1.84092e+06	1.84411e+06	1.81705e+06	2.02104e+06	2.02895e+06	1.98305e+06	1.79923e+06	1.78522e+06	1.73526e+06
O00625	O00625		PIR		7.65162e+06	7.94096e+06	7.66586e+06	8.37717e+06	6.58281e+06	7.44738e+06	7.76032e+06	7.31595e+06	8.54124e+06	8.70615e+06	6.98028e+06	7.91885e+06	8.34657e+06	7.8672e+06	7.96214e+06	7.84757e+06	7.52526e+06	7.41118e+06
O00629	O00629		KPNA4		1.13722e+07	1.1483e+07	1.1786e+07	1.16674e+07	1.0381e+07	1.14626e+07	1.11099e+07	1.13479e+07	1.14619e+07	9.92483e+06	1.11006e+07	1.11254e+07	1.12418e+07	1.19944e+07	1.19775e+07	9.81694e+06	1.07407e+07	1.18682e+07
O00716	O00716		E2F3		695750	709669	622107	625798	706674	846193		651967	610722	736467		625336	551598				575844	577951
O00743	O00743		PPP6C		3.58011e+06	1.59472e+06	2.86211e+06	2.23382e+06	3.72205e+06	2.19563e+06	4.19908e+06	3.3909e+06	3.17492e+06	3.39072e+06	3.30178e+06	4.17702e+06	3.13946e+06	3.39495e+06	2.62329e+06	2.09041e+06	2.23389e+06	3.93705e+06
O00764	O00764		PDXK		9.93821e+06	1.07499e+07	1.02168e+07	1.07432e+07	8.71949e+06	1.12892e+07	9.52812e+06	9.98317e+06	1.07128e+07	9.25287e+06	9.97101e+06	1.00849e+07	1.03347e+07	1.09273e+07	1.04747e+07	1.02152e+07	9.95377e+06	9.72717e+06
O13297	O13297		CET1		4.87508e+06	2.9115e+06	4.43426e+06	3.00207e+06	4.6381e+06	3.29548e+06	4.68494e+06	4.6e+06	2.8617e+06	4.19006e+06	4.70148e+06	4.51273e+06	3.16522e+06	3.10643e+06	3.41034e+06	2.13131e+06	2.75357e+06	4.1213e+06
O13516	O13516		RPS9A		1.26028e+08	6.02472e+07	1.3004e+08	6.20794e+07	9.59036e+07	5.22429e+07	1.18492e+08	1.17313e+08	5.93358e+07	1.24084e+08	1.00544e+08	1.11908e+08	5.82587e+07	5.82448e+07	6.03705e+07	6.22129e+07	5.51986e+07	1.16659e+08
O13539	O13539		THP2		478804	200924	486316	116205	573444	356299	426365	484678			511729	531398	247856	277784	163500		464572	384506
O13547	O13547		CCW14		858854	366801	958027	278606	1.15732e+06	319245	813589	896850	391245	672413	775076	1.10485e+06	410374	345528	308440	181044	357089	844865
O13563	O13563		RPN13		9.45343e+06	4.16234e+06	8.87467e+06	4.11054e+06	9.67182e+06	4.80147e+06	8.99535e+06	8.22846e+06	4.56504e+06	7.72352e+06	9.44466e+06	9.30968e+06	4.67578e+06	4.40138e+06	4.08567e+06	2.34817e+06	4.97507e+06	8.43174e+06
O13585	O13585		YPR089W		733130	593504	617088	483471	683891	410546	547650	672681	366072	352607	740181	809929	335197	330093	412768	253110	474513	552986
O14455	O14455		RPL36B		9.67695e+07	4.23708e+07	9.99084e+07	4.59127e+07	8.07731e+07	3.9996e+07	8.83817e+07	9.12333e+07	4.40033e+07	9.1509e+07	8.11493e+07	9.13751e+07	4.51942e+07	4.30024e+07	4.36544e+07	4.57506e+07	3.6424e+07	8.9551e+07
O14467	O14467		MBF1		3.7002e+07	1.8332e+07	3.50708e+07	1.77712e+07	3.05009e+07	1.68668e+07	3.41899e+07	3.38598e+07	1.7398e+07	3.37206e+07	2.94871e+07	3.17014e+07	1.64988e+07	1.76416e+07	1.70626e+07	1.75476e+07	1.59057e+07	3.30167e+07
O14497	O14497		ARID1A		5.12444e+06	5.34448e+06	5.13773e+06	5.21222e+06	4.83981e+06	5.80936e+06	5.09866e+06	5.0442e+06	5.3719e+06	4.6481e+06	5.07572e+06	5.24809e+06	5.2879e+06	5.25666e+06	5.2616e+06	4.39271e+06	5.22732e+06	5.09632e+06
O14519	O14519		CDK2AP1		2.39556e+06	2.348e+06	2.19556e+06	2.13995e+06	1.9954e+06	2.49031e+06	2.70113e+06	2.22852e+06	2.84811e+06	2.26115e+06	2.46311e+06	2.29139e+06	2.53252e+06	2.81443e+06	2.63289e+06	1.7451e+06	2.53744e+06	2.28576e+06
O14526	O14526		FCHO1		2.29631e+06	2.48351e+06	1.57874e+06	1.64492e+06	1.646e+06	2.4953e+06	1.57936e+06	2.20656e+06	2.105e+06	1.27784e+06	1.85377e+06	1.97679e+06	2.38116e+06	2.11064e+06	2.45608e+06	1.55015e+06	2.24319e+06	2.0351e+06
O14530	O14530		TXNDC9		4.83688e+06	5.04138e+06	5.07263e+06	5.52719e+06	4.00339e+06	3.96498e+06	4.30792e+06	4.89136e+06	4.46356e+06	4.08416e+06	4.11041e+06	4.22924e+06	4.81652e+06	4.92546e+06	4.94305e+06	3.95875e+06	4.273e+06	4.62513e+06
O14545	O14545		TRAFD1		2.87062e+06	2.9054e+06	2.69547e+06	3.00745e+06	3.04716e+06	2.93875e+06	2.95723e+06	2.90957e+06	3.19579e+06	2.39535e+06	2.91663e+06	3.23116e+06	3.11625e+06	3.04267e+06	2.99457e+06	2.2686e+06	3.17578e+06	3.09189e+06
O14548	O14548		COX7A2L		1.47328e+06	1.50272e+06	1.61717e+06	1.63174e+06	1.18747e+06	1.513e+06	1.6481e+06	1.60078e+06	1.70293e+06	1.79814e+06	1.57823e+06	1.40237e+06	1.61715e+06	1.92578e+06	1.60007e+06	1.49486e+06	1.6731e+06	1.71974e+06
O14561	O14561		NDUFAB1		2.14688e+07	4.64726e+07	1.71002e+07	4.42541e+07	1.73473e+07	4.54255e+07	1.73629e+07	1.90682e+07	2.01094e+07	1.68953e+07	1.8467e+07	1.67288e+07	1.96945e+07	2.16899e+07	2.04735e+07	1.62398e+07	2.0866e+07	1.43068e+07
O14562	O14562		UBFD1		4.33611e+06	7.21789e+06	4.20431e+06	9.92466e+06	4.2719e+06	1.11909e+07	4.99384e+06	4.20189e+06	4.21753e+06	3.70766e+06	4.41598e+06	4.25893e+06	4.59757e+06	4.36261e+06	4.40276e+06	4.93257e+06	4.07032e+06	3.88371e+06
O14578	O14578		CIT		717689	757201	607772	598465	678806	613958	662680	750804	730834	719628	541145	676748	663541	585690	677162	663312	682347	643278
O14579	O14579		COPE		1.51747e+07	1.65299e+07	1.36282e+07	1.61507e+07	1.40772e+07	1.55289e+07	1.55756e+07	1.43866e+07	1.52596e+07	1.49635e+07	1.44186e+07	1.48302e+07	1.50035e+07	1.52238e+07	1.41051e+07	1.33436e+07	1.33217e+07	1.42609e+07
O14617	O14617		AP3D1		2.32258e+06	2.3887e+06	2.34044e+06	2.28603e+06	2.09036e+06	2.15307e+06	2.34709e+06	2.34503e+06	2.20576e+06	1.94454e+06	2.29581e+06	2.34858e+06	2.43942e+06	2.35896e+06	2.2784e+06	1.92838e+06	2.30893e+06	2.24488e+06
O14618	O14618		CCS		2.05255e+06	1.81108e+06	1.76747e+06	1.60671e+06	1.81759e+06	2.6582e+06	1.9306e+06	1.82782e+06	1.71265e+06	1.45427e+06	1.81652e+06	1.93875e+06	1.73089e+06	1.81062e+06	1.5995e+06	896063	1.59424e+06	1.85852e+06
O14646	O14646		CHD1		1.53011e+07	1.66125e+07	1.39114e+07	1.58557e+07	1.22295e+07	1.51605e+07	1.52444e+07	1.4654e+07	1.58491e+07	1.51493e+07	1.32775e+07	1.42322e+07	1.49567e+07	1.54076e+07	1.63044e+07	1.55081e+07	1.40872e+07	1.49927e+07
O14662	O14662		STX16		1.49071e+06	1.37916e+06	1.55837e+06	1.35862e+06	1.17399e+06	1.07869e+06	1.28388e+06	1.44522e+06	1.43762e+06	1.26191e+06	1.34201e+06	1.26578e+06	1.32919e+06	1.39031e+06	1.43063e+06	1.80799e+06	1.26531e+06	1.3657e+06
O14672	O14672		ADAM10		246059	196101	232419	191376	274897	278385	227617	269106	227561	122927	336666	280341	280881	212660	237006	42305.6	258732	175548
O14686	O14686		KMT2D		722590	744181	636370	769342	761185	878270	697141	748865	744752	718221	726992	687087	696636	734243	630332	532966	722400	671565
O14733	O14733		MAP2K7		2.28123e+06	1.7825e+06	1.57519e+06	1.80458e+06	1.35924e+06	1.3883e+06	2.78528e+06	1.79047e+06	2.5321e+06	3.53825e+06	1.3851e+06	1.57527e+06	1.5578e+06	1.61322e+06	1.97256e+06	3.09788e+06	1.37213e+06	1.96738e+06
O14737	O14737		PDCD5		2.30054e+07	2.33627e+07	2.28394e+07	2.35934e+07	2.11712e+07	2.31218e+07	2.30546e+07	2.23387e+07	2.40768e+07	2.28211e+07	2.15906e+07	2.26699e+07	2.38806e+07	2.40485e+07	2.27528e+07	2.43747e+07	2.31748e+07	2.20545e+07
O14744	O14744		PRMT5		3.94128e+07	4.10481e+07	4.03532e+07	4.25434e+07	3.55196e+07	4.37865e+07	4.02896e+07	4.07833e+07	4.1357e+07	4.17048e+07	3.81385e+07	4.02728e+07	4.11972e+07	4.1006e+07	3.95958e+07	4.31684e+07	4.05087e+07	3.94879e+07
O14745	O14745		NHERF1		1.07588e+07	1.12597e+07	1.08735e+07	1.16726e+07	9.64251e+06	1.227e+07	1.10179e+07	1.07216e+07	1.18175e+07	1.05063e+07	1.03515e+07	1.07596e+07	1.1021e+07	1.13186e+07	1.12081e+07	1.03651e+07	1.09598e+07	1.04626e+07
O14757	O14757		CHEK1		9.62813e+06	1.00313e+07	1.00021e+07	1.00465e+07	8.34967e+06	8.98033e+06	9.65054e+06	9.31067e+06	9.95652e+06	9.69487e+06	8.92382e+06	9.22695e+06	9.58969e+06	9.58015e+06	9.5535e+06	9.34159e+06	9.29869e+06	9.16699e+06
O14773	O14773		TPP1		7.87628e+06	8.14138e+06	7.79085e+06	8.63226e+06	7.16153e+06	7.48602e+06	8.04844e+06	7.94098e+06	7.66939e+06	7.4541e+06	7.29786e+06	8.28325e+06	8.11745e+06	7.96835e+06	8.08963e+06	6.61552e+06	7.03928e+06	8.53348e+06
O14776	O14776		TCERG1		1.94336e+07	1.95112e+07	1.89003e+07	1.99555e+07	1.57562e+07	1.81469e+07	1.94781e+07	1.90743e+07	1.94495e+07	1.9108e+07	1.76977e+07	1.92223e+07	1.89121e+07	1.95159e+07	1.9049e+07	2.0443e+07	1.81685e+07	1.95376e+07
O14777	O14777		NDC80		5.18839e+06	5.49785e+06	5.19679e+06	5.53878e+06	4.48277e+06	5.08071e+06	5.18142e+06	5.1328e+06	5.32464e+06	5.10512e+06	4.80474e+06	5.09378e+06	5.27904e+06	5.4209e+06	5.33209e+06	5.20819e+06	5.2076e+06	4.85566e+06
O14787	O14787		TNPO2		4.28812e+06	5.13008e+06	4.17186e+06	4.68169e+06	3.77425e+06	4.95794e+06	4.22307e+06	4.43131e+06	4.59712e+06	3.91694e+06	4.18894e+06	4.13629e+06	4.44252e+06	4.44485e+06	4.50307e+06	4.39767e+06	4.57329e+06	3.87861e+06
O14802	O14802		POLR3A		5.5698e+06	5.23155e+06	5.19779e+06	5.05454e+06	5.00348e+06	5.32417e+06	5.20505e+06	5.30855e+06	5.27572e+06	4.96991e+06	5.2667e+06	5.30173e+06	5.57433e+06	5.27836e+06	5.33808e+06	4.69372e+06	5.44205e+06	5.01774e+06
O14818	O14818		PSMA7		5.09234e+07	5.5183e+07	5.15178e+07	5.75655e+07	4.14604e+07	4.95579e+07	5.13895e+07	5.22e+07	5.45434e+07	5.21329e+07	4.71616e+07	4.90026e+07	5.23002e+07	5.30654e+07	5.4247e+07	5.25765e+07	4.9871e+07	5.06679e+07
O14828	O14828		SCAMP3		7.86531e+06	8.80152e+06	7.89626e+06	8.77467e+06	7.59014e+06	9.1533e+06	7.9882e+06	7.6154e+06	8.4753e+06	7.45274e+06	7.89806e+06	8.16445e+06	8.57818e+06	8.66519e+06	8.03942e+06	7.50118e+06	8.37495e+06	7.64475e+06
O14841	O14841		OPLAH		2.90607e+06	3.13964e+06	3.04629e+06	3.2979e+06	2.82942e+06	3.34861e+06	2.62177e+06	2.95928e+06	2.94742e+06	2.57814e+06	3.12912e+06	3.04204e+06	3.33977e+06	3.19733e+06	3.16432e+06	2.63151e+06	3.23066e+06	2.89412e+06
O14867	O14867		BACH1		323317			179258							294711							
O14874	O14874		BCKDK		339911	554508	467846	528564	141242	205407		450286	356864	660296	305116	301820	360816	581928	598479	733791	292056	349414
O14880	O14880		MGST3		2.87541e+06	3.05592e+06	2.93377e+06	3.02705e+06	3.27043e+06	3.59725e+06	3.30621e+06	3.03832e+06	3.24882e+06	3.03633e+06	3.59496e+06	3.29602e+06	3.24199e+06	3.26242e+06	2.5114e+06	2.10588e+06	2.77175e+06	3.54009e+06
O14893	O14893		GEMIN2		1.49322e+06	2.29227e+06	917057	2.2828e+06	1.15688e+06	3.22077e+06	1.30418e+06	1.43692e+06	1.43404e+06	1.06535e+06	1.35163e+06	1.5367e+06	1.29102e+06	1.13981e+06	978952	571484	1.29198e+06	875714
O14907	O14907		TAX1BP3		384482	504440	583438	637382	428156	623223	275703	367414	376728		405795	363541	540661	511377	437741		626945	481197
O14908	O14908		GIPC1		2.0019e+06	2.46054e+06	1.76753e+06	2.04466e+06	1.78554e+06	2.30166e+06	2.06075e+06	1.90036e+06	2.02215e+06	1.87137e+06	1.91854e+06	1.98777e+06	2.24888e+06	2.15595e+06	2.12254e+06	2.1773e+06	2.06451e+06	1.84004e+06
O14920	O14920		IKBKB		5.24775e+06	4.47856e+06	6.30286e+06	4.66154e+06	6.07086e+06	7.67299e+06	8.38631e+06	5.74801e+06	3.08189e+06	1.28412e+07	5.49757e+06	6.75192e+06	4.52962e+06	2.97328e+06	2.69702e+06		3.54933e+06	6.60472e+06
O14925	O14925		TIMM23		8.44999e+06	9.35778e+06	7.15043e+06	7.29668e+06	6.19503e+06	9.36147e+06	6.84444e+06	7.9347e+06	9.64975e+06	6.58755e+06	8.07035e+06	8.64786e+06	8.55246e+06	7.64812e+06	8.02618e+06	6.5813e+06	8.96481e+06	6.00957e+06
O14929	O14929		HAT1		1.28212e+07	1.47785e+07	1.33454e+07	1.39309e+07	1.18466e+07	1.56628e+07	1.30761e+07	1.3143e+07	1.42611e+07	1.28357e+07	1.36409e+07	1.34021e+07	1.48513e+07	1.44235e+07	1.32132e+07	1.36875e+07	1.44606e+07	1.2403e+07
O14949	O14949		UQCRQ		3.3064e+06	3.39984e+06	3.25893e+06	3.46078e+06	2.60049e+06	3.18277e+06	3.49286e+06	3.10827e+06	3.52835e+06	3.65812e+06	2.97563e+06	3.11173e+06	3.30931e+06	3.82691e+06	3.36162e+06	3.49019e+06	3.28667e+06	3.05801e+06
O14950	O14950		MYL12B		1.37004e+07	1.46201e+07	1.27252e+07	1.53334e+07	1.1538e+07	1.49996e+07	1.31423e+07	1.29388e+07	1.34342e+07	1.15399e+07	1.20353e+07	1.21236e+07	1.27464e+07	1.3205e+07	1.26483e+07	1.10261e+07	1.28833e+07	1.22821e+07
O14957	O14957		UQCR11		364044		2.12777e+06		2.04905e+06		2.69615e+06	1.94504e+06	2.04316e+06	2.31494e+06	1.83e+06	2.46715e+06	1.3791e+06	1.67411e+06	710911	991695	618911	2.39762e+06
O14964	O14964		HGS		5.62823e+06	5.86983e+06	5.5559e+06	5.83278e+06	4.89236e+06	6.04499e+06	5.21142e+06	5.63597e+06	5.90228e+06	4.70552e+06	5.51919e+06	5.69794e+06	5.9811e+06	6.20627e+06	5.9371e+06	5.41753e+06	6.04468e+06	5.79427e+06
O14965	O14965		AURKA		4.97783e+06	4.69827e+06	4.37989e+06	4.48896e+06	4.17521e+06	4.39454e+06	4.58721e+06	4.56538e+06	4.85776e+06	4.36898e+06	4.27506e+06	4.43109e+06	4.88318e+06	4.53391e+06	4.71497e+06	3.87336e+06	4.52231e+06	4.53513e+06
O14972	O14972		VPS26C		695561	764414	583681	765088	635188	710106	546543	639554	611223	465276	634123	621776	668018	569092	667364	351496	680450	610852
O14974	O14974		PPP1R12A		4.69776e+06	4.96686e+06	4.6183e+06	4.83107e+06	3.96676e+06	4.73683e+06	4.59568e+06	4.64034e+06	4.79439e+06	4.50233e+06	4.21515e+06	4.61117e+06	4.80421e+06	4.83405e+06	4.79319e+06	4.16363e+06	4.55728e+06	4.65896e+06
O14976	O14976		GAK		1.77809e+06	1.97706e+06	1.81843e+06	1.97225e+06	1.87103e+06	2.08645e+06	1.74393e+06	1.76688e+06	1.93166e+06	1.65207e+06	1.71104e+06	1.86642e+06	2.0383e+06	1.94858e+06	1.86955e+06	1.88279e+06	2.025e+06	1.6939e+06
O14979	O14979		HNRNPDL		1.22249e+08	1.25455e+08	1.24317e+08	1.22315e+08	1.18854e+08	1.38396e+08	1.16429e+08	1.19262e+08	1.24785e+08	1.15408e+08	1.24716e+08	1.23329e+08	1.35424e+08	1.32165e+08	1.21691e+08	1.16351e+08	1.30093e+08	1.16353e+08
O14980	O14980		XPO1		1.72289e+07	1.77297e+07	1.7422e+07	1.91407e+07	1.53005e+07	1.81867e+07	1.76937e+07	1.73748e+07	1.78206e+07	1.69823e+07	1.63767e+07	1.73984e+07	1.74298e+07	1.77902e+07	1.72597e+07	1.76446e+07	1.67246e+07	1.75487e+07
O14981	O14981		BTAF1		970351	1.10802e+06	1.00705e+06	1.05424e+06	833678	1.12515e+06	1.10862e+06	977011	969579	1.12175e+06	969575	975900	932801	1.03225e+06	888482	1.0554e+06	958832	897670
O15014	O15014		ZNF609		1.46751e+06	1.65853e+06	1.50345e+06	1.56411e+06	1.43721e+06	1.73097e+06	1.30173e+06	1.33413e+06	1.44792e+06	1.31726e+06	1.42435e+06	1.59187e+06	1.67241e+06	1.61168e+06	1.4836e+06	1.16725e+06	1.5869e+06	1.28475e+06
O15020	O15020		SPTBN2		340232	364340	281540	228681	209829	375708	372433	326558	386282	247557	311354	339892	358044	362073	382442	75807	460766	364121
O15027	O15027		SEC16A		1.78558e+07	1.81571e+07	1.73299e+07	1.81289e+07	1.64392e+07	1.88674e+07	1.79128e+07	1.72391e+07	1.7833e+07	1.69385e+07	1.75008e+07	1.76965e+07	1.82292e+07	1.78785e+07	1.79725e+07	1.54247e+07	1.84678e+07	1.72779e+07
O15042	O15042		U2SURP		1.4588e+07	1.45296e+07	1.48309e+07	1.46713e+07	1.35664e+07	1.51546e+07	1.43539e+07	1.47702e+07	1.43693e+07	1.27439e+07	1.43916e+07	1.54018e+07	1.51149e+07	1.51944e+07	1.45039e+07	1.28093e+07	1.45774e+07	1.46364e+07
O15047	O15047		SETD1A		1.05787e+06	1.08817e+06	1.07696e+06	1.04215e+06	1.18017e+06	1.23471e+06	972763	1.04428e+06	1.16513e+06	904461	1.26558e+06	1.29502e+06	1.36172e+06	1.27566e+06	1.14987e+06	784828	1.34802e+06	1.15423e+06
O15067	O15067		PFAS		7.75096e+06	8.32929e+06	7.91113e+06	8.36468e+06	7.15255e+06	8.53923e+06	7.53094e+06	7.63677e+06	7.97987e+06	7.52541e+06	7.47864e+06	7.83916e+06	7.96649e+06	8.06634e+06	8.04764e+06	7.97543e+06	8.03849e+06	7.6356e+06
