Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_02.mzML
DECOY_sp|Q9H190|SDCB2_HUMAN Syntenin-2 OS=Homo sapiens OX=9606 GN=SDCBP2 PE=1 SV=2	DECOY_sp|Q9H190|SDCB2_HUMAN Syntenin-2 OS=Homo sapiens OX=9606 GN=SDCBP2 PE=1 SV=2				2.4273e+07							2.38388e+07	2.30789e+07	2.6861e+07								2.46038e+07
DECOY_sp|Q9Y566|SHAN1_HUMAN SH3 and multiple ankyrin repeat domains protein 1 OS=Homo sapiens OX=9606 GN=SHANK1 PE=1 SV=2	DECOY_sp|Q9Y566|SHAN1_HUMAN SH3 and multiple ankyrin repeat domains protein 1 OS=Homo sapiens OX=9606 GN=SHANK1 PE=1 SV=2				2.34509e+07	2.36621e+07	2.31949e+07	2.49997e+07	1.6838e+07	1.93339e+07	2.341e+07	2.41718e+07	2.4024e+07	2.32453e+07	1.93275e+07	2.14894e+07	2.15621e+07	2.28075e+07	2.25682e+07	2.2891e+07	2.04306e+07	2.31253e+07
E9PAV3	E9PAV3		NACA		5.50129e+07	5.58813e+07	4.75195e+07	5.26141e+07	4.15991e+07	4.68147e+07	5.09413e+07	5.40791e+07	5.24888e+07	4.97544e+07	4.62469e+07	4.94836e+07	4.8595e+07	4.78457e+07	5.02887e+07	5.37938e+07	4.77795e+07	5.05062e+07
E9PRG8	E9PRG8		RSMC		1.24064e+07	1.42152e+07	1.32204e+07	2.15532e+07	1.15907e+07	1.57802e+07	1.32191e+07	1.27147e+07	1.31955e+07	1.14802e+07	1.17722e+07	1.20572e+07	1.36455e+07	1.38384e+07	1.31626e+07	1.54266e+07	1.23315e+07	1.21123e+07
O00116	O00116		AGPS		6.66054e+06	6.854e+06	6.50914e+06	7.18948e+06	6.7946e+06	8.10357e+06	6.60916e+06	6.43495e+06	6.83404e+06	5.87264e+06	6.74797e+06	7.19126e+06	7.2522e+06	7.28092e+06	6.37988e+06	5.62803e+06	7.18545e+06	6.54199e+06
O00139	O00139		KIF2A		4.53564e+06	4.65684e+06	4.46817e+06	4.7704e+06	3.8152e+06	4.23763e+06	4.41281e+06	4.38723e+06	4.46358e+06	4.4323e+06	4.05157e+06	4.2716e+06	4.51657e+06	4.52295e+06	4.60067e+06	4.60712e+06	4.35399e+06	4.4094e+06
O00148	O00148		DDX39A		1.71451e+07	1.84498e+07	1.6368e+07	1.74261e+07	1.54318e+07	1.69924e+07	1.72048e+07	1.71928e+07	1.76307e+07	1.60618e+07	1.53389e+07	1.68481e+07	1.68105e+07	1.82201e+07	1.75981e+07	1.76259e+07	1.60185e+07	1.75029e+07
O00151	O00151		PDLIM1		3.70133e+07	3.68849e+07	3.5806e+07	3.51986e+07	3.38167e+07	3.87327e+07	3.67816e+07	3.58686e+07	3.7097e+07	3.30355e+07	3.62522e+07	3.64077e+07	3.67351e+07	3.8238e+07	3.53434e+07	3.24494e+07	3.54571e+07	3.58558e+07
O00154	O00154		ACOT7		1.93434e+07	1.97443e+07	1.86697e+07	2.20872e+07	1.67169e+07	2.15024e+07	1.88887e+07	1.8927e+07	1.84344e+07	1.89807e+07	1.75949e+07	1.88959e+07	1.92298e+07	1.98537e+07	1.90652e+07	1.74801e+07	1.82736e+07	1.91831e+07
O00161	O00161		SNAP23		7.67499e+06	8.03419e+06	7.45592e+06	7.86177e+06	7.33374e+06	9.19755e+06	9.23575e+06	7.53579e+06	7.50954e+06	6.98017e+06	7.52986e+06	7.90478e+06	7.05074e+06	7.32022e+06	5.384e+06	4.98923e+06	5.89562e+06	7.37747e+06
O00165	O00165		HAX1		1.95333e+06	2.02472e+06	1.75207e+06	2.01258e+06	1.3276e+06	1.5226e+06	1.98422e+06	1.93876e+06	2.06492e+06	1.89174e+06	1.5368e+06	1.73543e+06	1.85754e+06	1.88791e+06	1.99916e+06	1.99099e+06	1.8364e+06	1.89542e+06
O00170	O00170		AIP		8.13543e+06	8.2575e+06	7.75738e+06	8.27014e+06	7.27276e+06	7.41638e+06	8.04218e+06	7.96217e+06	7.98013e+06	7.70775e+06	7.39244e+06	7.611e+06	8.0638e+06	8.18949e+06	8.137e+06	7.52594e+06	7.53929e+06	7.75187e+06
O00178	O00178		GTPBP1		6.4564e+06	6.4044e+06	6.37592e+06	6.54126e+06	4.85778e+06	5.44263e+06	6.24293e+06	6.1721e+06	6.17619e+06	5.72653e+06	4.97541e+06	5.69588e+06	5.85846e+06	6.004e+06	6.21262e+06	6.19164e+06	5.87779e+06	6.14486e+06
O00186	O00186		STXBP3		2.14939e+06	2.33954e+06	2.22122e+06	2.22483e+06	1.72693e+06	2.17831e+06	2.10474e+06	2.02496e+06	2.19742e+06	1.9993e+06	1.67048e+06	1.90405e+06	2.07973e+06	2.01061e+06	2.25701e+06	2.30198e+06	1.93126e+06	1.78296e+06
O00193	O00193		SMAP		6.37568e+06	9.87672e+06	4.683e+06	8.35757e+06	6.7555e+06	8.94715e+06	5.63021e+06	5.60647e+06	7.08369e+06	4.96821e+06	6.92107e+06	6.66399e+06	7.22753e+06	6.73337e+06	7.61301e+06	2.7524e+06	8.76654e+06	4.52276e+06
O00203	O00203		AP3B1		3.22334e+06	3.4389e+06	3.3396e+06	3.37286e+06	2.95001e+06	3.26941e+06	3.1934e+06	3.2717e+06	3.30945e+06	3.03224e+06	3.17108e+06	3.24961e+06	3.3491e+06	3.45664e+06	3.34134e+06	3.36253e+06	3.37899e+06	3.19274e+06
O00217	O00217		NDUFS8		5.86677e+06	6.75135e+06	5.61945e+06	6.1817e+06	4.88791e+06	5.83689e+06	5.27708e+06	5.71498e+06	5.46425e+06	5.08438e+06	5.50438e+06	5.25766e+06	5.6021e+06	5.51037e+06	5.68484e+06	5.19441e+06	5.71121e+06	5.06334e+06
O00231	O00231		PSMD11		1.97422e+07	2.07408e+07	1.98174e+07	2.08451e+07	1.67909e+07	1.967e+07	2.00218e+07	1.98375e+07	1.9903e+07	1.97404e+07	1.8297e+07	1.93273e+07	2.01001e+07	2.01258e+07	2.01672e+07	2.07277e+07	1.90617e+07	1.90687e+07
O00232	O00232		PSMD12		1.6779e+07	1.80078e+07	1.73912e+07	1.88962e+07	1.51053e+07	1.92348e+07	1.73131e+07	1.68969e+07	1.75044e+07	1.62659e+07	1.67245e+07	1.70818e+07	1.7963e+07	1.75444e+07	1.75084e+07	1.48093e+07	1.7161e+07	1.65394e+07
O00233	O00233		PSMD9		9.56126e+06	9.86482e+06	1.01912e+07	1.02757e+07	8.77229e+06	9.49333e+06	9.4503e+06	9.51948e+06	9.7143e+06	8.6621e+06	9.18933e+06	9.67728e+06	1.00839e+07	9.91375e+06	9.89654e+06	8.87715e+06	9.72334e+06	9.36708e+06
O00244	O00244		ATOX1		8.22398e+06	1.27387e+07	8.16362e+06	9.32967e+06	7.13933e+06	9.78425e+06	7.23971e+06	8.12079e+06	7.81296e+06	6.34872e+06	7.69646e+06	7.89425e+06	8.96226e+06	8.05144e+06	8.56518e+06	6.87373e+06	8.86004e+06	6.68115e+06
O00264	O00264		PGRMC1		2.78395e+06	2.8255e+06	2.89998e+06	2.47382e+06	2.56248e+06	2.76808e+06	2.8128e+06	2.87613e+06	2.98978e+06	2.94352e+06	2.77647e+06	2.86733e+06	2.88222e+06	2.94799e+06	2.84993e+06	3.01495e+06	2.73047e+06	2.94822e+06
O00267	O00267		SUPT5H		6.59709e+06	6.93942e+06	6.51114e+06	7.03952e+06	5.84376e+06	6.63124e+06	6.62461e+06	6.50879e+06	6.4975e+06	5.89194e+06	6.2134e+06	6.47218e+06	6.49594e+06	6.65894e+06	6.55834e+06	5.75312e+06	6.18956e+06	6.7785e+06
O00273	O00273		DFFA		6.36819e+06	6.54379e+06	6.59388e+06	6.6465e+06	5.55841e+06	6.20826e+06	6.6918e+06	6.33777e+06	6.82299e+06	6.6447e+06	5.92049e+06	6.4741e+06	6.40309e+06	6.5228e+06	6.77223e+06	6.54326e+06	6.39357e+06	6.60718e+06
O00299	O00299		CLIC1		3.41999e+08	3.58362e+08	3.43473e+08	3.48347e+08	3.22842e+08	3.60788e+08	3.51766e+08	3.2691e+08	3.551e+08	3.42108e+08	3.38547e+08	3.44133e+08	3.62087e+08	3.5153e+08	3.40823e+08	3.4947e+08	3.56561e+08	3.30487e+08
O00303	O00303		EIF3F		2.23311e+07	2.40438e+07	2.17992e+07	2.50634e+07	1.90798e+07	2.445e+07	2.22776e+07	2.25899e+07	2.24578e+07	2.14795e+07	2.11285e+07	2.1349e+07	2.2827e+07	2.30421e+07	2.35983e+07	2.14492e+07	2.25086e+07	2.14604e+07
O00330	O00330		PDHX		2.82697e+06	2.65905e+06	2.87384e+06	2.54762e+06	2.40044e+06	2.42564e+06	2.98811e+06	2.72272e+06	2.69875e+06	3.11476e+06	2.60845e+06	2.85439e+06	2.63129e+06	2.6636e+06	2.58091e+06	3.05895e+06	2.62021e+06	2.63587e+06
O00399	O00399		DCTN6		4.82631e+06	5.7091e+06	4.80003e+06	5.10653e+06	3.80846e+06	4.87179e+06	5.47621e+06	5.25101e+06	5.64181e+06	5.97146e+06	4.5013e+06	5.5811e+06	5.58638e+06	5.56622e+06	5.04533e+06	6.36664e+06	4.94256e+06	5.65556e+06
O00410	O00410		IPO5		1.53227e+07	1.69272e+07	1.54064e+07	1.74398e+07	1.4352e+07	1.61209e+07	1.54083e+07	1.4754e+07	1.63007e+07	1.48384e+07	1.47878e+07	1.50528e+07	1.62457e+07	1.6099e+07	1.61444e+07	1.57417e+07	1.58115e+07	1.501e+07
O00411	O00411		POLRMT		1.0716e+06	1.17655e+06	834299	789166	916260	843960	1.14387e+06	841412	1.07839e+06	757556	866476	1.01898e+06	1.04305e+06	948928	960780	773610	1.0048e+06	883902
O00418	O00418		EEF2K		1.65919e+06	1.89924e+06	1.69491e+06	1.88747e+06	1.78739e+06	2.3903e+06	1.64033e+06	1.74501e+06	1.74371e+06	1.53066e+06	1.88721e+06	1.78271e+06	2.00882e+06	1.89485e+06	1.80538e+06	1.57302e+06	2.11534e+06	1.62418e+06
O00422	O00422		SAP18		2.23815e+07	2.05332e+07	2.08237e+07	2.36487e+07	2.0676e+07	1.86912e+07	2.55789e+07	2.32939e+07	2.38254e+07	2.06432e+07	2.20312e+07	2.34638e+07	2.23817e+07	2.57302e+07	2.38275e+07	2.31521e+07	2.24012e+07	2.61641e+07
O00425	O00425		IGF2BP3		9.66177e+06	9.98372e+06	9.68608e+06	9.86044e+06	7.98696e+06	9.08047e+06	9.41954e+06	9.26547e+06	9.8616e+06	9.23369e+06	8.96346e+06	9.58987e+06	1.0108e+07	9.42828e+06	9.52318e+06	9.57255e+06	9.51532e+06	9.16109e+06
O00429	O00429		DNM1L		9.50644e+06	9.74665e+06	9.77185e+06	1.01466e+07	8.31037e+06	9.20772e+06	9.82943e+06	9.46373e+06	9.81024e+06	9.72205e+06	8.68341e+06	9.34733e+06	9.67416e+06	9.66259e+06	9.9553e+06	9.9954e+06	9.27626e+06	9.22288e+06
O00442	O00442		RTCA		3.03158e+06	3.19838e+06	3.11276e+06	3.09286e+06	3.02435e+06	3.28275e+06	3.27129e+06	3.08064e+06	3.27445e+06	3.10549e+06	3.09132e+06	3.11925e+06	3.03519e+06	3.23282e+06	2.98336e+06	3.38334e+06	3.0111e+06	3.01914e+06
O00471	O00471		EXOC5		1.425e+06	1.26979e+06	1.30466e+06	1.1956e+06	1.17414e+06	1.19371e+06	1.44962e+06	1.33992e+06	1.3115e+06	1.33042e+06	1.1735e+06	1.2194e+06	1.34682e+06	1.32421e+06	1.27856e+06	1.26132e+06	1.22234e+06	1.29103e+06
O00479	O00479		HMGN4		1.17506e+06	1.31981e+06	1.26031e+06	1.35517e+06	1.17177e+06	1.10731e+06	1.02377e+06	1.1701e+06	1.01252e+06	718722	1.14285e+06	1.20406e+06	1.3207e+06	1.34769e+06	1.24369e+06	1.53987e+06	1.46914e+06	1.21483e+06
O00483	O00483		COXFA4		7.84062e+06	8.1155e+06	7.92753e+06	8.34787e+06	6.31275e+06	6.12406e+06	8.13516e+06	7.76337e+06	7.92299e+06	8.02865e+06	6.27741e+06	7.30271e+06	7.17542e+06	7.90758e+06	7.98598e+06	6.3375e+06	6.54095e+06	8.17754e+06
O00487	O00487		PSMD14		3.55818e+07	3.49154e+07	3.49801e+07	3.55136e+07	3.25947e+07	3.30478e+07	3.74057e+07	3.59001e+07	3.57734e+07	3.58553e+07	3.4334e+07	3.45748e+07	3.47858e+07	3.49101e+07	3.65498e+07	3.38348e+07	3.39755e+07	3.32918e+07
O00505	O00505		KPNA3		4.77189e+06	5.33993e+06	5.85949e+06	5.75549e+06	4.99741e+06	5.30705e+06	5.0964e+06	5.14651e+06	5.30897e+06	4.96923e+06	5.13436e+06	5.26083e+06	5.3791e+06	5.4876e+06	5.5635e+06	5.56862e+06	5.50218e+06	5.22526e+06
O00541	O00541		PES1		6.03496e+06	6.21878e+06	6.08522e+06	6.31352e+06	4.86676e+06	5.41141e+06	5.83581e+06	5.90085e+06	6.02804e+06	5.54102e+06	5.25059e+06	5.5868e+06	5.95077e+06	5.98639e+06	6.10701e+06	5.88701e+06	5.71987e+06	5.83525e+06
O00560	O00560		SDCBP		1.67619e+06	1.69207e+06	1.73313e+06	1.75404e+06	1.94178e+06	2.05823e+06	1.65367e+06	1.67327e+06	1.78017e+06	1.52261e+06	1.84829e+06	1.84709e+06	1.90112e+06	1.82793e+06	1.7739e+06	1.43001e+06	1.90452e+06	1.58555e+06
O00566	O00566		MPHOSPH10		4.27744e+06	4.64317e+06	4.39211e+06	4.64042e+06	3.76769e+06	4.37233e+06	3.86387e+06	4.20971e+06	4.22379e+06	2.97899e+06	4.1167e+06	4.15364e+06	4.53133e+06	4.57968e+06	4.54549e+06	3.54393e+06	4.28046e+06	4.20107e+06
O00567	O00567		NOP56		5.20887e+06	5.12885e+06	5.06932e+06	5.03648e+06	4.84743e+06	5.35641e+06	5.30788e+06	5.07337e+06	5.31353e+06	4.49211e+06	5.01646e+06	5.35192e+06	5.31566e+06	5.33086e+06	5.14892e+06	4.29912e+06	5.33795e+06	5.16977e+06
O00571	O00571		DDX3X		4.44855e+07	4.47539e+07	4.44045e+07	4.46961e+07	4.17055e+07	4.65824e+07	4.38673e+07	4.50136e+07	4.43808e+07	4.34085e+07	4.39791e+07	4.49382e+07	4.52593e+07	4.57041e+07	4.52728e+07	4.41975e+07	4.51566e+07	4.50165e+07
O00584	O00584		RNASET2		1.7049e+06	1.78033e+06	1.67809e+06	1.66712e+06	1.6102e+06	1.5468e+06	1.79687e+06	1.49497e+06	1.53765e+06	2.26565e+06	1.48014e+06	1.62567e+06	1.82108e+06	1.72335e+06	1.92315e+06	1.87635e+06	1.77469e+06	1.62399e+06
O00629	O00629		KPNA4		1.02911e+07	1.03534e+07	1.05103e+07	1.04407e+07	9.21038e+06	9.86112e+06	1.02912e+07	9.90552e+06	1.00492e+07	9.0974e+06	9.71956e+06	9.98507e+06	9.89191e+06	1.02567e+07	1.06653e+07	8.72926e+06	9.34602e+06	1.05501e+07
O00743	O00743		PPP6C		1.51169e+06		1.56371e+06		1.19962e+06		2.0408e+06	1.49625e+06	1.40683e+06	1.68966e+06	1.20937e+06	1.77224e+06	1.02826e+06	1.12109e+06	695065	794021	493402	1.93512e+06
O00764	O00764		PDXK		1.01398e+07	1.06655e+07	9.87871e+06	1.03154e+07	9.10752e+06	1.16257e+07	1.00204e+07	9.95788e+06	1.09462e+07	9.4841e+06	1.03736e+07	1.03581e+07	1.03371e+07	1.08717e+07	1.00693e+07	9.49288e+06	1.01397e+07	9.9016e+06
O13516	O13516		RPS9A		1.27293e+06	571722	1.34522e+06	645825	1.56541e+06	949992	1.11911e+06	1.23863e+06	605198		1.34213e+06	1.44429e+06	654287	539064	652994		823434	1.32566e+06
O13547	O13547		CCW14		838921	389382	965486	273799	1.16817e+06	376034	851919	896115	433002	660085	875631	1.0555e+06	366009	322944	366433	194048	360447	883882
O13563	O13563		RPN13		9.27289e+06	4.10931e+06	8.65382e+06	4.0739e+06	9.28135e+06	4.6168e+06	9.14088e+06	7.97826e+06	4.65389e+06	7.75719e+06	9.0116e+06	9.09683e+06	4.67501e+06	4.36239e+06	4.0521e+06	2.44461e+06	4.85924e+06	8.15586e+06
O14455	O14455		RPL36B		8.50459e+07	4.07161e+07	9.27239e+07	4.33421e+07	7.36332e+07	4.60677e+07	7.61934e+07	8.14703e+07	3.83158e+07	7.73979e+07	7.71157e+07	8.42904e+07	4.36422e+07	4.02729e+07	3.99679e+07	3.72598e+07	4.04438e+07	8.06938e+07
O14467	O14467		MBF1		3.76278e+07	1.82225e+07	3.72027e+07	1.82823e+07	2.96921e+07	1.6564e+07	3.5217e+07	3.46664e+07	1.74214e+07	3.48223e+07	2.96266e+07	3.22755e+07	1.6437e+07	1.79366e+07	1.75579e+07	1.83538e+07	1.55486e+07	3.44733e+07
O14497	O14497		ARID1A		4.05818e+06	4.15293e+06	4.03181e+06	4.01422e+06	3.56453e+06	4.30229e+06	4.05193e+06	3.97877e+06	4.12006e+06	3.56839e+06	3.8072e+06	4.10827e+06	4.06982e+06	4.08515e+06	4.10519e+06	3.20074e+06	3.97777e+06	3.95721e+06
O14519	O14519		CDK2AP1		2.41663e+06	2.35163e+06	2.24301e+06	2.2467e+06	2.04566e+06	2.46758e+06	2.74842e+06	2.26758e+06	2.8533e+06	2.49747e+06	2.49945e+06	2.28289e+06	2.51496e+06	2.81918e+06	2.62394e+06	1.86941e+06	2.57824e+06	2.29777e+06
O14530	O14530		TXNDC9		4.1393e+06	4.46629e+06	4.12877e+06	4.78527e+06	3.03579e+06	3.40916e+06	3.83627e+06	4.05091e+06	3.76493e+06	3.3771e+06	3.40431e+06	3.48044e+06	4.05458e+06	4.22515e+06	4.35679e+06	3.4486e+06	3.7028e+06	3.9758e+06
O14545	O14545		TRAFD1		3.13572e+06	3.07761e+06	2.79729e+06	3.10252e+06	3.09296e+06	3.32625e+06	3.18907e+06	3.02938e+06	3.31285e+06	2.48238e+06	3.1979e+06	3.37404e+06	3.39721e+06	3.07078e+06	3.06235e+06	2.25365e+06	3.35866e+06	3.11271e+06
O14561	O14561		NDUFAB1		1.96446e+07	4.27546e+07	1.68081e+07	4.10703e+07	1.70244e+07	4.67201e+07	1.50955e+07	1.7672e+07	1.83748e+07	1.49176e+07	1.6791e+07	1.53372e+07	1.95188e+07	2.00499e+07	1.89248e+07	2.06237e+07	1.91219e+07	1.3738e+07
O14562	O14562		UBFD1		4.38133e+06	6.92381e+06	3.66083e+06	6.57357e+06	3.61683e+06	7.43474e+06	3.74015e+06	4.35489e+06	4.26053e+06	4.0935e+06	4.28937e+06	3.76497e+06	4.06964e+06	4.55778e+06	4.46826e+06	4.85497e+06	5.25451e+06	4.94348e+06
O14579	O14579		COPE		1.53713e+07	1.49002e+07	1.48239e+07	1.61851e+07	1.47534e+07	1.54399e+07	1.53727e+07	1.53389e+07	1.56383e+07	1.44854e+07	1.58405e+07	1.45694e+07	1.5123e+07	1.5636e+07	1.38466e+07	1.34894e+07	1.47192e+07	1.41466e+07
O14617	O14617		AP3D1		1.5155e+06	1.57898e+06	1.5085e+06	1.41848e+06	1.40695e+06	1.4192e+06	1.5094e+06	1.60161e+06	1.41667e+06	1.07436e+06	1.57521e+06	1.58256e+06	1.59565e+06	1.52624e+06	1.4452e+06	780728	1.40517e+06	1.5895e+06
O14618	O14618		CCS		1.77277e+06	2.95157e+06	1.60304e+06	2.6674e+06	1.33607e+06	3.01222e+06	2.25504e+06	1.52647e+06	1.74801e+06	1.37814e+06	1.71322e+06	1.70582e+06	1.6549e+06	1.7963e+06	1.68332e+06	1.22457e+06	1.67801e+06	1.55718e+06
O14646	O14646		CHD1		2.19195e+06	1.97297e+06	2.0441e+06	1.77182e+06	1.76294e+06	1.70037e+06	1.86672e+06	1.98025e+06	2.12418e+06	1.72255e+06	1.83121e+06	2.00202e+06	2.03611e+06	1.97503e+06	1.97585e+06	1.74886e+06	1.87031e+06	1.98773e+06
O14737	O14737		PDCD5		1.47443e+07	1.49354e+07	1.57105e+07	1.65466e+07	1.30824e+07	1.47961e+07	1.47087e+07	1.48216e+07	1.50414e+07	1.45389e+07	1.38284e+07	1.44098e+07	1.52133e+07	1.54966e+07	1.61267e+07	1.51813e+07	1.48737e+07	1.45581e+07
O14744	O14744		PRMT5		3.9507e+07	4.18051e+07	4.07213e+07	4.42671e+07	3.53544e+07	4.44125e+07	4.08714e+07	4.10958e+07	4.18956e+07	4.28005e+07	3.84818e+07	3.95864e+07	4.1506e+07	4.1263e+07	4.06949e+07	4.61102e+07	4.09631e+07	3.94295e+07
O14745	O14745		NHERF1		1.11161e+07	1.11202e+07	1.11068e+07	1.12937e+07	9.89774e+06	1.11281e+07	1.11109e+07	1.09498e+07	1.15144e+07	1.07397e+07	1.03291e+07	1.0642e+07	1.13498e+07	1.12386e+07	1.10432e+07	1.06766e+07	1.14344e+07	1.06218e+07
O14757	O14757		CHEK1		2.4909e+06	2.65024e+06	2.674e+06	2.56675e+06	2.20738e+06	2.25668e+06	2.59633e+06	2.45559e+06	2.63928e+06	2.39934e+06	2.40384e+06	2.36719e+06	2.37201e+06	2.3995e+06	2.51572e+06	2.28e+06	2.75078e+06	2.4198e+06
O14773	O14773		TPP1		7.80884e+06	8.40478e+06	8.11861e+06	8.39391e+06	6.3497e+06	7.31105e+06	8.23548e+06	8.35574e+06	8.22009e+06	7.66345e+06	7.36953e+06	7.89103e+06	7.85288e+06	7.81113e+06	7.72175e+06	7.32954e+06	6.97899e+06	7.78448e+06
O14776	O14776		TCERG1		1.91881e+07	1.97784e+07	1.92196e+07	2.00328e+07	1.62003e+07	1.89009e+07	1.96044e+07	1.90284e+07	1.94167e+07	1.93206e+07	1.72773e+07	1.88588e+07	1.9081e+07	1.92021e+07	1.94867e+07	2.00687e+07	1.81018e+07	1.96374e+07
O14777	O14777		NDC80		7.38936e+06	7.57036e+06	7.05018e+06	8.17745e+06	6.68107e+06	7.45039e+06	8.2082e+06	7.29337e+06	8.11177e+06	8.63402e+06	6.87072e+06	6.92408e+06	7.51724e+06	7.78902e+06	7.3519e+06	7.71132e+06	7.18786e+06	7.14026e+06
O14787	O14787		TNPO2		3.85289e+06	4.24734e+06	3.94588e+06	4.14952e+06	4.24739e+06	5.2473e+06	3.9178e+06	3.74923e+06	3.97581e+06	2.48829e+06	4.27318e+06	4.17015e+06	4.04784e+06	4.16487e+06	4.27313e+06	2.92908e+06	4.23236e+06	3.83024e+06
O14802	O14802		POLR3A		769674	886602	706745	780264	714301	756480	721006	858159	783188	700530	759405	767908	742638	707639	815996	726118	833408	684289
O14818	O14818		PSMA7		5.16173e+07	5.44508e+07	5.05827e+07	5.72518e+07	4.62455e+07	5.30286e+07	5.15987e+07	5.24178e+07	5.38069e+07	4.84737e+07	4.90909e+07	4.98723e+07	5.25574e+07	5.40345e+07	5.32018e+07	5.54961e+07	5.01722e+07	5.26204e+07
O14828	O14828		SCAMP3		8.23239e+06	8.78252e+06	7.83574e+06	7.94597e+06	8.40294e+06	9.53675e+06	8.65013e+06	7.94961e+06	8.39406e+06	7.98984e+06	8.84763e+06	8.65504e+06	8.53678e+06	8.44228e+06	7.76452e+06	7.27291e+06	8.35102e+06	8.19939e+06
O14841	O14841		OPLAH		2.50672e+06	2.57203e+06	2.45214e+06	2.51094e+06	2.4509e+06	2.8613e+06	2.23148e+06	2.46136e+06	2.42593e+06	2.13723e+06	2.5085e+06	2.53563e+06	2.69549e+06	2.5419e+06	2.48013e+06	2.3484e+06	2.65137e+06	2.33345e+06
O14880	O14880		MGST3		2.94972e+06	4.03142e+06	3.12946e+06	3.97814e+06	3.07147e+06	4.85254e+06	3.0984e+06	3.08261e+06	3.13457e+06	2.76255e+06	3.30631e+06	3.66447e+06	3.13832e+06	3.07708e+06	2.50395e+06	2.04192e+06	2.58947e+06	3.66401e+06
O14893	O14893		GEMIN2		877506	1.76489e+06	719498	1.69182e+06	1.10445e+06	2.41725e+06	892952	790226	988666	798787	972624	892132	944444	895873	766253	440163	984175	1.20372e+06
O14908	O14908		GIPC1		1.8487e+06	1.98922e+06	1.37241e+06	1.31382e+06	1.70562e+06	1.19166e+06	2.11361e+06	1.92094e+06	1.6898e+06	1.54289e+06	1.76288e+06	1.69637e+06	1.62356e+06	1.677e+06	1.57464e+06	1.38138e+06	1.3763e+06	1.86808e+06
O14920	O14920		IKBKB			2.16278e+07	2.30048e+07	2.22412e+07			2.02609e+07								2.20622e+07	2.53816e+07	1.99806e+07	
O14925	O14925		TIMM23		7.42568e+06	8.71531e+06	7.76014e+06	8.79683e+06	8.80231e+06	9.53776e+06	7.5728e+06	7.53315e+06	6.59274e+06	6.46496e+06	8.3326e+06	7.97598e+06	8.70956e+06	8.39904e+06	7.95405e+06	6.28932e+06	8.56461e+06	7.39485e+06
O14929	O14929		HAT1		1.34172e+07	1.50695e+07	1.32735e+07	1.38901e+07	1.2302e+07	1.49369e+07	1.34391e+07	1.40249e+07	1.43979e+07	1.13706e+07	1.40588e+07	1.44325e+07	1.46219e+07	1.48787e+07	1.37289e+07	1.26581e+07	1.45771e+07	1.31266e+07
