Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML
P07649	TRUA_ECOLI	truA	tRNA pseudouridine synthase A	3	3	4.21379e+06	2.98751e+06	4.67077e+06		4.78958e+06	4.49673e+06
P07650	TYPH_ECOLI	deoA	Thymidine phosphorylase	23	23	3.1161e+07	3.12429e+07	3.06332e+07	3.13428e+07	3.14935e+07	3.16228e+07
P07658	FDHF_ECOLI	fdhF	Formate dehydrogenase H	13	13	3.63465e+06	3.92164e+06	3.85403e+06	3.45079e+06	3.67787e+06	3.35845e+06
P07762	GLGB_ECOLI	glgB	1,4-alpha-glucan branching enzyme GlgB	20	20	1.23835e+07	1.21891e+07	1.22823e+07	1.22103e+07	1.14859e+07	1.20346e+07
P07813	SYL_ECOLI	leuS	Leucine--tRNA ligase	33	33	9.86011e+07	9.48263e+07	9.98263e+07	9.76588e+07	9.61382e+07	9.3606e+07
P07821	FHUC_ECOLI	fhuC	Iron(3+)-hydroxamate import ATP-binding protein FhuC	1	1			3.69367e+06	2.6364e+06	3.86468e+06	2.40905e+06
P07822	FHUD_ECOLI	fhuD	Iron(3+)-hydroxamate-binding protein FhuD	2	2		1.36195e+06	1.39508e+06	1.29941e+06	1.2891e+06	1.28658e+06
P07862	DDLB_ECOLI	ddlB	D-alanine--D-alanine ligase B	11	11	3.33616e+07	3.48598e+07	3.58045e+07	3.46202e+07	3.55642e+07	3.41014e+07
P07913	TDH_ECOLI	tdh	L-threonine 3-dehydrogenase	6	6	3.12623e+07	3.11228e+07	2.88992e+07	2.95091e+07	3.02175e+07	2.89503e+07
P08178	PUR5_ECOLI	purM	Phosphoribosylformylglycinamidine cyclo-ligase	3	3	6.12162e+06	5.86403e+06	5.27226e+06	5.52776e+06	5.57975e+06	5.37086e+06
P08179	PUR3_ECOLI	purN	Phosphoribosylglycinamide formyltransferase	3	3	3.95302e+06	3.8777e+06	3.81881e+06	4.87316e+06	4.34651e+06	4.62897e+06
P08189	FIMF_ECOLI	fimF	Protein FimF	1	1		2.02914e+06	2.49262e+06	2.23846e+06	2.32803e+06	1.9434e+06
P08190	FIMG_ECOLI	fimG	Protein FimG	3	3	6.08046e+06	4.53866e+06	5.51883e+06	5.83648e+06	5.50417e+06	5.90254e+06
P08191	FIMH_ECOLI	fimH	Protein FimH	3	3	8.77744e+06	9.07146e+06	8.59464e+06	8.41534e+06	8.64961e+06	8.30411e+06
P08192	FOLC_ECOLI	folC	Bifunctional protein FolC	12	12	1.83291e+07	1.98674e+07	1.8772e+07	1.90226e+07	1.88934e+07	1.81412e+07
P08200	IDH_ECOLI	icd	Isocitrate dehydrogenase [NADP]	19	19	9.85274e+07	9.34222e+07	1.02881e+08	9.98142e+07	1.00647e+08	9.91453e+07
P08201	NIRB_ECOLI	nirB	Nitrite reductase [NAD(P)H] large subunit	21	21	2.58438e+07	2.80275e+07	2.508e+07	2.6298e+07	2.50375e+07	2.56934e+07
P08244	PYRF_ECOLI	pyrF	Orotidine 5'-phosphate decarboxylase	6	6	5.76046e+07	6.20937e+07	6.18422e+07	5.89721e+07	5.92122e+07	6.00222e+07
P08245	YCIH_ECOLI	yciH	Uncharacterized protein YciH	2	2	7.68934e+06	5.98679e+06	7.72191e+06	7.01514e+06	7.5657e+06	7.49691e+06
P08263ups|GSTA1_HUMAN_UPS	Glutathione	Glutathione		13	13	1.0113e+08	1.01973e+08	4.46367e+06	1.02986e+08	5.52024e+06	6.11136e+06
P08312	SYFA_ECOLI	pheS	Phenylalanine--tRNA ligase alpha subunit	17	17	6.10661e+07	6.36831e+07	6.32784e+07	6.20801e+07	6.13333e+07	6.41195e+07
P08331	CPDB_ECOLI	cpdB	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase	18	18	1.33104e+07	1.35052e+07	1.455e+07	1.36297e+07	1.42885e+07	1.4264e+07
P08337	MUTT_ECOLI	mutT	8-oxo-dGTP diphosphatase	2	2	2.29839e+06	1.75235e+06	2.49843e+06	2.24804e+06	2.23193e+06	2.7326e+06
P08368	CREB_ECOLI	creB	Transcriptional regulatory protein CreB	2	2			1.25869e+06	1.4522e+06	1.30536e+06	
P08373	MURB_ECOLI	murB	UDP-N-acetylenolpyruvoylglucosamine reductase	4	4	7.79898e+06	7.51493e+06	7.23373e+06	7.08063e+06	6.47794e+06	6.72122e+06
P08390	USG_ECOLI	usg	USG-1 protein	9	9	1.88152e+07	1.87219e+07	1.96278e+07	1.85881e+07	1.95452e+07	1.93057e+07
P08395	SPPA_ECOLI	sppA	Protease 4	13	13	9.41813e+06	9.37242e+06	1.01919e+07	9.41408e+06	9.32283e+06	9.60086e+06
P08506	DACC_ECOLI	dacC	D-alanyl-D-alanine carboxypeptidase DacC	17	17	2.25642e+07	2.48691e+07	2.49587e+07	2.3585e+07	2.48382e+07	2.42581e+07
P08622	DNAJ_ECOLI	dnaJ	Chaperone protein DnaJ	14	14	3.19724e+07	3.05399e+07	3.28375e+07	3.18796e+07	3.26783e+07	3.38001e+07
P08660	AK3_ECOLI	lysC	Lysine-sensitive aspartokinase 3	12	12	1.44734e+07	1.45923e+07	1.32246e+07	1.55866e+07	1.37615e+07	1.33443e+07
P08758ups|ANXA5_HUMAN_UPS	Annexin	Annexin		17	17	1.28864e+08	1.27469e+08	6.49264e+06	1.27444e+08	6.52299e+06	6.18586e+06
P08839	PT1_ECOLI	ptsI	Phosphoenolpyruvate-protein phosphotransferase	32	32	2.80234e+08	2.77388e+08	2.71942e+08	2.79198e+08	2.76711e+08	2.86562e+08
P08956	T1RK_ECOLI	hsdR	Type I restriction enzyme EcoKI R protein	17	17	6.7007e+06	6.98612e+06	6.2315e+06	7.05651e+06	6.91784e+06	6.38006e+06
P08957	T1MK_ECOLI	hsdM	Type I restriction enzyme EcoKI M protein	23	23	4.78125e+07	4.87611e+07	4.6823e+07	4.75461e+07	4.6062e+07	4.72842e+07
P08997	MASY_ECOLI	aceB	Malate synthase A	1	1	8.69582e+06	6.75943e+06	7.91421e+06	8.71044e+06	9.36011e+06	6.12695e+06
P09029	PURK_ECOLI	purK	N5-carboxyaminoimidazole ribonucleotide synthase	2	2	2.90924e+06	2.97643e+06	2.34062e+06	2.46631e+06	2.08239e+06	2.21142e+06
P09030	EX3_ECOLI	xthA	Exodeoxyribonuclease III	10	10	1.84634e+07	1.99939e+07	2.07573e+07	1.99164e+07	1.97319e+07	2.00885e+07
P09053	AVTA_ECOLI	avtA	Valine--pyruvate aminotransferase	6	6	1.10526e+07	9.65648e+06	1.0401e+07	1.05967e+07	1.20428e+07	1.05663e+07
P09126	HEM4_ECOLI	hemD	Uroporphyrinogen-III synthase	7	7	1.57539e+07	1.70151e+07	1.91076e+07	1.67023e+07	1.81536e+07	1.6586e+07
P09127	HEMX_ECOLI	hemX	Putative uroporphyrinogen-III C-methyltransferase	21	21	5.171e+07	5.00626e+07	5.1177e+07	5.13663e+07	5.12929e+07	5.14765e+07
P09147	GALE_ECOLI	galE	UDP-glucose 4-epimerase	11	11	3.0032e+07	3.06924e+07	3.06027e+07	2.97972e+07	2.99644e+07	3.07129e+07
P09148	GAL7_ECOLI	galT	Galactose-1-phosphate uridylyltransferase	10	10	4.28867e+06	4.26146e+06	4.48991e+06	4.22454e+06	4.75959e+06	4.48006e+06
P09152	NARG_ECOLI	narG	Respiratory nitrate reductase 1 alpha chain	20	14	1.6726e+07	1.6326e+07	1.71954e+07	1.64358e+07	1.72074e+07	1.72289e+07
P09155	RND_ECOLI	rnd	Ribonuclease D	10	10	8.10871e+06	8.85868e+06	8.87731e+06	8.61852e+06	8.68128e+06	8.16842e+06
P09158	SPEE_ECOLI	speE	Spermidine synthase	5	5	2.62564e+07	2.56453e+07	2.69061e+07	2.59759e+07	2.57411e+07	2.7298e+07
P09169	OMPT_ECOLI	ompT	Protease 7	13	11	2.09937e+07	2.15231e+07	2.15892e+07	2.04708e+07	2.12723e+07	2.20963e+07
P09211ups|GSTP1_HUMAN_UPS	Glutathione	Glutathione		7	7	8.50693e+07	8.48236e+07	4.8478e+06	8.30296e+07		4.56842e+06
P09323	PTW3C_ECOLI	nagE	PTS system N-acetylglucosamine-specific EIICBA component	4	4	3.90066e+06	4.12588e+06	4.36142e+06	4.06425e+06	4.49154e+06	4.35592e+06
P09348	MOTA_ECOLI	motA	Motility protein A	3	3	1.65556e+06	1.59944e+06	1.47529e+06	1.34264e+06	1.3671e+06	1.45523e+06
P09372	GRPE_ECOLI	grpE	Protein GrpE	9	9	1.90277e+08	1.86101e+08	1.83832e+08	1.90207e+08	1.81854e+08	1.90496e+08
P09373	PFLB_ECOLI	pflB	Formate acetyltransferase 1	64	59	1.88338e+09	1.88534e+09	1.95641e+09	1.86774e+09	1.96619e+09	1.9598e+09
P09394	GLPQ_ECOLI	glpQ	Glycerophosphoryl diester phosphodiesterase	11	11	2.88673e+07	2.67599e+07	2.86224e+07	2.64601e+07	2.81799e+07	2.8512e+07
P09424	MTLD_ECOLI	mtlD	Mannitol-1-phosphate 5-dehydrogenase	8	8	2.22976e+07	2.08264e+07	2.01792e+07	2.21454e+07	2.0204e+07	1.94887e+07
P09546	PUTA_ECOLI	putA	Bifunctional protein PutA	13	13	1.71623e+07	1.8446e+07	2.17268e+07	1.95326e+07	1.94362e+07	2.2855e+07
P09549	DEDD_ECOLI	dedD	Protein DedD	5	5	1.05618e+07	9.66766e+06	9.72142e+06	9.60888e+06	9.92498e+06	9.17023e+06
P09551	ARGT_ECOLI	argT	Lysine-arginine-ornithine-binding periplasmic protein	1	1	1.50893e+06					
P09831	GLTB_ECOLI	gltB	Glutamate synthase [NADPH] large chain	42	42	9.38253e+06	9.31661e+06	9.65115e+06	9.19476e+06	9.53402e+06	9.37906e+06
P09832	GLTD_ECOLI	gltD	Glutamate synthase [NADPH] small chain	6	6	1.10063e+07	1.23774e+07	1.17933e+07	1.21073e+07	1.21923e+07	1.19868e+07
P09996	YIDB_ECOLI	yidB	Uncharacterized protein YidB	2	2				250506		279055
P0A698	UVRA_ECOLI	uvrA	UvrABC system protein A	22	22	1.28606e+07	1.34046e+07	1.26894e+07	1.31597e+07	1.25752e+07	1.27865e+07
P0A6A0	UBIB_ECOLI	ubiB	Probable ubiquinone biosynthesis protein UbiB	5	5	4.78308e+06	4.48831e+06	4.20917e+06	4.35201e+06	3.82664e+06	3.75591e+06
P0A6A3	ACKA_ECOLI	ackA	Acetate kinase	14	14	7.59521e+08	7.91438e+08	7.36721e+08	7.81461e+08	7.52066e+08	7.50698e+08
P0A6A8	ACP_ECOLI	acpP	Acyl carrier protein	3	3	9.34427e+08	1.04869e+09	1.00803e+09	1.0427e+09	9.6811e+08	1.0132e+09
P0A6B4	ALR1_ECOLI	alr	Alanine racemase, biosynthetic	10	10	1.04928e+07	1.08623e+07	1.19835e+07	1.08215e+07	1.1704e+07	1.12202e+07
P0A6B7	ISCS_ECOLI	iscS	Cysteine desulfurase	22	22	1.04344e+08	1.03004e+08	9.87786e+07	9.89298e+07	9.53864e+07	9.81109e+07
P0A6C1	END4_ECOLI	nfo	Endonuclease 4	7	7	9.00509e+06	8.88299e+06	9.49256e+06	9.49175e+06	8.96057e+06	9.07207e+06
P0A6D0	ARGR_ECOLI	argR	Arginine repressor	1	1	9.68448e+06	9.70062e+06	1.04309e+07	9.56368e+06	1.16836e+07	1.11933e+07
P0A6D3	AROA_ECOLI	aroA	3-phosphoshikimate 1-carboxyvinyltransferase	9	9	2.38015e+07	2.45571e+07	2.19791e+07	2.3857e+07	2.16974e+07	2.26048e+07
P0A6D7	AROK_ECOLI	aroK	Shikimate kinase 1	12	12	7.5987e+07	7.44219e+07	7.46872e+07	7.86272e+07	7.62609e+07	7.96834e+07
P0A6E1	AROL_ECOLI	aroL	Shikimate kinase 2	1	1			871970	901873		
P0A6E4	ASSY_ECOLI	argG	Argininosuccinate synthase	9	9	1.49544e+07	1.37357e+07	1.48893e+07	1.44109e+07	1.50649e+07	1.54819e+07
P0A6E6	ATPE_ECOLI	atpC	ATP synthase epsilon chain	4	4	4.32973e+07	4.19354e+07	4.96889e+07	4.55077e+07	4.61623e+07	4.84931e+07
P0A6E9	BIOD2_ECOLI	bioD2	ATP-dependent dethiobiotin synthetase BioD 2	7	7	3.02182e+07	3.04496e+07	2.75878e+07	2.92331e+07	2.80335e+07	2.7783e+07
P0A6F1	CARA_ECOLI	carA	Carbamoyl-phosphate synthase small chain	10	10	4.06525e+07	4.29397e+07	4.0648e+07	4.08382e+07	4.18101e+07	4.09937e+07
P0A6F3	GLPK_ECOLI	glpK	Glycerol kinase	20	20	1.67283e+07	1.68324e+07	1.64408e+07	1.73532e+07	1.61106e+07	1.63883e+07
P0A6F5	CH60_ECOLI	groL	60 kDa chaperonin	34	34	5.78605e+08	5.87185e+08	5.71682e+08	5.78089e+08	5.73522e+08	5.75879e+08
P0A6F9	CH10_ECOLI	groS	10 kDa chaperonin	9	9	5.82713e+08	5.57127e+08	6.74189e+08	5.44018e+08	6.74356e+08	6.93813e+08
P0A6G3	PNCC_ECOLI	pncC	Nicotinamide-nucleotide amidohydrolase PncC	3	3	1.55536e+07	1.49104e+07	1.67025e+07	1.4989e+07	1.65337e+07	1.64455e+07
P0A6G7	CLPP_ECOLI	clpP	ATP-dependent Clp protease proteolytic subunit	5	5	1.30358e+08	1.34585e+08	1.32445e+08	1.41034e+08	1.28945e+08	1.30859e+08
P0A6H1	CLPX_ECOLI	clpX	ATP-dependent Clp protease ATP-binding subunit ClpX	21	21	9.6619e+07	9.89453e+07	9.24565e+07	9.79487e+07	9.67404e+07	9.53872e+07
P0A6H5	HSLU_ECOLI	hslU	ATP-dependent protease ATPase subunit HslU	27	27	7.98196e+07	8.06402e+07	8.12696e+07	8.15893e+07	7.91295e+07	8.10594e+07
P0A6H8	CLS_ECOLI	cls	Cardiolipin synthase	2	2	1.02594e+06	1.28461e+06	1.13408e+06	1.46691e+06	1.0449e+06	1.28195e+06
P0A6I0	KCY_ECOLI	cmk	Cytidylate kinase	13	13	4.12804e+07	4.16794e+07	4.0476e+07	4.3554e+07	4.1353e+07	4.22509e+07
P0A6I3	COAA_ECOLI	coaA	Pantothenate kinase	10	10	1.40384e+07	1.52083e+07	1.40922e+07	1.36341e+07	1.46596e+07	1.31695e+07
P0A6I6	COAD_ECOLI	coaD	Phosphopantetheine adenylyltransferase	3	3	3.08511e+06	3.76531e+06	3.44927e+06	2.93888e+06	3.84177e+06	3.50895e+06
P0A6I9	COAE_ECOLI	coaE	Dephospho-CoA kinase	3	3	5.36154e+06	6.4267e+06	5.7227e+06	5.92752e+06	5.66805e+06	6.01117e+06
P0A6J1	CYSC_ECOLI	cysC	Adenylyl-sulfate kinase	3	3	4.62357e+06	4.40922e+06	4.08983e+06	3.903e+06	4.09219e+06	4.03896e+06
P0A6J5	DADA_ECOLI	dadA	D-amino acid dehydrogenase small subunit	5	5	1.44449e+06	1.40266e+06	1.47056e+06	1.52977e+06	1.41343e+06	1.40959e+06
P0A6J8	DDLA_ECOLI	ddlA	D-alanine--D-alanine ligase A	16	16	6.85791e+07	6.83582e+07	6.44302e+07	6.5971e+07	6.53908e+07	6.49032e+07
P0A6K1	DAPF_ECOLI	dapF	Diaminopimelate epimerase	3	3	1.78359e+06	1.4205e+06	1.86768e+06	1.27137e+06	1.17692e+06	1.68523e+06
P0A6K3	DEF_ECOLI	def	Peptide deformylase	6	6	9.60441e+07	9.50078e+07	9.47889e+07	9.20446e+07	9.84112e+07	9.86874e+07
P0A6K6	DEOB_ECOLI	deoB	Phosphopentomutase	20	20	1.21743e+08	1.26387e+08	1.20434e+08	1.21255e+08	1.23239e+08	1.22275e+08
P0A6L0	DEOC_ECOLI	deoC	Deoxyribose-phosphate aldolase	10	10	1.05364e+08	1.03969e+08	1.00382e+08	1.04582e+08	1.00783e+08	1.03703e+08
P0A6L2	DAPA_ECOLI	dapA	4-hydroxy-tetrahydrodipicolinate synthase	10	10	1.58048e+08	1.63236e+08	1.52426e+08	1.55686e+08	1.49686e+08	1.54282e+08
P0A6L4	NANA_ECOLI	nanA	N-acetylneuraminate lyase	2	2	2.87542e+06	2.88502e+06		2.62429e+06		
P0A6L7	UXAB_ECOLI	uxaB	Altronate oxidoreductase	5	5	1.00031e+07	1.045e+07	9.45003e+06	1.01088e+07	8.75687e+06	9.1117e+06
P0A6L9	HSCB_ECOLI	hscB	Co-chaperone protein HscB	4	4	1.89824e+07	2.0572e+07	2.24656e+07	1.97429e+07	2.06377e+07	2.11687e+07
P0A6M4	DTD_ECOLI	dtd	D-tyrosyl-tRNA(Tyr) deacylase	2	2	1.19774e+07	1.15015e+07	1.24977e+07	1.21073e+07	1.1897e+07	1.22466e+07
P0A6M8	EFG_ECOLI	fusA	Elongation factor G	43	43	8.5341e+08	8.52976e+08	8.78542e+08	8.57449e+08	8.79405e+08	8.83149e+08
P0A6N4	EFP_ECOLI	efp	Elongation factor P	6	6	5.6426e+08	5.81648e+08	5.76685e+08	5.9623e+08	5.80021e+08	6.04214e+08
P0A6N8	EFPL_ECOLI	yeiP	Elongation factor P-like protein	5	5	7.99606e+07	7.70523e+07	7.71831e+07	7.40834e+07	7.93641e+07	8.20856e+07
P0A6P1	EFTS_ECOLI	tsf	Elongation factor Ts	27	27	1.39803e+09	1.46777e+09	1.54376e+09	1.45196e+09	1.53399e+09	1.55463e+09
P0A6P5	DER_ECOLI	der	GTPase Der	20	20	2.40315e+07	2.51504e+07	2.28947e+07	2.48539e+07	2.32702e+07	2.31257e+07
P0A6P7	ENGB_ECOLI	engB	Probable GTP-binding protein EngB	9	9	6.02813e+07	6.14169e+07	6.27894e+07	5.81218e+07	6.26298e+07	6.21765e+07
P0A6P9	ENO_ECOLI	eno	Enolase	27	27	1.04306e+09	1.04765e+09	1.06701e+09	1.01625e+09	1.07079e+09	1.10898e+09
P0A6Q3	FABA_ECOLI	fabA	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase	10	10	8.42764e+07	7.85522e+07	7.8216e+07	8.37841e+07	8.08625e+07	7.95856e+07
P0A6Q6	FABZ_ECOLI	fabZ	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ	8	8	9.92991e+07	1.00068e+08	9.16515e+07	1.00662e+08	8.84059e+07	9.27922e+07
P0A6R0	FABH_ECOLI	fabH	3-oxoacyl-[acyl-carrier-protein] synthase 3	7	7	7.81028e+07	7.86263e+07	6.7769e+07	7.52383e+07	6.81557e+07	6.81983e+07
P0A6R3	FIS_ECOLI	fis	DNA-binding protein fis	2	2	3.66446e+07	3.39185e+07	3.90572e+07	3.90469e+07	3.39593e+07	3.19461e+07
P0A6S0	FLGH_ECOLI	flgH	Flagellar L-ring protein	5	5	4.97494e+06	4.6772e+06	4.66221e+06	4.85448e+06	4.55121e+06	4.81874e+06
P0A6S7	GPDA_ECOLI	gpsA	Glycerol-3-phosphate dehydrogenase [NAD(P)+]	7	7	2.6948e+07	2.71429e+07	2.44724e+07	2.55226e+07	2.66765e+07	2.52997e+07
P0A6T1	G6PI_ECOLI	pgi	Glucose-6-phosphate isomerase	25	25	2.53812e+08	2.54661e+08	2.41778e+08	2.51183e+08	2.44383e+08	2.50065e+08
P0A6T3	GAL1_ECOLI	galK	Galactokinase	8	8	1.51001e+07	1.44331e+07	1.54847e+07	1.54372e+07	1.58405e+07	1.60312e+07
P0A6T5	GCH1_ECOLI	folE	GTP cyclohydrolase 1	6	6	2.33109e+07	2.20267e+07	2.04192e+07	2.18586e+07	2.00324e+07	2.0139e+07
P0A6T9	GCSH_ECOLI	gcvH	Glycine cleavage system H protein	3	3	1.28318e+07	1.50446e+07	1.34359e+07	1.31376e+07	1.26262e+07	1.27123e+07
P0A6U3	MNMG_ECOLI	mnmG	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG	18	18	1.92031e+07	1.9075e+07	1.9602e+07	1.89893e+07	1.9565e+07	1.96649e+07
P0A6U5	RSMG_ECOLI	rsmG	Ribosomal RNA small subunit methyltransferase G	5	5	1.87515e+07	1.94888e+07	1.839e+07	1.78455e+07	1.71358e+07	1.87799e+07
P0A6U8	GLGA_ECOLI	glgA	Glycogen synthase	12	12	1.22263e+07	1.16453e+07	1.24147e+07	1.19463e+07	1.22317e+07	1.20459e+07
P0A6V1	GLGC_ECOLI	glgC	Glucose-1-phosphate adenylyltransferase	8	8	2.92895e+07	2.88343e+07	2.9073e+07	2.88862e+07	3.04354e+07	2.87953e+07
P0A6V8	GLK_ECOLI	glk	Glucokinase	9	9	4.99357e+07	5.23051e+07	4.92479e+07	4.94422e+07	4.96913e+07	4.77447e+07
P0A6W0	GLSA2_ECOLI	glsA2	Glutaminase 2	4	4	1.28621e+06	1.47846e+06	1.08553e+06	1.17542e+06	1.40659e+06	1.29406e+06
P0A6W3	MRAY_ECOLI	mraY	Phospho-N-acetylmuramoyl-pentapeptide-transferase	1	1	4.04547e+06	4.09089e+06	3.76932e+06	3.14807e+06	3.73617e+06	4.21228e+06
P0A6W5	GREA_ECOLI	greA	Transcription elongation factor GreA	11	11	9.80377e+07	9.78747e+07	1.03841e+08	9.7764e+07	9.73148e+07	1.04768e+08
P0A6W9	GSH1_ECOLI	gshA	Glutamate--cysteine ligase	10	10	2.44567e+07	2.45614e+07	2.45753e+07	2.41929e+07	2.51401e+07	2.54671e+07
P0A6X1	HEM1_ECOLI	hemA	Glutamyl-tRNA reductase	1	1			572304	649391		
P0A6X3	HFQ_ECOLI	hfq	Protein hfq	2	2	3.04813e+06	2.96967e+06	4.65437e+06	3.27464e+06	4.8699e+06	3.83779e+06
P0A6X7	IHFA_ECOLI	ihfA	Integration host factor subunit alpha	7	7	2.09118e+08	2.21651e+08	1.92679e+08	2.06892e+08	1.88538e+08	1.93654e+08
P0A6Y1	IHFB_ECOLI	ihfB	Integration host factor subunit beta	4	4	5.3698e+07	5.56147e+07	5.52974e+07	4.68471e+07	5.59012e+07	5.48586e+07
P0A6Y5	HSLO_ECOLI	hslO	33 kDa chaperonin	5	5	3.96642e+07	4.23402e+07	3.89823e+07	4.06324e+07	3.87585e+07	3.81006e+07
P0A6Y8	DNAK_ECOLI	dnaK	Chaperone protein DnaK	42	42	3.65754e+08	3.68164e+08	3.57838e+08	3.57046e+08	3.70795e+08	3.81317e+08
P0A6Z1	HSCA_ECOLI	hscA	Chaperone protein HscA	18	18	2.40083e+07	2.39371e+07	2.37301e+07	2.4005e+07	2.42837e+07	2.3744e+07
P0A6Z3	HTPG_ECOLI	htpG	Chaperone protein HtpG	44	44	1.23562e+08	1.27319e+08	1.25275e+08	1.26622e+08	1.26324e+08	1.27066e+08
P0A6Z6	NIKR_ECOLI	nikR	Nickel-responsive regulator	4	4	6.59419e+06	7.2421e+06	6.60822e+06	5.35637e+06	6.91111e+06	6.99227e+06
P0A705	IF2_ECOLI	infB	Translation initiation factor IF-2	37	37	8.62934e+07	9.40734e+07	8.18583e+07	8.71752e+07	8.35314e+07	8.67663e+07
P0A707	IF3_ECOLI	infC	Translation initiation factor IF-3	6	6	2.91601e+08	2.72852e+08	2.80959e+08	2.80054e+08	2.78196e+08	2.85904e+08
P0A715	KDSA_ECOLI	kdsA	2-dehydro-3-deoxyphosphooctonate aldolase	16	16	1.67461e+08	1.76046e+08	1.66338e+08	1.70871e+08	1.71165e+08	1.77628e+08
P0A717	KPRS_ECOLI	prs	Ribose-phosphate pyrophosphokinase	13	13	2.24423e+08	2.27388e+08	2.1531e+08	2.21662e+08	2.20404e+08	2.2059e+08
P0A720	KTHY_ECOLI	tmk	Thymidylate kinase	9	9	9.74461e+06	1.02585e+07	1.07229e+07	9.41079e+06	1.04778e+07	1.07712e+07
P0A722	LPXA_ECOLI	lpxA	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase	7	7	5.15479e+07	5.361e+07	4.99935e+07	5.06349e+07	4.95047e+07	5.26925e+07
P0A725	LPXC_ECOLI	lpxC	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase	3	3	2.89021e+06	3.07808e+06	2.2323e+06	2.48449e+06	3.22676e+06	2.55755e+06
P0A729	YCEF_ECOLI	yceF	Maf-like protein YceF	5	5	6.97165e+06	7.30386e+06	6.87817e+06	6.54759e+06	6.14404e+06	6.32449e+06
P0A731	MGSA_ECOLI	mgsA	Methylglyoxal synthase	2	2	2.67471e+07	2.58025e+07	2.86767e+07	2.6619e+07	3.20044e+07	3.02427e+07
P0A734	MINE_ECOLI	minE	Cell division topological specificity factor	10	10	1.02658e+08	9.45031e+07	9.40201e+07	9.7784e+07	9.38095e+07	9.27274e+07
P0A738	MOAC_ECOLI	moaC	Cyclic pyranopterin monophosphate synthase accessory protein	4	4	4.71848e+06	4.74352e+06	4.50705e+06	4.94641e+06	4.49067e+06	4.5136e+06
P0A744	MSRA_ECOLI	msrA	Peptide methionine sulfoxide reductase MsrA	3	3	3.32146e+07	3.52158e+07	3.59771e+07	3.76028e+07	3.29926e+07	3.52972e+07
P0A749	MURA_ECOLI	murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	14	14	3.95866e+07	4.05267e+07	4.09677e+07	3.81811e+07	3.9045e+07	3.97386e+07
P0A752	NADD_ECOLI	nadD	Nicotinate-nucleotide adenylyltransferase	1	1	2.59797e+06	3.20006e+06	2.89738e+06	2.40547e+06	2.5834e+06	2.22938e+06
P0A759	NAGB_ECOLI	nagB	Glucosamine-6-phosphate deaminase	4	4	3.8034e+07	3.63834e+07	3.36666e+07	3.91268e+07	3.25132e+07	3.34125e+07
P0A763	NDK_ECOLI	ndk	Nucleoside diphosphate kinase	6	6	4.192e+07	4.19047e+07	4.64408e+07	4.0349e+07	4.75197e+07	4.9037e+07
P0A776	RPPH_ECOLI	rppH	RNA pyrophosphohydrolase	2	2	604723	283045	414641	468291		415161
P0A780	NUSB_ECOLI	nusB	N utilization substance protein B	8	8	1.15325e+08	1.13092e+08	1.01808e+08	1.14803e+08	9.96274e+07	9.93758e+07
P0A784	ORN_ECOLI	orn	Oligoribonuclease	7	7	2.61017e+07	2.54147e+07	2.61282e+07	2.60843e+07	2.63027e+07	2.52388e+07
P0A786	PYRB_ECOLI	pyrB	Aspartate carbamoyltransferase catalytic chain	10	10	8.36971e+06	8.22549e+06	7.7863e+06	7.98908e+06	7.8635e+06	8.33497e+06
P0A790	PAND_ECOLI	panD	Aspartate 1-decarboxylase	2	2	4.28641e+07	4.19068e+07	4.23945e+07	4.09093e+07	4.07384e+07	4.02963e+07
P0A794	PDXJ_ECOLI	pdxJ	Pyridoxine 5'-phosphate synthase	8	8	3.51979e+07	3.58688e+07	3.64031e+07	3.53299e+07	3.4564e+07	3.50531e+07
P0A796	K6PF1_ECOLI	pfkA	6-phosphofructokinase isozyme 1	14	14	1.61931e+08	1.53897e+08	1.66761e+08	1.66189e+08	1.59493e+08	1.57376e+08
P0A799	PGK_ECOLI	pgk	Phosphoglycerate kinase	26	26	1.46976e+09	1.49374e+09	1.52016e+09	1.46336e+09	1.60239e+09	1.56487e+09
