Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML
P07762	GLGB_ECOLI	glgB	1,4-alpha-glucan branching enzyme GlgB	20	20	1.1325e+07	1.15396e+07	1.10274e+07	1.17328e+07	1.08131e+07	1.1529e+07
P07813	SYL_ECOLI	leuS	Leucine--tRNA ligase	32	32	9.6191e+07	1.02278e+08	9.73758e+07	9.76034e+07	9.77343e+07	1.00847e+08
P07821	FHUC_ECOLI	fhuC	Iron(3+)-hydroxamate import ATP-binding protein FhuC	1	1	3.43496e+06				5.26314e+06	
P07822	FHUD_ECOLI	fhuD	Iron(3+)-hydroxamate-binding protein FhuD	1	1	1.65416e+06	1.39635e+06	1.4808e+06	1.33229e+06	1.58462e+06	1.31813e+06
P07862	DDLB_ECOLI	ddlB	D-alanine--D-alanine ligase B	11	11	3.84347e+07	3.98154e+07	3.95509e+07	4.09849e+07	4.08639e+07	4.06167e+07
P07913	TDH_ECOLI	tdh	L-threonine 3-dehydrogenase	6	6	3.10974e+07	3.43755e+07	3.08739e+07	3.36719e+07	3.14808e+07	3.23543e+07
P08178	PUR5_ECOLI	purM	Phosphoribosylformylglycinamidine cyclo-ligase	3	3	5.71879e+06	6.3623e+06	5.6565e+06	6.12498e+06	5.35626e+06	5.84557e+06
P08179	PUR3_ECOLI	purN	Phosphoribosylglycinamide formyltransferase	4	4	5.28996e+06	6.61772e+06	5.56248e+06	5.81485e+06	4.89323e+06	6.79605e+06
P08189	FIMF_ECOLI	fimF	Protein FimF	1	1	2.92642e+06		2.47849e+06		3.11741e+06	2.64737e+06
P08190	FIMG_ECOLI	fimG	Protein FimG	3	3	4.16178e+06	5.23009e+06	4.80249e+06	4.50286e+06	5.16154e+06	4.173e+06
P08191	FIMH_ECOLI	fimH	Protein FimH	3	3	7.93966e+06	8.7598e+06	8.46429e+06	8.95521e+06	8.58494e+06	8.30492e+06
P08192	FOLC_ECOLI	folC	Bifunctional protein FolC	11	11	2.28797e+07	2.20048e+07	2.3464e+07	2.32827e+07	2.21896e+07	2.29693e+07
P08200	IDH_ECOLI	icd	Isocitrate dehydrogenase [NADP]	21	21	1.1889e+08	1.16208e+08	1.20209e+08	1.12917e+08	1.2227e+08	1.19511e+08
P08201	NIRB_ECOLI	nirB	Nitrite reductase [NAD(P)H] large subunit	22	22	2.59136e+07	2.57015e+07	2.56727e+07	2.80495e+07	2.53668e+07	2.57783e+07
P08244	PYRF_ECOLI	pyrF	Orotidine 5'-phosphate decarboxylase	6	6	6.20346e+07	6.30037e+07	6.20509e+07	6.56392e+07	6.47905e+07	6.21901e+07
P08245	YCIH_ECOLI	yciH	Uncharacterized protein YciH	2	2	9.01268e+06	8.9632e+06	9.35453e+06	7.22433e+06	9.88714e+06	8.23654e+06
P08263ups|GSTA1_HUMAN_UPS	Glutathione	Glutathione		13	13		1.01183e+08		9.84715e+07		1.02599e+08
P08312	SYFA_ECOLI	pheS	Phenylalanine--tRNA ligase alpha subunit	17	17	6.51721e+07	6.20628e+07	6.5638e+07	6.4219e+07	6.4055e+07	6.41027e+07
P08331	CPDB_ECOLI	cpdB	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase	18	18	1.4554e+07	1.37081e+07	1.36944e+07	1.4185e+07	1.39709e+07	1.4063e+07
P08337	MUTT_ECOLI	mutT	8-oxo-dGTP diphosphatase	2	2	2.90805e+06	2.21429e+06	2.87044e+06	2.0019e+06	2.60208e+06	2.17077e+06
P08373	MURB_ECOLI	murB	UDP-N-acetylenolpyruvoylglucosamine reductase	4	4	6.77396e+06	7.92476e+06	7.12913e+06	7.64937e+06	6.22976e+06	7.59214e+06
P08390	USG_ECOLI	usg	USG-1 protein	10	10	2.13679e+07	1.95066e+07	2.12014e+07	2.02211e+07	2.17096e+07	1.97535e+07
P08395	SPPA_ECOLI	sppA	Protease 4	13	13	1.02382e+07	1.00084e+07	1.03481e+07	1.01031e+07	1.05457e+07	1.00852e+07
P08506	DACC_ECOLI	dacC	D-alanyl-D-alanine carboxypeptidase DacC	17	17	2.61214e+07	2.54262e+07	2.63383e+07	2.54608e+07	2.63687e+07	2.50464e+07
P08622	DNAJ_ECOLI	dnaJ	Chaperone protein DnaJ	15	15	3.37141e+07	3.21427e+07	3.33313e+07	3.03277e+07	3.43183e+07	3.24313e+07
P08660	AK3_ECOLI	lysC	Lysine-sensitive aspartokinase 3	11	11	1.46121e+07	1.71619e+07	1.64023e+07	1.77397e+07	1.52304e+07	1.80039e+07
P08758ups|ANXA5_HUMAN_UPS	Annexin	Annexin		17	17		1.31799e+08		1.30948e+08		1.32182e+08
P08839	PT1_ECOLI	ptsI	Phosphoenolpyruvate-protein phosphotransferase	31	31	3.40779e+08	3.35306e+08	3.34804e+08	3.3056e+08	3.31896e+08	3.3248e+08
P08956	T1RK_ECOLI	hsdR	Type I restriction enzyme EcoKI R protein	20	20	6.27801e+06	6.57541e+06	6.78011e+06	6.49941e+06	6.39449e+06	6.86643e+06
P08957	T1MK_ECOLI	hsdM	Type I restriction enzyme EcoKI M protein	22	22	4.60483e+07	4.69706e+07	4.60151e+07	4.65621e+07	4.55134e+07	4.67521e+07
P08997	MASY_ECOLI	aceB	Malate synthase A	1	1	8.81167e+06	1.03056e+07	8.10709e+06	9.15775e+06	9.20542e+06	1.05791e+07
P09029	PURK_ECOLI	purK	N5-carboxyaminoimidazole ribonucleotide synthase	2	2	2.15736e+06	2.95945e+06	2.38905e+06	2.9198e+06	2.08057e+06	2.96714e+06
P09030	EX3_ECOLI	xthA	Exodeoxyribonuclease III	10	10	2.12776e+07	2.05636e+07	2.23443e+07	2.13066e+07	2.09562e+07	2.11251e+07
P09053	AVTA_ECOLI	avtA	Valine--pyruvate aminotransferase	5	5	1.35189e+07	1.44635e+07	1.44261e+07	1.21318e+07	1.46238e+07	1.37299e+07
P09126	HEM4_ECOLI	hemD	Uroporphyrinogen-III synthase	7	7	1.79669e+07	1.76157e+07	1.82747e+07	1.82249e+07	1.86646e+07	1.8177e+07
P09127	HEMX_ECOLI	hemX	Putative uroporphyrinogen-III C-methyltransferase	21	21	5.74344e+07	5.90509e+07	6.00318e+07	5.67494e+07	5.9409e+07	5.80465e+07
P09147	GALE_ECOLI	galE	UDP-glucose 4-epimerase	14	14	3.40167e+07	3.41515e+07	3.40942e+07	3.40432e+07	3.32808e+07	3.23027e+07
P09148	GAL7_ECOLI	galT	Galactose-1-phosphate uridylyltransferase	9	9	5.1512e+06	4.67391e+06	5.51355e+06	4.97312e+06	4.93238e+06	5.29073e+06
P09152	NARG_ECOLI	narG	Respiratory nitrate reductase 1 alpha chain	20	14	1.36735e+07	1.36789e+07	1.36568e+07	1.39696e+07	1.3525e+07	1.31922e+07
P09155	RND_ECOLI	rnd	Ribonuclease D	11	11	7.683e+06	8.2082e+06	8.17669e+06	8.93852e+06	8.87742e+06	8.5781e+06
P09158	SPEE_ECOLI	speE	Spermidine synthase	5	5	2.728e+07	2.73335e+07	2.81185e+07	2.66199e+07	2.72638e+07	2.74086e+07
P09169	OMPT_ECOLI	ompT	Protease 7	14	12	2.36331e+07	2.37173e+07	2.39361e+07	2.41456e+07	2.38952e+07	2.20383e+07
P09211ups|GSTP1_HUMAN_UPS	Glutathione	Glutathione		7	7		8.49981e+07		8.34956e+07		8.52171e+07
P09323	PTW3C_ECOLI	nagE	PTS system N-acetylglucosamine-specific EIICBA component	3	3	5.18849e+06	4.20943e+06	4.44984e+06	4.31494e+06	3.93031e+06	4.83725e+06
P09348	MOTA_ECOLI	motA	Motility protein A	3	3	1.41558e+06	1.77957e+06	1.39201e+06	1.6948e+06	1.57822e+06	1.3135e+06
P09372	GRPE_ECOLI	grpE	Protein GrpE	8	8	1.75278e+08	1.88966e+08	1.73745e+08	1.89957e+08	1.84186e+08	1.93765e+08
P09373	PFLB_ECOLI	pflB	Formate acetyltransferase 1	67	62	2.04525e+09	1.88645e+09	2.03393e+09	1.86955e+09	2.01097e+09	1.87747e+09
P09394	GLPQ_ECOLI	glpQ	Glycerophosphoryl diester phosphodiesterase	11	11	2.86776e+07	2.86589e+07	2.85144e+07	2.72536e+07	2.84326e+07	2.78485e+07
P09424	MTLD_ECOLI	mtlD	Mannitol-1-phosphate 5-dehydrogenase	7	7	1.80718e+07	2.23213e+07	1.96685e+07	2.11276e+07	1.95145e+07	2.27388e+07
P09546	PUTA_ECOLI	putA	Bifunctional protein PutA	10	10	2.31354e+07	1.96809e+07	2.36485e+07	1.79941e+07	2.54821e+07	1.90447e+07
P09549	DEDD_ECOLI	dedD	Protein DedD	6	6	1.18868e+07	1.18986e+07	1.10845e+07	1.10054e+07	1.12582e+07	1.11166e+07
P09831	GLTB_ECOLI	gltB	Glutamate synthase [NADPH] large chain	39	39	1.1625e+07	1.18584e+07	1.21105e+07	1.15942e+07	1.15839e+07	1.17131e+07
P09832	GLTD_ECOLI	gltD	Glutamate synthase [NADPH] small chain	6	6	2.56126e+07	2.33827e+07	2.29714e+07	2.43643e+07	2.58971e+07	2.53198e+07
P09996	YIDB_ECOLI	yidB	Uncharacterized protein YidB	1	1	2.44773e+06		2.21293e+06		2.55222e+06	
P0A698	UVRA_ECOLI	uvrA	UvrABC system protein A	22	22	1.50258e+07	1.41434e+07	1.43128e+07	1.47485e+07	1.40736e+07	1.4383e+07
P0A6A0	UBIB_ECOLI	ubiB	Probable ubiquinone biosynthesis protein UbiB	5	5	4.24187e+06	4.71073e+06	4.35128e+06	4.57257e+06	4.20635e+06	4.66427e+06
P0A6A3	ACKA_ECOLI	ackA	Acetate kinase	15	15	7.39248e+08	7.54959e+08	7.12443e+08	7.61243e+08	7.1785e+08	7.75817e+08
P0A6A8	ACP_ECOLI	acpP	Acyl carrier protein	3	3	9.80476e+08	8.50641e+08	9.63899e+08	9.09939e+08	9.70722e+08	9.55387e+08
P0A6B4	ALR1_ECOLI	alr	Alanine racemase, biosynthetic	11	11	1.16068e+07	1.16228e+07	1.14543e+07	1.19855e+07	1.19138e+07	1.15911e+07
P0A6B7	ISCS_ECOLI	iscS	Cysteine desulfurase	22	22	1.02979e+08	1.07712e+08	1.03792e+08	1.0635e+08	1.00691e+08	1.03426e+08
P0A6C1	END4_ECOLI	nfo	Endonuclease 4	6	6	9.12588e+06	1.01349e+07	1.05568e+07	9.561e+06	9.79203e+06	9.93573e+06
P0A6D0	ARGR_ECOLI	argR	Arginine repressor	1	1	9.02982e+06	1.10635e+07	1.2446e+07	1.10894e+07	1.12213e+07	1.02101e+07
P0A6D3	AROA_ECOLI	aroA	3-phosphoshikimate 1-carboxyvinyltransferase	9	9	2.32675e+07	2.50625e+07	2.31363e+07	2.50703e+07	2.1968e+07	2.44984e+07
P0A6D7	AROK_ECOLI	aroK	Shikimate kinase 1	12	12	7.7689e+07	7.56899e+07	7.74476e+07	7.40432e+07	7.93792e+07	7.8308e+07
P0A6E1	AROL_ECOLI	aroL	Shikimate kinase 2	1	1	1.10288e+06					1.14509e+06
P0A6E4	ASSY_ECOLI	argG	Argininosuccinate synthase	10	10	8.43893e+06	1.11019e+07	1.3511e+07	1.10331e+07	1.15274e+07	1.09942e+07
P0A6E6	ATPE_ECOLI	atpC	ATP synthase epsilon chain	4	4	5.02266e+07	4.4267e+07	5.33749e+07	4.36058e+07	5.47402e+07	4.8766e+07
P0A6E9	BIOD2_ECOLI	bioD2	ATP-dependent dethiobiotin synthetase BioD 2	7	7	3.00413e+07	3.58792e+07	3.46459e+07	3.52526e+07	3.15435e+07	3.31834e+07
P0A6F1	CARA_ECOLI	carA	Carbamoyl-phosphate synthase small chain	11	11	4.18108e+07	4.1461e+07	4.26711e+07	4.26599e+07	4.49272e+07	4.26816e+07
P0A6F3	GLPK_ECOLI	glpK	Glycerol kinase	19	19	1.68188e+07	1.72508e+07	1.72015e+07	1.73241e+07	1.73516e+07	1.75774e+07
P0A6F5	CH60_ECOLI	groL	60 kDa chaperonin	37	37	5.9013e+08	6.00132e+08	5.91649e+08	6.0065e+08	5.92159e+08	5.96979e+08
P0A6F9	CH10_ECOLI	groS	10 kDa chaperonin	8	8	7.24493e+08	5.25323e+08	7.2318e+08	4.82942e+08	7.12195e+08	5.12136e+08
P0A6G3	PNCC_ECOLI	pncC	Nicotinamide-nucleotide amidohydrolase PncC	3	3	1.52773e+07	1.59083e+07	1.66793e+07	1.74626e+07	1.48211e+07	1.64939e+07
P0A6G7	CLPP_ECOLI	clpP	ATP-dependent Clp protease proteolytic subunit	5	5	1.38482e+08	1.31721e+08	1.41846e+08	1.39259e+08	1.4118e+08	1.43204e+08
P0A6H1	CLPX_ECOLI	clpX	ATP-dependent Clp protease ATP-binding subunit ClpX	21	21	9.46837e+07	9.93927e+07	9.78359e+07	9.98026e+07	9.56427e+07	9.97488e+07
P0A6H5	HSLU_ECOLI	hslU	ATP-dependent protease ATPase subunit HslU	29	29	8.81666e+07	8.63131e+07	8.75529e+07	8.83617e+07	8.71057e+07	8.76584e+07
P0A6H8	CLS_ECOLI	cls	Cardiolipin synthase	2	2	1.42721e+06	1.68093e+06	1.34851e+06	1.45362e+06	1.2989e+06	1.7817e+06
P0A6I0	KCY_ECOLI	cmk	Cytidylate kinase	13	13	4.6039e+07	4.52802e+07	4.69617e+07	4.57365e+07	4.64322e+07	4.64048e+07
P0A6I3	COAA_ECOLI	coaA	Pantothenate kinase	9	9	1.47609e+07	1.56983e+07	1.52105e+07	1.64097e+07	1.51293e+07	1.46909e+07
P0A6I6	COAD_ECOLI	coaD	Phosphopantetheine adenylyltransferase	3	3	4.72711e+06	3.95487e+06	4.9506e+06	4.42138e+06	5.21919e+06	3.90127e+06
P0A6I9	COAE_ECOLI	coaE	Dephospho-CoA kinase	4	4	4.32158e+06	4.02275e+06	4.21912e+06	4.18604e+06	4.43206e+06	4.30646e+06
P0A6J1	CYSC_ECOLI	cysC	Adenylyl-sulfate kinase	3	3	5.07212e+06	5.38928e+06	5.43653e+06	5.36952e+06	5.3824e+06	4.855e+06
P0A6J5	DADA_ECOLI	dadA	D-amino acid dehydrogenase small subunit	5	5	1.39337e+06	1.41609e+06	1.47562e+06	1.18685e+06	1.5248e+06	1.38689e+06
P0A6J8	DDLA_ECOLI	ddlA	D-alanine--D-alanine ligase A	16	16	6.72335e+07	7.04428e+07	6.84538e+07	7.05824e+07	6.8348e+07	6.87816e+07
P0A6K1	DAPF_ECOLI	dapF	Diaminopimelate epimerase	2	2		2.233e+06		1.77371e+06		2.14205e+06
P0A6K3	DEF_ECOLI	def	Peptide deformylase	5	5	9.47935e+07	9.12521e+07	9.22711e+07	9.18634e+07	9.67841e+07	8.65798e+07
P0A6K6	DEOB_ECOLI	deoB	Phosphopentomutase	20	20	1.2282e+08	1.28606e+08	1.30117e+08	1.3086e+08	1.3026e+08	1.23761e+08
P0A6L0	DEOC_ECOLI	deoC	Deoxyribose-phosphate aldolase	10	10	1.03118e+08	1.02185e+08	1.05429e+08	1.02194e+08	1.03499e+08	1.01613e+08
P0A6L2	DAPA_ECOLI	dapA	4-hydroxy-tetrahydrodipicolinate synthase	10	10	1.52069e+08	1.61861e+08	1.51378e+08	1.59243e+08	1.50555e+08	1.58594e+08
P0A6L4	NANA_ECOLI	nanA	N-acetylneuraminate lyase	1	1				2.43366e+06		
P0A6L7	UXAB_ECOLI	uxaB	Altronate oxidoreductase	5	5	8.85781e+06	1.01259e+07	8.52567e+06	1.01425e+07	9.1802e+06	9.8377e+06
P0A6L9	HSCB_ECOLI	hscB	Co-chaperone protein HscB	5	5	2.28703e+07	2.09418e+07	2.28155e+07	2.20267e+07	2.29764e+07	2.12464e+07
P0A6M4	DTD_ECOLI	dtd	D-tyrosyl-tRNA(Tyr) deacylase	2	2	1.34317e+07	1.21476e+07	1.25866e+07	1.25274e+07	1.34435e+07	1.2881e+07
P0A6M8	EFG_ECOLI	fusA	Elongation factor G	41	41	7.84244e+08	7.435e+08	7.75919e+08	7.35356e+08	7.75848e+08	7.492e+08
P0A6N4	EFP_ECOLI	efp	Elongation factor P	5	5	6.46834e+08	5.65431e+08	6.52464e+08	5.69222e+08	5.88077e+08	5.75565e+08
P0A6N8	EFPL_ECOLI	yeiP	Elongation factor P-like protein	5	5	8.81319e+07	8.3226e+07	8.6514e+07	8.28299e+07	8.7759e+07	7.89457e+07
P0A6P1	EFTS_ECOLI	tsf	Elongation factor Ts	27	27	1.61407e+09	1.3873e+09	1.58037e+09	1.43965e+09	1.56913e+09	1.44294e+09
P0A6P5	DER_ECOLI	der	GTPase Der	21	21	2.60016e+07	2.90021e+07	2.60916e+07	2.85222e+07	2.56298e+07	2.83594e+07
P0A6P7	ENGB_ECOLI	engB	Probable GTP-binding protein EngB	9	9	6.57312e+07	6.2063e+07	6.60114e+07	6.45883e+07	6.51492e+07	6.16488e+07
P0A6P9	ENO_ECOLI	eno	Enolase	25	25	1.12776e+09	1.05601e+09	1.1492e+09	1.0517e+09	1.10863e+09	1.0469e+09
P0A6Q3	FABA_ECOLI	fabA	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase	10	10	8.06929e+07	8.61918e+07	8.04592e+07	7.83569e+07	7.98242e+07	8.5482e+07
P0A6Q6	FABZ_ECOLI	fabZ	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ	8	8	8.69679e+07	1.0657e+08	9.06304e+07	1.00188e+08	9.01965e+07	1.0354e+08
P0A6R0	FABH_ECOLI	fabH	3-oxoacyl-[acyl-carrier-protein] synthase 3	7	7	6.92361e+07	8.3241e+07	7.79303e+07	8.61043e+07	7.14538e+07	8.24075e+07
P0A6R3	FIS_ECOLI	fis	DNA-binding protein fis	2	2	3.84839e+07	4.10179e+07	3.52693e+07	3.55381e+07	4.2048e+07	4.10785e+07
P0A6S0	FLGH_ECOLI	flgH	Flagellar L-ring protein	5	5	6.56285e+06	6.36144e+06	6.11398e+06	6.1046e+06	6.63741e+06	6.55288e+06
P0A6S7	GPDA_ECOLI	gpsA	Glycerol-3-phosphate dehydrogenase [NAD(P)+]	6	6	2.67256e+07	2.74091e+07	2.77896e+07	2.81838e+07	2.52476e+07	2.70158e+07
P0A6T1	G6PI_ECOLI	pgi	Glucose-6-phosphate isomerase	25	25	2.43269e+08	2.54482e+08	2.42653e+08	2.52965e+08	2.40357e+08	2.53889e+08
P0A6T3	GAL1_ECOLI	galK	Galactokinase	9	9	1.52237e+07	1.46477e+07	1.55881e+07	1.48502e+07	1.48756e+07	1.55108e+07
P0A6T5	GCH1_ECOLI	folE	GTP cyclohydrolase 1	6	6	2.02399e+07	2.35838e+07	2.09379e+07	2.24304e+07	2.13312e+07	2.23484e+07
P0A6T9	GCSH_ECOLI	gcvH	Glycine cleavage system H protein	3	3	1.34995e+07	1.39131e+07	1.47533e+07	1.52168e+07	1.32697e+07	1.29091e+07
P0A6U3	MNMG_ECOLI	mnmG	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG	18	18	2.13647e+07	2.29027e+07	2.26882e+07	2.16302e+07	2.24877e+07	2.13419e+07
P0A6U5	RSMG_ECOLI	rsmG	Ribosomal RNA small subunit methyltransferase G	5	5	1.82617e+07	1.84464e+07	1.82364e+07	1.90001e+07	1.78679e+07	1.8779e+07
P0A6U8	GLGA_ECOLI	glgA	Glycogen synthase	12	12	1.16564e+07	1.16099e+07	1.1825e+07	1.14695e+07	1.16937e+07	1.18803e+07
P0A6V1	GLGC_ECOLI	glgC	Glucose-1-phosphate adenylyltransferase	8	8	2.97848e+07	2.90609e+07	2.91493e+07	2.80249e+07	2.79856e+07	2.81055e+07
P0A6V8	GLK_ECOLI	glk	Glucokinase	9	9	4.96555e+07	4.8056e+07	4.84788e+07	4.99864e+07	4.88756e+07	4.76984e+07
P0A6W0	GLSA2_ECOLI	glsA2	Glutaminase 2	4	4	1.35519e+06	1.46372e+06	1.30761e+06	1.5029e+06	1.47924e+06	1.35277e+06
P0A6W3	MRAY_ECOLI	mraY	Phospho-N-acetylmuramoyl-pentapeptide-transferase	1	1	4.29422e+06	3.92506e+06	4.45402e+06	3.95611e+06	4.31395e+06	3.32289e+06
P0A6W5	GREA_ECOLI	greA	Transcription elongation factor GreA	11	11	1.10842e+08	1.04803e+08	1.12156e+08	1.06345e+08	1.15167e+08	1.02767e+08
P0A6W9	GSH1_ECOLI	gshA	Glutamate--cysteine ligase	11	11	2.46263e+07	2.49647e+07	2.68789e+07	2.53132e+07	2.63037e+07	2.45533e+07
P0A6X1	HEM1_ECOLI	hemA	Glutamyl-tRNA reductase	1	1			266332			703677
P0A6X3	HFQ_ECOLI	hfq	Protein hfq	2	2	4.27214e+06	1.68151e+06	4.20968e+06	1.92379e+06	4.0977e+06	2.21436e+06
P0A6X7	IHFA_ECOLI	ihfA	Integration host factor subunit alpha	8	8	1.77859e+08	2.19299e+08	1.91336e+08	2.26873e+08	1.85371e+08	2.17232e+08
P0A6Y1	IHFB_ECOLI	ihfB	Integration host factor subunit beta	5	5	5.84729e+07	5.99682e+07	5.91527e+07	5.90122e+07	5.68045e+07	5.07205e+07
P0A6Y5	HSLO_ECOLI	hslO	33 kDa chaperonin	5	5	3.54968e+07	3.95597e+07	3.60638e+07	3.94125e+07	3.49559e+07	4.00323e+07
P0A6Y8	DNAK_ECOLI	dnaK	Chaperone protein DnaK	44	44	3.83033e+08	3.71375e+08	3.80265e+08	3.74613e+08	3.72612e+08	3.67316e+08
P0A6Z1	HSCA_ECOLI	hscA	Chaperone protein HscA	16	16	2.62828e+07	2.5852e+07	2.71037e+07	2.48418e+07	2.58776e+07	2.53124e+07
P0A6Z3	HTPG_ECOLI	htpG	Chaperone protein HtpG	43	43	1.33856e+08	1.3023e+08	1.33169e+08	1.31434e+08	1.34649e+08	1.29319e+08
P0A6Z6	NIKR_ECOLI	nikR	Nickel-responsive regulator	4	4	6.23451e+06	6.09809e+06	7.27649e+06	6.67376e+06	5.7639e+06	5.04578e+06
P0A705	IF2_ECOLI	infB	Translation initiation factor IF-2	36	36	9.00431e+07	9.22369e+07	9.15946e+07	9.74387e+07	8.90879e+07	9.10154e+07
P0A707	IF3_ECOLI	infC	Translation initiation factor IF-3	6	6	2.82014e+08	3.06754e+08	2.90675e+08	2.73822e+08	2.85554e+08	2.94192e+08
P0A715	KDSA_ECOLI	kdsA	2-dehydro-3-deoxyphosphooctonate aldolase	16	16	1.84531e+08	1.79756e+08	1.82192e+08	1.83606e+08	1.75919e+08	1.78722e+08
P0A717	KPRS_ECOLI	prs	Ribose-phosphate pyrophosphokinase	13	13	2.23416e+08	2.31443e+08	2.26362e+08	2.34631e+08	2.29139e+08	2.29782e+08
P0A720	KTHY_ECOLI	tmk	Thymidylate kinase	9	9	1.06302e+07	1.04383e+07	1.11808e+07	9.97443e+06	1.03796e+07	1.04929e+07
P0A722	LPXA_ECOLI	lpxA	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase	7	7	5.5767e+07	5.46618e+07	5.53378e+07	5.55619e+07	5.61384e+07	5.50598e+07
P0A725	LPXC_ECOLI	lpxC	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase	2	2	4.30485e+06	4.77819e+06		5.1091e+06	3.92895e+06	4.13562e+06
P0A729	YCEF_ECOLI	yceF	Maf-like protein YceF	5	5	6.58037e+06	7.86604e+06	6.71121e+06	7.71362e+06	6.54565e+06	7.23875e+06
P0A731	MGSA_ECOLI	mgsA	Methylglyoxal synthase	2	2	2.93232e+07	2.76304e+07	2.91416e+07	2.73718e+07	3.03108e+07	2.76315e+07
P0A734	MINE_ECOLI	minE	Cell division topological specificity factor	10	10	9.79945e+07	1.08527e+08	9.89999e+07	9.95483e+07	1.03391e+08	1.04357e+08
P0A738	MOAC_ECOLI	moaC	Cyclic pyranopterin monophosphate synthase accessory protein	4	4	5.42608e+06	5.68118e+06	5.36853e+06	5.19053e+06	5.27084e+06	5.53593e+06
P0A744	MSRA_ECOLI	msrA	Peptide methionine sulfoxide reductase MsrA	3	3	3.66151e+07	3.60447e+07	3.61363e+07	3.84017e+07	3.60763e+07	3.79768e+07
P0A746	MSRB_ECOLI	msrB	Peptide methionine sulfoxide reductase MsrB	1	1	2.5088e+06		3.26569e+06	2.02653e+06	4.09399e+06	
P0A749	MURA_ECOLI	murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	13	13	3.65461e+07	3.92394e+07	3.89528e+07	3.9021e+07	4.00834e+07	3.73845e+07
P0A752	NADD_ECOLI	nadD	Nicotinate-nucleotide adenylyltransferase	1	1	2.82283e+06	2.94275e+06	2.62571e+06	3.43569e+06	3.17047e+06	3.4447e+06
P0A759	NAGB_ECOLI	nagB	Glucosamine-6-phosphate deaminase	4	4	3.48962e+07	4.13035e+07	3.46951e+07	4.02581e+07	3.57208e+07	4.07819e+07
P0A763	NDK_ECOLI	ndk	Nucleoside diphosphate kinase	6	6	5.75429e+07	5.1014e+07	5.92772e+07	4.88324e+07	5.92523e+07	4.77215e+07
P0A776	RPPH_ECOLI	rppH	RNA pyrophosphohydrolase	2	2	669915	1.13166e+06	694084	743735	633198	954989
P0A780	NUSB_ECOLI	nusB	N utilization substance protein B	8	8	1.09738e+08	1.22423e+08	1.05233e+08	1.21734e+08	1.03846e+08	1.23413e+08
P0A784	ORN_ECOLI	orn	Oligoribonuclease	7	7	2.29867e+07	2.25628e+07	2.29297e+07	2.25819e+07	2.36454e+07	2.31023e+07
P0A786	PYRB_ECOLI	pyrB	Aspartate carbamoyltransferase catalytic chain	10	10	6.97671e+06	8.11706e+06	7.20747e+06	8.17595e+06	7.02162e+06	8.16588e+06
P0A790	PAND_ECOLI	panD	Aspartate 1-decarboxylase	2	2	4.33878e+07	4.7486e+07	4.26043e+07	4.62283e+07	4.52246e+07	4.29465e+07
P0A794	PDXJ_ECOLI	pdxJ	Pyridoxine 5'-phosphate synthase	8	8	4.14863e+07	3.80232e+07	4.06095e+07	3.84382e+07	4.07319e+07	3.71775e+07
P0A796	K6PF1_ECOLI	pfkA	6-phosphofructokinase isozyme 1	14	14	1.69678e+08	1.67721e+08	1.73427e+08	1.62942e+08	1.70584e+08	1.77483e+08
P0A799	PGK_ECOLI	pgk	Phosphoglycerate kinase	27	27	1.6873e+09	1.46832e+09	1.69142e+09	1.48042e+09	1.57274e+09	1.47614e+09
P0A7A2	GPMB_ECOLI	gpmB	Probable phosphoglycerate mutase GpmB	5	5	1.14535e+07	1.40476e+07	1.17491e+07	1.224e+07	1.24986e+07	1.29893e+07
P0A7A5	PIMT_ECOLI	pcm	Protein-L-isoaspartate O-methyltransferase	6	6	1.00202e+06	1.03771e+06	1.13721e+06	1.05788e+06	901477	1.11378e+06
P0A7A7	PLSB_ECOLI	plsB	Glycerol-3-phosphate acyltransferase	15	15	1.45065e+07	1.56884e+07	1.52485e+07	1.50928e+07	1.54544e+07	1.53972e+07
P0A7A9	IPYR_ECOLI	ppa	Inorganic pyrophosphatase	7	7	3.71995e+08	4.11336e+08	3.7777e+08	3.89943e+08	3.75589e+08	4.35623e+08
